Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
1989:Q3,pct99to100,3393824,3537324,535556,265961,751260,106987,106398,838431,932731,143500,90973,27107,25420
1989:Q3,pct80to99,8959021,10427761,3026625,690230,928040,1567589,615399,1421309,2178568,1468739,1148176,242499,78064
1989:Q3,pct60to80,3365722,4228234,1418252,441153,225582,836623,148810,286006,871808,862512,574901,252493,35118
1989:Q3,pct40to60,2544913,2970204,999833,250983,120508,628717,79559,247385,643219,425290,259107,159524,6659
1989:Q3,pct20to40,1558371,1747662,669586,172210,41504,238036,55754,128470,442101,189291,113497,69865,5929
1989:Q3,pct00to20,589017,652457,243316,75643,23549,104377,8103,48021,149449,63440,24501,32720,6219
1989:Q4,pct99to100,3470333,3622127,548499,269882,762015,113621,112677,856821,958611,151794,96447,27280,28067
1989:Q4,pct80to99,9121085,10616786,3074930,697159,960354,1600462,638638,1419770,2225472,1495700,1169764,249982,75954
1989:Q4,pct60to80,3436896,4315338,1437186,445238,232163,862937,161368,294196,882250,878443,586446,257911,34086
1989:Q4,pct40to60,2576161,3013491,1007676,255344,127041,631970,81057,251652,658750,437330,265871,164130,7329
1989:Q4,pct20to40,1572687,1770792,667879,177885,45789,250934,54621,125352,448333,198105,115797,76180,6128
1989:Q4,pct00to20,613016,679187,258146,80074,24742,107143,7874,49037,152171,66171,26255,33802,6114
1990:Q1,pct99to100,3442512,3602454,555597,265165,698041,119591,115392,872523,976145,159942,104320,24919,30703
1990:Q1,pct80to99,9104298,10626730,3058203,714871,911931,1625806,644814,1414658,2256447,1522432,1200033,243911,78488
1990:Q1,pct60to80,3474470,4360094,1441119,453639,223874,885414,167129,301937,886981,885624,603978,248557,33089
1990:Q1,pct40to60,2594483,3042297,1010087,267385,127599,633833,79767,255218,668408,447814,277699,161775,8340
1990:Q1,pct20to40,1596829,1798970,677117,182819,47834,263626,52543,122078,452953,202141,119625,76242,6274
1990:Q1,pct00to20,627770,700205,270860,83104,24232,109672,7696,49980,154660,72435,29743,36917,5775
1990:Q2,pct99to100,3499745,3668583,564103,268692,712566,125856,119351,892310,985705,168838,111780,24202,32856
1990:Q2,pct80to99,9223664,10770344,3102012,720225,949545,1654203,662290,1413075,2268994,1546679,1224126,245179,77374
1990:Q2,pct60to80,3534981,4430923,1452779,456707,231474,909525,177869,310594,891974,895941,616603,247412,31926
1990:Q2,pct40to60,2608554,3068361,1005880,271241,134792,636241,80729,259775,679703,459807,287405,163469,8933
1990:Q2,pct20to40,1609726,1819108,677706,188238,52491,276474,50884,118744,454571,209382,123008,80009,6365
1990:Q2,pct00to20,647674,724638,282682,87283,25570,112308,7542,51051,158201,76964,32994,38440,5530
1990:Q3,pct99to100,3395901,3571940,578443,260568,556272,131652,119997,913611,1011396,176039,117846,23750,34443
1990:Q3,pct80to99,9123480,10687758,3103897,733252,799024,1677122,653774,1412284,2308405,1564278,1245846,248869,69563
1990:Q3,pct60to80,3558130,4465410,1469471,461665,204207,930874,177429,319646,902118,907280,627963,248731,30586
1990:Q3,pct40to60,2629001,3099230,1016936,281951,127289,637618,76560,264678,694198,470229,294833,166247,9149
1990:Q3,pct20to40,1630274,1847112,694276,190869,51348,289199,47956,115304,458160,216837,125596,84754,6487
1990:Q3,pct00to20,666528,747219,299703,87848,22853,114776,7352,52175,162512,80691,35181,39952,5558
1990:Q4,pct99to100,3531581,3714032,584138,255907,625703,137658,127092,929056,1054478,182451,122216,22947,37288
1990:Q4,pct80to99,9276005,10866015,3067158,743279,899143,1702142,679457,1404639,2370197,1590010,1265803,252275,71932
1990:Q4,pct60to80,3632405,4550251,1467270,465622,223621,953366,191419,327631,921322,917846,638761,249515,29570
1990:Q4,pct40to60,2672578,3150920,1021159,290394,139878,639364,78229,268094,713802,478342,299759,168575,10008
1990:Q4,pct20to40,1647955,1870796,695512,194344,58271,302051,46396,111673,462549,222841,127236,89018,6587
1990:Q4,pct00to20,688356,771668,311160,89496,25595,117321,7041,53133,167923,83312,36036,42062,5214
1991:Q1,pct99to100,3664183,3851303,587642,257293,737928,143666,136198,933536,1055040,187120,126774,20232,40114
1991:Q1,pct80to99,9484738,11085756,3063626,751033,1046458,1726919,711203,1384942,2401575,1601018,1284268,244635,72115
1991:Q1,pct60to80,3706832,4622187,1467109,469550,251158,975795,208010,333570,916995,915355,648249,238509,28597
1991:Q1,pct40to60,2702347,3183088,1017382,296295,155820,641046,80621,268759,723165,480741,304470,165231,11040
1991:Q1,pct20to40,1665771,1889596,691286,199938,66705,314954,44893,107817,464002,223825,128895,88052,6878
1991:Q1,pct00to20,702159,789780,320357,93675,29344,119867,6616,53782,166138,87621,37036,45547,5038
1991:Q2,pct99to100,3650437,3845430,597438,253792,714697,149882,141062,944016,1044542,194993,134103,19026,41864
1991:Q2,pct80to99,9491920,11114676,3076515,757183,1045295,1753789,724843,1370713,2386338,1622755,1308828,243594,70333
1991:Q2,pct60to80,3746653,4670039,1475360,471480,251675,999359,217217,340825,914124,923387,661308,234817,27262
1991:Q2,pct40to60,2715875,3207009,1020320,302731,160575,643101,80175,270891,729216,491135,314056,165660,11419
1991:Q2,pct20to40,1678728,1908387,698493,203271,70652,327980,42533,103915,461544,229659,132215,90671,6773
1991:Q2,pct00to20,720258,812655,334686,95241,29921,122490,6312,54619,169387,92397,40140,47537,4720
1991:Q3,pct99to100,3715647,3919273,609631,244048,761193,156057,148716,950235,1049392,203626,140699,18487,44440
1991:Q3,pct80to99,9600198,11238113,3074760,769239,1121243,1779925,750619,1351369,2390959,1637915,1316807,242684,78424
1991:Q3,pct60to80,3827428,4746288,1488307,475441,265965,1022606,231682,347389,914898,918861,661017,231633,26211
1991:Q3,pct40to60,2751290,3249111,1028607,313783,171125,645001,81650,271942,737004,497821,318477,166961,12383
1991:Q3,pct20to40,1705152,1940786,717369,205612,77069,341043,40509,99864,459319,235634,134560,94414,6660
1991:Q3,pct00to20,743403,838679,351716,95352,32158,125098,5900,55348,173107,95277,42942,48320,4015
1991:Q4,pct99to100,3901827,4115634,620912,239809,920943,162309,157498,950398,1063765,213807,148217,18265,47325
1991:Q4,pct80to99,9840509,11511576,3082550,774841,1320419,1806678,782010,1325092,2419986,1671067,1337525,245873,87669
1991:Q4,pct60to80,3917917,4846446,1500830,476836,301660,1046228,248750,352945,919197,928528,670729,232524,25275
1991:Q4,pct40to60,2786456,3297219,1036620,320380,190225,647001,84093,271473,747427,510763,327282,169957,13524
1991:Q4,pct20to40,1720898,1965058,723620,208861,87132,354183,38572,95657,457033,244160,137859,99642,6659
1991:Q4,pct00to20,765802,864705,366054,96719,36985,127735,5435,55921,175856,98903,46267,49320,3316
1992:Q1,pct99to100,3847938,4071547,629868,239689,879923,169961,160744,954954,1036407,223608,157200,16634,49774
1992:Q1,pct80to99,9831820,11501847,3106895,777551,1302150,1849165,785010,1302537,2378539,1670027,1349945,237131,82951
1992:Q1,pct60to80,3968377,4886284,1512811,477415,299175,1077950,253599,359527,905808,917907,672710,221065,24132
1992:Q1,pct40to60,2791978,3309669,1039785,324651,194205,651965,81565,272072,745427,517692,335781,167654,14257
1992:Q1,pct20to40,1725580,1974491,725141,213334,90974,367844,35395,91373,450430,248911,141680,100271,6960
1992:Q1,pct00to20,782650,887533,380046,99563,37260,130890,5115,56639,178019,104883,50960,50598,3325
1992:Q2,pct99to100,3811614,4045065,637306,237651,863841,164865,166117,963076,1012209,233451,164874,16046,52531
1992:Q2,pct80to99,9894108,11578067,3123535,783918,1311455,1910460,800644,1282796,2365259,1683959,1360678,235242,88039
1992:Q2,pct60to80,4007494,4921353,1521991,479664,301511,1091913,264111,366966,895197,913859,674013,216713,23133
1992:Q2,pct40to60,2815522,3341891,1040383,331338,200201,663932,81330,273532,751176,526369,342284,168828,15257
1992:Q2,pct20to40,1738076,1994117,730620,218092,95709,384633,32621,86990,445453,256041,144758,104213,7070
1992:Q2,pct00to20,804790,913554,394219,102559,38127,138732,4744,57476,177697,108764,54637,51290,2837
1992:Q3,pct99to100,3855464,4097269,651547,223956,899385,159561,173682,978299,1010838,241805,171560,15357,54888
1992:Q3,pct80to99,10026725,11734529,3118356,797666,1377139,1971516,825683,1269399,2374770,1707805,1383254,237481,87070
1992:Q3,pct60to80,4077209,5001061,1548919,483627,313593,1105408,278805,375910,894799,923852,685609,216314,21929
1992:Q3,pct40to60,2879122,3416582,1063991,344728,210123,675761,82618,276720,762640,537459,350508,171061,15890
1992:Q3,pct20to40,1779688,2043212,765445,219951,102154,401584,30082,82518,441478,263524,147699,108757,7068
1992:Q3,pct00to20,835100,947879,415729,101795,40184,146650,4274,58525,180721,112779,57248,52962,2569
1992:Q4,pct99to100,4050289,4295236,667882,226663,1047830,158598,177921,968434,1047908,244947,174186,15324,55437
1992:Q4,pct80to99,10278052,12006428,3147468,804836,1539287,2030035,850978,1265834,2367989,1728376,1395539,247245,85592
1992:Q4,pct60to80,4152999,5098079,1569083,491127,349186,1127818,287398,373944,899523,945079,700835,221575,22669
1992:Q4,pct40to60,2912079,3459529,1077016,346824,221427,696569,91969,268503,757221,547451,356531,175171,15749
1992:Q4,pct20to40,1805281,2078810,768641,221206,110794,409204,33943,86606,448416,273529,154016,110893,8620
1992:Q4,pct00to20,857370,974564,422112,102813,43819,149994,6339,66944,182543,117194,59794,54562,2838
1993:Q1,pct99to100,4154151,4399150,665293,246426,1096322,155599,184843,978134,1072532,244999,175434,13248,56317
1993:Q1,pct80to99,10424569,12154777,3188463,796102,1593935,2066201,885113,1282202,2342761,1730208,1394859,243863,91486
1993:Q1,pct60to80,4206758,5149618,1579297,493055,366344,1138693,299580,375542,897107,942860,706180,213075,23605
1993:Q1,pct40to60,2907542,3453873,1068284,336860,225630,713217,102373,264898,742610,546330,357625,172791,15914
1993:Q1,pct20to40,1813525,2089613,750928,225840,116473,416258,37986,90911,451217,276087,159131,106840,10116
1993:Q1,pct00to20,870597,992298,417840,108331,45232,152646,8228,76175,183846,121701,61474,57445,2782
1993:Q2,pct99to100,4215511,4462768,677060,247197,1116743,152573,188315,986636,1094243,247257,178147,12398,56712
1993:Q2,pct80to99,10522474,12273237,3218543,807911,1618521,2102600,903000,1297465,2325198,1750763,1411176,250174,89413
1993:Q2,pct60to80,4251366,5214929,1607998,502657,378350,1149626,304675,376848,894774,963563,724670,214613,24280
1993:Q2,pct40to60,2927822,3482960,1079453,341751,227889,729975,109890,260783,733219,555138,364719,174799,15620
1993:Q2,pct20to40,1850204,2134140,769759,227416,121333,423356,41320,95326,455631,283936,165642,106770,11524
1993:Q2,pct00to20,890736,1017661,427274,109515,46026,155313,10197,85661,183676,126926,63993,59909,3024
1993:Q3,pct99to100,4324664,4573742,689398,245915,1183883,149618,192538,1000284,1112107,249078,179566,12008,57504
1993:Q3,pct80to99,10673029,12459125,3247545,821179,1693167,2140322,926258,1317986,2312668,1786096,1427551,260781,97764
1993:Q3,pct60to80,4304979,5294939,1637729,512562,399031,1161181,312127,378997,893311,989960,744184,220585,25191
1993:Q3,pct40to60,2956719,3521331,1088922,347907,233414,747050,118338,257724,727975,564612,370255,178644,15713
1993:Q3,pct20to40,1895678,2188291,794430,228501,127607,430526,44810,99862,462555,292613,171520,108297,12796
1993:Q3,pct00to20,914361,1044952,437996,110003,47855,158032,12130,95554,183382,130591,65456,62352,2783
1993:Q4,pct99to100,4454097,4706857,699399,251530,1250858,146371,195347,1010193,1153160,252760,181600,13013,58147
1993:Q4,pct80to99,10838194,12657495,3284390,832012,1767604,2175377,938556,1334866,2324690,1819301,1438794,277396,103111
1993:Q4,pct60to80,4361042,5378754,1668301,522459,419722,1171297,314665,380396,901914,1017712,758983,232713,26016
1993:Q4,pct40to60,2980398,3557436,1100325,351144,238924,763697,124517,253523,725306,577038,375243,186141,15654
1993:Q4,pct20to40,1928881,2234114,808321,231876,133899,437666,47758,104508,470086,305233,177531,113627,14075
1993:Q4,pct00to20,941854,1075323,446007,113226,49681,160676,14024,105651,186058,133469,67525,63279,2665
1994:Q1,pct99to100,4466745,4719110,700373,264611,1177369,143186,196620,1027627,1209324,252365,182129,11301,58935
1994:Q1,pct80to99,10880490,12709337,3343434,832511,1691733,2211680,943041,1359326,2327612,1828847,1446809,279367,102671
1994:Q1,pct60to80,4394577,5423547,1689621,527989,414344,1181992,313845,383029,912726,1028970,772260,229739,26971
1994:Q1,pct40to60,2977003,3556132,1092310,347461,234706,780649,129257,250971,720778,579130,377611,185772,15747
1994:Q1,pct20to40,1951478,2261040,807384,235955,135942,444880,50331,109256,477292,309561,182701,111142,15718
1994:Q1,pct00to20,964095,1102051,449247,117630,48406,163370,15917,116188,191292,137956,68443,66555,2958
1994:Q2,pct99to100,4503710,4760295,708789,269846,1135082,139822,200655,1049332,1256769,256585,184899,11883,59803
1994:Q2,pct80to99,10926397,12781456,3388226,842603,1649070,2246616,957839,1388076,2309027,1855059,1458991,293145,102923
1994:Q2,pct60to80,4431791,5485889,1717646,537243,414607,1191912,317280,386299,920901,1054098,787304,238787,28007
1994:Q2,pct40to60,2982385,3573915,1094500,350479,232587,797424,135419,249273,714233,591530,383696,191895,15939
1994:Q2,pct20to40,1981891,2303567,822725,239024,138853,452103,53235,114087,483540,321676,189140,115176,17360
1994:Q2,pct00to20,992939,1134961,458577,120419,47808,166030,17684,127069,197374,142022,71086,67694,3242
1994:Q3,pct99to100,4591337,4851915,716760,269210,1158659,136613,206571,1063601,1300501,260578,187452,12764,60362
1994:Q3,pct80to99,11040208,12921872,3397945,858422,1677182,2283815,984671,1409543,2310295,1881664,1472050,309227,100387
1994:Q3,pct60to80,4487795,5570029,1750687,548432,427264,1202935,325931,388177,926604,1082234,803259,250128,28847
1994:Q3,pct40to60,3013481,3618032,1109719,357813,235139,814695,143773,245507,711387,604552,389727,199019,15806
1994:Q3,pct20to40,2025464,2360037,848654,241004,143843,459427,56614,119045,491450,334574,195523,120146,18905
1994:Q3,pct00to20,1021081,1166856,469876,121634,48680,168771,19432,138099,200364,145775,73533,68669,3573
1994:Q4,pct99to100,4666057,4932785,723190,272089,1131509,133007,205662,1077406,1389922,266728,190348,14893,61487
1994:Q4,pct80to99,11059850,12985095,3400540,867976,1650725,2317322,975011,1430658,2342863,1925245,1484008,331810,109427
1994:Q4,pct60to80,4520084,5636122,1776659,556760,430274,1211972,318965,389884,951607,1116038,817943,268004,30091
1994:Q4,pct40to60,3032072,3653738,1124739,361205,234071,831364,145607,241405,715346,621666,395860,209504,16302
1994:Q4,pct20to40,2051586,2402459,860288,243002,147179,466708,58433,124119,502730,350873,202016,128583,20274
1994:Q4,pct00to20,1052933,1201002,476381,123104,48414,171409,21235,149414,211045,148068,76268,68374,3426
1995:Q1,pct99to100,4803011,5069967,725166,277558,1220109,130135,214016,1086092,1416892,266956,191235,13582,62139
1995:Q1,pct80to99,11276315,13205613,3407116,879230,1748919,2359335,1014510,1446885,2349618,1929298,1489507,335587,104204
1995:Q1,pct60to80,4594244,5720770,1799505,566537,455398,1225351,332943,390634,950401,1126526,828861,266608,31057
1995:Q1,pct40to60,3069726,3694302,1133851,364790,241312,849682,156055,235784,712829,624576,397985,210309,16282
1995:Q1,pct20to40,2089478,2446014,868224,246449,154342,474246,62287,129353,511113,356536,207325,127258,21953
1995:Q1,pct00to20,1072922,1225607,481341,126132,50754,174319,22936,160980,209145,152685,77523,71202,3960
1995:Q2,pct99to100,4973560,5243146,736652,272387,1316016,133900,222277,1096395,1465519,269586,192464,13978,63144
1995:Q2,pct80to99,11447629,13407280,3390040,893152,1854830,2384369,1059220,1464848,2360821,1959651,1504033,351116,104502
1995:Q2,pct60to80,4694519,5851515,1832593,575534,481931,1266556,349319,391579,954002,1156996,847347,277326,32323
1995:Q2,pct40to60,3113575,3749669,1156368,372395,249026,862382,167806,230333,711359,636095,402818,216582,16695
1995:Q2,pct20to40,2138450,2506429,898791,246171,161753,478198,66375,134706,520436,367979,213274,131137,23568
1995:Q2,pct00to20,1100087,1256287,493864,124693,53252,176638,24709,172889,210241,156200,78900,72987,4313
1995:Q3,pct99to100,5146896,5421527,726039,271031,1439948,137411,232812,1114188,1500098,274631,195192,15080,64359
1995:Q3,pct80to99,11539989,13543159,3282726,903096,1990590,2406849,1110395,1490230,2359273,2003171,1519224,369151,114796
1995:Q3,pct60to80,4761148,5950279,1828922,583052,513768,1306396,368161,393689,956291,1189132,865006,290401,33725
1995:Q3,pct40to60,3151200,3802513,1177686,377092,258636,874660,180281,226563,707595,651313,409552,224409,17352
1995:Q3,pct20to40,2157356,2538888,901473,246558,170066,482143,70715,140101,527832,381532,219916,136792,24824
1995:Q3,pct00to20,1119233,1278585,496291,124194,56368,178889,26410,185153,211279,159352,81447,73765,4140
1995:Q4,pct99to100,5324806,5606119,744063,270055,1567287,144186,237583,1124183,1518762,281313,195762,17368,68183
1995:Q4,pct80to99,11888073,13919882,3327505,914852,2149239,2426139,1151445,1524549,2426153,2031809,1534846,385016,111947
1995:Q4,pct60to80,4855420,6079651,1839610,586342,542718,1347635,394118,394399,974829,1224232,876088,311853,36291
1995:Q4,pct40to60,3179370,3846830,1183749,382376,269754,877715,186364,230336,716536,667461,413639,235739,18083
1995:Q4,pct20to40,2186041,2574934,902212,249924,178011,489577,71216,144416,539578,388893,220437,144278,24178
1995:Q4,pct00to20,1123332,1282083,492108,125758,58745,181107,25842,178637,219886,158751,79736,73907,5108
1996:Q1,pct99to100,5413019,5696960,754197,271635,1626544,150725,241730,1127316,1524813,283941,197770,15752,70419
1996:Q1,pct80to99,12145170,14215755,3385936,928300,2235211,2442408,1191310,1552218,2480372,2070585,1561926,379835,128824
1996:Q1,pct60to80,4951334,6195606,1862284,591104,559018,1387588,419818,393986,981808,1244272,895729,311641,36902
1996:Q1,pct40to60,3200626,3875638,1185556,387840,276306,880201,192288,232347,721100,675013,422301,236321,16391
1996:Q1,pct20to40,2230201,2615032,908637,254711,183863,496988,71530,148821,550483,384831,222167,140877,21787
1996:Q1,pct00to20,1126158,1286812,494052,128853,59651,183243,25223,172127,223663,160654,78966,77780,3908
1996:Q2,pct99to100,5507256,5799572,768824,266187,1695118,157259,242762,1134309,1535113,292316,201133,16847,74336
1996:Q2,pct80to99,12349545,14452833,3427755,940187,2331253,2458134,1217018,1583618,2494868,2103288,1585284,387724,130280
1996:Q2,pct60to80,5036140,6310880,1884917,593488,577223,1427538,439622,394250,993842,1274740,910687,324566,39487
1996:Q2,pct40to60,3219136,3911590,1195469,394308,283612,882572,195770,235338,724522,692455,431495,243930,17030
1996:Q2,pct20to40,2270968,2661000,925337,256302,190069,504439,71141,153184,560528,390032,224279,144828,20925
1996:Q2,pct00to20,1135178,1297768,498506,128344,60790,185372,24609,165677,234469,162590,79330,78684,4576
1996:Q3,pct99to100,5539850,5840216,785927,263372,1687256,163735,245047,1140611,1554268,300367,204831,17878,77658
1996:Q3,pct80to99,12480967,14616286,3470949,954163,2344867,2472733,1248999,1614356,2510219,2135320,1610078,395264,129978
1996:Q3,pct60to80,5103183,6408220,1904708,597589,580855,1467193,462215,394422,1001239,1305038,926498,337076,41464
1996:Q3,pct40to60,3238577,3948167,1212406,401133,285560,884718,200243,238148,725959,709590,441384,251374,16832
1996:Q3,pct20to40,2301951,2697005,933208,259432,193717,511913,70881,157561,570293,395054,226630,148613,19811
1996:Q3,pct00to20,1140487,1305118,500896,129486,60251,187478,23906,159256,243846,164632,79942,79642,5048
1996:Q4,pct99to100,5725588,6032179,797593,268036,1775171,169338,262757,1165947,1593337,306591,207322,19363,79906
1996:Q4,pct80to99,12793285,14966219,3517654,961198,2461899,2477229,1337611,1663413,2547215,2172934,1632552,406427,133955
1996:Q4,pct60to80,5211643,6548584,1922386,599305,602997,1502009,508414,397898,1015575,1336941,941455,353291,42195
1996:Q4,pct40to60,3274641,3999680,1231578,402642,294412,884971,212935,245792,727350,725039,449282,260462,15295
1996:Q4,pct20to40,2317997,2718163,921909,264063,200656,519191,72528,161723,578093,400166,228372,153885,17909
1996:Q4,pct00to20,1147585,1312381,497986,132685,61866,189283,22452,153098,255012,164797,79648,80448,4701
1997:Q1,pct99to100,5743152,6054645,808802,269284,1784948,175985,259659,1194759,1561207,311493,209776,17552,84165
1997:Q1,pct80to99,12907185,15093923,3555262,973312,2494300,2492637,1349008,1715819,2513586,2186738,1648413,396709,141616
1997:Q1,pct60to80,5275704,6619225,1941183,603164,610080,1542654,522540,402046,997558,1343521,950628,347744,45149
1997:Q1,pct40to60,3288475,4019305,1241487,407511,297686,887224,214142,254297,716959,730830,455403,259228,16199
1997:Q1,pct20to40,2344388,2740483,920650,268442,204891,526784,71236,165866,582614,396095,229768,149364,16963
1997:Q1,pct00to20,1140654,1308820,496204,135331,61755,191435,21820,147078,255196,168166,79460,83578,5128
1997:Q2,pct99to100,6122760,6441454,824462,263209,2114220,183455,278157,1213554,1564397,318694,212848,18008,87838
1997:Q2,pct80to99,13514474,15738997,3595896,983108,2873351,2516639,1477228,1758585,2534190,2224523,1671179,401313,152031
1997:Q2,pct60to80,5475479,6845057,1974639,604113,679145,1587897,588608,404505,1006151,1369578,965155,356985,47438
1997:Q2,pct40to60,3359531,4104935,1259928,413075,324055,891049,236280,260248,720300,745405,463960,265063,16382
1997:Q2,pct20to40,2398750,2797747,938048,269359,220360,534624,74441,170133,590783,398997,231805,151586,15606
1997:Q2,pct00to20,1153705,1323533,502196,134101,68765,193860,20533,140989,263089,169828,79641,85083,5104
1997:Q3,pct99to100,6369110,6694846,839896,258070,2302569,190654,292174,1238857,1572626,325736,218077,18564,89095
1997:Q3,pct80to99,13952964,16229480,3631601,997490,3099744,2537190,1580325,1807643,2575486,2276516,1707217,407303,161996
1997:Q3,pct60to80,5629992,7033512,2004502,607860,720921,1631653,643804,408153,1016619,1403520,988962,367574,46984
1997:Q3,pct40to60,3421496,4185148,1281137,420661,340263,894210,253797,267837,727243,763652,478263,271431,13958
1997:Q3,pct20to40,2444672,2847322,949443,271670,230906,542421,76523,174348,602010,402650,235481,154246,12923
1997:Q3,pct00to20,1162661,1334604,506740,134242,72633,196188,19254,135064,270482,171943,81280,86687,3976
1997:Q4,pct99to100,6515533,6851668,850197,265071,2347940,196972,287381,1283711,1620395,336135,221947,20259,93929
1997:Q4,pct80to99,14189554,16496383,3700634,1004937,3171932,2547462,1580435,1875618,2615365,2306829,1722692,416170,167967
1997:Q4,pct60to80,5723777,7151934,2035215,610195,735460,1670530,653134,415335,1032065,1428157,996187,381402,50568
1997:Q4,pct40to60,3446627,4227764,1297934,421753,346468,895429,252595,280346,733239,781136,485734,280227,15175
1997:Q4,pct20to40,2459952,2869286,939832,277383,236672,550014,74431,178408,612546,409335,237527,159565,12243
1997:Q4,pct00to20,1173482,1346958,506477,138622,73371,198212,18459,129569,282249,173476,82272,86541,4663
1998:Q1,pct99to100,6955320,7298148,866635,261773,2733006,205922,307117,1293899,1629796,342828,226729,18650,97449
1998:Q1,pct80to99,14948293,17276548,3768466,1017606,3611007,2586626,1716111,1910140,2666592,2328255,1745564,406355,176336
1998:Q1,pct60to80,5974256,7411331,2078829,613304,814760,1724062,723402,416391,1040583,1437075,1008854,375484,52737
1998:Q1,pct40to60,3532012,4322236,1320981,428014,376449,902004,276015,284101,734672,790224,496064,279027,15133
1998:Q1,pct20to40,2518727,2925336,952216,280084,253832,558311,77609,182791,620493,406609,240376,155388,10845
1998:Q1,pct00to20,1185153,1362825,512543,139279,81537,201125,16871,123484,287986,177672,83856,89139,4677
1998:Q2,pct99to100,7096476,7447953,890933,260849,2785662,217116,303531,1323440,1666423,351476,231117,19978,100381
1998:Q2,pct80to99,15290231,17671652,3878126,1030763,3691886,2651058,1736243,1963408,2720168,2381421,1779631,417587,184203
1998:Q2,pct60to80,6083092,7560176,2131469,617183,831008,1754085,742827,420946,1062658,1477085,1031621,391427,54037
1998:Q2,pct40to60,3572850,4383962,1345071,433913,383362,905562,279196,292729,744128,811112,508807,288006,14299
1998:Q2,pct20to40,2556306,2969405,968261,283857,260011,561967,76241,187024,632043,413098,243646,160445,9007
1998:Q2,pct00to20,1203767,1383318,524185,141142,82460,200460,16075,117822,301173,179551,84880,90301,4370
1998:Q3,pct99to100,6789930,7150195,917932,246184,2396391,227018,275587,1337838,1749245,360265,235891,20847,103527
1998:Q3,pct80to99,14951550,17370034,3919035,1054576,3293123,2701334,1624920,2002066,2774981,2418485,1812489,425254,180742
1998:Q3,pct60to80,6059038,7571682,2196617,624261,762259,1777102,703021,422806,1085617,1512644,1052868,403645,56131
1998:Q3,pct40to60,3580434,4411349,1392526,448547,358926,906542,258387,297545,748876,830915,521620,295324,13971
1998:Q3,pct20to40,2583818,3002772,999590,284392,250884,565330,69552,191387,641637,418954,247040,164019,7895
1998:Q3,pct00to20,1218298,1401173,543558,138769,73715,199386,16078,111880,317787,182875,86247,91629,4999
1998:Q4,pct99to100,7385769,7756690,951921,265364,2874052,226868,317255,1347086,1774145,370921,241723,24618,104580
1998:Q4,pct80to99,16020472,18507725,4057070,1060133,3903535,2793108,1823467,2034886,2835526,2487253,1865209,436732,185312
1998:Q4,pct60to80,6292833,7828728,2226170,628776,874366,1788195,785093,419677,1106452,1535895,1068737,412935,54223
1998:Q4,pct40to60,3682052,4532666,1415545,443454,405784,926071,292635,287692,761485,850615,533343,302214,15058
1998:Q4,pct20to40,2604057,3035741,1002510,292670,265215,567668,78405,191535,637738,431684,251506,171132,9046
1998:Q4,pct00to20,1218358,1405676,539593,143367,90227,199322,14100,107593,311474,187318,88071,93640,5607
1999:Q1,pct99to100,7330387,7708936,972035,269950,2833690,225411,329839,1326591,1751420,378548,246513,26260,105775
1999:Q1,pct80to99,16266516,18805085,4130330,1072571,3947593,2870635,1871537,2038269,2874150,2538569,1913056,435614,189899
1999:Q1,pct60to80,6371178,7912289,2271096,634145,886025,1791976,799449,411198,1118400,1541111,1081084,408778,51249
1999:Q1,pct40to60,3728707,4588795,1449928,445462,415364,942905,299803,270599,764734,860088,542603,302410,15075
1999:Q1,pct20to40,2618883,3055706,1024497,296547,261846,569637,81262,191840,630076,436823,255227,172005,9591
1999:Q1,pct00to20,1202499,1394764,541450,142594,95109,198798,13237,102711,300865,192265,89155,97330,5780
1999:Q2,pct99to100,7596172,7984982,999189,283596,3062103,224421,348851,1361308,1705514,388810,252076,29354,107380
1999:Q2,pct80to99,16859816,19486642,4278993,1084781,4285630,2953838,1958514,2095099,2829788,2626826,1968242,443571,215013
1999:Q2,pct60to80,6510177,8071973,2320895,641358,950266,1798446,831046,413031,1116931,1561796,1098578,414132,49086
1999:Q2,pct40to60,3785645,4663520,1472451,445105,444569,960833,314080,267718,758764,877875,554482,307191,16202
1999:Q2,pct20to40,2635671,3082406,1044799,304022,268221,571760,85631,191918,616055,446735,259628,177139,9968
1999:Q2,pct00to20,1204829,1400850,547157,145984,105955,198443,12284,99258,291769,196021,90684,100194,5143
1999:Q3,pct99to100,7453074,7853930,1030945,287595,2827514,222060,342591,1432065,1711160,400856,260054,33348,107454
1999:Q3,pct80to99,16878121,19580923,4396690,1104964,4107138,3022271,1905865,2187439,2856556,2702802,2031000,454833,216969
1999:Q3,pct60to80,6517702,8106164,2379591,651143,921852,1797247,800411,421869,1134051,1588462,1119899,423062,45501
1999:Q3,pct40to60,3815255,4715955,1509994,451172,438639,975969,303074,274196,762911,900700,570846,314032,15822
1999:Q3,pct20to40,2644798,3104928,1078801,309315,258243,573496,84371,192093,608609,460130,265475,184421,10234
1999:Q3,pct00to20,1201053,1402317,557149,146512,105838,197601,12002,96887,286328,201264,93985,102199,5080
1999:Q4,pct99to100,8206758,8623223,1060499,300880,3449077,222717,375899,1450672,1763479,416465,268482,38477,109506
