Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
1989:Q3,White,18434981,21018659,5993925,1643435,2011230,2980135,916532,2620276,4853126,2583678,1827103,620285,136290
1989:Q3,Black,826132,1010634,338490,110866,17098,316289,54239,38462,135190,184502,104575,78236,1691
1989:Q3,Hispanic,421904,625153,263046,67256,14710,94830,20965,56475,107871,203248,142197,46590,14461
1989:Q3,Other,727851,909195,297708,74623,47405,91075,22286,254410,121688,181345,137279,39096,4970
1989:Q4,White,18742045,21378620,6073636,1659054,2067181,3049571,950824,2632986,4945368,2636575,1862226,638308,136041
1989:Q4,Black,845870,1039828,341160,117352,18421,324870,58214,43213,136598,193958,109962,81833,2163
1989:Q4,Hispanic,437226,647469,270907,69453,15320,97778,22121,61694,110195,210242,147604,48870,13768
1989:Q4,Other,765037,951804,308614,79723,51182,94848,25076,258936,133425,186767,140789,40274,5704
1990:Q1,White,18745551,21430976,6081715,1690555,1950612,3108348,958670,2639893,5001184,2685425,1919663,625407,140355
1990:Q1,Black,861195,1058844,342333,119716,18672,332277,59345,47837,138664,197649,117074,77821,2754
1990:Q1,Hispanic,444568,660993,273374,73038,14856,99785,22495,66576,110869,216425,153473,49840,13112
1990:Q1,Other,789049,979937,315562,83674,49372,97532,26832,262086,144878,190888,145189,39251,6448
1990:Q2,White,18969361,21709045,6141300,1703862,2017727,3172622,983486,2656579,5033469,2739685,1968897,630363,140425
1990:Q2,Black,879686,1083266,342194,125991,20141,340464,62610,52911,138956,203581,122014,78372,3195
1990:Q2,Hispanic,453272,673013,276701,74238,15339,101361,23280,71544,110550,219741,156722,50808,12211
1990:Q2,Other,822026,1016633,324967,88296,53231,100161,29291,264514,156172,194606,148285,39169,7152
1990:Q3,White,18818835,21603581,6200836,1724294,1684675,3229349,969194,2677017,5118216,2784746,2010158,640901,133687
1990:Q3,Black,888369,1099111,348241,124710,18972,347866,61148,58234,139940,210743,127249,80160,3334
1990:Q3,Hispanic,459272,681625,280515,76411,13428,102137,22734,76389,110011,222354,159444,51932,10978
1990:Q3,Other,836839,1034350,333134,90739,43919,101888,29991,266057,168623,197512,150415,39309,7788
1990:Q4,White,19218986,22050098,6184664,1741906,1884454,3290051,1007494,2684289,5257240,2831112,2042645,650459,138008
1990:Q4,Black,904536,1123423,349294,125854,21433,355865,65786,63200,141992,218887,133394,81499,3994
1990:Q4,Hispanic,462752,688147,279623,77716,14526,102501,23507,80569,109705,225395,162166,53149,10080
1990:Q4,Other,862605,1062014,332815,93565,51800,103484,32847,266169,181334,199409,151606,39284,8519
1991:Q1,White,19644011,22494834,6190996,1760197,2183740,3351114,1055599,2666772,5286416,2850823,2075055,634811,140957
1991:Q1,Black,928488,1148712,347192,131884,24573,364027,71543,67391,142101,220223,138916,76783,4524
1991:Q1,Hispanic,462777,688533,275781,78254,16071,102381,24364,83708,107974,225756,163538,53135,9083
1991:Q1,Other,890753,1089631,333434,97448,63030,104725,36039,264536,190419,198877,152182,37477,9218
1991:Q2,White,19688263,22591735,6238981,1771972,2167751,3416051,1075500,2663139,5258341,2903472,2128299,635449,139724
1991:Q2,Black,945881,1171617,351251,133537,25670,372764,74221,72236,141938,225735,144593,76222,4920
1991:Q2,Hispanic,461118,686320,274708,78264,15764,101921,24423,86971,104270,225202,164218,53074,7910
1991:Q2,Other,908609,1108525,337872,99925,63631,105864,37997,262634,200603,199916,153540,36560,9816
1991:Q3,White,19970815,22917098,6297633,1791415,2315046,3480517,1114409,2649899,5268179,2946282,2159184,638308,148790
1991:Q3,Black,971511,1197846,357690,131771,27879,381556,79148,76885,142917,226336,143942,76632,5762
1991:Q3,Hispanic,465902,684068,272334,78967,16275,101027,24851,89647,100967,218166,159032,52032,7102
1991:Q3,Other,934890,1133238,342732,101322,69552,106630,40665,259716,212621,198348,152345,35528,10475
1991:Q4,White,20509189,23529213,6356328,1802562,2723513,3546526,1162131,2622901,5315252,3020024,2210408,650003,159613
1991:Q4,Black,995610,1229063,361632,133225,31773,390633,85216,81197,145388,233453,147878,78899,6676
1991:Q4,Hispanic,465167,680214,268673,78311,18048,99800,25404,91632,98346,215047,157059,51639,6349
1991:Q4,Other,963442,1162147,343952,103349,84030,107175,43607,255757,224276,198705,152534,35040,11131
1992:Q1,White,20486793,23539642,6422709,1811543,2670728,3637080,1165967,2605790,5225825,3052849,2259295,635970,157584
1992:Q1,Black,1024006,1253170,364246,137761,32781,402724,86132,86060,143467,229164,146732,75418,7014
1992:Q1,Hispanic,460693,665704,262422,76927,17332,98956,24729,93626,91712,205012,150598,49286,5128
1992:Q1,Other,976852,1172855,345169,105972,82845,109015,44599,251626,233629,196003,151651,32680,11672
1992:Q2,White,20559051,23662214,6477403,1826941,2676319,3722338,1189263,2596550,5173400,3103163,2300725,637842,164596
1992:Q2,Black,1053036,1282603,367667,142038,34200,413815,89468,91414,144001,229566,146126,75667,7773
1992:Q2,Hispanic,461398,657519,256277,75915,16870,100619,24509,95566,87763,196121,144307,47556,4258
1992:Q2,Other,998120,1191712,346708,108327,83453,117762,46327,247305,241831,193592,150085,31267,12240
1992:Q3,White,20887030,24051777,6580980,1848691,2801441,3807620,1227427,2603086,5182531,3164747,2352263,647240,165244
1992:Q3,Black,1072858,1310038,372933,138534,36407,424975,94619,97563,145007,237180,151719,77185,8276
1992:Q3,Hispanic,466402,659019,257947,75881,16940,101859,24553,97652,84187,192617,142409,47019,3189
1992:Q3,Other,1027017,1219698,352128,108618,87788,126026,48542,243069,253527,192680,149486,30489,12705
1992:Q4,White,21455618,24682577,6669636,1872622,3155363,3887056,1270663,2613190,5214046,3226959,2393072,665872,168015
1992:Q4,Black,1085038,1327871,380190,136673,38683,434835,96593,93278,147619,242833,155642,79232,7959
1992:Q4,Hispanic,469679,661612,254072,75968,18313,106220,29476,91014,86548,191933,141493,47408,3032
1992:Q4,Other,1045735,1240586,348305,108204,99985,144106,51815,232783,255388,194850,150695,32257,11898
1993:Q1,White,21751012,24995654,6707971,1877660,3281346,3933209,1328366,2668542,5198560,3244642,2412073,654604,177965
1993:Q1,Black,1105216,1342628,376229,145356,39558,440735,100165,90459,150127,237413,155365,74062,7986
1993:Q1,Hispanic,465196,652065,244475,73471,18535,109195,34180,85448,86761,186869,137292,46462,3115
1993:Q1,Other,1055718,1248981,341430,110128,104495,159476,55412,223412,254628,193263,149974,32134,11155
1993:Q2,White,22011653,25315256,6806422,1909925,3343614,3980589,1360907,2721844,5191955,3303603,2459033,664872,179698
1993:Q2,Black,1112823,1355261,384095,143351,40044,446719,100731,87350,152971,242439,161002,73804,7633
1993:Q2,Hispanic,470068,656682,246838,73822,18427,111812,37903,79803,88078,186615,137047,46649,2919
1993:Q2,Other,1063570,1258495,342733,109348,106778,174324,57855,213722,253736,194925,151264,33337,10324
1993:Q3,White,22408073,25784556,6912503,1943709,3512880,4030801,1401928,2787253,5195482,3376482,2500497,684614,191371
1993:Q3,Black,1116436,1367971,392956,139939,41165,452926,102307,84473,154205,251536,168172,75614,7750
1993:Q3,Hispanic,469336,657329,244867,74202,18742,114190,41463,74491,89374,187993,137592,47356,3045
1993:Q3,Other,1075584,1272524,345694,108218,112168,188812,60503,204190,252939,196939,152271,35084,9584
1993:Q4,White,22834048,26292036,7021520,1977955,3682042,4077557,1426385,2844565,5262012,3457988,2538554,719381,200053
1993:Q4,Black,1117267,1378604,397544,141917,42268,458551,101784,81063,155477,261337,172280,81343,7714
1993:Q4,Hispanic,467880,654947,241810,74084,19020,116279,44312,69097,90344,187066,136091,47909,3066
1993:Q4,Other,1085272,1284393,345868,108292,117358,202697,62386,194411,253381,199121,152751,37537,8833
1994:Q1,White,22961339,26451079,7106447,1996777,3530056,4126744,1438750,2918968,5333337,3489740,2565736,719647,204357
1994:Q1,Black,1121560,1384071,395770,147522,41423,464238,99802,78077,157239,262511,176624,78347,7540
1994:Q1,Hispanic,460664,646301,235343,72641,18022,118332,46685,64257,91021,185638,134851,47822,2965
1994:Q1,Other,1090825,1289765,344808,109219,112999,216441,63773,185094,257431,198939,152741,38060,8138
1994:Q2,White,23134289,26699752,7206644,2028984,3448734,4174113,1467599,3002932,5370746,3565463,2608084,747945,209434
1994:Q2,Black,1123424,1393367,401112,148839,40974,469423,99589,75243,158187,269942,180073,82419,7450
1994:Q2,Hispanic,461626,646011,235326,72492,17369,120385,49206,59829,91403,184384,133376,48112,2896
1994:Q2,Other,1099774,1300953,347380,109299,110929,229986,65717,176130,261511,201179,153582,40104,7493
1994:Q3,White,23480005,27122621,7304148,2068117,3518600,4225072,1515032,3070181,5421471,3642616,2650224,781192,211200
1994:Q3,Black,1125482,1404239,408049,146454,41409,474686,101516,71540,160585,278757,184013,87606,7138
1994:Q3,Hispanic,462491,646543,232842,73163,17351,122697,52057,55273,93160,184052,132620,48692,2740
1994:Q3,Other,1111389,1315340,348603,108780,113407,243801,68388,166978,265383,203951,154687,42464,6800
1994:Q4,White,23686394,27431909,7367189,2096748,3471334,4270070,1505305,3136294,5584969,3745515,2691891,829320,224304
1994:Q4,Black,1114366,1405260,414068,145300,41102,478835,96746,67571,161639,290894,186791,96604,7499
1994:Q4,Hispanic,465944,650209,234986,73307,16966,125236,53776,50960,94978,184265,131783,49558,2924
1994:Q4,Other,1115878,1323822,345554,108781,112769,257640,69086,158061,271931,207944,155978,45686,6280
1995:Q1,White,24171626,27944912,7418512,2130469,3690917,4327850,1572195,3190956,5614014,3773286,2715621,833668,223997
1995:Q1,Black,1123929,1414273,413889,146710,42357,484017,100713,62922,163665,290344,188812,94351,7181
1995:Q1,Hispanic,474606,658500,236809,73893,17629,128546,57164,46675,97784,183894,131251,49896,2747
1995:Q1,Other,1135535,1344588,345993,109625,119930,272655,72674,149175,274536,209053,156752,46632,5669
1995:Q2,White,24724878,28570305,7499964,2160646,3926865,4415137,1646415,3249145,5672133,3845428,2751888,864219,229321
1995:Q2,Black,1123437,1423352,420828,139364,43644,489313,105515,58199,166489,299916,194335,98299,7282
1995:Q2,Hispanic,478501,666262,237753,75285,18437,129649,60980,42727,101431,187761,133581,51425,2755
1995:Q2,Other,1141004,1354407,349763,109037,127862,267944,76797,140679,282325,213403,159031,49183,5189
1995:Q3,White,25144143,29082587,7414944,2184854,4226537,4497424,1730831,3323718,5704279,3938444,2794415,900481,243548
1995:Q3,Black,1111577,1421147,417054,134140,45226,493359,111123,53954,166291,309569,197916,103822,7831
1995:Q3,Hispanic,485118,677148,239836,76710,19587,131573,65334,39373,104735,192030,135934,53072,3024
1995:Q3,Other,1134983,1354070,341303,109320,138025,263992,81486,132879,287065,219088,162074,52224,4790
1995:Q4,White,25814476,29831605,7477058,2208772,4547800,4592381,1801602,3360727,5843265,4017129,2820702,950572,245855
1995:Q4,Black,1118790,1437483,423009,134738,52392,486767,113854,55337,171386,318693,201685,109075,7933
1995:Q4,Hispanic,501796,694676,241121,77173,23666,135343,66461,41991,108920,192880,134851,54661,3368
1995:Q4,Other,1121979,1345735,348060,108622,141896,251870,84652,138465,272170,223757,163270,53851,6636
1996:Q1,White,26307221,30385171,7570470,2237562,4712727,4681904,1869648,3381997,5930862,4077950,2867275,951309,259366
1996:Q1,Black,1129114,1446727,423284,137727,58409,479028,116211,56005,176062,317613,208516,101951,7146
1996:Q1,Hispanic,519128,715563,243269,78296,27363,140018,67853,44592,114173,196435,136645,55920,3870
1996:Q1,Other,1111046,1338343,353639,108858,142092,240204,88187,144221,261143,227297,166423,53027,7847
1996:Q2,White,26745462,30906606,7661683,2256829,4898965,4770064,1914590,3411085,5993390,4161143,2913623,982322,265198
1996:Q2,Black,1129206,1450627,429098,134189,64330,470783,115918,56939,179369,321421,211533,102650,7238
1996:Q2,Hispanic,540120,739440,246761,79804,31352,145589,69075,47689,119170,199320,137296,57600,4424
1996:Q2,Other,1103434,1336971,363265,107994,143417,228879,91339,150662,251414,233537,169755,54007,9775
1996:Q3,White,27006039,31248301,7745154,2282060,4908485,4856137,1968860,3438069,6049537,4242262,2962513,1012182,267567
1996:Q3,Black,1130866,1455205,431992,133317,68946,462106,116611,57748,184485,324339,214489,103051,6799
1996:Q3,Hispanic,569780,772883,257158,81865,34884,151943,70646,51052,125335,203103,138687,59547,4869
1996:Q3,Other,1098329,1338624,373790,107933,140191,217583,95175,157486,246466,240295,173673,55067,11555
1996:Q4,White,27631465,31954050,7816613,2298626,5139234,4926392,2113641,3506411,6153133,4322585,3002643,1049920,270022
1996:Q4,Black,1141699,1470388,428626,136923,74758,451581,127161,60138,191201,328688,217705,105148,5835
1996:Q4,Hispanic,600051,808028,265443,83361,39533,158694,73648,55649,131699,207977,140754,62117,5106
1996:Q4,Other,1097524,1344741,378423,109019,143477,205354,102246,165672,240550,247217,177529,56693,12995
1997:Q1,White,27823365,32177242,7879960,2322703,5188924,5013562,2133880,3582081,6056132,4353878,3033368,1038709,281801
1997:Q1,Black,1147485,1467959,424417,138849,79265,443094,124181,62750,195403,320474,217928,96426,6120
1997:Q1,Hispanic,631456,842299,272674,85661,43665,166367,74785,60707,138440,210843,141341,63405,6097
1997:Q1,Other,1097253,1348901,386537,109831,141806,193695,105563,174327,237143,251648,180812,55635,15201
1997:Q2,White,29061531,33491732,7984726,2335694,5978538,5114075,2338191,3635420,6105087,4430201,3075650,1060556,293995
1997:Q2,Black,1172633,1494409,429109,134319,88448,436347,141709,64476,200001,321776,220418,95231,6127
1997:Q2,Hispanic,672336,888661,283610,87917,51349,174781,79612,65501,145891,216325,143501,65793,7031
1997:Q2,Other,1118200,1376923,397725,109035,161562,182320,115733,182618,227930,258723,185018,56458,17247
1997:Q3,White,29955569,34483535,8078863,2358869,6441516,5209428,2502835,3702998,6189027,4527967,3144468,1085161,298338
1997:Q3,Black,1186822,1512659,430975,131767,95488,429365,154779,66734,203551,325838,226021,94690,5127
1997:Q3,Hispanic,712731,936048,295661,90751,57924,183413,83639,70835,153825,223317,147847,68499,6971
1997:Q3,Other,1125774,1392668,407820,108607,172108,170109,124625,191335,218064,266895,190944,57455,18496
1997:Q4,White,30448209,35056806,8183547,2377851,6575248,5289283,2504755,3813904,6312218,4608597,3180288,1118430,309879
1997:Q4,Black,1190069,1516399,428055,137478,100440,421118,149993,70591,208724,326330,224589,96389,5352
1997:Q4,Hispanic,749861,976056,305154,92568,63185,191869,84050,77381,161848,226195,147261,70578,8356
1997:Q4,Other,1120786,1394733,413533,110064,172970,156348,127637,201112,213068,273946,194221,58768,20957
1998:Q1,White,31943110,36599083,8327543,2399107,7490939,5413754,2720765,3848255,6398720,4655974,3229932,1106370,319672
1998:Q1,Black,1229334,1548647,430141,136358,110443,418472,168948,71695,212590,319313,225483,88644,5186
1998:Q1,Hispanic,796772,1025493,316773,95046,72428,201309,88963,82129,168844,228721,147836,71584,9301
1998:Q1,Other,1144546,1423201,425212,109551,196782,144515,138447,208728,199967,278655,198193,57445,23017
1998:Q2,White,32577230,37340268,8531387,2423543,7642939,5513337,2753770,3925868,6549424,4763038,3293035,1143155,326848
1998:Q2,Black,1236705,1564496,437052,137478,115750,415797,168057,74454,215908,327790,231922,91064,4804
1998:Q2,Hispanic,835061,1071194,329327,97385,78049,213083,89771,87940,175638,236133,151675,74620,9838
1998:Q2,Other,1153727,1440508,440279,109302,197651,148032,142517,217107,185620,286782,203070,58906,24806
1998:Q3,White,31979397,36833698,8725062,2458644,6775121,5591193,2578944,3970470,6734264,4854301,3356549,1171878,325874
1998:Q3,Black,1209499,1543475,443067,130475,114453,411618,144484,76154,223224,333976,237806,92034,4136
1998:Q3,Hispanic,871692,1113709,350555,101060,78124,224051,85235,92803,181880,242017,154466,77085,10466
1998:Q3,Other,1122480,1416324,450573,106549,167600,149850,138882,224095,178775,293844,207335,59721,26788
1998:Q4,White,33866689,38830594,8926894,2482861,8006645,5688475,2890840,4000310,6834569,4963905,3431815,1198580,333510
1998:Q4,Black,1255480,1605835,448488,141681,116961,425058,176964,72671,224011,350355,245555,99985,4815
1998:Q4,Hispanic,889645,1142775,361765,101958,84132,228157,95233,90535,180995,253130,162792,80113,10225
1998:Q4,Other,1191728,1488023,455662,107262,205442,159542,147918,224953,187243,296295,208428,62593,25274
1999:Q1,White,34172486,39202712,9104344,2509201,8037158,5763755,2963977,3964395,6859881,5030226,3496291,1194778,339157
1999:Q1,Black,1261445,1621861,458250,143307,112073,437026,183443,67098,220664,360416,253049,101924,5443
1999:Q1,Hispanic,887345,1148948,368766,103680,83532,231095,99445,86266,176164,261603,170109,82122,9372
1999:Q1,Other,1196895,1492054,457976,105082,206864,167485,148263,223448,182936,295158,208189,63574,23395
1999:Q2,White,35180797,40331364,9354981,2542881,8692271,5847564,3097761,4052190,6743715,5150567,3573396,1212485,364686
1999:Q2,Black,1288742,1667451,468561,152266,111848,450912,196851,66138,220874,378708,263175,108577,6956
1999:Q2,Hispanic,887069,1160061,374263,105045,86354,233712,104987,85131,170570,272992,178764,84817,9411
1999:Q2,Other,1235702,1531497,465678,104653,226272,175554,150808,224875,183657,295795,208356,65703,21736
1999:Q3,White,35111768,40386834,9614594,2584903,8258433,5908210,3011575,4221791,6787329,5275067,3670304,1238805,365958
1999:Q3,Black,1283948,1682827,482168,155713,104775,463137,187013,68254,221767,398879,274058,117559,7262
1999:Q3,Hispanic,883556,1166755,384238,107457,82949,235350,104803,86151,165806,283199,187606,87328,8265
1999:Q3,Other,1230732,1527801,472170,102629,213067,181946,144924,228353,184712,297069,209292,68202,19575
1999:Q4,White,37387378,42809083,9834051,2616068,9841331,6020756,3288722,4274744,6933412,5421705,3747559,1266679,407467
1999:Q4,Black,1356600,1771830,494394,164755,111484,482112,216738,66372,235975,415230,277804,127942,9484
1999:Q4,Hispanic,908232,1196041,395596,108391,91084,237999,113933,83967,165071,287809,190661,88409,8739
1999:Q4,Other,1307949,1604653,471965,101879,258761,191154,152971,228442,199481,296704,208238,70592,17874
2000:Q1,White,38379406,43897856,10188398,2663742,10348902,6104896,3406839,4250797,6934282,5518450,3810506,1262723,445221
2000:Q1,Black,1397796,1819827,508737,172584,111322,498762,229761,61860,236800,422031,278578,131926,11527
2000:Q1,Hispanic,917051,1205308,402782,110699,93111,239785,118812,79663,160456,288257,191060,88021,9176
2000:Q1,Other,1350713,1644190,490681,100894,272541,198577,154988,226323,200185,293476,206069,71096,16311
2000:Q2,White,38366229,43992432,10593635,2709822,9859341,6170152,3367037,4412875,6879570,5626202,3904857,1294065,427280
2000:Q2,Black,1414152,1857759,529752,181839,104921,514061,226081,64087,237018,443607,288658,143843,11106
2000:Q2,Hispanic,913298,1208940,410936,112771,89524,241052,119581,80520,154555,295641,198121,90002,7518
2000:Q2,Other,1352569,1647072,505256,100276,257338,204934,151146,229666,198456,294503,206460,73862,14181
2000:Q3,White,38877282,44646703,10953778,2750417,9763465,6245390,3404305,4593558,6935790,5769420,3999830,1337946,431644
2000:Q3,Black,1435831,1905592,551156,184592,101239,531238,231113,67076,239179,469761,298620,159534,11607
2000:Q3,Hispanic,914384,1218152,418748,115137,88218,242655,122423,81982,148989,303768,204956,92145,6667
2000:Q3,Other,1368260,1664808,517663,98029,253926,212039,150519,233883,198748,296548,207040,77448,12060
2000:Q4,White,38351444,44212161,11308687,2789309,8599654,6298538,3266772,4674039,7275162,5860717,4076147,1387522,397048
2000:Q4,Black,1433091,1930657,568571,197457,90388,546495,217278,66544,243923,497566,309768,177126,10672
2000:Q4,Hispanic,899512,1211473,423692,116523,80523,243888,120623,80789,145435,311962,212392,95044,4526
2000:Q4,Other,1352727,1651566,533146,98467,220543,218240,143557,235652,201961,298839,206920,81574,10345
2001:Q1,White,38178370,44072900,11932738,2823631,7674963,6371898,3036249,4714504,7518917,5894530,4144231,1387147,363152
2001:Q1,Black,1444945,1956772,600111,206852,80995,564692,193780,64606,245736,511827,319687,182875,9265
2001:Q1,Hispanic,897278,1215372,437751,118089,74035,245969,116554,78623,144350,318093,219021,96715,2357
2001:Q1,Other,1362283,1659598,567135,98176,194878,226121,133508,236845,202935,297314,206686,82987,7641
2001:Q2,White,39346775,45379895,12281229,2849988,8292220,6460438,3147060,4827199,7521760,6033119,4261834,1405150,366135
2001:Q2,Black,1491806,2036021,624442,212090,82702,593530,207167,65316,250774,544216,342219,192282,9715
2001:Q2,Hispanic,888088,1226003,441812,119677,77576,246430,121575,78639,140295,337916,235320,100958,1638
2001:Q2,Other,1406001,1708010,577881,97040,213389,236673,136910,240949,205168,302009,210644,85859,5506
2001:Q3,White,38377145,44615064,12626891,2878824,6922099,6526006,2905315,4901417,7854511,6237919,4385267,1419910,432742
2001:Q3,Black,1488492,2058409,646086,214871,70142,620254,182855,64646,259555,569918,353109,203374,13435
2001:Q3,Hispanic,862002,1211567,442847,122002,68140,246792,117342,77777,136667,349565,244103,102307,3155
2001:Q3,Other,1382246,1690721,587474,95663,176502,246909,127359,244861,211953,308475,215073,88761,4641
2001:Q4,White,39787409,46078675,12901154,2915769,7828570,6627681,3043504,4857036,7904961,6291267,4447768,1475860,367639
2001:Q4,Black,1558686,2157556,680381,219432,80736,643694,203260,68282,261771,598870,373767,215341,9762
2001:Q4,Hispanic,881309,1254729,463006,129199,75731,249590,118557,77928,140718,373420,263364,109116,940
2001:Q4,Other,1414236,1736237,605909,99900,200339,247497,131211,237020,214361,322001,226886,91510,3605
2002:Q1,White,40260608,46655856,13205185,2936103,7849625,6697977,3136993,4898659,7931313,6395248,4561673,1469069,364506
2002:Q1,Black,1641456,2240553,707845,222522,85022,663494,218746,75207,267718,599097,374944,214954,9199
2002:Q1,Hispanic,915822,1295843,486220,135589,77495,252025,118510,80725,145279,380021,270307,108868,846
2002:Q1,Other,1428269,1764557,628571,104080,199821,247281,133851,232605,218348,336289,241886,90625,3778
2002:Q2,White,39656579,46183718,13480482,2964024,7088569,6758496,2939904,4959551,7992692,6527139,4698614,1493003,335522
2002:Q2,Black,1674669,2287210,735810,226931,83278,682064,202648,82978,273501,612541,383213,221889,7439
2002:Q2,Hispanic,935097,1329441,514600,142814,73915,254522,110670,84273,148647,394344,283155,110717,472
2002:Q2,Other,1403101,1758660,651739,109220,177183,247411,125551,229529,218027,355558,260058,92035,3465
2002:Q3,White,38553123,45227057,13755175,3001881,5769649,6818932,2722612,5048656,8110152,6673934,4835894,1515907,322133
2002:Q3,Black,1692179,2325508,770273,223777,76198,700413,184384,91926,278537,633329,399994,226938,6397
2002:Q3,Hispanic,948501,1366590,546598,151917,65772,257205,102179,88833,154086,418088,302807,114827,454
2002:Q3,Other,1363984,1742126,676963,113209,138507,248390,116559,228038,220460,378142,280466,93936,3740
2002:Q4,White,39300912,46138537,14028000,3028476,6109911,6905037,2842047,4910771,8314295,6837625,4975553,1546963,315109
2002:Q4,Black,1751859,2407485,804277,219828,83374,721625,203106,92222,283052,655626,415595,234331,5700
2002:Q4,Hispanic,975013,1416602,576328,160397,70176,260716,103455,86599,158931,441589,322341,118950,298
2002:Q4,Other,1386583,1790117,707194,117483,147663,251784,121702,219553,224739,403535,302824,96764,3947
2003:Q1,White,39387328,46349379,14311985,3037324,5787257,6953021,2858504,5017865,8383423,6962050,5093363,1538883,329804
2003:Q1,Black,1813348,2478455,832442,221687,84635,737422,210217,101924,290127,665107,428186,230919,6002
2003:Q1,Hispanic,1000998,1463264,604828,166890,69396,262984,101554,91854,165758,462267,340056,121861,350
2003:Q1,Other,1404161,1831898,742017,123681,137553,253556,122987,219629,232475,427737,325636,97461,4640
2003:Q2,White,41017167,48268821,14614968,3059938,6845477,7021480,3118344,5147127,8461487,7251654,5279376,1560371,411907
2003:Q2,Black,1900588,2593752,864138,221133,98776,755032,244516,112495,297663,693164,448439,235068,9657
2003:Q2,Hispanic,1038115,1531956,636569,174834,79530,265659,106614,97885,170865,493841,364759,125978,3104
2003:Q2,Other,1474950,1937220,780265,130154,169732,257338,135402,220979,243350,462270,355807,100513,5950
2003:Q3,White,41748045,49178938,14914370,3094206,7239120,7079328,3188196,5245855,8417864,7430893,5461481,1586150,383262
2003:Q3,Black,1965472,2674055,898325,216098,106888,770266,257423,121821,303234,708583,459207,241511,7865
