Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
1989:Q3,College,9918561,11340766,2960846,796576,1399559,1469578,561609,1616700,2535899,1422205,1044738,274652,102815
1989:Q3,SomeCollege,3912923,4673547,1490719,423511,336671,658009,173907,539994,1050736,760625,543654,192199,24772
1989:Q3,HS,4204633,4920119,1528048,482858,266024,843199,180729,532357,1086904,715487,462604,228664,24219
1989:Q3,NoHS,2374751,2629208,913556,193235,88190,511544,97775,280573,544335,254457,160158,88692,5607
1989:Q4,College,10348414,11839569,3092099,827989,1451415,1543051,600389,1663426,2661200,1491154,1092142,294891,104121
1989:Q4,SomeCollege,3935261,4699601,1488138,424007,343563,676287,177476,541331,1048798,764340,545559,194252,24529
1989:Q4,HS,4194495,4914319,1531938,474171,269519,851424,185862,522306,1079099,719824,465064,231237,23523
1989:Q4,NoHS,2312008,2564233,882142,199415,87607,496305,92508,269765,536490,252225,157816,88905,5504
1990:Q1,College,10544952,12105375,3182438,869248,1371932,1605041,618470,1699463,2758783,1560423,1150298,301499,108626
1990:Q1,SomeCollege,3919753,4689208,1479810,426983,327760,693729,175854,543629,1041442,769455,555565,188722,25168
1990:Q1,HS,4138702,4853436,1502416,474599,251596,857962,186401,513495,1066967,714734,472564,218993,23177
1990:Q1,NoHS,2236956,2482731,848319,196153,82223,481210,86617,259806,528403,245775,156971,83105,5699
1990:Q2,College,10831779,12453835,3268939,892392,1424010,1663779,644910,1735369,2824435,1622056,1199104,313323,109629
1990:Q2,SomeCollege,3958654,4735910,1483017,429313,340011,714295,179250,549976,1040047,777256,564122,187949,25185
1990:Q2,HS,4144107,4860562,1507075,468029,259527,868434,192313,508726,1056459,716455,477579,216331,22545
1990:Q2,NoHS,2189805,2431650,826130,202653,82890,468100,82191,251477,518208,241844,155111,81109,5624
1990:Q3,College,10839816,12509381,3366219,921866,1175448,1712875,644602,1767954,2920417,1669565,1238045,326714,104806
1990:Q3,SomeCollege,3953841,4738812,1494877,431397,296277,734749,173482,558972,1049058,784970,571803,188927,24240
1990:Q3,HS,4091308,4813061,1498649,467453,217246,878339,188884,506552,1055938,721754,483672,216489,21593
1990:Q3,NoHS,2118349,2357414,802981,195437,72023,455277,76099,244220,511376,239065,153746,80172,5147
1990:Q4,College,11229372,12943625,3406285,944936,1319030,1758513,680809,1786541,3047510,1714253,1266481,339223,108549
1990:Q4,SomeCollege,4037801,4831466,1489562,434636,331080,757892,179864,567023,1071409,793666,578521,190034,25111
1990:Q4,HS,4119690,4849035,1482283,466303,244635,891538,196818,503667,1063791,729345,491617,216150,21578
1990:Q4,NoHS,2062017,2299557,768266,193167,77467,443959,72143,236996,507559,237540,153192,78983,5365
1991:Q1,College,11587695,13328695,3433362,962910,1535591,1799082,724910,1783665,3089176,1741000,1291156,339186,110658
1991:Q1,SomeCollege,4125262,4922362,1487412,440334,381025,782805,188309,571628,1070849,797101,586232,184979,25890
1991:Q1,HS,4182132,4908202,1485155,465405,285408,906760,206150,497920,1061404,726070,499776,204606,21688
1991:Q1,NoHS,2030940,2262450,741474,199135,85390,433600,68174,229194,505482,231510,152528,73436,5546
1991:Q2,College,11639069,13420851,3482514,976042,1513116,1836697,745244,1785249,3081989,1781782,1327393,344651,109738
1991:Q2,SomeCollege,4178601,4989432,1503956,444452,387625,810331,191498,580691,1070879,810830,600665,184109,26056
1991:Q2,HS,4197829,4930822,1491607,464069,287251,925107,211519,496281,1054988,732993,510388,201431,21174
1991:Q2,NoHS,1988372,2217092,724734,199136,84825,424466,63878,222758,497296,228720,152204,71116,5400
1991:Q3,College,11853390,13664194,3533822,994232,1610324,1869271,779497,1776143,3100904,1810804,1344942,348849,117013
1991:Q3,SomeCollege,4278850,5098930,1525874,449161,418889,839361,199036,589250,1077359,820079,608552,183634,27893
1991:Q3,HS,4258050,4992209,1499001,467270,310836,945108,220624,494346,1055025,734159,512374,200438,21347
1991:Q3,NoHS,1952828,2176917,711693,192812,88703,415988,59916,216408,491397,224090,148635,69578,5877
1991:Q4,College,12233533,14089536,3571370,1002231,1901776,1898098,819279,1753969,3142813,1856003,1373435,357127,125441
1991:Q4,SomeCollege,4413787,5253603,1544515,454389,488284,870362,208991,596315,1090747,839816,623976,185752,30088
1991:Q4,HS,4360135,5107788,1520027,467556,368496,967381,231985,491285,1061058,747653,522641,203264,21748
1991:Q4,NoHS,1925954,2149710,694673,193271,98808,408294,56102,209917,488645,223756,147827,69438,6491
1992:Q1,College,12144735,14017151,3597043,1004850,1841494,1935707,824698,1734786,3078573,1872416,1398321,351349,122746
1992:Q1,SomeCollege,4481918,5331859,1564449,460938,494844,909150,209484,606780,1086215,849941,638526,181009,30406
1992:Q1,HS,4421377,5165788,1551687,467234,369308,999311,235628,491211,1051409,744411,526958,195626,21827
1992:Q1,NoHS,1900314,2116573,681367,199182,98041,403607,51617,204324,478435,216259,144471,65369,6419
1992:Q2,College,12103293,13998564,3612194,1010425,1822521,1962410,842907,1717542,3030565,1895271,1415024,352631,127616
1992:Q2,SomeCollege,4574426,5439088,1589034,468778,510875,948096,214935,620209,1087161,864662,652044,180444,32174
1992:Q2,HS,4497399,5247445,1576078,470125,378594,1031447,244080,493651,1053470,750046,532540,195280,22226
1992:Q2,NoHS,1896487,2108951,670748,203892,98854,412582,47646,199434,475795,212464,141635,63977,6852
1992:Q3,College,12231843,14152404,3650292,1023083,1890104,1985052,871979,1707627,3024267,1920562,1434976,358408,127178
1992:Q3,SomeCollege,4718633,5604664,1632043,475167,545547,988469,223921,638331,1101186,886031,670553,182417,33061
1992:Q3,HS,4610536,5378400,1610045,477635,404363,1065137,255550,499925,1065745,767864,548020,197558,22286
1992:Q3,NoHS,1892295,2105063,671608,195839,102563,421822,43691,195487,474053,212768,142328,63551,6889
1992:Q4,College,12563586,14500797,3681058,1018321,2144085,2016477,889751,1701508,3049597,1937212,1448560,360283,128369
1992:Q4,SomeCollege,4826084,5734400,1653388,488029,607361,1011826,236761,634104,1102932,908316,683313,192606,32397
1992:Q4,HS,4745749,5538954,1643951,491325,451943,1105893,273035,496530,1076278,793205,564530,205362,23313
1992:Q4,NoHS,1920651,2138493,673806,195793,108955,438022,49001,198124,474792,217843,144499,66518,6826
1993:Q1,College,12647303,14575756,3641569,993301,2224258,2027189,919097,1723134,3047208,1928453,1445536,347530,135387
1993:Q1,SomeCollege,4894783,5812156,1653609,502444,637915,1027045,252625,639950,1098568,917373,689463,194985,32925
1993:Q1,HS,4870843,5670618,1699204,496283,471261,1137239,292414,501821,1072396,799775,575070,199978,24727
1993:Q1,NoHS,1964213,2180798,675723,214586,110501,451140,53986,202956,471906,216585,144635,64769,7181
1993:Q2,College,12717623,14657664,3662572,992739,2254634,2035921,928215,1742064,3041519,1940041,1459330,345034,135677
1993:Q2,SomeCollege,4975938,5916772,1692030,516964,660226,1042871,262898,645415,1096368,940834,705224,203431,32179
1993:Q2,HS,4968288,5793748,1735037,513775,483158,1170146,307575,507274,1076783,825461,595871,203907,25683
1993:Q2,NoHS,1996264,2217511,690448,212968,110845,464506,58708,207967,472068,221247,147921,66290,7036
1993:Q3,College,12866916,14825305,3684503,993246,2362315,2044023,942024,1767822,3031372,1958389,1467323,346929,144137
1993:Q3,SomeCollege,5078684,6046469,1728402,531352,699388,1059541,275507,653545,1098734,967785,719987,214738,33060
1993:Q3,HS,5092543,5950662,1774323,532280,509735,1204952,325065,515335,1088973,858119,619161,211850,27108
1993:Q3,NoHS,2031288,2259944,708793,209189,113518,478213,63606,213705,472920,228656,152061,69151,7444
1993:Q4,College,13024826,15001755,3693358,990892,2467791,2048905,944873,1787905,3068032,1976929,1472949,353870,150110
1993:Q4,SomeCollege,5183626,6180534,1760160,547953,739610,1075178,283674,659669,1114290,996908,733272,230174,33462
1993:Q4,HS,5226906,6121611,1829087,550047,537055,1239402,338459,522256,1105305,894706,638761,227529,28416
1993:Q4,NoHS,2069109,2306078,724137,213356,116232,491599,67859,219308,473587,236969,154694,74596,7679
1994:Q1,College,12939142,14908276,3669779,975918,2337423,2054211,939022,1818765,3113158,1969135,1470557,346580,151998
1994:Q1,SomeCollege,5240163,6252992,1779212,563734,730690,1091180,288765,669386,1130025,1012830,743356,236202,33272
1994:Q1,HS,5341147,6256418,1894065,561453,521988,1275214,349415,532499,1121785,915271,658550,226753,29968
1994:Q1,NoHS,2113937,2353530,739313,225053,112400,505150,71808,225746,474059,239593,157489,74340,7764
1994:Q2,College,12911834,14895417,3669711,972731,2260419,2058535,946208,1855974,3131839,1983583,1479089,350039,154455
1994:Q2,SomeCollege,5309372,6350366,1813626,579779,731615,1106217,297443,680903,1140783,1040995,757670,250068,33257
1994:Q2,HS,5447180,6397078,1948111,578608,515991,1310768,362851,544610,1136139,949898,678484,239744,31670
1994:Q2,NoHS,2150726,2397220,759014,228496,109983,518387,75609,232648,473083,246494,159874,78730,7890
1994:Q3,College,13017780,15015698,3673361,976681,2293317,2065294,965289,1883578,3158179,1997918,1487859,355542,154517
1994:Q3,SomeCollege,5403562,6473457,1849872,595272,756380,1121609,310999,687905,1151419,1069895,771794,265516,32585
1994:Q3,HS,5573329,6560770,1993653,598933,530366,1347627,380846,553578,1155767,987441,699382,255077,32982
1994:Q3,NoHS,2184695,2438816,776755,225628,110704,531725,79860,238910,475235,254121,162509,83818,7794
1994:Q4,College,13052674,15080500,3670605,973824,2243786,2070673,946736,1911936,3262939,2027827,1497783,366371,163673
1994:Q4,SomeCollege,5463422,6567918,1874075,609373,761175,1134555,309514,693785,1185441,1104496,785202,285345,33949
1994:Q4,HS,5662744,6694793,2033349,614914,528310,1382370,385928,562085,1187837,1032049,718883,278086,35080
1994:Q4,NoHS,2203743,2467989,783768,226025,108900,544185,82735,245080,477296,264246,164575,91366,8305
1995:Q1,College,13270331,15290943,3655101,974436,2385117,2084519,979921,1935227,3276623,2020612,1497614,361023,161975
1995:Q1,SomeCollege,5576507,6694366,1896168,624957,810141,1150139,327721,695837,1189403,1117860,792411,292467,32982
1995:Q1,HS,5814866,6866992,2071245,631956,562989,1421024,407954,567982,1203842,1052126,736187,279410,36529
1995:Q1,NoHS,2243992,2509971,792690,229347,112588,557386,87149,250681,480131,265979,166224,91646,8109
1995:Q2,College,13559955,15598902,3672170,978793,2539487,2109415,1016688,1963270,3319080,2038948,1506988,367215,164745
1995:Q2,SomeCollege,5688523,6832371,1926464,635881,861334,1167157,348152,697408,1195976,1143849,803478,307287,33084
1995:Q2,HS,5947215,7037442,2102801,648963,599613,1455205,432813,573874,1224173,1090227,758895,292821,38511
1995:Q2,NoHS,2272127,2545610,806874,220695,116374,570265,92053,256197,483153,273483,169476,95803,8204
1995:Q3,College,13814042,15888438,3618008,980347,2741451,2136051,1063248,2004470,3344862,2074396,1524062,375258,175076
1995:Q3,SomeCollege,5765796,6939456,1917770,646069,922289,1181545,370581,701448,1199755,1173660,815376,323644,34640
1995:Q3,HS,6025533,7155165,2085081,662790,644517,1486722,458377,582018,1235660,1129632,779169,309681,40782
1995:Q3,NoHS,2270451,2551893,792278,215818,121120,582030,96568,261989,482090,281443,171731,101016,8696
1995:Q4,College,14321018,16424255,3657543,992572,2989018,2203790,1111595,2037535,3432202,2103237,1533900,395154,174183
1995:Q4,SomeCollege,5917693,7134620,1955707,653035,968861,1206201,393890,716084,1240842,1216927,835925,343988,37014
1995:Q4,HS,6091466,7240024,2089536,666345,687154,1489425,466180,591077,1250307,1148557,780594,323886,44077
1995:Q4,NoHS,2226864,2510600,786462,217354,120721,566944,94904,251824,472391,283736,170089,105131,8516
1996:Q1,College,14683419,16827154,3695903,1009030,3128908,2273826,1160033,2063990,3495464,2143735,1559147,398450,186138
1996:Q1,SomeCollege,6028668,7280380,1996117,661181,987640,1227947,416214,725666,1265615,1251712,862529,349257,39926
1996:Q1,HS,6160582,7304604,2111523,670673,706808,1488495,472581,596248,1258276,1144022,787284,313231,43507
1996:Q1,NoHS,2193840,2473666,787120,221559,117236,550887,93070,240910,462885,279827,169899,101269,8659
1996:Q2,College,15056300,17245564,3756873,1024547,3287126,2347648,1194979,2097975,3536416,2189265,1588279,412298,188688
1996:Q2,SomeCollege,6124291,7417880,2039301,664229,1008425,1247874,431933,736044,1290074,1293589,887443,363335,42811
1996:Q2,HS,6189765,7343194,2115879,672231,728403,1485428,473249,602141,1265863,1153429,788499,318445,46485
1996:Q2,NoHS,2147866,2427005,788755,217809,114109,534366,90761,230214,450991,279139,167986,102501,8652
1996:Q3,College,15347220,17584781,3834661,1044401,3321289,2424444,1238387,2133071,3588527,2237561,1621529,426487,189545
1996:Q3,SomeCollege,6177115,7510752,2077035,668757,998663,1265738,449597,744843,1306119,1333637,912213,376808,44616
1996:Q3,HS,6186443,7347229,2114660,675050,724526,1480127,474871,606962,1271033,1160786,789535,323033,48218
1996:Q3,NoHS,2094235,2372251,781737,216967,108028,517462,88438,219479,440141,278016,166086,103520,8410
1996:Q4,College,15915951,18204236,3894772,1057830,3516729,2497140,1352657,2195708,3689401,2288285,1650980,444839,192466
1996:Q4,SomeCollege,6285558,7657049,2102191,673288,1024003,1277583,489462,762821,1327701,1371491,933282,392454,45755
1996:Q4,HS,6227430,7396248,2125580,673390,750516,1468124,489051,619080,1270507,1168818,790047,331034,47737
1996:Q4,NoHS,2041800,2319673,766562,223421,105754,499175,85526,210261,428974,277873,164322,105551,8000
1997:Q1,College,16164972,18486717,3954045,1078250,3583477,2580800,1374823,2264738,3650585,2321746,1676946,444488,200312
1997:Q1,SomeCollege,6308172,7700144,2127586,677698,1018622,1292855,497193,781625,1304565,1391972,949818,392613,49541
1997:Q1,HS,6229598,7382456,2125856,674561,750883,1460687,483354,632076,1255038,1152858,785449,316357,51052
1997:Q1,NoHS,1996817,2267085,756101,226535,100678,482378,83037,201426,416930,270268,161237,100717,8314
1997:Q2,College,17162472,19540845,4037155,1095690,4191891,2673315,1520808,2321441,3700545,2378373,1711120,457575,209678
1997:Q2,SomeCollege,6525740,7950909,2168219,676659,1129971,1310575,555060,794057,1316368,1425169,969520,402717,52932
1997:Q2,HS,6372576,7527622,2135039,672704,851246,1456794,516218,640450,1255171,1155046,784671,317120,53255
1997:Q2,NoHS,1963913,2232348,754756,221912,106789,466839,83160,192067,406825,268436,159275,100626,8535
1997:Q3,College,17929845,20381386,4128226,1119565,4567167,2765239,1642964,2388092,3770133,2451541,1762994,472499,216048
1997:Q3,SomeCollege,6674045,8138592,2204848,677590,1186345,1325492,601289,809137,1333891,1464547,997352,413380,53815
1997:Q3,HS,6455029,7615244,2132486,674104,905857,1450425,539264,651234,1261874,1160215,790081,319028,51106
1997:Q3,NoHS,1921975,2189689,747758,218735,107667,451159,82364,183439,398566,267713,158853,100898,7962
1997:Q4,College,18407197,20915767,4203481,1136790,4701720,2850853,1658049,2482672,3882202,2508570,1795965,489065,223540
1997:Q4,SomeCollege,6732369,8229004,2230208,681328,1190372,1334750,601888,833918,1356540,1496635,1012395,426520,57720
1997:Q4,HS,6486970,7650379,2159854,672247,915783,1438365,527172,669943,1267015,1163410,782765,325790,54855
1997:Q4,NoHS,1882389,2148842,736746,227596,103967,434651,79325,176454,390103,266453,155235,102790,8428
1998:Q1,College,19609506,22167221,4317105,1159311,5419685,2959246,1817125,2529547,3965202,2557714,1837746,488528,231440
1998:Q1,SomeCollege,6977307,8494400,2277255,681571,1311189,1355667,661016,839512,1368190,1517093,1031430,425128,60535
1998:Q1,HS,6664336,7812309,2171417,672650,1028987,1441018,559904,674313,1264020,1147974,779510,311812,56652
1998:Q1,NoHS,1862612,2122494,733893,226529,110730,422119,79078,167435,382710,259882,152758,98575,8549
1998:Q2,College,20160414,22794163,4451994,1182733,5570287,3058045,1849933,2603500,4077671,2633749,1886646,508956,238147
1998:Q2,SomeCollege,7074090,8630518,2335603,682919,1315675,1369517,670285,854929,1401590,1556428,1055040,438765,62623
1998:Q2,HS,6733222,7894802,2211785,673908,1040968,1452272,556567,686839,1272463,1161580,785143,319327,57110
1998:Q2,NoHS,1834996,2096982,738663,228147,107458,410414,77330,160103,374867,261986,152874,100696,8416
1998:Q3,College,19866669,22565115,4608322,1217346,4953167,3145608,1741157,2655885,4243630,2698446,1935748,525705,236993
1998:Q3,SomeCollege,6949015,8540076,2393038,681372,1169843,1376521,622561,861980,1434762,1591061,1077906,449606,63549
1998:Q3,HS,6589633,7761421,2226607,680937,920448,1456806,510462,693488,1272674,1171789,789728,323471,58590
1998:Q3,NoHS,1777752,2040593,741290,217074,91840,397776,73363,152169,367081,262842,152774,101936,8132
1998:Q4,College,21375409,24161847,4792371,1238581,5923469,3204928,1969165,2697107,4336225,2786438,1998540,546968,240930
1998:Q4,SomeCollege,7207849,8810799,2406232,684047,1326430,1405165,698053,847997,1442875,1602950,1081027,454253,67670
1998:Q4,HS,6802965,8007342,2256582,685212,1047762,1477754,565498,689276,1285258,1204377,809877,337025,57475
1998:Q4,NoHS,1817320,2087240,737624,225923,115519,413385,78238,154089,362462,269920,159146,103026,7748
1999:Q1,College,21701929,24555856,4964444,1265773,5987618,3252134,2032292,2694516,4359079,2853927,2053727,555910,244290
1999:Q1,SomeCollege,7204602,8805077,2420529,681931,1307434,1427252,708802,818982,1440148,1600475,1080123,449187,71165
1999:Q1,HS,6782421,8002701,2268249,692408,1020601,1492073,573107,673477,1282786,1220280,828444,337035,54801
1999:Q1,NoHS,1829219,2101941,736116,221158,123975,427902,80928,154232,357631,272722,165342,100266,7114
1999:Q2,College,22522192,25476620,5159709,1293826,6525464,3302967,2136019,2770378,4288257,2954428,2116716,573987,263725
1999:Q2,SomeCollege,7313247,8925176,2443635,684398,1377468,1451477,735823,819114,1413261,1611930,1083156,450614,78160
1999:Q2,HS,6886933,8138330,2312607,701061,1073311,1509723,593970,680716,1266942,1251397,851156,346678,53563
1999:Q2,NoHS,1869938,2150247,747533,225560,140500,443576,84594,158125,350359,280309,172664,100302,7343
1999:Q3,College,22549997,25602494,5379861,1330287,6231463,3341615,2088833,2898903,4331531,3052497,2193513,595108,263876
1999:Q3,SomeCollege,7247917,8875207,2468743,685246,1294480,1469140,704119,838076,1415404,1627290,1091883,454511,80896
1999:Q3,HS,6823104,8109099,2346236,713941,991113,1519938,569815,703049,1265008,1285996,875591,360674,49731
1999:Q3,NoHS,1888985,2177416,758330,221228,142168,457950,85549,164521,347670,288431,180273,101601,6557
1999:Q4,College,24345697,27517139,5566384,1356566,7481923,3406802,2287871,2951438,4466155,3171442,2259354,614510,297578
1999:Q4,SomeCollege,7552037,9194060,2478548,687088,1491564,1501163,769786,830417,1435494,1642023,1092710,458686,90627
1999:Q4,HS,7108303,8420664,2385670,721817,1157570,1547492,622764,704132,1281220,1312362,887548,376870,47944
1999:Q4,NoHS,1954122,2249744,765403,225623,171603,476565,91943,167539,351068,295622,184651,103557,7414
2000:Q1,College,25134466,28399052,5836072,1394957,7910508,3457849,2380462,2953278,4465926,3264586,2316696,620004,327886
2000:Q1,SomeCollege,7668240,9309773,2524423,690883,1538305,1525447,792438,805847,1432430,1641534,1088435,453326,99773
2000:Q1,HS,7227517,8546309,2439195,735899,1190818,1565434,641566,691240,1282157,1318792,893469,378894,46429
2000:Q1,NoHS,2014743,2312045,790908,226180,186243,493290,95934,168278,351212,297303,187612,101540,8151
2000:Q2,College,25158371,28507088,6152250,1432012,7569545,3499906,2364095,3077375,4411906,3348717,2394003,643317,311397
2000:Q2,SomeCollege,7631862,9284844,2570932,695180,1451076,1544865,773908,823357,1425527,1652982,1095429,458383,99170
2000:Q2,HS,7204716,8558094,2505419,748983,1104032,1576710,628005,711913,1283031,1353378,914145,396392,42841
2000:Q2,NoHS,2051299,2356175,810978,228533,186471,508717,97837,174505,349134,304877,194519,103678,6680
2000:Q3,College,25603983,29063782,6444547,1469113,7531222,3548230,2400432,3214760,4455479,3459799,2473063,672195,314541
2000:Q3,SomeCollege,7679076,9350990,2614137,695628,1418193,1567510,776179,844994,1434348,1671913,1102541,466986,102386
2000:Q3,HS,7225177,8618163,2550223,760975,1065666,1590712,630805,735537,1284245,1392986,933667,420386,38933
2000:Q3,NoHS,2087522,2402320,832437,222460,191767,524869,100944,181209,348634,314798,201175,107505,6118
2000:Q4,College,25275180,28802567,6728252,1501024,6662247,3586588,2315957,3286934,4721565,3527386,2539879,705205,282302
2000:Q4,SomeCollege,7557576,9238279,2640119,700886,1244421,1584837,733666,844705,1489645,1680703,1104598,477227,98878
2000:Q4,HS,7091081,8528036,2613791,770221,904619,1596546,597348,740597,1304913,1436954,952685,446915,37354
2000:Q4,NoHS,2112936,2436975,851933,229626,179822,539190,101260,184789,350356,324039,208065,111919,4055
2001:Q1,College,25120664,28694610,7186494,1532500,5974294,3637385,2161076,3333499,4869361,3573946,2602890,717459,253597
2001:Q1,SomeCollege,7508015,9181008,2724240,704068,1104511,1608541,670012,836165,1533471,1672993,1104327,473518,95148
2001:Q1,HS,7078216,8527072,2730633,777970,776315,1608077,548320,737944,1347813,1448856,968278,449081,31497
2001:Q1,NoHS,2175981,2501951,896368,232210,169751,554678,100683,186970,361292,325970,214130,109666,2174
2001:Q2,College,26082107,29779454,7486124,1561585,6488291,3698873,2253229,3429750,4861602,3697347,2700246,741444,255657
2001:Q2,SomeCollege,7642345,9337508,2748626,704450,1171170,1637345,691803,843820,1540294,1695163,1121576,475614,97973
2001:Q2,HS,7192624,8681396,2777950,782966,821719,1634450,563575,747492,1353244,1488772,1003115,457940,27717
2001:Q2,NoHS,2215593,2551570,912665,229793,184707,566402,104105,191042,362857,335977,225080,109250,1647
2001:Q3,College,25430405,29308727,7780380,1594652,5445157,3751241,2088625,3502011,5146660,3878321,2807961,760033,310327
2001:Q3,SomeCollege,7456048,9183777,2776104,704588,976211,1661263,627886,843694,1594032,1727728,1138310,476641,112777
2001:Q3,HS,7020240,8536766,2823805,788489,651099,1651771,513427,749365,1358810,1516527,1020465,468576,27486
2001:Q3,NoHS,2203191,2546491,923009,223632,164417,575684,102933,193631,363185,343299,230817,109101,3381
2001:Q4,College,26580589,30495174,8006915,1623843,6187296,3838218,2193532,3478819,5166551,3914585,2859876,795791,258918
