Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
1989:Q3,College,11340766,3757422,2960846,796576,7583345,1245054,228219,622867,506615,116252,157560,95798,61761,1399559,187957,150984,410625,1469578,1616700,94241,1422205,1413924,1044738,274652,2564,91970,8281,9918561,21613571
1989:Q3,SomeCollege,4673547,1914230,1490719,423511,2759317,616319,50712,232833,190301,42532,34695,20443,14252,336671,67644,65408,108499,658009,539994,48533,760625,757605,543654,192199,848,20904,3019,3912923,18948257
1989:Q3,HS,4920119,2010906,1528048,482858,2909213,677169,73808,134418,124985,9433,73009,46153,26856,266024,72813,74962,105767,843199,532357,55688,715487,712232,462604,228664,787,20178,3254,4204633,29893093
1989:Q3,NoHS,2629208,1106791,913556,193235,1522417,417925,9904,27238,22899,4339,28602,6468,22134,88190,31779,37476,60299,511544,280573,28887,254457,253035,160158,88692,334,3852,1421,2374751,22565181
1989:Q4,College,11839569,3920088,3092099,827989,7919481,1302621,243883,646710,524044,122666,172878,109126,63752,1451415,196251,159849,440540,1543051,1663426,98857,1491154,1482326,1092142,294891,2535,92759,8828,10348414,22566796
1989:Q4,SomeCollege,4699601,1912146,1488138,424007,2787455,611271,52500,226056,183917,42139,40403,23442,16962,343563,69484,67031,110445,676287,541331,49084,764340,761268,545559,194252,794,20662,3072,3935261,19003672
1989:Q4,HS,4914319,2006109,1531938,474171,2908210,675637,70672,129061,119086,9975,73260,47302,25959,269519,74725,77941,107921,851424,522306,55745,719824,716476,465064,231237,740,19435,3348,4194495,29517842
1989:Q4,NoHS,2564233,1081557,882142,199415,1482675,410520,10183,28305,23942,4363,27962,6794,21168,87607,31171,36219,56289,496305,269765,28350,252225,250824,157816,88905,321,3782,1401,2312008,22173928
1990:Q1,College,12105375,4051686,3182438,869248,8053689,1329772,267773,654703,533421,121282,201252,135629,65623,1371932,200726,168204,450266,1605041,1699463,104558,1560423,1551756,1150298,301499,3203,96756,8667,10544952,23397817
1990:Q1,SomeCollege,4689208,1906794,1479810,426983,2782414,600931,56007,215062,176031,39031,48113,28270,19843,327760,70874,68828,107026,693729,543629,50455,769455,766416,555565,188722,947,21182,3038,3919753,19090250
1990:Q1,HS,4853436,1977015,1502416,474599,2876421,668491,69073,122374,112699,9676,73981,48819,25161,251596,75926,81025,105376,857962,513495,57121,714734,711469,472564,218993,913,18998,3265,4138702,29203955
1990:Q1,NoHS,2482731,1044472,848319,196153,1438259,401277,10806,29500,25330,4170,27897,7474,20423,82223,30468,35085,51532,481210,259806,28455,245775,244449,156971,83105,394,3978,1326,2236956,21811747
1990:Q2,College,12453835,4161331,3268939,892392,8292503,1353199,260769,691087,564108,126979,206439,139592,66847,1424010,205670,180979,463931,1663779,1735369,107270,1622056,1613342,1199104,313323,2636,98278,8715,10831779,24112998
1990:Q2,SomeCollege,4735910,1912331,1483017,429313,2823579,592937,54387,215673,176874,38799,53532,30712,22820,340011,72785,73705,105545,714295,549976,50733,777256,774204,564122,187949,755,21378,3052,3958654,19205981
1990:Q2,HS,4860562,1975104,1507075,468029,2885459,664328,63487,121358,111034,10324,73027,48579,24448,259527,77712,87635,104678,868434,508726,56548,716455,713191,477579,216331,720,18561,3264,4144107,28948475
1990:Q2,NoHS,2431650,1028783,826130,202653,1402866,393498,10313,29961,25731,4230,26890,7451,19439,82890,29953,34849,47342,468100,251477,27594,241844,240565,155111,81109,324,4021,1279,2189805,21477383
1990:Q3,College,12509381,4288085,3366219,921866,8221296,1377904,280944,727526,598973,128553,214254,146382,67871,1175448,208917,184775,459827,1712875,1767954,110873,1669565,1660868,1238045,326714,1151,94958,8697,10839816,24718704
1990:Q3,SomeCollege,4738812,1926274,1494877,431397,2812538,588173,57795,216795,179557,37238,59875,33885,25990,296277,74711,73726,99756,734749,558972,51710,784970,781898,571803,188927,326,20843,3072,3953841,19348854
1990:Q3,HS,4813061,1966103,1498649,467453,2846959,664204,61977,120903,110328,10575,72326,48523,23803,217246,79433,88503,100381,878339,506552,57096,721754,718487,483672,216489,296,18029,3267,4091308,28748446
1990:Q3,NoHS,2357414,998419,802981,195437,1358995,387496,10865,30172,25981,4191,26103,7530,18572,72023,29470,33332,42767,455277,244220,27270,239065,237831,153746,80172,145,3768,1235,2118349,21169583
1990:Q4,College,12943625,4351222,3406285,944936,8592403,1415021,288539,784376,635467,148908,233737,165305,68433,1319030,211786,191770,489039,1758513,1786541,114050,1714253,1705237,1266481,339223,1292,98241,9015,11229372,25221298
1990:Q4,SomeCollege,4831466,1924198,1489562,434636,2907268,589042,59327,225204,183028,42176,68147,38828,29320,331080,76925,76095,103769,757892,567023,52765,793666,790513,578521,190034,353,21605,3152,4037801,19516859
1990:Q4,HS,4849035,1948586,1482283,466303,2900449,670825,59135,123293,109989,13304,71377,48158,23219,244635,81453,92082,104736,891538,503667,57709,729345,725971,491617,216150,329,17875,3374,4119690,28600911
1990:Q4,NoHS,2299557,961433,768266,193167,1338124,384141,11005,30890,26182,4707,25473,7876,17597,77467,29086,32491,39652,443959,236996,26964,237540,236318,153192,78983,163,3979,1222,2062017,20887094
1991:Q1,College,13328695,4396271,3433362,962910,8932424,1429249,326662,765593,607650,157944,237714,169642,68072,1535591,214192,195582,529328,1799082,1783665,115767,1741000,1732113,1291156,339186,2267,99505,8887,11587695,25627147
1991:Q1,SomeCollege,4922362,1927746,1487412,440334,2994616,586211,66237,210183,166993,43189,75397,42669,32728,381025,79390,77078,111231,782805,571628,53431,797101,793917,586232,184979,589,22116,3184,4125262,19707986
1991:Q1,HS,4908202,1950560,1485155,465405,2957642,674023,59758,115627,100827,14800,70625,47920,22704,285408,83732,94064,112086,906760,497920,57638,726070,722685,499776,204606,587,17716,3385,4182132,28502916
1991:Q1,NoHS,2262450,940610,741474,199135,1321840,379738,12212,34348,29435,4914,24079,7920,16160,85390,28784,31346,36828,433600,229194,26321,231510,230328,152528,73436,286,4077,1182,2030940,20628660
1991:Q2,College,13420851,4458556,3482514,976042,8962295,1402934,312172,797998,631993,166005,234070,166244,67825,1513116,217425,200801,544443,1836697,1785249,117390,1781782,1773112,1327393,344651,685,100383,8670,11639069,25942614
1991:Q2,SomeCollege,4989432,1948408,1503956,444452,3041024,575268,64661,211588,167732,43856,82689,46258,36431,387625,82374,79301,112197,810331,580691,54299,810830,807615,600665,184109,179,22663,3215,4178601,19920225
1991:Q2,HS,4930822,1955676,1491607,464069,2975146,669079,55091,115963,99618,16344,70383,48168,22215,287251,86611,97482,114037,925107,496281,57861,732993,729604,510388,201431,170,17616,3389,4197829,28451504
1991:Q2,NoHS,2217092,923870,724734,199136,1293223,372737,11691,35548,30435,5112,22894,7859,15035,84825,28619,30546,33332,424466,222758,25807,228720,227580,152204,71116,91,4169,1141,1988372,20393029
1991:Q3,College,13664194,4528054,3533822,994232,9136139,1392392,310264,821077,663267,157810,240881,174210,66671,1610324,217551,204920,574577,1869271,1776143,118740,1810804,1802373,1344942,348849,564,108018,8431,11853390,26174064
1991:Q3,SomeCollege,5098930,1975035,1525874,449161,3123895,570061,65437,209662,170625,39037,91924,51696,40228,418889,85001,81307,117729,839361,589250,55274,820079,816825,608552,183634,143,24495,3254,4278850,20151565
1991:Q3,HS,4992209,1966271,1499001,467270,3025939,671222,51994,115104,99397,15706,69475,47689,21786,310836,89005,100679,119945,945108,494346,58226,734159,730755,512374,200438,140,17803,3404,4258050,28443719
1991:Q3,NoHS,2176917,904505,711693,192812,1272412,368408,11639,36168,31260,4909,21457,8012,13445,88703,28376,29726,30190,415988,216408,25348,224090,222986,148635,69578,77,4697,1103,1952828,20178947
1991:Q4,College,14089536,4573601,3571370,1002231,9515935,1396156,313248,835368,678113,157255,258908,194931,63976,1901776,218619,209056,610223,1898098,1753969,120516,1856003,1847766,1373435,357127,1087,116117,8237,12233533,26327862
1991:Q4,SomeCollege,5253603,1998903,1544515,454389,3254699,569910,67292,205708,168953,36755,103045,59072,43973,488284,88144,83721,125270,870362,596315,56649,839816,836508,623976,185752,264,26516,3308,4413787,20399996
1991:Q4,HS,5107788,1987583,1520027,467556,3120205,679772,49570,113542,97275,16267,66970,45520,21451,368496,92009,104377,127608,967381,491285,59194,747653,744210,522641,203264,276,18028,3443,4360135,28476605
1991:Q4,NoHS,2149710,887944,694673,193271,1261766,366409,11789,37785,32853,4933,19250,8326,10924,98808,28258,29026,27076,408294,209917,25154,223756,222683,147827,69438,153,5265,1073,1925954,19985160
1992:Q1,College,14017151,4601893,3597043,1004850,9415258,1304928,330439,864168,699932,164237,237567,176359,61208,1841494,219399,211167,613531,1935707,1734786,122072,1872416,1864339,1398321,351349,1274,113395,8077,12144735,26410373
1992:Q1,SomeCollege,5331859,2025387,1564449,460938,3306473,547266,71853,206081,169313,36768,111367,63393,47974,494844,91519,85333,124151,909150,606780,58130,849941,846566,638526,181009,297,26733,3376,4481918,20663508
1992:Q1,HS,5165788,2018921,1551687,467234,3146867,664541,48526,114189,96077,18112,68580,47447,21132,369308,95275,107237,128391,999311,491211,60299,744411,740907,526958,195626,331,17993,3504,4421377,28547205
1992:Q1,NoHS,2116573,880549,681367,199182,1236024,356635,12434,39473,34292,5180,16695,8165,8531,98041,28193,28177,23440,403607,204324,25004,216259,215211,144471,65369,187,5184,1049,1900314,19810414
1992:Q2,College,13998564,4622620,3612194,1010425,9375945,1280790,316129,856024,688836,167188,236008,177848,58160,1822521,217991,215425,627482,1962410,1717542,123624,1895271,1887342,1415024,352631,1626,118061,7929,12103293,26427961
1992:Q2,SomeCollege,5439088,2057812,1589034,468778,3381276,542358,71205,196306,161045,35260,122814,70631,52184,510875,94676,88570,126365,948096,620209,59803,864662,861209,652044,180444,360,28360,3454,4574426,20940091
1992:Q2,HS,5247445,2046203,1576078,470125,3201242,669718,44846,111114,91570,19544,67855,47021,20834,378594,98264,111967,132113,1031447,493651,61674,750046,746466,532540,195280,437,18209,3580,4497399,28652564
1992:Q2,NoHS,2108951,874640,670748,203892,1234311,353880,12101,42410,37061,5348,14363,8274,6090,98854,28083,27691,19955,412582,199434,24958,212464,211436,141635,63977,251,5573,1028,1896487,19653456
1992:Q3,College,14152404,4673375,3650292,1023083,9479029,1267684,309370,874679,713563,161116,228034,173147,54886,1890104,219458,218578,653401,1985052,1707627,125043,1920562,1912762,1434976,358408,965,118413,7799,12231843,26386991
1992:Q3,SomeCollege,5604664,2107210,1632043,475167,3497454,541067,72026,192764,162180,30584,134963,78355,56608,545547,98765,91512,132409,988469,638331,61601,886031,882489,670553,182417,207,29312,3541,4718633,21227734
1992:Q3,HS,5378400,2087681,1610045,477635,3290720,679905,41941,110513,90869,19644,67788,47243,20545,404363,102377,116440,139110,1065137,499925,63220,767864,764192,548020,197558,261,18354,3672,4610536,28789726
1992:Q3,NoHS,2105063,867447,671608,195839,1237616,352894,12044,44028,38720,5308,11956,8340,3616,102563,28165,27154,16537,421822,195487,24966,212768,211757,142328,63551,161,5717,1011,1892295,19513032
1992:Q4,College,14500797,4699380,3681058,1018321,9801418,1289672,295201,870683,703779,166904,245866,192244,53622,2144085,222237,227267,662484,2016477,1701508,125939,1937212,1929427,1448560,360283,1357,119227,7784,12563586,26294400
1992:Q4,SomeCollege,5734400,2141416,1653388,488029,3592984,551775,70863,192328,161444,30884,125114,71043,54071,607361,100212,94026,142735,1011826,634104,62641,908316,904757,683313,192606,336,28503,3558,4826084,21524313
1992:Q4,HS,5538954,2135276,1643951,491325,3403679,683804,42963,116008,95913,20095,63946,42559,21387,451943,104745,123424,149611,1105893,496530,64811,793205,789497,564530,205362,391,19215,3708,4745749,28955491
1992:Q4,NoHS,2138493,869599,673806,195793,1268894,348778,11237,47617,42185,5433,11429,7058,4371,108955,30148,29737,19264,438022,198124,25585,217843,216783,144499,66518,228,5538,1059,1920651,19387702
1993:Q1,College,14575756,4634870,3641569,993301,9940886,1247556,298804,872964,678960,194004,277061,224637,52424,2224258,224481,232290,686807,2027189,1723134,126341,1928453,1920671,1445536,347530,2225,125380,7782,12647303,26159421
1993:Q1,SomeCollege,5812156,2156053,1653609,502444,3656103,546437,73104,195409,157098,38311,118353,66818,51535,637915,101692,94576,158049,1027045,639950,63572,917373,913793,689463,194985,620,28725,3580,4894783,21827246
1993:Q1,HS,5670618,2195487,1699204,496283,3475131,670557,45626,123689,99352,24338,59059,36791,22268,471261,107206,128368,164046,1137239,501821,66258,799775,796019,575070,199978,698,20273,3756,4870843,29145691
1993:Q1,NoHS,2180798,890309,675723,214586,1290489,339353,11033,51929,45830,6099,11350,6160,5190,110501,32122,31906,22080,451140,202956,26118,216585,215475,144635,64769,374,5698,1110,1964213,19275288
1993:Q2,College,14657664,4655311,3662572,992739,10002353,1243601,288885,850584,640495,210089,304902,253713,51189,2254634,227160,237305,690910,2035921,1742064,126388,1940041,1932266,1459330,345034,1983,125920,7774,12717623,25991860
1993:Q2,SomeCollege,5916772,2208994,1692030,516964,3707778,551524,72858,191710,149334,42377,112440,63489,48951,660226,103409,95340,167558,1042871,645415,64426,940834,937230,705224,203431,643,27932,3604,4975938,22133837
1993:Q2,HS,5793748,2248812,1735037,513775,3544936,669112,47137,127615,100812,26803,55293,32097,23196,483158,110011,133677,173898,1170146,507274,67617,825461,821652,595871,203907,652,21222,3809,4968288,29355912
1993:Q2,NoHS,2217511,903417,690448,212968,1314094,333861,10424,55659,49183,6476,11395,5408,5988,110845,34135,34100,24608,464506,207967,26595,221247,220086,147921,66290,341,5534,1161,1996264,19173425
1993:Q3,College,14825305,4677749,3684503,993246,10147556,1246590,283470,834852,604672,230180,309681,259737,49944,2362315,229971,243703,698321,2044023,1767822,126810,1958389,1950628,1467323,346929,2249,134128,7761,12866916,25801520
1993:Q3,SomeCollege,6046469,2259754,1728402,531352,3786715,558828,73503,190449,142223,48226,105165,58860,46305,699388,105258,97153,178354,1059541,653545,65530,967785,964157,719987,214738,829,28603,3629,5078684,22441389
1993:Q3,HS,5950662,2306603,1774323,532280,3644060,670347,49114,132215,102035,30181,54867,30700,24167,509735,113040,140285,184780,1204952,515335,69390,858119,854254,619161,211850,792,22451,3865,5092543,29581742
1993:Q3,NoHS,2259944,917981,708793,209189,1341962,329317,9976,58836,51900,6935,11392,4616,6776,113518,36169,36494,27112,478213,213705,27229,228656,227443,152061,69151,393,5838,1213,2031288,19079750
1993:Q4,College,15001755,4684249,3693358,990892,10317506,1239534,287301,861042,599788,261254,321037,272309,48729,2467791,232743,246308,698565,2048905,1787905,126375,1976929,1969182,1472949,353870,2214,140149,7748,13024826,25598207
1993:Q4,SomeCollege,6180534,2308113,1760160,547953,3872421,563495,76050,202213,143071,59142,99124,55535,43589,739610,107165,96670,187004,1075178,659669,66243,996908,993255,733272,230174,932,28877,3653,5183626,22747206
1993:Q4,HS,6121611,2379134,1829087,550047,3742477,669014,52106,143487,107439,36048,53872,28693,25180,537055,116207,144480,193979,1239402,522256,70619,894706,890781,638761,227529,827,23663,3925,5226906,29818768
1993:Q4,NoHS,2306078,937493,724137,213356,1368585,324073,9826,62304,54690,7614,11553,3980,7573,116232,38211,38410,29449,491599,219308,27620,236969,235703,154694,74596,396,6018,1265,2069109,18991897
1994:Q1,College,14908276,4645697,3669779,975918,10262579,1223584,294193,903694,629062,274631,331941,284313,47628,2337423,233295,248317,690705,2054211,1818765,126451,1969135,1961392,1470557,346580,2979,141275,7743,12939142,25391727
1994:Q1,SomeCollege,6252992,2342947,1779212,563734,3910046,565485,79292,216029,153010,63019,93480,52672,40808,730690,108525,95821,192944,1091180,669386,67215,1012830,1009151,743356,236202,1392,28202,3678,5240163,23048592
1994:Q1,HS,6256418,2455517,1894065,561453,3800901,665092,55527,156929,118502,38428,53165,26937,26228,521988,118785,148386,201029,1275214,532499,72285,915271,911281,658550,226753,1221,24757,3990,5341147,30062579
1994:Q1,NoHS,2353530,964366,739313,225053,1389163,318137,9772,66000,58104,7896,11850,3421,8430,112400,40119,40235,31573,505150,225746,28180,239593,238274,157489,74340,536,5909,1319,2113937,18907502
1994:Q2,College,14895417,4642442,3669711,972731,10252975,1196812,286659,953441,665303,288138,334397,287886,46511,2260419,234324,248185,698023,2058535,1855974,126206,1983583,1975837,1479089,350039,3824,142885,7745,12911834,25191884
1994:Q2,SomeCollege,6350366,2393405,1813626,579779,3956961,563854,79502,232118,165104,67014,87340,49426,37914,731615,109979,93520,203923,1106217,680903,67991,1040995,1037292,757670,250068,1969,27586,3702,5309372,23342850
1994:Q2,HS,6397078,2526719,1948111,578608,3870359,657604,57420,172339,131449,40890,53518,26202,27316,515991,121547,150761,212090,1310768,544610,73711,949898,945841,678484,239744,1725,25888,4057,5447180,30308761
1994:Q2,NoHS,2397220,987510,759014,228496,1409710,311226,9277,69792,61620,8172,12124,2879,9245,109983,42035,41737,33872,518387,232648,28629,246494,245122,159874,78730,689,5830,1372,2150726,18824201
1994:Q3,College,15015698,4650042,3673361,976681,10365657,1199890,290798,959586,663364,296222,339117,293670,45447,2293317,242007,250957,714332,2065294,1883578,126779,1997918,1990172,1487859,355542,3916,142855,7746,13017780,25008484
1994:Q3,SomeCollege,6473457,2445145,1849872,595272,4028312,570322,82139,235078,166697,68381,81610,46698,34912,756380,113136,92986,218013,1121609,687905,69135,1069895,1066172,771794,265516,2263,26599,3723,5403562,23627285
1994:Q3,HS,6560770,2592586,1993653,598933,3968184,658748,60637,180457,138336,42121,53736,25298,28438,530366,126445,155215,225631,1347627,553578,75742,987441,983318,699382,255077,1893,26966,4123,5573329,30552901
1994:Q3,NoHS,2438816,1002383,776755,225628,1436434,306923,9131,73060,64731,8329,12463,2407,10056,110704,44349,43586,36274,531725,238910,29309,254121,252696,162509,83818,719,5650,1425,2184695,18739630
1994:Q4,College,15080500,4644430,3670605,973824,10436070,1200667,302710,1045307,727003,318305,344734,300464,44269,2243786,242512,249878,696858,2070673,1911936,127009,2027827,2020072,1497783,366371,4743,151175,7755,13052674,24851331
1994:Q4,SomeCollege,6567918,2483448,1874075,609373,4084470,575371,86432,263308,186736,76572,76044,44294,31751,761175,114284,89720,219794,1134555,693785,70001,1104496,1100755,785202,285345,2996,27212,3741,5463422,23899200
1994:Q4,HS,6694793,2648262,2033349,614914,4046530,658491,64802,204196,157573,46623,53951,24359,29592,528310,128980,156618,229310,1382370,562085,77418,1032049,1027860,718883,278086,2527,28363,4189,5662744,30790589
1994:Q4,NoHS,2467989,1009793,783768,226025,1458196,302205,9202,77177,68438,8739,12716,1983,10733,108900,46162,44820,37915,544185,245080,29834,264246,262769,164575,91366,869,5959,1478,2203743,18651424
1995:Q1,College,15290943,4629537,3655101,974436,10661407,1217973,314269,1015132,685575,329557,353373,309972,43401,2385117,247269,254307,725614,2084519,1935227,128607,2020612,2012817,1497614,361023,5073,149107,7795,13270331,24730232
1995:Q1,SomeCollege,6694366,2521125,1896168,624957,4173241,584454,90572,255656,176414,79242,70817,42288,28529,810141,116419,89824,237897,1150139,695837,71484,1117860,1114102,792411,292467,3541,25683,3758,5576507,24155899
1995:Q1,HS,6866992,2703200,2071245,631956,4163791,662406,68936,205654,157138,48517,53994,23229,30766,562989,132783,161924,246030,1421024,567982,80068,1052126,1047866,736187,279410,2926,29343,4259,5814866,31017410
1995:Q1,NoHS,2509971,1022037,792690,229347,1487935,298630,9239,80160,71240,8920,13180,1604,11575,112588,48193,46740,40409,557386,250681,30729,265979,264449,166224,91646,937,5642,1531,2243992,18557219
1995:Q2,College,15598902,4650963,3672170,978793,10947940,1246324,332010,996904,670000,326904,359225,316612,42613,2539487,254244,263719,752969,2109415,1963270,130371,2038948,2031096,1506988,367215,5891,151002,7851,13559955,24654991
1995:Q2,SomeCollege,6832371,2562345,1926464,635881,4270027,595727,95956,247104,172986,74118,65335,40152,25184,861334,118957,92938,255214,1167157,697408,72896,1143849,1140078,803478,307287,4453,24860,3771,5688523,24394685
1995:Q2,HS,7037442,2751764,2102801,648963,4285678,668488,73779,207729,160943,46786,54355,22397,31959,599613,137148,170754,262059,1455205,573874,82673,1090227,1085899,758895,292821,3742,30442,4328,5947215,31228952
1995:Q2,NoHS,2545610,1027568,806874,220695,1518042,295535,9427,82659,73832,8827,13651,1246,12405,116374,50296,49270,42783,570265,256197,31586,273483,271901,169476,95803,1076,5546,1582,2272127,18454651
1995:Q3,College,15888438,4598355,3618008,980347,11290082,1250082,338819,1004578,658207,346371,364109,322174,41935,2741451,257641,270334,792914,2136051,2004470,129634,2074396,2066474,1524062,375258,6572,160583,7923,13814042,24635413
1995:Q3,SomeCollege,6939456,2563838,1917770,646069,4375618,597998,98682,250407,170049,80358,59728,38010,21718,922289,120253,93779,276802,1181545,701448,72687,1173660,1169882,815376,323644,5374,25487,3779,5765796,24612862
1995:Q3,HS,7155165,2747871,2085081,662790,4407294,665368,77198,215263,164877,50386,54837,21672,33165,644517,140055,176974,281403,1486722,582018,82939,1129632,1125238,779169,309681,4567,31822,4394,6025533,31420803
1995:Q3,NoHS,2551893,1008096,792278,215818,1543797,289832,9267,85267,76164,9103,14148,913,13235,121120,52047,51251,45317,582030,261989,31529,281443,279810,171731,101016,1185,5878,1632,2270451,18341355
1995:Q4,College,16424255,4650115,3657543,992572,11774140,1264621,357287,1033332,658986,374345,378864,338187,40677,2989018,266781,277643,833952,2203790,2037535,131318,2103237,2095082,1533900,395154,9434,156594,8155,14321018,24678437
1995:Q4,SomeCollege,7134620,2608742,1955707,653035,4525878,603853,103547,273681,177619,96062,63056,40904,22152,968861,122521,99379,294511,1206201,716084,74184,1216927,1213115,835925,343988,6898,26303,3813,5917693,24808306
1995:Q4,HS,7240024,2755881,2089536,666345,4484143,670922,79196,220078,160919,59158,54958,22734,32224,687154,141574,175280,290900,1489425,591077,83578,1148557,1144148,780594,323886,6522,33146,4409,6091466,31589764
1995:Q4,NoHS,2510600,1003816,786462,217354,1506784,283459,9712,83550,72473,11077,15196,2016,13180,120721,49329,48788,46116,566944,251824,31145,283736,282191,170089,105131,1576,5395,1545,2226864,18215892
1996:Q1,College,16827154,4704933,3695903,1009030,12122221,1303375,395378,1007739,628618,379122,383589,344156,39433,3128908,273098,285606,874427,2273826,2063990,132284,2143735,2135340,1559147,398450,6808,170936,8395,14683419,24779532
1996:Q1,SomeCollege,7280380,2657298,1996117,661181,4623082,615709,112412,273177,174934,98243,65582,43026,22556,987640,123696,104997,311217,1227947,725666,75038,1251712,1247873,862529,349257,5257,30830,3839,6028668,24981180
1996:Q1,HS,7304604,2782196,2111523,670673,4522408,682573,83065,211580,149933,61647,55961,24726,31235,706808,141789,173482,299099,1488495,596248,83308,1144022,1139607,787284,313231,3886,35205,4415,6160582,31737491
1996:Q1,NoHS,2473666,1008679,787120,221559,1464988,278736,10664,80431,67864,12567,16264,3188,13076,117236,46364,46333,46737,550887,240910,30427,279827,278371,169899,101269,1261,5942,1455,2193840,18080526
1996:Q2,College,17245564,4781420,3756873,1024547,12464144,1307176,387799,1053862,662166,391696,371881,333688,38193,3287126,282125,293253,901726,2347648,2097975,133572,2189265,2180607,1588279,412298,9658,170371,8658,15056300,24931301
1996:Q2,SomeCollege,7417880,2703530,2039301,664229,4714350,615319,110871,295905,191462,104443,66815,43880,22934,1008425,125306,109983,321950,1247874,736044,75858,1293589,1289728,887443,363335,6727,32222,3861,6124291,25132215
1996:Q2,HS,7343194,2788110,2115879,672231,4555084,681984,81548,218074,152106,65968,58642,28436,30206,728403,142581,170908,302341,1485428,602141,83034,1153429,1149011,788499,318445,5496,36571,4418,6189765,31866854
1996:Q2,NoHS,2427005,1006564,788755,217809,1420441,271015,10316,79135,65006,14129,17270,4337,12933,114109,43531,43780,46981,534366,230214,29725,279139,277773,167986,102501,1668,5618,1366,2147866,17938444
1996:Q3,College,17584781,4879062,3834661,1044401,12705718,1326457,404300,1062670,683277,379394,363811,326840,36971,3321289,295428,300504,937883,2424444,2133071,135863,2237561,2228630,1621529,426487,11038,169576,8931,15347220,25126346
1996:Q3,SomeCollege,7510752,2745792,2077035,668757,4764960,618461,114340,300150,204000,96150,68340,45044,23296,998663,127777,114302,335295,1265738,744843,77052,1333637,1329761,912213,376808,7250,33491,3876,6177115,25262148
1996:Q3,HS,7347229,2789710,2114660,675050,4557519,685099,82477,214513,151027,63485,61119,31973,29145,724526,144465,167596,307275,1480127,606962,83360,1160786,1156372,789535,323033,5933,37871,4414,6186443,31980723
1996:Q3,NoHS,2372251,998704,781737,216967,1373548,264429,10605,76609,61532,15077,18334,5559,12776,108028,40905,41156,47282,517462,219479,29258,278016,276741,166086,103520,1861,5275,1275,2094235,17792837
1996:Q4,College,18204236,4952602,3894772,1057830,13251635,1335572,427657,1083139,706586,376553,395265,359485,35780,3516729,309734,292555,1060102,2497140,2195708,138033,2288285,2279074,1650980,444839,8831,174425,9212,15915951,25357270
1996:Q4,SomeCollege,7657049,2775478,2102191,673288,4881570,617317,118984,310172,217121,93050,73009,49359,23650,1024003,130219,108071,381391,1277583,762821,78002,1371491,1367606,933282,392454,5988,35882,3885,6285558,25371710
1996:Q4,HS,7396248,2798971,2125580,673390,4597278,684086,83875,213173,149815,63358,59612,31552,28060,750516,146375,153001,336050,1468124,619080,83387,1168818,1164414,790047,331034,3962,39370,4404,6227430,32081967
1996:Q4,NoHS,2319673,989983,766562,223421,1329690,257066,11049,73993,57875,16119,19868,7239,12629,105754,38297,36762,48764,499175,210261,28699,277873,276688,164322,105551,1580,5234,1184,2041800,17646892
1997:Q1,College,18486717,5032294,3954045,1078250,13454423,1351573,459598,1000069,664690,335379,377076,342580,34496,3583477,321684,302151,1072672,2580800,2264738,140586,2321746,2312326,1676946,444488,12755,178137,9420,16164972,25616676
1997:Q1,SomeCollege,7700144,2805284,2127586,677698,4894860,617358,125111,277423,207303,70120,73885,49910,23975,1018622,131773,113333,383860,1292855,781625,79015,1391972,1388096,949818,392613,7694,37972,3876,6308172,25461637
1997:Q1,HS,7382456,2800417,2125856,674561,4582038,684504,85843,190277,136762,53514,63562,36604,26958,750883,147286,150978,332376,1460687,632076,83566,1152858,1148490,785449,316357,5901,40784,4367,6229598,32173457
1997:Q1,NoHS,2267085,982636,756101,226535,1284449,250336,11689,70153,54109,16044,20968,8549,12420,100678,35571,34529,48508,482378,201426,28214,270268,269178,161237,100717,2101,5123,1090,1996817,17503797
1997:Q2,College,19540845,5132845,4037155,1095690,14408000,1372514,455150,1007020,661514,345506,385042,351611,33431,4191891,337508,323338,1197470,2673315,2321441,143310,2378373,2368735,1711120,457575,14841,185198,9638,17162472,25897165
1997:Q2,SomeCollege,7950909,2844878,2168219,676659,5106031,618124,123359,283902,210207,73695,76906,52555,24350,1129971,134087,125978,429082,1310575,794057,79991,1425169,1421306,969520,402717,8355,40714,3863,6525740,25532662
1997:Q2,HS,7527622,2807743,2135039,672704,4719879,685941,84169,187329,130861,56468,64775,38937,25838,851246,149197,156712,359506,1456794,640450,83759,1155046,1150718,784671,317120,6619,42308,4328,6372576,32258062
1997:Q2,NoHS,2232348,976668,754756,221912,1255680,244151,11366,67905,50682,17223,22623,10246,12377,106789,33026,33544,49616,466839,192067,27754,268436,267439,159275,100626,2355,5183,996,1963913,17366742
1997:Q3,College,20381386,5247791,4128226,1119565,15133595,1399037,478165,1013922,653961,359961,378762,346352,32410,4567167,353341,340488,1302476,2765239,2388092,146908,2451541,2441678,1762994,472499,8709,197476,9864,17929845,26191342
