Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2009:Q2,Next9,22124210,24571829,5880771,978699,3264702,5218441,2102176,2121279,5005761,2447619,2102239,198915,146465
2009:Q2,Next40,18291029,23692589,8500880,1901936,1296094,4909145,1754083,1109730,4220721,5401559,4405937,884455,111167
2009:Q2,Bottom50,406519,5482844,3003155,1097357,66656,203458,259533,176989,675695,5076325,3574186,1398256,103883
2009:Q3,TopPt1,6161378,6265978,637622,231503,2080518,191766,93961,1078089,1952519,104600,53527,9152,41921
2009:Q3,RemainingTop1,10138394,10660386,1881972,318785,2867587,649777,613115,1657888,2671261,521992,377818,60793,83381
2009:Q3,Next9,22914154,25336723,5791685,992853,3864145,5243405,2328613,2056741,5059281,2422569,2076569,196513,149487
2009:Q3,Next40,18495224,23848996,8324993,1902355,1458642,4959989,1918666,1107910,4176442,5353772,4355292,877045,121435
2009:Q3,Bottom50,376029,5497939,2999588,1085771,83922,202858,282535,175951,667314,5121910,3590222,1415208,116480
2009:Q4,TopPt1,6142007,6250152,645163,245096,2148405,194861,96964,1008225,1911439,108146,55342,9825,42979
2009:Q4,RemainingTop1,10195029,10717163,1864730,307194,2945561,664645,630548,1626172,2678313,522134,372965,62961,86208
2009:Q4,Next9,23108395,25529830,5777623,996778,3993186,5254841,2441627,1968993,5096781,2421435,2073143,193930,154362
2009:Q4,Next40,18518908,23837663,8184116,1922123,1484631,5000956,1974116,1096694,4175028,5318755,4319149,867882,131724
2009:Q4,Bottom50,323355,5460007,2944045,1088942,86125,201811,291256,174469,673358,5136652,3586154,1420419,130079
2010:Q1,TopPt1,6326882,6443547,656366,244377,2291747,196943,100603,1031435,1922076,116665,56805,9854,50006
2010:Q1,RemainingTop1,10424393,10956821,1853948,296609,3099586,688849,649397,1657392,2711041,532428,366405,63750,102273
2010:Q1,Next9,23599102,26005341,5772756,1003100,4228810,5348593,2551048,1981331,5119704,2406239,2053647,182986,169606
2010:Q1,Next40,18736441,23980986,8120176,1925900,1541685,5104328,2033633,1119927,4135337,5244545,4251421,833686,159438
2010:Q1,Bottom50,313636,5420469,2909638,1080817,91732,203553,300930,174421,659377,5106833,3547183,1402781,156869
2010:Q2,TopPt1,6205295,6325796,669973,245688,2026905,198628,100122,1132028,1952451,120500,58902,10630,50968
2010:Q2,RemainingTop1,10266893,10797109,1844683,285124,2848489,706112,627598,1742898,2742205,530216,358267,66177,105772
2010:Q2,Next9,23435550,25844266,5785405,1004399,3892378,5447068,2470384,2077927,5166706,2408717,2057013,180741,170963
2010:Q2,Next40,18516145,23722411,8020575,1925271,1433902,5170763,1918812,1173362,4079726,5206266,4215037,824051,167178
2010:Q2,Bottom50,287714,5374652,2912274,1070429,79139,203025,287970,175816,645999,5086938,3523637,1396854,166447
2010:Q3,TopPt1,6561971,6683559,674146,241056,2337082,199941,105270,1175097,1950968,121588,60242,11601,49745
2010:Q3,RemainingTop1,10681578,11207947,1820812,275160,3173053,727186,664125,1790144,2757466,526369,354666,68805,102898
2010:Q3,Next9,24315057,26702809,5733263,1013934,4366842,5578359,2672911,2114592,5222908,2387752,2041572,181163,165017
2010:Q3,Next40,18828260,23983750,7927086,1928849,1560910,5262741,2052407,1205538,4046219,5155490,4164259,825151,166080
2010:Q3,Bottom50,319177,5416189,2933497,1061367,92261,203644,307041,176458,641921,5097012,3511016,1417005,168991
2010:Q4,TopPt1,6898118,7017256,664734,260318,2603195,185778,106019,1228183,1969028,119138,57283,13308,48547
2010:Q4,RemainingTop1,11023242,11551866,1826351,279474,3408621,749826,695578,1790237,2801778,528624,352423,69467,106734
2010:Q4,Next9,24986429,27381685,5702755,1003399,4715888,5698951,2802745,2161671,5296276,2395256,2016902,201861,176493
2010:Q4,Next40,19153299,24330430,7846073,1925956,1679238,5369198,2203080,1203928,4102957,5177131,4126081,885411,165639
2010:Q4,Bottom50,238764,5297649,2782653,1066355,102047,208326,319855,171988,646424,5058885,3405210,1476764,176911
2011:Q1,TopPt1,7154851,7269804,653365,271068,2842082,172421,107598,1267512,1955759,114954,55631,12737,46586
2011:Q1,RemainingTop1,11282445,11803785,1814604,286290,3615959,764512,718754,1780925,2822740,521340,347176,65315,108849
2011:Q1,Next9,25350599,27774749,5610295,1005788,5025161,5746716,2855853,2194733,5336204,2424150,2036909,195880,191361
2011:Q1,Next40,19325969,24509815,7717223,1930755,1786266,5421266,2316797,1196983,4140525,5183846,4149010,869152,165684
2011:Q1,Bottom50,243301,5246926,2697828,1074362,110626,210549,328688,167228,657645,5003626,3331399,1485225,187002
2011:Q2,TopPt1,7251527,7361269,652408,296014,2841036,159064,106406,1305692,2000649,109742,53339,12734,43669
2011:Q2,RemainingTop1,11345030,11861255,1831149,290832,3588754,778802,724219,1770772,2876726,516225,345623,62954,107648
2011:Q2,Next9,25492009,27923570,5617892,996950,5002555,5789112,2846816,2227148,5443097,2431561,2039948,199521,192092
2011:Q2,Next40,19427850,24618936,7636299,1938827,1799225,5469860,2356158,1189490,4229077,5191086,4157351,878190,155545
2011:Q2,Bottom50,262565,5210303,2644246,1086450,108469,212604,327055,162369,669110,4947738,3264407,1499678,183653
2011:Q3,TopPt1,6870449,6976864,646139,288219,2324047,145968,100700,1359979,2111812,106415,51224,12968,42223
2011:Q3,RemainingTop1,10914902,11427337,1825726,300751,3056631,789884,685056,1770971,2998318,512435,343115,60307,109013
2011:Q3,Next9,24673673,27116968,5543436,1013349,4265672,5801053,2618297,2276906,5598255,2443295,2047975,203795,191525
2011:Q3,Next40,19191747,24402461,7631075,1939264,1608476,5495933,2194517,1187610,4345586,5210714,4170309,891849,148556
2011:Q3,Bottom50,264675,5176849,2648272,1089046,83236,213638,300452,157583,684621,4912174,3195770,1533256,183148
2011:Q4,TopPt1,7137055,7239738,636783,303234,2519447,132336,102007,1431197,2114734,102683,48721,13189,40773
2011:Q4,RemainingTop1,11212676,11724594,1833129,306068,3223977,806145,712446,1781516,3061313,511918,343364,58045,110509
2011:Q4,Next9,25145760,27591143,5509934,1005991,4518270,5857839,2709902,2344549,5644658,2445383,2047343,210323,187717
2011:Q4,Next40,19483490,24712489,7581212,1936121,1701779,5556302,2333249,1191266,4412560,5228999,4178854,910530,139615
2011:Q4,Bottom50,251567,5132732,2567620,1093240,89777,216206,310880,152796,702213,4881166,3136657,1564139,180370
2012:Q1,TopPt1,7534689,7633498,632305,330432,2919740,118558,103814,1461608,2067042,98809,47001,12786,39022
2012:Q1,RemainingTop1,11639803,12143909,1848670,310034,3589965,823652,751748,1764852,3054989,504106,337369,53921,112816
2012:Q1,Next9,25873384,28341388,5506397,992814,5052148,5924470,2881268,2369802,5614490,2468005,2062437,206170,199398
2012:Q1,Next40,19825740,25053895,7477165,1941460,1875162,5624417,2533678,1179943,4422071,5228155,4190970,898930,138255
2012:Q1,Bottom50,271662,5082402,2473083,1104177,105523,219115,327531,147481,705492,4810740,3050184,1573233,187323
2012:Q2,TopPt1,7553287,7648103,645829,331342,2814721,105083,102973,1539240,2108914,94815,44623,12980,37212
2012:Q2,RemainingTop1,11611208,12112894,1873963,317948,3462205,837264,746482,1777584,3097447,501686,336167,51283,114236
2012:Q2,Next9,25825294,28301140,5549984,997530,4888081,5954996,2786861,2444133,5679555,2475846,2063113,211976,200757
2012:Q2,Next40,19871072,25113231,7530311,1936818,1850437,5665455,2524830,1184511,4420870,5242159,4196519,914814,130826
2012:Q2,Bottom50,344974,5112269,2522849,1105325,98544,220805,320068,142360,702318,4767295,2981409,1599415,186471
2012:Q3,TopPt1,7906838,7996975,656966,335792,3035747,91339,104059,1643976,2129096,90137,41640,13004,35493
2012:Q3,RemainingTop1,11965990,12470105,1911863,325307,3651289,853425,769859,1805935,3152427,504114,339661,48590,115863
2012:Q3,Next9,26448690,28924806,5613867,999354,5172567,6007512,2862248,2546075,5723184,2476116,2052259,217789,206068
2012:Q3,Next40,20317659,25576402,7646331,1932766,1953336,5723210,2655550,1197298,4467911,5258742,4199859,932581,126302
2012:Q3,Bottom50,381192,5141389,2532490,1107388,106210,223244,328036,137129,706892,4760197,2932212,1638490,189495
2012:Q4,TopPt1,8034160,8121593,664372,345168,3078391,77627,103571,1707199,2145265,87433,40507,13986,32940
2012:Q4,RemainingTop1,12105641,12596038,1947619,332410,3665531,868580,777297,1806642,3197959,490397,330243,45905,114249
2012:Q4,Next9,26720058,29226391,5667981,1000843,5210523,6050353,2858287,2604788,5833617,2506333,2079559,228094,198680
2012:Q4,Next40,20586272,25878257,7736574,1935150,1986853,5773654,2713537,1194996,4537493,5291985,4219511,959459,113015
2012:Q4,Bottom50,461097,5146123,2518578,1113869,105772,225355,327009,131425,724115,4685025,2837173,1665461,182391
2013:Q1,TopPt1,8499674,8579095,684992,364640,3530828,62578,105572,1768512,2061973,79422,35593,12258,31571
2013:Q1,RemainingTop1,12598646,13104633,2016573,337559,4076612,900245,808242,1804692,3160710,505987,346976,42070,116941
2013:Q1,Next9,27795923,30257076,5823959,992436,5809732,6241575,2975354,2661061,5752958,2461153,2030007,221857,209289
2013:Q1,Next40,21285709,26550190,7920531,1936849,2178158,5936122,2887657,1191142,4499731,5264481,4206915,945045,112521
2013:Q1,Bottom50,450113,5166636,2497122,1121605,123937,232500,339120,125496,726856,4716523,2833407,1692543,190573
2013:Q2,TopPt1,8611459,8687477,714653,368445,3597687,46689,105388,1916298,1938317,76019,33284,12420,30315
2013:Q2,RemainingTop1,12676970,13182559,2077174,344741,4111205,921280,815137,1853924,3059098,505589,346531,39163,119895
2013:Q2,Next9,28202573,30685269,5974174,992750,5877956,6427970,2966274,2804785,5641359,2482696,2035827,229036,217833
2013:Q2,Next40,21641602,26939318,8112234,1929259,2220532,6081100,2948402,1214312,4433479,5297716,4223368,963213,111135
2013:Q2,Bottom50,544910,5235281,2561577,1121624,124511,241067,337780,119488,729234,4690371,2775588,1716361,198422
2013:Q3,TopPt1,8971704,9043642,735269,362726,3827867,30613,106928,2063658,1916581,71938,31180,12721,28037
2013:Q3,RemainingTop1,13058346,13560641,2145940,353945,4302231,943775,841692,1900177,3072881,502296,346664,36155,119477
2013:Q3,Next9,29029408,31534030,6078091,1003905,6167963,6628526,3069131,2946507,5639906,2504621,2050925,236363,217333
2013:Q3,Next40,22301229,27644595,8357660,1924311,2324829,6236332,3109480,1235487,4456496,5343366,4256696,984986,101684
2013:Q3,Bottom50,652709,5340846,2637371,1121575,132499,250118,347314,113071,738897,4688136,2733742,1760072,194322
2013:Q4,TopPt1,9276756,9353138,748420,369131,4089572,33802,116743,2110933,1884537,76382,32247,13248,30887
2013:Q4,RemainingTop1,13478948,14002600,2183796,352928,4610492,931338,870776,1983925,3069344,523651,355561,40456,127634
2013:Q4,Next9,29919176,32458631,6186081,998017,6508236,6881263,3272644,2948113,5664277,2539454,2034307,242962,262185
2013:Q4,Next40,22785395,28221027,8545263,1936311,2408023,6366940,3235495,1249650,4479345,5435632,4280255,1017209,138168
2013:Q4,Bottom50,653106,5361857,2625236,1120947,141125,252564,361379,114494,746112,4708751,2692674,1776594,239483
2014:Q1,TopPt1,9569882,9648118,761182,385015,4328426,38082,124144,2099723,1911547,78236,33734,13110,31392
2014:Q1,RemainingTop1,13872466,14404682,2238856,349681,4895396,903207,875473,2030021,3112047,532216,360690,43129,128397
2014:Q1,Next9,30593517,33125001,6307901,980604,6818050,6996914,3348721,2891211,5781601,2531484,2023058,238639,269787
2014:Q1,Next40,23075151,28540512,8672959,1944237,2483607,6392766,3243499,1244889,4558555,5465361,4299233,1020320,145808
2014:Q1,Bottom50,694315,5354769,2601724,1119531,148691,250309,361981,115823,756710,4660454,2632751,1781617,246086
2014:Q2,TopPt1,9947893,10029119,781633,392403,4585903,42333,132506,2186750,1907590,81226,35495,14000,31731
2014:Q2,RemainingTop1,14335776,14877322,2292708,348666,5197275,875344,888940,2135215,3139174,541546,365272,47410,128864
2014:Q2,Next9,31362903,33903428,6436185,976122,7153921,7118155,3469782,2935006,5814257,2540525,2020951,247303,272271
2014:Q2,Next40,23413071,28952030,8849355,1959516,2567191,6422038,3296020,1271880,4586031,5538959,4330877,1057373,150709
2014:Q2,Bottom50,791338,5420209,2648791,1120837,157087,248196,367757,117283,760258,4628871,2581290,1797917,249664
2014:Q3,TopPt1,10000956,10082636,795031,408369,4491101,46715,138825,2275078,1927517,81679,37173,14797,29709
2014:Q3,RemainingTop1,14443976,14987487,2351880,346710,5151423,845568,880604,2240303,3170999,543511,371414,51433,120664
2014:Q3,Next9,31614400,34125881,6565816,968520,7003214,7225506,3473269,2980847,5908709,2511480,2019634,254009,237837
2014:Q3,Next40,23563646,29153339,9041138,1982221,2514503,6439997,3244175,1299419,4631886,5589693,4369290,1092060,128343
2014:Q3,Bottom50,820155,5411254,2643300,1127708,149432,245564,361752,118775,764722,4591099,2541844,1830646,218609
2014:Q4,TopPt1,10269015,10352896,802150,426170,4666048,51025,146316,2345011,1916176,83881,38822,15562,29497
2014:Q4,RemainingTop1,14794298,15347009,2401333,343630,5368568,816790,887448,2332845,3196396,552711,377614,55701,119396
2014:Q4,Next9,32189617,34701471,6666103,954214,7224356,7344128,3566099,3008599,5937972,2511854,2017175,262161,232518
2014:Q4,Next40,23785004,29447095,9174574,1997225,2566682,6465909,3268746,1321017,4652943,5662091,4406103,1127846,128142
2014:Q4,Bottom50,818434,5383672,2602335,1130522,154057,243281,364219,120245,769013,4565239,2501793,1848270,215176
2015:Q1,TopPt1,10509074,10594063,818055,440874,4770270,55416,154141,2405789,1949518,84990,40018,15150,29822
2015:Q1,RemainingTop1,15100416,15664217,2454788,341199,5514167,786911,893252,2418503,3255396,563801,385094,58004,120703
2015:Q1,Next9,32777036,35267609,6790113,943615,7347068,7455443,3643948,3027578,6059844,2490573,1999922,256357,234294
2015:Q1,Next40,24115544,29798914,9325585,2013247,2591450,6485674,3288789,1339628,4754542,5683370,4423913,1125737,133720
2015:Q1,Bottom50,865561,5387323,2584196,1133405,155469,240711,366509,121701,785332,4521762,2451990,1851855,217917
2015:Q2,TopPt1,10635734,10723310,841235,459491,4788207,59894,160143,2500053,1914287,87576,41543,15805,30228
2015:Q2,RemainingTop1,15265015,15844505,2518883,339793,5572386,755915,887655,2524653,3245220,579490,394016,62363,123111
2015:Q2,Next9,33094014,35595017,6945339,941357,7349503,7559230,3677991,3080839,6040758,2501003,1998234,264931,237838
2015:Q2,Next40,24225004,30000806,9502604,2047283,2582445,6499172,3257792,1369276,4742234,5775802,4471891,1162563,141348
2015:Q2,Bottom50,892375,5417457,2607941,1147162,153006,237848,362508,123271,785721,4525083,2430927,1872070,222086
2015:Q3,TopPt1,10361357,10451081,856221,454601,4363920,64552,162657,2555065,1994065,89724,43186,16541,29997
2015:Q3,RemainingTop1,15037602,15629833,2564796,341384,5188181,722576,850948,2604652,3357297,592231,402466,66409,123356
2015:Q3,Next9,32722970,35226860,7028782,951919,6737382,7644988,3553414,3094743,6215631,2503890,1999403,272562,231925
2015:Q3,Next40,24131235,29995402,9745208,2066829,2398569,6498391,3082946,1385996,4817462,5864167,4522863,1199291,142013
2015:Q3,Bottom50,894823,5430282,2659302,1148963,130912,234329,342000,124731,790046,4535459,2410419,1908262,216778
2015:Q4,TopPt1,10565350,10655947,864198,456459,4552977,68987,170425,2568340,1974561,90596,45225,15496,29875
2015:Q4,RemainingTop1,15325911,15930097,2605946,341615,5412154,692548,863466,2656355,3358012,604186,408757,67851,127578
2015:Q4,Next9,33268127,35769228,7099428,955629,6975706,7760577,3686883,3066981,6224023,2501101,2010648,261366,229087
2015:Q4,Next40,24493764,30401618,9941548,2085537,2456995,6520137,3141803,1388852,4866746,5907854,4582181,1177276,148397
2015:Q4,Bottom50,984017,5466401,2669730,1151385,136183,231820,348188,126030,803066,4482385,2388996,1878235,215154
2016:Q1,TopPt1,10717955,10809635,877386,473772,4630837,73521,177600,2543611,2032907,91679,46539,15220,29920
2016:Q1,RemainingTop1,15530105,16148603,2655135,339772,5523688,661399,866572,2681504,3420533,618498,417621,70112,130765
2016:Q1,Next9,33745007,36228845,7204775,950263,7058946,7868147,3762217,3001498,6382999,2483838,1998802,257722,227314
2016:Q1,Next40,24770594,30718280,10082651,2112462,2471460,6535430,3156716,1378890,4980671,5947687,4614144,1180286,153257
2016:Q1,Bottom50,1011072,5466440,2644497,1160973,136527,229009,349667,127122,818645,4455368,2354976,1888894,211498
2016:Q2,TopPt1,11010560,11104585,900275,502015,4779280,79381,184468,2625039,2034128,94025,48028,15715,30282
2016:Q2,RemainingTop1,15864406,16500533,2736460,336217,5704467,643798,871755,2775762,3432075,636127,427891,74152,134084
2016:Q2,Next9,34371105,36862074,7415125,936785,7239440,7951414,3862079,3043091,6414140,2490969,1995824,265081,230064
2016:Q2,Next40,25077284,31116526,10314640,2142576,2514063,6568409,3183835,1404332,4988671,6039242,4665623,1213237,160382
2016:Q2,Bottom50,1013634,5473501,2632937,1174131,139959,226450,352138,128691,819195,4459867,2340492,1908608,210767
2016:Q3,TopPt1,11226184,11323026,912932,486417,4940967,85247,192619,2691538,2013307,96842,49884,16429,30529
2016:Q3,RemainingTop1,16160501,16812618,2771550,339445,5897328,626622,885182,2859443,3433049,652118,436426,77975,137717
2016:Q3,Next9,34857946,37365856,7462084,955181,7437453,8039041,3997737,3069827,6404533,2507910,2002757,272587,232566
2016:Q3,Next40,25484346,31628248,10594393,2158092,2562011,6604710,3248944,1424791,5035306,6143902,4726722,1249096,168084
2016:Q3,Bottom50,1139899,5622515,2761676,1172056,143940,224027,359191,130204,831420,4482616,2327559,1945500,209557
2016:Q4,TopPt1,11190357,11289199,932149,473794,4943904,82091,187050,2701389,1968822,98841,49771,17047,32023
2016:Q4,RemainingTop1,16253068,16906738,2810684,338846,6018004,632554,874975,2832245,3399430,653670,443682,76455,133533
2016:Q4,Next9,35125282,37644852,7578891,976907,7524606,8075631,4024184,3093583,6371050,2519571,2028948,277415,213208
2016:Q4,Next40,25768189,31965013,10819066,2167840,2568844,6646244,3256947,1420429,5085644,6196824,4750954,1278027,167843
2016:Q4,Bottom50,1142489,5653948,2761418,1179342,141561,226260,366178,134885,844303,4511458,2318575,1987491,205392
2017:Q1,TopPt1,11488301,11589265,954945,473437,5210687,78760,183214,2712737,1975486,100964,49804,16512,34648
2017:Q1,RemainingTop1,16681616,17336341,2856402,336916,6405114,640730,889686,2805469,3402023,654725,449523,72524,132678
2017:Q1,Next9,36066541,38600109,7723795,993507,7978256,8130748,4205061,3118709,6450033,2533568,2057617,267480,208471
2017:Q1,Next40,26346752,32563147,10997827,2187235,2678913,6702239,3384722,1416392,5195820,6216395,4774527,1264917,176951
2017:Q1,Bottom50,1218302,5745490,2783761,1194108,150669,229154,386337,139622,861840,4527188,2305058,2008987,213143
2017:Q2,TopPt1,11769270,11873049,981225,463671,5335316,75458,178218,2885162,1953999,103779,49922,16865,36992
2017:Q2,RemainingTop1,17042178,17704722,2902854,335505,6652385,648339,894141,2883140,3388357,662544,455873,70453,136218
2017:Q2,Next9,36835215,39399601,7876031,1011191,8236551,8181003,4331981,3304120,6458724,2564386,2090093,269029,205264
2017:Q2,Next40,26739971,33022945,11202701,2194965,2732432,6754657,3466815,1465022,5206354,6282974,4806598,1284185,192191
2017:Q2,Bottom50,1302127,5867864,2874289,1200738,153540,231886,401475,145255,860682,4565737,2300074,2042174,223489
2017:Q3,TopPt1,11932002,12038631,1004781,449353,5481701,72140,173698,2930285,1926673,106629,50038,17226,39365
2017:Q3,RemainingTop1,17344146,18009798,2948604,334431,6923709,655946,902682,2876351,3368075,665652,463036,68089,134527
2017:Q3,Next9,37518335,40107301,8007997,1030118,8526302,8231081,4478970,3362659,6470174,2588966,2123777,269635,195554
2017:Q3,Next40,27197171,33542411,11443486,2198158,2793843,6807096,3569991,1471401,5258437,6345241,4844007,1302993,198241
2017:Q3,Bottom50,1358377,5978549,2939955,1204093,157347,234620,419303,150288,872943,4620172,2301943,2091237,226992
2017:Q4,TopPt1,12287055,12397147,1021839,435373,5771509,68788,169263,3000358,1930017,110092,50082,17910,42100
2017:Q4,RemainingTop1,17849274,18522827,2981882,335147,7339207,663792,914268,2884698,3403832,673554,470205,66453,136896
2017:Q4,Next9,38466492,41092843,8105554,1060491,9014568,8283012,4646755,3445957,6536506,2626351,2154397,274821,197133
2017:Q4,Next40,27735151,34160106,11642224,2219001,2909720,6861106,3690328,1485577,5352150,6424955,4876991,1333927,214037
2017:Q4,Bottom50,1419429,6098416,2994171,1217624,167493,237426,439185,155497,887020,4678987,2300670,2137642,240675
2018:Q1,TopPt1,12292098,12404375,1051251,432598,5692187,65501,161180,3047790,1953869,112277,50176,17352,44749
2018:Q1,RemainingTop1,17982498,18659718,3048688,334168,7392357,670468,893443,2877802,3442792,677220,475056,62446,139718
2018:Q1,Next9,38873980,41513928,8302920,1082988,8997542,8325011,4645742,3506889,6652837,2639948,2182160,264285,193503
2018:Q1,Next40,28151995,34596037,11913851,2243888,2883702,6907604,3657046,1492217,5497729,6444042,4897778,1319082,227182
2018:Q1,Bottom50,1508671,6198668,3050607,1235238,161273,239892,441303,160656,909699,4689997,2283519,2156712,249766
2018:Q2,TopPt1,12403477,12517998,1070853,425425,5736542,62136,154742,3114411,1953888,114521,50475,17543,46503
2018:Q2,RemainingTop1,18206551,18889887,3084363,333584,7570953,677926,888528,2882270,3452263,683336,480577,59908,142851
2018:Q2,Next9,39430154,42094180,8426113,1106998,9152775,8373405,4729525,3586971,6718394,2664026,2218779,263551,181696
2018:Q2,Next40,28416879,34923818,12050436,2264916,2905114,6959145,3701210,1504765,5538232,6506940,4935527,1332055,239358
2018:Q2,Bottom50,1590095,6310825,3128949,1249977,160508,242589,452551,165962,910289,4720731,2281493,2185116,254122
2018:Q3,TopPt1,12679865,12797760,1086104,416681,5970044,58682,150182,3162226,1953841,117895,50769,18084,49042
2018:Q3,RemainingTop1,18616878,19303805,3115059,332565,7938166,686358,896394,2874313,3460951,686928,486921,57690,142317
2018:Q3,Next9,40258314,42952202,8521424,1128137,9568841,8429797,4867968,3648726,6787309,2693888,2256685,265768,171435
2018:Q3,Next40,28819276,35399928,12217780,2279506,2998103,7016945,3807378,1511168,5569049,6580652,4978588,1355953,246111
2018:Q3,Bottom50,1622628,6403041,3177124,1260828,168156,245572,471634,171242,908485,4780414,2286057,2237070,257287
2018:Q4,TopPt1,11697444,11817293,1091155,399085,4959699,55522,134416,3161721,2015696,119850,50880,18718,50252
2018:Q4,RemainingTop1,17741853,18436049,3124321,334016,7090151,690263,809487,2836095,3551715,694195,493038,55739,145418
2018:Q4,Next9,38915213,41625297,8547288,1162446,8289797,8448110,4527503,3663226,6986926,2710083,2287171,269899,153013
2018:Q4,Next40,28392461,35043219,12387280,2301522,2621205,7045543,3456019,1502319,5729332,6650759,5009451,1384021,257287
2018:Q4,Bottom50,1599435,6416891,3236163,1274536,120430,247229,436359,176366,925808,4817456,2281079,2278665,257712
2019:Q1,TopPt1,12750076,12872542,1113399,418389,5832529,51730,132805,3239269,2084421,122466,50776,18090,53600
2019:Q1,RemainingTop1,18970206,19660862,3195109,329480,8091269,702902,854408,2845611,3642083,690655,498716,51785,140154
2019:Q1,Next9,41203725,43908821,8769839,1168251,9584365,8539501,4884160,3755162,7207543,2705096,2308681,259349,137066
2019:Q1,Next40,29536804,36184668,12593647,2332602,2955983,7130438,3746733,1517879,5907386,6647864,5024955,1368953,253956
2019:Q1,Bottom50,1704476,6518167,3207417,1299211,156484,251446,476786,181907,944916,4813691,2263809,2296293,253589
2019:Q2,TopPt1,13043849,13168736,1129046,416528,5988811,48235,126241,3378772,2081103,124887,50628,18327,55932
2019:Q2,RemainingTop1,19368239,20067889,3235942,327159,8392758,716496,859826,2891995,3643713,699650,508084,49607,141959
2019:Q2,Next9,42055952,44783622,8904025,1183308,9903120,8555528,5046625,3908454,7282562,2727670,2336168,261033,130469
2019:Q2,Next40,29966161,36684715,12726400,2347946,3019799,7252056,3848673,1552405,5937437,6718554,5062545,1389442,266567
2019:Q2,Bottom50,1751602,6620346,3264247,1311657,160710,261193,494668,187759,940112,4868744,2273539,2333698,261507
2019:Q3,TopPt1,12968543,13096931,1133106,386515,5870563,44722,117602,3431129,2113293,128387,50700,18700,58987
2019:Q3,RemainingTop1,19426178,20129926,3225558,330168,8432368,729597,848216,2884883,3679135,703748,515997,47253,140498
2019:Q3,Next9,42322222,45073390,8905211,1224694,9853128,8565960,5123616,3976700,7424081,2751168,2369089,262189,119890
2019:Q3,Next40,30230615,37015988,12848281,2363517,2981415,7370611,3868615,1559821,6023729,6785374,5104119,1410366,270889
2019:Q3,Bottom50,1885842,6816563,3431647,1319828,152629,270856,502877,193308,945417,4930721,2282073,2385640,263008
2019:Q4,TopPt1,13643570,13776178,1154112,384214,6424879,64773,126107,3424965,2197128,132609,51412,21213,59984
2019:Q4,RemainingTop1,19916069,20626082,3228794,330927,8807890,749568,911562,2909204,3688137,710013,505860,52349,151804
2019:Q4,Next9,43329266,46113398,8989614,1244435,10611541,8474945,5281164,3963710,7547990,2784132,2382126,282386,119620
2019:Q4,Next40,31297733,38156792,13082303,2384777,3229327,7582641,4071172,1588567,6218005,6859059,5153477,1438372,267210
2019:Q4,Bottom50,1969788,6933655,3432735,1326990,187020,290748,522692,190571,982899,4963866,2298446,2397871,267549
2020:Q1,TopPt1,12171507,12305938,1186117,384186,4660824,85765,118131,3467118,2403796,134431,52016,22032,60383
2020:Q1,RemainingTop1,18104854,18825672,3258914,330707,6925932,758120,826867,2963162,3761970,720817,494881,54927,171009
2020:Q1,Next9,40719926,43520436,9192819,1258712,8211575,8286023,4683966,3998809,7888533,2800510,2389804,283297,127409
2020:Q1,Next40,30912316,37791635,13387530,2401146,2602109,7721623,3557209,1632475,6489543,6879319,5191875,1409902,277542
2020:Q1,Bottom50,1965142,6929690,3508461,1331778,117962,307403,456776,188028,1019282,4964548,2304522,2377668,282358
2020:Q2,TopPt1,13681340,13818978,1215661,380445,5958484,106259,131228,3490608,2536293,137638,52969,23029,61640
2020:Q2,RemainingTop1,19512551,20229499,3285179,328928,8053287,774752,944344,3006510,3836499,716949,482430,57814,176705
2020:Q2,Next9,43279607,46091257,9403867,1263359,9994831,8164035,5164518,4016427,8084221,2811650,2407938,286941,116771
2020:Q2,Next40,32833370,39725566,13758804,2397947,3132528,7912750,4030597,1670949,6821991,6892196,5242153,1387341,262702
2020:Q2,Bottom50,2282395,7216608,3598361,1324925,184386,326456,508177,185429,1088874,4934213,2315082,2342255,276876
2020:Q3,TopPt1,14540207,14683154,1253279,395327,6646425,126993,138514,3607400,2515216,142946,54365,25118,63463
2020:Q3,RemainingTop1,20191333,20910505,3321961,332602,8589020,789318,1010273,3106970,3760361,719173,471038,62143,185992
2020:Q3,Next9,44599548,47481426,9650951,1301629,10948595,8023039,5384562,4126193,8046458,2881879,2445316,301640,134923
2020:Q3,Next40,34028911,41020699,14104690,2471704,3432728,8090917,4255875,1738857,6925928,6991788,5326931,1400557,264300
2020:Q3,Bottom50,2461011,7461423,3697448,1364652,223602,344982,529793,183127,1117820,5000412,2353968,2353240,293204
2020:Q4,TopPt1,16149927,16298789,1300560,407862,7964406,147130,151122,3694978,2632731,148863,56110,27617,65136
2020:Q4,RemainingTop1,21665705,22388835,3374630,335924,9748322,811737,1109204,3190688,3818329,723130,455685,66808,200637
2020:Q4,Next9,47253304,50222773,9953450,1336864,12770091,7948032,5733049,4208330,8272957,2969469,2487955,319403,162111
2020:Q4,Next40,35931210,43034991,14542205,2537818,3974554,8319452,4635481,1798231,7227249,7103781,5406281,1419943,277557
2020:Q4,Bottom50,2743705,7791713,3813436,1399718,290783,365785,571253,180706,1170033,5048008,2377162,2351080,319766
