date,FA596000105.Q,FA595013005.Q,FA594090005.Q,FA593020005.Q,FA593030005.Q,FA593034005.Q,FA592051005.Q,FA594022005.Q,FA593069105.Q,FA593061105.Q,FA593061705.Q,FA593062045.Q,FA593063005.Q,FA594023005.Q,FA343069005.Q,FA593065005.Q,FA593064105.Q,FA593064205.Q,FA593090005.Q,FA593095005.Q,FA573074005.Q,FA593073005.Q,FA593093005.Q,FA594190005.Q,FA153050015.Q,FA594190045.Q,FA594090055.Q,FA893131573.Q,FA543150015.Q
2020:Q4,592,385,360784,24160,2252,-8964,22816,279348,-1372,174816,6492,8,99404,78369,79761,-1392,-358148,115600,205351,23468,-2744,262503,-77876,360578,272574,258402,102176,-148488,60484
2021:Q1,1163,4470,266545,-9744,356,13080,42080,368748,27492,115388,42404,8,183456,151716,149120,2596,-503648,-217356,421313,2624,-6504,300881,124312,269851,169543,249363,20488,17128,-117436
2021:Q2,1189,4608,251685,8036,808,-4120,21676,418232,10964,247360,13828,4,146076,246681,246837,-156,-432560,-193200,186132,11720,-6512,214956,-34032,255103,503311,240563,14540,417184,-168976
2021:Q3,1220,4674,232189,29884,-1088,38864,-35396,168204,7024,60732,55328,-44,45164,-129197,-129077,-120,-348692,-91684,601294,3320,-6508,565462,39020,235645,704681,241809,-6164,375636,93400
2021:Q4,1252,4794,244581,-10528,2404,-7372,51612,393348,5972,172008,46244,4,169120,378627,377623,1004,-373588,-481276,291354,12988,-6508,2930,281944,248125,1700181,233825,14300,1479832,-27776
2022:Q1,2231,8573,367589,-5424,-11660,-19240,-33676,88116,5184,-34380,7660,4,109648,302718,309642,-6924,-82192,-73584,202531,24672,2372,265831,-90344,373930,1351902,245578,128352,884200,93772
2022:Q2,32497,9011,325206,-4324,3900,-27652,-1620,-33724,-4904,-3744,-39996,-8,14928,287803,292967,-5164,-186292,-66344,353460,18136,2372,228792,104160,301720,813292,246188,55532,315736,195836
2022:Q3,2328,9448,249188,-10484,-9772,-8980,48252,-59244,-44368,-59912,-53220,-12,98268,75964,80036,-4072,84904,-100124,228672,17328,2372,397148,-188176,256307,1018279,249431,6876,556416,205556
2022:Q4,2349,9752,211222,-168,22384,-7384,51616,-131656,-20460,-65688,-40152,0,-5356,287740,299716,-11976,230668,-247352,5374,15532,2368,101782,-114308,218627,1035699,253231,-34604,793852,23220
2023:Q1,147077,9389,503795,-6548,-16324,-8564,22728,21448,-3964,94556,-60072,0,-9072,14940,17640,-2700,-324284,251368,549031,13864,-1516,601487,-64804,366109,1082849,239781,126328,606184,110556
2023:Q2,19094,9627,308786,15492,-12360,-25396,-149832,6592,-2100,30888,64476,4,-86676,318894,327094,-8200,168020,-192244,179620,12868,1348,97112,68292,299319,978115,234435,64884,555120,123676
2023:Q3,26764,9640,353466,2172,9708,6496,141876,29700,2912,125340,-61084,-20,-37448,33752,38344,-4592,-5244,-48052,183058,12624,772,371278,-201616,336344,34020,229164,107180,-337092,34768
2023:Q4,3154,9851,352220,-22156,-3252,-8176,15748,19840,-9408,48904,21168,0,-40824,628254,633438,-5184,-130348,42032,-189721,10160,-460,-247477,48056,358919,1270755,226531,132388,996440,-84604
2024:Q1,3196,9991,268229,41640,-2608,31824,15876,204236,6844,108088,26640,4,62660,156126,162006,-5880,-69624,-207000,97760,24192,1700,186656,-114788,275025,536857,225169,49856,160916,100916
2024:Q2,3255,10096,271283,21252,-224,-8172,40536,319596,-3568,153568,20444,0,149152,235425,238669,-3244,-271540,-109972,44382,25580,1932,123770,-106900,278126,1206418,226074,52052,792748,135544
2024:Q3,3321,10160,267435,22272,-9964,-14032,21432,199676,-16576,129112,12612,12,74516,51649,56085,-4436,-270976,-175616,442994,23696,592,430330,-11624,274273,752873,226757,47516,459696,18904
2024:Q4,3376,10211,285532,5620,-1928,-1652,60172,139688,1628,72812,17248,0,48000,508484,509940,-1456,-134520,-79120,-211213,23620,60,-66821,-168072,292368,1161708,227392,64976,691876,177464
2025:Q1,3402,10347,259227,22728,-1700,4052,63488,174480,-3592,19824,31704,0,126544,141873,146021,-4148,-301584,-140716,296606,19444,800,381174,-104812,266172,ND,225524,40648,ND,ND
