date,FU386000105.Q,FU385090005.Q,FU385050005.Q,FU155111003.Q,FU385012005.Q,FU385013005.Q,FU145020005.Q,FU385420005.Q,FU385000005.Q,FU384090005.Q,FU313011105.Q,FU383020005.Q,FU383030005.Q,FU383030505.Q,FU383034005.Q,FU382051005.Q,FU384022005.Q,FU383069105.Q,FU383061105.Q,FU383061705.Q,FU383062005.Q,FU383063005.Q,FU384023005.Q,FU383069005.Q,FU383065005.Q,FU383066005.Q,FU103092305.Q,FU383064105.Q,FU103092105.Q,FU383094905.Q,FU383064205.Q,FU153040005.Q,FU153050005.Q,FU383070005.Q,FU383078005.Q,FU383090005.Q,FU384194005.Q,FU384190005.Q,FU313111303.Q,FU313125003.Q,FU313131003.Q,FU384122005.Q,FU103169100.Q,FU313161105.Q,FU313161705.Q,FU383162005.Q,FU103163005.Q,FU384123005.Q,FU383168005.Q,FU383169005.Q,FU383165005.Q,FU153166000.Q,FU143192305.Q,FU313140003.Q,FU383170005.Q,FU143178005.Q,FU383190005.Q,FU143181105.Q,FU103164105.Q,FU143192105.Q,FU112090205.Q,FU387005005.Q
1981:Q3,253460,274475,251914,58557,32538,149830,10990,0,22561,190672,223,11725,24694,1697,32207,-831,31477,-142,20841,3112,9127,-1461,10292,-649,10793,148,1807,-14154,-308,5013,1064,2206,48714,16706,-872,19011,168110,166375,0,155,0,46207,6262,21868,-62,13628,4511,73301,16291,15117,31575,10318,956,-24,-737,2083,44434,1735,-6698,3672,4761,-21016
1981:Q4,241676,285568,244435,55051,29520,153662,6202,0,41133,181207,133,14606,56846,2105,19340,-3761,15233,178,-901,3184,6914,5858,18047,7115,9558,1374,2398,-3965,27,3877,1648,2428,43896,-26493,-950,35792,140074,135451,0,169,0,54584,-1359,37595,-66,11806,6608,58666,14529,13691,24492,5954,2341,360,7544,-4666,16453,4623,-6240,7495,3368,-43892
1982:Q1,232411,239768,227492,56652,28136,148070,-5367,0,12276,151796,399,-10706,60187,-1709,11406,-1658,17097,-291,12991,-4832,11225,-1996,4413,-1503,8213,-2297,1226,-8161,4011,-10213,956,1917,47352,9101,-1044,27222,139520,152226,0,155,0,60490,7114,32858,-598,13210,7906,23742,10090,-3202,21199,-4345,1750,35,-7891,-614,74559,-12705,-1881,-191,-10633,-7357
1982:Q2,240013,248058,234631,57293,27756,150624,-1042,0,13427,119138,240,1411,36322,2282,10879,2225,18051,328,8831,-611,15016,-5513,13185,5432,6901,852,-623,-3187,4854,-19963,366,2034,53388,9815,-13436,1296,105711,124326,0,140,0,35458,1905,11111,-21,17367,5096,60635,21138,7275,24872,7350,1227,364,8969,-5973,23506,-18615,678,1007,-20300,-8046
1982:Q3,241287,278451,238289,57955,28125,150760,1450,0,40162,214835,433,30623,33281,-2539,25764,2055,35695,-505,17162,1997,12442,4599,9673,3158,6246,269,-1864,-2595,3776,-16451,1482,1645,58085,13845,1860,20068,174673,191560,0,135,0,82941,-2015,59899,-42,17123,7976,60370,13557,15309,25576,5928,667,10,7042,2183,38213,-16888,-1877,2035,-17046,-37164
1982:Q4,221378,220479,228916,60771,30232,147868,-9955,0,-8437,135587,297,18247,68565,2547,-15332,975,5527,217,1479,-5194,5681,3344,23143,10252,11275,1616,2185,-12993,2389,-10547,1796,2213,58313,-23648,2607,9302,144023,149566,0,131,0,72910,-13129,59763,-92,16696,9672,57593,9632,8952,29106,9903,2011,437,19309,1616,-4440,-5543,5018,860,-11421,898
1983:Q1,223681,235362,230062,61763,35508,141556,-8765,0,5300,154466,98,-4415,60623,3824,-23888,2549,29033,123,16937,1829,13758,-3614,-5154,-4067,811,-1898,-3121,-11300,4837,-11821,6688,1913,60999,14967,6314,22320,149166,154546,0,170,0,78790,3573,56120,36,12861,6200,20555,-4864,-694,30921,-4808,-332,28,-16571,6365,65541,-5380,5746,1312,-12438,-11681
1983:Q2,231349,269013,250818,66512,39869,146355,-1918,0,18195,217355,303,30213,46572,193,-16376,5261,38515,1272,19856,1663,19490,-3766,17123,9776,5491,1856,-1031,-4530,4681,-14866,8430,2368,69959,24660,-4108,9989,199159,203809,0,179,0,72156,-2338,41012,-43,22400,11125,84986,1155,24288,47615,11928,1859,405,8460,-3557,39321,-4650,9293,1357,-15300,-37664
1983:Q3,244437,276051,267776,69447,44116,155265,-1051,0,8275,215138,209,13320,54478,1794,-2307,6908,36798,600,16623,-2033,13002,8606,10147,5718,3308,1121,-71,-4505,5449,-15619,4525,2043,65056,29596,2612,4705,206863,219689,0,176,0,66521,1698,43830,-24,16394,4623,102249,6073,22695,56707,16774,1983,52,1360,4078,43270,-12826,2139,1047,-16012,-31614
1983:Q4,256111,231524,285278,73330,46007,159958,5983,0,-53754,159507,-545,-7368,47715,3338,-2075,1022,17898,2245,7658,522,5748,1725,14844,5518,5827,3499,-813,2667,5101,-9031,4286,2444,72943,839,3307,2935,213262,217369,0,164,0,50102,-3772,34436,-9,15402,4045,119069,24613,15896,54294,24266,-807,473,29065,-1979,21282,-4107,2936,2639,-9682,24587
1984:Q1,274890,268189,303497,76723,47470,161059,18246,0,-35309,226369,226,2708,61192,1840,14316,4911,29963,444,25375,657,14419,-10932,5158,-302,7749,-2289,-1675,-16855,6036,-7162,6097,1258,53270,39899,10296,14893,261678,282107,0,157,0,76852,5743,47530,-37,14986,8630,82688,16537,9147,49872,7132,408,86,13764,4695,103457,-20430,-15743,2851,-7537,6701
1984:Q2,288868,317453,317473,78999,48897,172247,17330,0,-20,253919,288,5961,68123,1385,4623,5187,57414,-1386,29382,4720,18926,5772,15288,3932,9866,1490,-1778,-22872,6710,-19737,5143,1520,49059,36178,-9854,51281,253939,295643,0,224,0,69599,10945,29128,-12,20681,8857,139621,23885,18964,68983,27789,4121,454,25617,-3502,59509,-41705,-26232,4222,-19694,-28585
1984:Q3,305055,349260,326598,79185,48930,180648,17835,0,22662,242780,271,12824,51781,-3881,2886,6377,33047,-57,15665,3939,13784,-284,17995,8192,9389,414,-1166,-16298,5111,-18083,6951,1356,59856,27926,-2985,58813,220118,254738,0,124,0,93265,6886,51200,-7,20976,14210,114109,5429,24345,62295,22040,811,53,5346,857,40173,-34620,-17893,2271,-18998,-44204
1984:Q4,297104,364705,326690,81909,49350,183437,11995,0,38015,201100,193,19555,71912,936,27458,5232,5547,-1447,734,3888,2571,-199,29596,19159,7039,3398,2212,-10571,2277,-15046,4071,1903,61068,-21319,1981,14096,163085,193759,0,181,0,95193,-1859,60135,-11,18854,18074,141854,28144,31701,57264,24745,948,491,12911,2541,-60360,-30673,-18985,3943,-15631,-67601
1985:Q1,293270,306842,320168,85783,49388,180940,4058,0,-13326,245139,264,-22657,54574,-838,7029,9713,72110,460,19882,6741,22882,22145,14400,86,17186,-2872,-916,-30261,4143,-10455,11594,2110,58297,34173,4470,37389,258465,287511,0,170,0,92802,4482,44347,-14,25310,18677,92044,9838,13030,59737,9439,1421,36,3010,1012,97016,-29046,-21702,3784,-11128,-13572
1985:Q2,296499,289491,332788,87005,50278,190093,5412,0,-43297,198228,180,33460,20049,-1206,4390,4936,46251,-404,-3203,17687,20998,11173,36429,27247,7597,1585,-3056,-36662,7113,-15896,18628,2843,65523,15235,-11267,11279,241525,272863,0,195,0,91375,5914,33165,-9,29988,22317,132745,11129,31412,66635,23569,1694,469,11730,-3366,38021,-31338,-17492,2531,-16376,7008
1985:Q3,309569,266802,342600,92413,51984,194127,4076,0,-75798,206798,264,17503,33993,606,-3844,7090,19028,-472,4996,-3607,12812,5299,15647,12695,1943,1009,614,-24239,2522,-8293,19028,2813,53503,12529,2680,55356,282597,307798,0,141,0,89173,150,38075,-6,31691,19263,130171,5989,29744,68125,26313,987,56,4011,3782,79477,-25202,-19243,2730,-8688,42766
1985:Q4,297894,315414,344516,89453,53594,193189,8280,0,-29101,380388,189,34838,31799,3946,2624,657,96165,1152,25101,800,52118,16994,50001,44812,784,4405,-31,-30356,3925,16316,28840,3767,73705,-4756,2103,66655,409489,414310,0,128,0,226420,4052,77587,2,121167,23612,161498,22861,48434,65534,24669,339,547,45457,-1141,-18938,-4821,-25632,4688,16123,-17521
1986:Q1,303669,345691,342837,92144,55908,187186,7599,0,2854,110280,274,-17152,35974,1502,21865,319,-3337,1168,-15723,-5653,-213,17084,6963,7531,1819,-2387,3413,-28620,3595,-3272,33898,3926,57840,-14717,6872,937,107427,124382,0,155,0,65011,-2693,35807,-54,-4106,36057,58736,5033,9525,47953,-3775,1763,30,-29340,1560,26467,-16956,-14916,1791,-3831,-42022
1986:Q2,297406,330975,351320,95830,59967,191607,3916,0,-20345,204230,104,48785,20255,899,11937,932,32685,-1378,4146,-4068,18395,15590,12876,8326,3068,1482,-618,-29648,5928,-147,33802,4591,58267,17846,-9412,-4852,224575,242503,0,123,0,92125,-860,26432,2,26854,39697,144321,2671,44440,76118,21092,1647,496,-942,-443,5176,-17928,-21767,5276,-1437,-33569
1986:Q3,312886,340947,362081,104868,61631,197337,-1755,0,-21134,272988,-163,14639,44812,-1893,17297,6874,-3183,-890,11975,7281,-14300,-7249,13054,12949,-810,915,28,-25963,4779,680,31378,4568,69657,21660,661,74104,294122,308685,0,108,0,114051,4125,65105,394,15611,28816,120230,-1383,13661,85955,21997,1172,73,13886,2189,56976,-14563,-21168,6410,195,-28061
1986:Q4,302456,392994,357710,103792,62470,194637,-3190,0,35284,292092,31,75355,41904,987,-3682,-1105,50016,795,25321,156,15010,8734,27246,23238,-494,4502,413,-46489,1608,-4918,34773,5159,82514,-16010,2920,41370,256808,278760,0,129,0,93415,-9914,55426,49,21540,26314,194354,57050,43354,77483,16467,4966,443,38996,2142,-55685,-21952,-26805,9958,-5105,-90538
1987:Q1,306700,328427,355284,98314,62645,187332,6993,0,-26857,134541,-76,-60890,17776,-2892,12896,2542,17043,2211,-12339,-13458,22162,18467,8892,3924,7562,-2594,1179,-41522,4981,-6947,49034,7065,60231,37311,3056,24863,161398,171845,0,168,0,71787,728,15988,986,28661,25424,35507,-19089,8429,68205,-22038,5912,127,10828,1353,46163,-10447,-10719,7980,-7708,-21727
1987:Q2,316778,349978,367816,103155,63779,196752,4131,0,-17838,201938,171,51605,31328,-1580,-2413,1867,50560,1431,4370,6280,25043,13436,11926,9060,718,2148,35,-45900,7520,-9692,10595,6382,57276,18220,-6428,20467,219776,240247,0,154,0,61680,4323,22091,-467,16113,19620,151338,9565,33567,92210,15996,1897,489,-1069,3002,22756,-20470,-19041,8310,-9739,-33199
1987:Q3,343223,383314,377743,108191,64091,205207,254,0,5570,216295,210,37,36922,-1347,5424,5617,57485,3157,4927,7810,26412,15179,4067,5015,-2452,1504,183,-20594,7305,-5934,902,7306,75269,24079,-3324,22690,210725,225276,0,117,0,63826,192,17143,-226,24488,22229,131657,13452,25753,73128,19324,11075,1031,15523,897,1150,-14551,-17543,9399,-6407,-40091
1987:Q4,336912,372389,388447,105703,64921,202052,15771,0,-16058,270381,205,8193,64310,799,10296,-3600,37379,-1787,24149,11353,26978,-23314,10307,-1209,5563,5953,1064,-26838,7406,-5135,-15599,10478,73630,-2575,993,99069,286439,313456,0,171,0,84524,-3644,47725,1243,22330,16870,148263,13573,25888,89799,19003,3349,-442,46392,412,30787,-27017,-28178,5203,-4042,-35477
1988:Q1,350409,354311,375708,109409,63482,198579,4239,0,-21397,223467,-155,-17429,50782,1479,25387,-2922,-2838,-2523,-3448,-8262,7747,3648,14330,9270,8175,-3115,1729,-35725,891,-5865,2298,5961,85922,40799,7680,51143,244864,260538,0,162,0,66633,-261,32357,-123,8779,25881,92202,9861,25828,61421,-4908,-3037,21,12135,1475,90947,-15674,-25123,15979,-6529,-3902
1988:Q2,359748,367068,389124,110056,65345,208812,4912,0,-22056,206764,-180,35288,27652,7376,-19419,3582,23342,3186,6916,4937,12792,-4489,17896,7797,8182,1917,-695,-27778,4246,-4607,285,7214,75720,40762,-13545,29625,228820,250802,0,162,0,61452,4340,11953,1931,11741,31487,145691,19672,20770,88853,16396,3050,520,13346,-1834,28415,-21982,-34788,17878,-5072,-7320
1988:Q3,379180,407094,393367,109397,65828,213597,4545,0,13727,247859,34,2073,50847,807,-3076,4969,41878,-1514,13827,16528,16678,-3641,14980,6131,7892,957,-148,-9900,7738,-7402,-4713,6150,78890,16356,240,48137,234131,250584,0,136,0,80045,2456,30861,5224,16488,25016,141943,6319,32729,87185,15710,4091,37,754,-349,23927,-16453,-20765,12314,-8001,-27915
1988:Q4,367954,421278,398778,113065,67070,213857,4786,0,22500,389286,173,17735,41423,-4767,8932,-2492,60402,1,19864,33736,19062,-12261,13219,-2840,9089,6970,2812,-42805,-4741,-9977,-2830,8504,84999,12415,2458,203825,366786,412091,0,162,0,93931,5373,37630,10402,18379,22147,146408,11584,28230,87226,19368,6751,595,55931,123,108190,-45305,-48625,13652,-10332,-53323
1989:Q1,376755,350338,403413,113155,66285,211939,12034,0,-53076,225147,188,-50241,22719,-2793,26783,8805,13205,1147,12385,262,5080,-5668,-2412,8390,-2698,-8104,4347,-28522,8026,-999,-1008,3828,69351,37227,13816,102826,278222,318039,0,237,0,64551,10471,31722,-294,7503,15149,72917,9732,22403,49895,-9113,12769,22,12018,5854,149671,-39817,-43094,4238,-961,26417
1989:Q2,370470,367666,409784,114758,65518,220443,9064,0,-42118,165620,-66,26160,2919,-1535,21459,8147,47436,3044,35352,-3329,8127,4241,7729,9694,-3704,1739,-105,-38553,3934,-10609,7169,8556,78912,33894,-18394,-11433,207738,232691,0,217,0,49552,13912,5629,1283,7119,21609,138020,15563,36236,69797,16424,3790,527,14836,-4374,30123,-24953,-24529,9552,-9976,2804
1989:Q3,392976,331042,416728,117618,65069,231585,2457,-0,-85686,136149,213,-11533,17770,-3182,32275,5369,39772,-2909,6762,17734,13395,4789,-7978,-5492,-3870,1384,427,-36808,5412,-11224,8627,5673,71936,13028,978,5395,221835,255684,0,172,0,69599,3214,30696,1775,17919,15995,110541,5195,14613,76143,14590,268,-8,5685,7,69420,-33849,-36471,14375,-11752,61933
1989:Q4,365785,375350,410600,114419,64388,227655,4138,0,-35250,237394,204,21298,35224,840,14058,4242,67303,237,22435,18755,19474,6402,28150,22858,-2761,8053,6507,-23177,-2481,-8245,13673,11417,83113,-22632,2804,5098,272644,285343,0,202,0,81873,-6161,50036,-1145,17295,21848,148992,8831,46453,68630,25078,3589,616,28461,-2913,24523,-12700,-19885,15154,-7968,-9565
1990:Q1,372055,424737,416237,120535,65415,226798,3489,0,8501,220871,248,-38396,7278,688,30776,1196,-7311,-2326,-6471,-2278,7487,-3723,41166,36715,9768,-5317,819,2095,12041,5322,8241,6681,84664,10022,8602,46740,212371,212044,0,214,0,63202,18922,12504,7393,17696,6687,106190,-4756,62252,65659,-16965,2671,-4,-4885,4331,40325,327,-17242,12433,5136,-52682
1990:Q2,378142,392655,421325,116563,63481,232857,8425,0,-28670,150570,221,27681,-6287,-70,-12867,2878,42315,1527,4492,14745,14054,7497,20959,6640,13246,1073,-1151,-14349,7799,4703,11253,7736,86430,39326,-16530,-49478,179240,176023,0,225,0,63175,2625,30090,1343,12289,16828,105293,5118,29079,64704,6392,2780,548,12019,-5044,-2973,3217,-12057,10574,4699,-14513
1990:Q3,388369,429736,421061,115431,59864,240299,5467,0,8675,287175,-365,-770,5943,-383,26597,703,34473,141,19355,11957,1840,1180,25769,8797,16482,490,4581,-3364,11257,8423,382,7291,80627,36342,2554,47115,278499,270569,0,155,0,78683,3152,58788,-330,10299,6774,89267,-9103,28839,55941,13590,899,35,26362,3860,71308,7930,-18728,18349,8309,-41367
1990:Q4,362991,412670,402344,112479,56710,235988,-2834,0,10326,249001,88,35133,26606,588,8683,1657,77676,2609,27313,6407,5501,35846,31453,18216,6171,7066,-7648,-39082,7946,6096,12342,6446,80530,-47193,-384,48065,238675,236160,0,181,0,83468,-14959,73298,-253,8537,16845,102828,2753,46203,41783,12089,1006,609,13269,-2551,37350,2515,-15206,11111,6610,-49679
1991:Q1,384323,398291,387429,110316,53648,227346,-3880,0,10861,179598,-31,-18688,7826,1565,50862,-2891,-26299,939,-28864,-10343,-2945,14914,11101,6970,12086,-7955,4193,18399,7089,5024,15823,6208,72992,-17756,8462,35718,168736,154838,0,172,0,77773,2999,48075,-6000,13159,19540,-2163,-6732,-17117,43870,-22184,-5375,61,-34638,-3550,122558,13898,-1166,10728,4336,-13968
1991:Q2,370439,369752,397409,111147,56034,234736,-4508,0,-27657,154725,194,20890,-47025,-2616,-20906,4509,44802,3122,3548,5162,20631,12339,10436,989,11248,-1801,-4726,2049,11937,4761,23393,8783,92017,30655,-13358,-11070,182382,180383,0,175,0,81832,-414,39716,-1550,20188,23892,58322,-16138,10802,64559,-901,6306,572,16295,-7124,24005,1999,3111,-5203,4091,687
1991:Q3,384123,349765,408709,113273,57602,237624,211,0,-58944,195653,-6,7619,-18666,1983,-2884,-818,61629,-212,35435,10711,27376,-11681,11043,7026,4159,-142,-1056,-4507,10391,12170,27174,4621,87215,15743,-1020,-14977,254597,238091,0,137,0,134021,-12421,103302,-7198,30297,20041,7277,-11577,14829,2831,1194,-4283,-109,20199,4123,76726,16506,4808,390,11308,34358
1991:Q4,367813,349729,410733,111664,59017,232269,7783,0,-61004,228950,18,77693,-26651,3158,4368,2200,37756,2010,8805,11256,10437,5248,27570,27695,-5870,5745,-122,5556,10377,10629,34533,6501,90240,-33626,718,-21968,289953,268397,0,128,0,119813,-8539,82392,954,29816,15190,57554,-9706,17501,36678,13081,-3314,672,37428,-2380,58495,21557,12179,-612,9990,18084
1992:Q1,375532,284987,404728,116320,62095,226242,62,11,-119742,315394,172,-25218,-38519,-1495,28470,-565,26491,806,39536,4138,-12776,-5213,-18704,-14000,2252,-6956,6307,30792,7939,8973,34389,7528,84317,17957,14611,131949,435136,410682,0,121,0,115689,11957,83140,-2791,3374,20009,-6005,-8175,-6025,30423,-22228,-1874,-116,-14844,5813,311898,24454,11819,3907,8728,90545
1992:Q2,381500,353949,425607,117447,65122,237228,5802,8,-71658,108824,170,39470,-39277,537,-15618,6408,-465,1652,-8350,1461,-312,5083,7380,12715,-6176,841,418,-9213,10723,7943,35080,4659,96621,43426,-17136,-62301,180482,158930,0,118,0,90517,1562,58696,97,11638,18524,33472,-7014,19515,21993,-1021,2258,613,24288,-2971,10635,21552,8992,4659,7901,27551
1992:Q3,406177,412764,434966,120050,65247,244536,5128,6,-22202,221147,173,36985,-24936,1094,-4775,-1967,19725,1791,16094,10871,-400,-8631,-8235,-462,-8743,970,-1186,24687,10366,13797,42571,9525,98380,12795,-159,-7693,243349,226364,0,85,0,101673,-3780,73563,2257,14218,15415,58088,-7013,17348,38152,9601,-1449,167,13211,4161,50428,16985,3338,858,12789,-6587
1992:Q4,372529,364461,439700,122622,68630,243107,5336,5,-75238,147849,-2832,43341,-33674,3182,-11279,2031,15360,3256,26286,5391,-27928,8355,4416,2220,-5702,7898,499,-7866,4892,2840,38170,8080,92287,-40623,2234,26792,223088,219033,0,109,0,84424,-1110,76930,667,-5908,13845,71667,-4528,33860,19499,22836,1853,775,33269,91,26845,4055,4845,-3363,2573,8067
1993:Q1,388176,406417,438739,123535,69421,236787,8985,11,-32322,188952,138,-38182,-32859,-1899,8367,1976,2729,-273,2998,-26178,-5481,31662,1940,18974,-10070,-6964,3256,-51131,13760,17282,51453,7779,116608,44630,14020,29086,221274,199681,0,126,0,138577,6083,54380,790,19387,57937,-31170,-11538,-3082,957,-17507,3675,3,-6330,5931,88869,21593,3658,1970,15965,-18241
1993:Q2,392345,412591,452358,128213,71138,246967,6026,13,-39766,236750,169,68116,-23558,206,-10305,-2786,3391,3191,4660,-25790,-4456,25786,9540,21436,-13098,1202,6786,-15723,7805,8003,48877,9094,103838,32282,-22538,13553,276516,260389,0,132,0,134280,10125,49277,1020,28290,45568,69271,1802,13596,42473,11400,5379,640,7516,-3787,46957,16128,7828,280,8020,-20246
1993:Q3,408310,433713,461047,130272,74409,254705,1650,12,-27334,224641,118,14245,-19405,1560,-3657,837,11835,-400,-29840,14208,-5070,32937,-11301,-4582,-8774,2055,-2544,6117,17455,11416,52937,9286,96772,27823,-2970,14118,251975,236614,0,161,0,106586,-793,42630,4058,16988,43703,77346,-8671,16563,45448,24006,4681,69,15774,2623,29374,15360,11942,-6943,10362,-25403
1993:Q4,405864,408707,474562,134287,78102,258009,4153,11,-65855,259983,109,54994,-30667,-1875,9691,8792,31756,3625,42744,-23994,-23252,32633,2716,-18,-8240,10974,10484,-31527,911,11364,48778,9601,83824,-43653,5696,88990,325838,297699,0,229,0,115831,-5403,82614,1931,1632,35057,102859,6478,25472,27408,43501,5471,681,46676,-1120,27072,28140,11077,5862,11201,-2843
1994:Q1,425992,527488,477229,135883,80236,249763,11341,8,50259,269614,100,-26946,343,1151,16257,-5193,75596,-1919,31483,38157,-13288,21163,-13917,-2438,-5952,-5527,12819,-13620,15520,10269,25146,6965,108070,33627,14501,8925,219355,199960,0,223,0,100128,12056,52718,-326,-296,35976,42963,10868,11325,23064,-2293,-820,6,-8805,4852,61412,19395,942,8502,9951,-101496
1994:Q2,436172,501300,503642,138167,83195,261922,20353,6,-2343,200822,108,641,-31591,1395,-3563,-4232,90428,2569,25082,33016,8103,21659,-475,-3010,980,1555,566,-43315,15009,16815,11531,7237,101617,52993,-25705,11362,203165,180542,0,210,0,26628,5795,7113,1179,-9126,21667,117233,19866,13951,48713,34704,664,679,31613,-3708,7223,22622,3321,2282,17019,-65127
1994:Q3,453234,466277,511077,140610,83013,274143,13306,5,-44800,177114,113,-21823,20155,-2872,11794,-6965,26300,1431,30634,4791,-23009,12453,1086,-2498,1895,1689,2132,-48258,16100,11458,13723,17471,88193,19998,1053,27455,221914,202228,0,251,0,46494,3003,39749,724,-10996,14014,122060,17421,12280,50986,41373,2330,98,20395,1740,8860,19686,-9468,18257,10897,-13044
1994:Q4,455576,555245,523110,145807,82791,275720,18786,7,32135,319996,118,19910,-6705,4179,25286,-1158,118684,1873,38874,45750,-842,33029,23352,8345,-3180,18187,-460,-26318,16819,8625,-42909,6292,57991,-12143,5156,123276,287861,297539,0,215,0,63906,555,62588,-1419,-15510,17692,170275,23400,43873,41788,61215,4784,485,61886,-1874,-2138,-9678,-28573,10108,8787,-99668
1995:Q1,459365,494508,519658,143193,81373,279790,15295,8,-25150,197025,869,-46725,39047,191,25749,-5334,-29444,1149,-5911,-12138,-32986,20441,-11785,-2656,-2263,-6866,1069,-5764,18656,12022,-876,11523,88003,32077,23871,43876,222175,205093,0,232,0,81531,10561,73541,-307,-14377,12113,69655,33650,-699,33327,3377,-2766,50,1040,9230,46121,17083,-10801,16452,11432,-35143
1995:Q2,463000,515169,523920,144498,79439,291663,8440,-119,-8751,268334,157,50672,44540,3539,36910,-2290,-24321,1418,-8928,-104,-12347,-4360,-2050,2082,-4227,95,656,-27873,14150,4944,5316,13868,95897,28001,-30516,56733,277085,270317,0,264,0,56403,13088,25075,402,-7198,25036,141782,28550,19603,55050,38580,2031,431,18528,-8448,59325,6768,-11265,13159,4874,-52169
1995:Q3,497415,464780,532608,148100,82623,299052,2832,1,-67827,244622,-365,-46362,36866,2276,18831,145,-21601,9457,-21965,-13821,-28943,33670,-10079,-4446,-4362,-1271,1060,-12409,20148,3479,18844,7776,101576,55599,-56,68895,312449,312094,0,270,0,11326,381,26938,102,-25739,9644,144114,15780,20688,61175,46472,1374,74,42166,1611,111159,355,-17548,15707,2196,32634
1995:Q4,496448,537151,536698,150336,84620,297246,4608,-112,453,348408,146,12964,26995,3010,34561,8566,185,6702,11301,10300,-31109,2990,5795,922,-3924,8797,1478,7507,33105,2452,31413,9407,91990,-14032,-286,93152,347955,347213,0,243,0,51434,-5917,48195,1283,-10299,18172,122128,23228,2925,37414,58561,-2260,464,55671,-1848,121380,742,-12162,11109,1795,-40703
1996:Q1,502262,577590,536775,151774,85458,297821,1720,2,40815,372252,202,-41346,73368,6644,60641,19688,-41884,-248,-16604,-22347,-18231,15546,145,12666,-6493,-6028,-1753,-20928,26365,-2315,61785,3682,91460,46049,22929,67521,331438,335986,0,266,0,114416,16823,78985,-580,-3314,22502,87932,7669,28056,58160,-5952,7648,92,2961,9498,113173,-4548,-17156,16027,-3419,-75327
1996:Q2,518332,527209,563435,155571,89782,310450,7630,2,-36226,252446,130,13738,27032,1088,-9579,10266,76741,12258,-29411,62557,2328,29010,-8593,-1782,-3653,-3158,264,-38823,14021,1764,48327,7712,85388,59343,-28139,-8234,288672,271298,0,251,0,15447,7552,-24059,562,4986,26406,154737,24139,23351,72876,34372,3113,608,40856,-3151,59437,17374,-5940,21755,1559,-8877
1996:Q3,546229,519771,583090,156272,90628,323420,12768,2,-63319,236968,-848,-1719,46057,5177,26537,-2666,-16181,6287,-1861,17576,-19764,-18419,-7598,-2897,-3693,-1008,3701,-52598,17374,9,27487,14223,84226,35550,497,57741,300287,310035,0,224,0,30586,-8727,41938,-768,-18133,16276,151714,33231,16995,68221,33267,837,39,20,4303,122312,-9748,-18731,9861,-878,26458
1996:Q4,538525,554879,581456,158632,90566,323575,8681,2,-26578,330082,145,-1195,34141,11433,38974,3062,-21312,13724,-22186,13252,-14569,-11534,51426,41612,-1553,11367,6015,-29196,10809,-1141,38736,14444,107882,-9852,6725,68987,356660,349627,0,222,0,59300,-16594,42426,-824,9935,24357,152223,7214,33429,67550,44031,891,-122,66145,1230,69737,7033,-2999,11686,-1654,-16354
1997:Q1,555988,498149,585853,162324,92047,319030,12436,16,-87704,186172,-71,-24086,51387,2540,51016,2226,-99468,1012,-26149,-26856,-5880,-41595,-3087,-873,2732,-4946,1013,-29432,27286,-6915,34241,11550,95780,48116,22902,1174,273875,279349,0,191,0,91293,12342,45975,-355,4670,28661,88179,40854,12970,54057,-19702,9569,710,-7205,13388,83224,-5474,-16680,19613,-8407,57838
1997:Q2,568411,556441,611368,160253,94762,334241,22094,19,-54927,144813,133,15350,41867,4797,-6030,-2673,-22751,728,-75734,22659,15262,14334,24962,18852,5722,388,1018,-49461,21376,-5618,42439,12732,115060,69067,-31873,-85581,199740,215066,0,117,0,-6570,10539,-71108,61,16905,37033,156408,33405,22976,76166,23862,6386,551,28551,-3688,33311,-15327,-21216,13139,-7249,11969
1997:Q3,609731,578074,633237,166279,96528,353427,16984,20,-55163,280187,139,-33424,61924,1836,37127,4175,-23236,6915,-53281,-2013,-5539,30682,20552,12208,4931,3413,382,-65897,20760,-4908,60529,13685,106846,29158,5011,45529,335350,338837,0,128,0,72634,-1104,7547,-230,10813,55608,194750,2583,52114,112286,27767,465,-24,32072,8095,30717,-3487,-19387,22289,-6388,31657
1997:Q4,591861,571937,634120,169587,98136,346966,19413,18,-62183,299050,150,19759,48384,-4182,38364,-536,7676,10650,-23931,35654,7198,-21894,55660,31692,6195,17773,2712,-54572,9728,-409,52464,8154,97421,-12607,-2111,32996,361234,357360,0,141,0,54539,-8051,18486,437,24511,19156,230531,45228,76903,70040,38360,6208,500,64405,-4187,5224,3873,-17506,21849,-469,19924
1998:Q1,619793,574161,640636,170780,99214,344371,26275,-3,-66476,357921,182,-29379,82451,3717,75029,8040,-27502,1427,-7412,-64371,-6,42859,37350,41776,-2076,-2350,5948,-86205,41233,-8456,70705,6958,132554,47041,25458,-27202,424397,424597,0,121,0,140019,24507,11310,-608,25679,79131,118995,18270,31558,89289,-20122,3999,180,23629,11133,126521,-200,-11145,20660,-9715,45633
1998:Q2,628990,703982,652705,178081,104363,360930,9335,-4,51278,446513,-73,54210,-2876,-4513,23450,-6530,114557,-4625,-48806,87939,17408,62641,30170,31329,-2101,942,12991,-64641,25858,-15021,55167,10536,136549,44633,-34671,66718,395235,424998,0,122,0,31215,9386,-96983,-360,29699,89473,247609,40808,44880,118220,43701,5025,653,7960,-9643,142056,-29763,-23622,9312,-15453,-74993
