1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1971:Q2,1412,649,373,27048,-41,404,-1313,-354,6304,-291,-1308,3438,3264,1201,20956,7084,472,9659,3741,2,111,49,-15,0,0,945,26675,25770,53,12309,17570,1917,564,476,88,-2449,1,-455,-3740,100,-3840,905,0,5,900,0,390,0,ND
1971:Q3,1640,663,-784,21923,1859,466,-662,2071,2135,169,-2602,1119,2115,1334,15621,457,503,11135,3526,3,99,51,3,0,0,277,22707,20903,-599,-2578,15099,1991,645,508,137,396,2,133,5814,200,5614,1804,0,4,1800,0,1761,0,ND
1971:Q4,1573,649,2040,37786,3750,-559,339,2067,11462,213,5774,1838,3076,561,19585,6927,-259,9818,3099,0,163,58,26,0,0,895,35746,34847,176,16831,19588,2221,-46,-261,215,299,7,87,-4316,100,-4416,899,0,-1,900,0,-1116,0,ND
1972:Q1,1621,657,-542,23995,3345,509,219,1299,5096,-562,-1830,2290,2666,2532,12304,924,96,9867,1417,2,198,59,110,0,0,854,24537,23632,-1178,-10340,24961,3639,593,97,496,-1944,1,-26,7926,100,7826,905,0,5,900,0,1506,0,ND
1972:Q2,1719,636,-319,32422,1230,-1251,-262,-62,1761,-178,-3009,1703,1810,1435,28358,9746,-916,13926,5602,3,209,62,23,0,0,2351,32741,31837,4222,3741,20905,2995,-788,-925,137,83,1,-305,983,100,883,904,0,4,900,0,1401,0,ND
1972:Q3,1703,649,-411,31373,2242,2041,-302,3018,3526,-140,129,1249,2167,121,22006,3325,-467,15114,4034,2,164,67,14,0,0,-1405,31784,29980,871,4048,20688,1942,-335,-472,137,661,1,145,1959,200,1759,1804,0,4,1800,0,1465,0,ND
1972:Q4,1807,733,281,48237,-4335,-174,104,2568,11205,899,6595,2833,1006,-128,34346,15457,296,14306,4287,-6,55,79,42,0,0,4353,47956,46159,-5445,23829,21837,1622,666,299,367,1243,8,12,2387,200,2187,1797,0,-3,1800,0,793,0,ND
1973:Q1,1918,760,2156,30423,4778,241,-257,2174,-5041,-1093,-6016,1058,818,192,27582,10974,-39,12408,4239,3,164,75,201,0,0,503,28267,27763,312,-15357,31904,5932,-107,-39,-68,441,1,336,4301,0,4301,504,500,4,0,0,-997,0,ND
1973:Q2,2017,884,760,41076,2815,-1223,162,250,109,-141,-4048,3574,1118,-394,36086,12938,378,16349,6421,3,142,80,78,0,0,2574,40316,38942,3646,6214,19658,3471,281,381,-100,2725,4,-324,3267,100,3167,1374,460,14,900,0,373,0,ND
1973:Q3,2004,991,1891,26729,3048,2005,-275,1058,-1278,465,-3660,2874,805,-1762,26457,6244,933,14389,4891,4,-55,83,90,0,0,-4408,24838,24568,4232,-5264,14837,3405,924,943,-19,3153,4,106,3171,-50,3221,270,706,14,-450,0,-878,0,ND
1973:Q4,2089,1091,2016,40507,149,1017,567,2295,8433,267,3399,2518,3023,-774,23061,9412,722,9816,3111,-2,173,95,48,0,0,4671,38491,38017,-4076,27669,12017,3183,924,729,195,849,7,3,-2559,100,-2659,474,-450,24,900,0,-1018,0,ND
1974:Q1,2017,1049,-2001,22600,4885,-979,282,6042,3542,322,-1023,1807,2160,276,12137,3046,1274,8129,-312,4,178,95,212,0,0,-3798,24601,22987,7222,-20558,25913,4678,1352,1287,65,-152,4,291,4237,150,4087,1614,250,14,1350,0,2970,0,ND
1974:Q2,2098,1150,2306,50926,14962,-1354,37,2202,-1421,537,-5578,1473,2673,-526,37214,17804,3008,12432,3970,4,-8,101,113,0,0,-924,48620,46513,12054,5009,21923,5943,3148,3038,110,2647,14,-314,-3911,200,-4111,2107,250,57,1800,0,-1357,0,ND
1974:Q3,2279,1243,-2618,12877,-4335,2152,-1,2554,-2465,165,-2423,595,-786,-16,20466,5472,2861,8862,3271,5,8,106,138,0,0,-5751,15495,13839,-2376,-5068,11224,1568,2879,2889,-10,3130,15,190,2277,150,2127,1656,250,56,1350,0,3654,0,ND
1974:Q4,2044,1288,1355,29048,373,1133,330,2465,8459,401,3924,1342,1669,1123,15765,9336,2449,4667,-687,4,30,114,92,0,0,283,27693,26441,-3367,20630,18853,1641,2464,2474,-10,1032,22,18,-14852,100,-14952,1252,250,102,900,0,-599,0,ND
1975:Q1,2354,1224,-1345,5587,4123,-1078,496,2071,10749,978,5412,1862,-78,2575,-12150,-13142,246,3243,-2497,5,75,120,58,0,0,1118,6932,5276,-3684,-20946,27338,715,293,248,45,-3640,15,219,4966,150,4816,1656,250,56,1350,0,2475,0,ND
1975:Q2,2183,1258,26,36228,5156,-478,-168,1225,19841,-161,9752,2946,2006,5298,11472,821,-990,9600,2041,5,65,128,-17,0,0,-1001,36202,34147,-435,14736,21884,796,-973,-1000,27,-1361,1,-498,-3,200,-203,2055,250,5,1800,0,899,0,ND
1975:Q3,2105,1320,-3774,13673,-3266,1084,-476,-10249,9642,803,9143,1726,478,-2508,8635,-5982,-950,10799,4768,6,5,136,31,0,0,8125,17447,15392,1421,-5347,17189,-8196,-841,-959,118,679,1,38,10448,200,10248,2055,250,5,1800,0,4559,0,ND
1975:Q4,2436,1371,4148,48172,5775,1084,417,3934,13682,2160,10096,1727,996,-1297,20929,5101,1937,10403,3488,6,26,143,41,0,0,2135,44024,42471,230,20257,22832,-131,2005,1956,49,363,-12,35,-3108,150,-3258,1553,250,-47,1350,0,-3083,0,ND
1976:Q1,2740,1474,-3096,20122,3940,-995,459,-1067,12696,-671,6789,2194,-1835,6219,3239,-9144,174,11668,541,6,68,153,138,0,0,1485,23218,21913,780,-17033,29874,4090,347,176,171,-2088,1,66,5876,100,5776,1305,400,5,900,0,4362,0,ND
1976:Q2,2814,1473,126,41781,5058,724,-261,-1008,6300,140,3132,979,3424,-1375,32607,8152,882,17067,6506,6,13,163,26,0,0,-1847,41655,40420,2118,11097,22382,2478,1157,891,266,-483,7,23,1641,90,1551,1235,400,25,810,0,1215,0,ND
1976:Q3,2756,1472,784,33522,2605,306,207,1801,7429,1305,2745,2971,494,-86,22172,-2054,-184,17844,6566,6,-45,146,31,0,0,-1136,32738,31322,3203,-3951,20230,4751,-12,-186,174,788,6,59,6248,110,6138,1416,400,26,990,0,500,0,ND
1976:Q4,2629,1447,4332,64978,6518,-166,799,9622,14105,3245,9975,-760,1555,90,35648,11989,2924,16126,4609,-37,62,227,43,0,0,-1843,60646,58791,785,24372,35169,7005,3114,2953,161,-200,-11,60,-11503,154,-11657,1855,400,69,1386,0,-3150,0,ND
1977:Q1,2745,1558,-2505,31285,1951,3,-357,384,7136,-2576,3484,2701,1222,2305,18485,920,171,14610,2784,8,96,194,293,0,0,3092,33790,32466,100,-14484,38388,3660,222,173,49,-1400,7,86,5887,136,5751,1324,75,25,1224,0,3693,0,ND
1977:Q2,2820,1582,1227,52569,2261,601,203,-1951,2230,-54,-2304,1940,4281,-1633,45303,9190,746,24969,10398,8,124,206,33,0,0,3551,51342,50340,5447,8184,24405,3299,1440,753,687,1255,7,106,6197,100,6097,1002,75,27,900,0,11,0,ND
1977:Q3,2870,1656,-1023,45378,922,-1399,-140,1645,3144,339,-2149,1495,3478,-19,41570,6758,-123,25834,9101,9,119,219,44,0,0,-755,46401,45249,2425,2043,29148,4636,133,-124,257,1337,7,110,5410,100,5310,1152,225,27,900,0,2237,0,ND
1977:Q4,2962,1811,4331,76804,17911,2596,574,7770,4214,2717,608,2139,584,-1834,45548,11985,2337,23881,7345,1,62,240,82,0,0,-2194,72473,69494,4536,29548,31880,4371,3077,2361,716,3119,-5,97,-7129,305,-7434,2979,197,39,2743,0,-3180,0,ND
1978:Q1,3064,1870,-1908,31992,5508,-2300,293,-3429,1203,-2701,-1396,2552,384,2364,26036,5530,-1473,17799,4180,9,132,228,462,0,0,3850,33900,32896,3286,-24750,37824,6748,-1433,-1488,55,1105,7,89,10020,75,9945,1004,300,27,677,0,3102,0,ND
1978:Q2,3323,2155,824,63142,-2316,266,571,-876,3944,328,-1749,2696,3298,-629,57228,16642,108,26071,14407,10,-12,240,88,0,0,3999,62318,59872,2140,16606,24928,1450,633,109,524,3996,10,85,10024,229,9795,2446,351,34,2061,0,345,0,ND
1978:Q3,3466,2343,1281,57031,3412,253,614,-2129,5848,845,-3280,4207,3358,718,39573,5876,-2337,25599,10435,10,-56,254,113,0,0,9139,55750,54604,11715,184,29865,2726,-2192,-2360,168,3884,9,80,8333,96,8237,1146,243,35,868,0,-158,0,ND
1978:Q4,3485,2520,6083,88759,24652,3329,582,6911,3635,733,-2898,3064,3092,-356,49456,17846,2986,22539,6085,-6,44,285,211,0,0,-340,82676,80774,9034,22259,28585,2310,3144,3048,96,3512,-7,74,11863,177,11686,1902,249,61,1592,0,-5118,0,ND
1979:Q1,3269,2345,-3137,22938,-9876,-3125,483,2810,4995,-558,620,2035,1720,1178,24639,5997,276,15120,3246,12,32,284,385,0,0,2299,26075,25174,7804,-33363,28580,13810,472,285,187,-789,30,80,8550,60,8490,901,249,119,533,0,4061,0,ND
1979:Q2,3386,2478,3753,74172,7349,927,1259,4787,282,848,-1637,3112,1367,-3408,55030,19949,1944,23982,9155,12,27,299,140,0,0,4060,70419,69607,12181,26919,8946,7999,2963,2694,269,3190,31,95,7283,42,7241,812,314,118,380,0,-2845,0,ND
1979:Q3,3333,2755,4661,77847,15547,337,323,7602,7943,672,-1742,2769,3918,2326,55009,18177,3749,23128,9955,13,-57,317,179,0,0,-9366,73186,70763,17220,9914,32300,4964,5032,4367,665,3525,31,70,-2293,215,-2508,2423,371,118,1934,0,-4083,0,ND
1979:Q4,3322,3012,2563,54480,7917,4879,983,715,6959,1856,1391,3734,1987,-2009,35299,11169,1558,16596,5976,-7,-50,355,392,0,0,-2962,51917,48601,6304,25172,19900,-2371,2048,1527,521,3242,-3,-1,-5690,307,-5997,3316,394,152,2770,0,-2253,0,ND
1980:Q1,2294,3011,3684,20932,-2364,-3155,430,-1497,4535,-1075,610,2246,607,2147,14879,4801,3423,10196,-3541,15,-335,353,-308,0,0,8379,17248,16212,2362,-29286,27421,-168,3373,3398,-25,2284,86,-67,10207,70,10137,1036,83,329,624,0,-4401,0,ND
1980:Q2,1941,3112,3999,41036,21063,715,442,8969,15748,2473,2236,5156,3596,2287,-6775,-8201,3079,6287,-7940,15,-26,374,158,0,0,353,37037,34177,-10926,13259,18505,14765,4136,3564,572,-1758,42,-143,-3703,235,-3938,2860,84,163,2113,500,-5170,0,ND
1980:Q3,1939,3313,2304,70986,13499,1279,-628,4709,20976,1238,8860,6789,5191,-1102,29168,11576,542,14214,2836,16,-30,395,75,0,0,1527,68682,66392,9654,12623,34411,6435,1017,987,30,1797,57,-160,558,159,399,2290,100,217,1434,539,-3677,0,ND
1980:Q4,2312,3479,4957,100533,19114,2501,570,1084,19654,278,6028,6428,3305,3615,49537,29586,281,17209,2461,-11,-157,446,144,0,0,7651,95576,96100,13467,11576,62614,2352,124,181,-57,4802,231,-127,1061,11,1050,-524,100,-50,97,-671,-6124,0,ND
1981:Q1,1709,3484,-3472,23698,2077,-2519,-374,6582,5894,-90,3824,3932,-1000,-772,6812,-2890,4388,8328,-3014,17,-160,442,212,0,0,4715,27170,23618,-1887,-13938,19794,11934,3933,4263,-330,212,47,-97,3620,287,3333,3552,112,180,2586,674,1697,0,ND
1981:Q2,788,3626,477,93671,39986,1263,99,-1190,3734,1760,8,2936,1085,-2055,43477,23177,1477,14076,4747,19,-252,466,239,0,0,5830,93194,91799,44600,11755,20697,969,1845,2083,-238,6920,115,-89,4987,292,4695,1395,117,444,2625,-1791,-3315,0,ND
1981:Q3,252,3822,-4111,59328,16206,635,2008,820,3768,-834,-3028,5613,2655,-638,34399,17213,1909,10313,4964,20,-107,492,125,0,0,962,63439,61331,16642,1721,32452,2820,1911,2284,-373,8252,81,-75,-2473,166,-2639,2108,125,311,1495,177,541,0,ND
