1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2022:Q4,-95049,-186945,-24160,-101838,-1884,-40391,-37315,5316,-8392,0,9752,0,-28716,292,-91896,-81738,-20457,-20457,0,-35808,-5496,-30312,0,-25473,-83936,58463,-10158,2,0,0,-10160
2023:Q1,-105340,111728,-15332,252306,4284,-183566,-215994,21592,10836,0,23292,0,30856,-112,217068,217068,26898,26898,0,6340,-3568,9908,0,183831,108372,75459,-0,-0,0,0,0
2023:Q2,-113938,-95776,-100136,44278,-2708,-58186,-100334,43584,-1436,0,32856,0,-11796,-84,18162,26162,-58819,-58819,0,-57836,-4252,-53584,0,142817,-14356,157173,-8000,-0,0,0,-8000
2023:Q3,-117099,-93527,-95592,-9525,3060,-98106,-80394,-13540,-4172,0,13028,0,93216,392,23572,20626,152177,152177,0,-110608,-5108,-105500,0,-20942,-41732,20790,2946,2,0,0,2944
2023:Q4,-126081,-102589,29556,-183211,1224,171662,160682,26284,-3676,-11628,-34008,0,-87440,-372,23492,50437,-77151,-77151,0,39744,-18420,58164,0,87844,-36744,124588,-26945,-1,0,0,-26944
2024:Q1,-32369,20370,-11060,32772,-1120,-20570,-29498,-17020,25948,0,-23132,0,43420,60,52739,52739,32858,32858,0,-28072,-5456,-22616,0,47953,259452,-211499,-0,-0,0,0,0
2024:Q2,44044,82377,-31536,76145,-1656,103019,74031,28412,576,0,-17928,0,-45736,68,38333,41399,-32730,-32730,0,-14600,-3280,-11320,0,88729,5772,82957,-3067,6533,0,0,-9600
2024:Q3,24595,121080,39988,38212,-376,6556,-67520,48400,25676,0,22676,0,13712,312,96485,96486,74898,74898,0,88444,-3704,92148,0,-66855,256784,-323639,-1,-1,0,0,0
2024:Q4,81651,2284,15576,111414,-2016,-65929,-66949,35144,-34124,0,20776,0,-77292,-244,-79367,-73211,-77438,-77438,0,38340,-2964,41304,0,-34113,-341244,307131,-6156,0,0,0,-6156
2025:Q1,106424,436260,89412,133546,-780,129426,111362,-10700,28764,0,-11820,0,96348,128,329836,329838,56779,56779,0,83032,-3152,86184,0,190027,287644,-97617,-1,-1,0,0,0
