1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1963:Q3,112083,49096,14776,24288,196,21180,2811,456,-720,113773,62177,24656,8252,16404,2284,-1690,18487,52,1284,15461,16541,27699,698,-11856,-4088,-784,-5800,-16,-296,56,-72,-72,0,688,936,-248,0,0,-52,-180,2368,7768,0,4,-112,-4968,-3768,-1200,1152,16,1136,1136,132,668,10892,-604,0,11860,0,-364,-1080,-5228
1963:Q4,113685,49616,14904,24832,188,21448,2872,472,-647,116055,62995,25076,8816,16752,2416,-2370,18676,156,1784,14366,8652,26658,298,-18304,1540,-152,-2940,40,360,116,-48,-48,0,2240,2020,220,0,0,36,-40,1928,19844,0,-40,-60,3608,3448,160,3104,24,3080,3080,124,1824,11284,-276,0,12000,0,-440,5714,-3544
1964:Q1,112282,47992,14980,24408,180,21440,3490,456,-664,117829,62925,25848,9248,17092,2716,-5547,18909,124,1412,11826,13541,27159,730,-14348,2316,-184,1136,0,-812,456,-32,-32,0,2824,2776,48,0,0,-56,252,-1268,16664,0,4,-68,4064,5028,-964,1276,-12,1288,1288,112,-452,11728,-208,0,11988,0,-52,-1715,3868
1964:Q2,108601,43724,15340,24404,180,21676,3538,416,-677,118785,63045,25268,10272,17332,2868,-10184,19113,100,1368,7461,18110,27080,938,-9908,7092,292,4520,-12,-768,-516,-28,-28,0,2568,2796,-228,0,0,204,80,752,17000,0,-4,-72,4304,2788,1516,1988,-24,2012,2012,96,-1416,12104,0,0,12444,0,-340,-10649,3248
1964:Q3,111395,45360,15484,24940,180,21912,3686,764,-931,118123,63831,25428,8552,17672,2640,-6728,19294,216,1740,10610,10994,27016,970,-16992,4908,80,954,-68,-632,90,24,24,0,3164,3176,-12,0,0,-176,408,1064,21900,0,-100,-72,6380,6104,276,2284,72,2212,2212,96,696,12616,8,0,12452,0,156,-384,-1720
1964:Q4,112996,46864,15892,24484,192,22100,3406,832,-774,118105,62753,25492,9340,17868,2652,-5109,19498,68,1468,12853,5065,27215,-134,-22016,-428,-688,-4762,128,1196,410,-32,-32,0,2584,2588,-4,0,0,216,236,284,21588,0,-592,-76,6896,4304,2592,2012,84,1928,1928,112,1552,11684,-300,0,12820,0,-836,7788,-4120
1965:Q1,118981,50504,16368,26284,196,22252,3310,884,-817,119954,63018,26608,9256,18156,2916,-973,19672,292,1280,17127,13981,26475,594,-13088,428,-3332,2012,-48,-824,116,24,24,0,3012,3148,-136,0,0,0,144,-676,13516,0,-60,-100,628,664,-36,2892,96,2796,2796,124,28,10004,-3300,0,12996,0,308,3146,3676
1965:Q2,120868,51868,15652,27104,204,22528,3366,916,-770,122907,63883,26356,11232,18480,2956,-2039,19894,364,1392,16099,26263,26233,154,-124,12252,-2360,9192,0,2236,112,28,28,0,2704,3156,-452,0,0,-20,512,-152,12376,0,88,-92,-1024,-648,-376,1760,104,1656,1656,136,192,11316,-2516,0,13092,0,740,-10164,11080
1965:Q3,119248,50384,14724,27596,212,22872,3402,960,-902,128665,67517,29588,9920,18672,2968,-9417,20134,376,1112,9229,10533,26959,514,-16940,-10424,-496,-14738,-40,-852,826,88,88,0,1936,1812,124,0,0,-20,792,2080,6516,0,240,-68,-10032,-12084,2052,2408,-60,2468,2468,140,1036,12792,-304,0,13372,0,-276,-1304,-16900
1965:Q4,122611,51516,14964,29424,212,23316,3203,988,-1012,132243,71571,28308,10188,19060,3116,-9632,20352,76,1096,9548,2312,27126,622,-25436,4048,-476,-2764,0,-104,-356,-8,-8,0,3976,3588,388,0,0,0,104,3676,29484,0,412,-76,13252,13100,152,1888,-64,1952,1952,136,1032,12840,-500,0,14016,0,-676,7236,-2516
1966:Q1,131961,54392,13840,30244,216,29684,3614,996,-1025,136056,71988,29080,12012,19440,3536,-4095,20567,284,1192,14996,9292,29214,1014,-20936,-908,-272,-5376,0,-860,-444,88,88,0,4756,3896,860,0,0,208,832,160,20028,0,644,-80,4156,2760,1396,1888,-60,1948,1948,116,-52,13356,-396,0,14220,0,-468,5704,-4828
1966:Q2,136737,58000,14604,30152,216,30132,3750,1012,-1129,142395,75143,28680,14660,20008,3904,-5658,20895,328,1248,13661,32877,28867,546,3464,16572,-836,23154,-40,276,326,156,156,0,2588,1740,848,0,0,152,652,-9856,13108,0,968,-464,-5412,-12464,7052,4236,-60,4296,4296,112,380,13288,-804,0,14392,0,-300,-19216,24968
1966:Q3,139097,59836,14520,29700,240,31200,3945,1024,-1368,146957,79141,30368,12920,20488,4040,-7860,21199,240,1456,11643,12823,30793,734,-18704,-3172,-692,-14228,-40,-860,852,1764,1764,0,5864,4692,1172,0,0,56,1884,2228,15532,0,432,-208,-1188,948,-2136,512,-60,572,572,104,1084,14796,-700,0,14892,0,604,-1180,-20780
1966:Q4,141755,62180,14832,29020,240,31464,4230,1044,-1255,152091,79675,33260,13816,21120,4220,-10336,21533,220,1468,9509,3183,31481,274,-28572,3820,-484,-4974,-40,388,346,3232,3232,0,2424,1156,1268,0,0,-440,1628,1740,32392,0,924,-116,12316,13208,-892,2888,-68,2956,2956,96,1720,14564,-396,0,15372,0,-412,6326,-956
1967:Q1,142613,62856,14888,27808,236,32892,4323,912,-1302,161919,85883,36028,14492,21548,3968,-19306,21849,328,1212,1003,4450,32052,50,-27652,2244,-204,-2186,120,-1628,-2014,1656,1656,0,6276,5628,648,0,0,132,1988,-1896,29896,0,748,-144,13788,8292,5496,-568,-52,-516,-516,96,-432,16408,-208,0,15832,0,784,-3447,644
1967:Q2,143666,62648,15160,27520,240,33820,4518,952,-1192,164163,87043,36556,15092,21624,3848,-20497,22235,476,456,806,9708,30874,-530,-20636,-14976,-60,2964,80,544,848,-128,-128,0,3296,2900,396,0,0,68,2268,-24856,5660,0,432,-64,-15232,-22656,7424,1152,-60,1212,1212,96,1672,17604,12,0,15836,0,1756,-8902,4024
1967:Q3,147219,65156,15204,27764,248,34460,4549,992,-1154,166058,88290,37632,14572,21908,3656,-18839,22657,160,1252,2406,3249,32671,958,-30380,11548,-368,2808,-40,-144,924,-1568,-1568,0,5768,4516,1252,0,0,320,1244,2604,41928,0,592,-156,23572,23656,-84,2020,-68,2088,2088,80,44,15776,-416,0,16288,0,-96,-843,-1028
1967:Q4,151530,66884,15404,29384,268,35236,4783,1016,-1445,170992,91020,38084,15576,22644,3668,-19462,23113,64,1860,1727,-8744,32190,-1402,-39532,4140,-4048,-1662,28,776,2290,-312,-312,0,2932,1524,1408,0,0,164,372,3600,43672,0,96,-76,29536,25752,3784,2776,-72,2848,2848,48,1324,9968,-4096,0,15812,0,-1748,10471,1016
1968:Q1,160283,68832,16156,32956,284,36804,5311,980,-1040,177285,95065,39808,14900,23504,4008,-17002,23571,-116,3124,3561,-2497,31345,-2110,-31732,6372,-5448,-8038,252,-304,786,-64,-64,0,6224,4620,1604,0,0,160,908,11896,38104,0,684,0,24624,23556,1068,1888,-72,1960,1960,8,-1132,12032,-5992,0,16412,0,1612,6058,-3452
1968:Q2,165013,71392,16704,33504,304,37636,5497,972,-996,183665,95861,42340,16916,24372,4176,-18652,23930,128,2376,2774,7603,31293,-898,-22792,-2884,-88,-754,-36,2128,-534,1628,1628,0,4720,3316,1404,0,0,216,728,-10892,19908,0,-364,0,1468,-3196,4664,2792,-72,2864,2864,-32,-616,16660,-468,0,16424,0,704,-4829,744
1968:Q3,176139,81016,17264,33540,332,38268,5762,936,-979,186229,97405,43416,16248,24968,4192,-10090,24347,40,3092,11125,11002,31132,-894,-19236,21628,296,15412,116,92,948,-68,-68,0,5536,4072,1464,0,0,-584,244,-364,40864,0,132,0,21204,16488,4716,1124,-56,1180,1180,-32,196,18240,0,0,17588,0,652,123,7744
1968:Q4,180876,84500,17364,34364,356,38880,5572,924,-1084,190202,99050,44104,17472,25364,4212,-9326,24772,-64,2868,12642,2222,30700,246,-28724,-6948,548,-15690,72,1304,1150,-960,-960,0,3992,2688,1304,0,0,-480,420,2696,21776,0,216,0,464,-1728,2192,1864,-64,1928,1928,0,1488,17744,0,0,17820,0,-76,10420,-9804
1969:Q1,190312,90744,17280,34616,380,42120,5462,964,-1254,188097,97121,45124,15876,25660,4316,2215,25196,104,2440,24867,19517,32488,41,-13012,8712,-224,-3104,-72,-796,140,-1196,-1196,0,4536,3552,984,0,0,88,1744,7596,21724,0,124,0,2876,2388,488,1616,-76,1692,1692,44,-1372,18436,0,0,18008,0,428,5350,-992
1969:Q2,193411,93336,17828,33508,392,42888,5733,992,-1266,194972,99536,45924,18408,26664,4440,-1561,25631,-428,2148,22350,33072,30247,177,2648,-12000,1268,4028,8,1308,-492,-2520,-2520,0,4128,3028,1100,0,0,220,1412,-21360,-14648,0,-360,0,-32940,-31884,-1056,1072,-100,1172,1172,80,-136,17636,0,0,18740,0,-1104,-10722,6248
1969:Q3,191113,90776,18228,32244,404,43804,5947,1008,-1298,199772,102336,46720,18248,27824,4644,-8659,26005,700,2132,14514,15036,31055,121,-16140,13164,44,4624,-208,1156,884,-472,-472,0,4384,3592,792,0,0,200,1052,1500,29304,0,100,0,8384,14400,-6016,2048,-48,2096,2096,88,-644,19328,0,0,19020,0,308,-522,-1904
1969:Q4,192503,91944,17912,31812,400,44444,6197,1028,-1234,205097,102865,47596,20292,29708,4636,-12594,26443,-676,2468,12057,3515,29126,77,-25688,5888,2780,664,-356,2124,-2172,-1000,-1000,0,4696,3692,1004,0,0,228,-532,-544,31576,0,348,0,8652,11284,-2632,1748,-100,1848,1848,52,1840,18936,0,0,20004,0,-1068,8542,-1520
1970:Q1,186403,90556,17856,26952,384,45144,6473,1016,-1978,208693,102717,48912,20828,31524,4712,-22290,26951,524,1928,2209,10795,30842,-95,-19952,17192,3856,16146,-124,928,-1662,64,64,0,3612,3264,348,0,0,264,-672,-5220,37144,3468,208,0,6380,8188,-1808,1288,-68,1356,1356,276,-660,26184,4000,1600,21012,0,-428,-8586,9320
1970:Q2,187428,91364,18104,27024,380,45408,6717,1020,-2589,220110,101430,58212,22792,32880,4796,-32682,27422,-236,1660,-6684,-2185,30330,-319,-32196,484,92,2006,88,-724,-1642,-12,-12,0,2812,2292,520,0,0,200,-776,-1560,32680,0,344,0,9132,11076,-1944,1484,-96,1580,1580,48,-2128,23800,0,0,23312,0,488,-4499,4440
1970:Q3,183819,86340,18188,27904,368,45856,6801,904,-2542,223370,102414,57704,24264,34272,4716,-39551,27865,336,1376,-13398,-23177,29946,-123,-53000,-3760,-1444,-1800,632,-1856,-68,-16,-16,0,3144,2952,192,0,0,192,-648,-1896,49240,0,352,0,22936,23332,-396,2804,-104,2908,2908,44,-480,23584,-1000,0,23584,0,1000,9779,-1588
1970:Q4,182861,87152,18176,26608,364,45608,6811,896,-2754,227603,102815,60600,24756,34644,4788,-44742,28297,-412,1348,-17381,-12939,30724,-539,-43124,-5980,-2248,-2234,412,216,-938,-424,-424,0,2000,1852,148,0,0,276,-1012,-2028,37144,0,300,0,9452,9136,316,4300,-32,4332,4332,56,-884,23920,-1540,0,24364,0,1096,-4442,-1156
1971:Q1,187534,83620,19400,29872,356,49632,6808,916,-3070,233120,105648,61784,26208,34744,4736,-45586,28728,36,1856,-18750,-9452,27699,-2335,-34816,1244,1932,-4570,68,-1260,-758,0,0,0,4516,4872,-356,0,0,140,-1744,2920,36060,2868,484,0,140,2968,-2828,7444,-56,7500,7500,68,-8,25064,0,0,23796,0,1268,-9298,-9984
1971:Q2,190401,85108,18720,30680,364,50212,6900,916,-2499,242896,106748,68700,27912,34756,4780,-52495,29013,-468,2604,-25618,-23212,27503,185,-50900,15864,-2608,12136,148,-1412,132,-28,-28,0,3496,3656,-160,0,0,196,-3440,7244,66764,0,600,0,39940,40880,-940,1420,-84,1504,1504,72,-1572,26304,-1600,0,26376,0,1528,-2406,16100
1971:Q3,190828,86292,18868,29752,364,50464,6979,924,-2815,242609,106761,68048,27916,35408,4476,-51781,29199,-156,1760,-24186,-33536,28843,233,-62612,-5700,-1800,92,52,-3412,-152,0,0,0,2060,2336,-276,0,0,396,-944,-1992,56912,0,508,0,27192,28956,-1764,5628,-72,5700,5700,76,-316,23824,-800,0,25560,0,-936,9350,-524
1971:Q4,194062,88192,18980,30092,384,51012,7196,956,-2750,247782,107566,69032,30580,36032,4572,-53720,29314,-316,-776,-23314,-23153,27146,161,-50460,4676,8,6344,-40,-40,16,100,100,0,1152,1880,-728,0,0,256,-688,-2432,55136,0,320,0,23460,22128,1332,5648,-76,5724,5724,68,-2596,28236,0,0,26784,0,1452,-161,7148
1972:Q1,213089,100284,18192,31760,396,57264,6895,1032,-2734,258846,112890,71140,32232,36528,6056,-45757,29609,-88,-536,-15524,-9568,28527,257,-38352,-5940,664,-11870,-80,-424,-154,-84,-84,0,3292,2948,344,0,0,176,16,2524,32412,2840,1072,0,-332,-676,344,6432,-100,6532,6532,120,-1132,23412,-2176,0,26024,0,-436,-5956,-11548
1972:Q2,216471,102404,18260,32008,408,57864,6889,1104,-2466,267560,113684,71188,39352,37184,6152,-51089,29866,-248,840,-21815,-9695,30551,250,-40496,-2236,-28,-2288,-32,-792,504,-4,-4,0,492,672,-180,0,0,276,40,-404,38260,0,684,0,5952,6012,-60,1744,-72,1816,1816,156,-1732,31456,0,0,31032,0,424,-12120,-2576
1972:Q3,219399,103060,18512,33120,408,58528,6997,1156,-2382,260264,110424,71236,33592,37892,7120,-40865,30519,300,2036,-12682,-26494,28340,-366,-54468,-4732,-12,-6024,472,24,-216,0,0,0,3472,3916,-444,0,0,192,-692,-1948,49736,0,536,0,15728,13880,1848,8324,-84,8408,8408,168,968,24012,0,0,25192,0,-1180,13812,2344
1972:Q4,227075,105280,18960,36616,400,59376,7183,1188,-1928,285409,112189,81716,45584,38916,7004,-58334,30821,-148,420,-27785,-25552,29978,-2994,-52536,12420,0,16272,-16,-76,-132,20,20,0,140,2632,-2492,0,0,440,-2640,-1588,64956,0,452,0,26392,24928,1464,7780,-88,7868,7868,164,2700,27468,0,0,26156,0,1312,-2233,10524
1973:Q1,242522,104500,19540,39288,388,72720,7694,1248,-2856,283042,113602,83312,39308,40944,5876,-40520,31158,-272,268,-9358,1285,32752,-5231,-26236,23596,0,9420,656,180,-452,20,20,0,8672,9316,-644,0,0,360,440,4300,49832,0,428,0,15248,14204,1044,6496,-88,6584,6584,172,-984,28472,0,0,27540,0,932,-10643,8968
1973:Q2,246522,106864,19852,39356,384,73800,8204,1288,-3226,287360,114308,84772,40008,42644,5628,-40838,31778,-340,1712,-10432,-17436,32209,-1153,-48492,-9244,-36,-8948,-160,120,12,-28,-28,0,-2380,1740,-4120,0,0,304,1332,540,39248,0,444,0,3732,5400,-1668,2196,-72,2268,2268,188,268,32420,0,0,32204,0,216,7004,-8460
1973:Q3,249570,110976,19728,37588,368,75100,8584,812,-3586,286911,113471,86228,38384,44196,4632,-37341,32802,16,720,-5275,-15217,30770,-4803,-41184,-17924,0,-25224,-560,-124,20,-8,-8,0,7948,4108,3840,0,0,412,-392,4,23260,0,332,0,-7876,-9644,1768,5500,-64,5564,5564,184,964,24156,0,0,27480,0,-3324,9942,-19588
1973:Q4,258372,115984,20076,39444,372,76564,8957,844,-3869,292909,116753,88496,37820,45380,4460,-34537,33677,-88,920,-1692,7404,30876,-1632,-21840,22060,0,17728,-604,2376,56,8,8,0,1192,2624,-1432,0,0,416,-284,1172,43900,0,408,0,6304,5728,576,4716,-60,4776,4776,156,2912,29404,0,0,28680,0,724,-9096,12388
1974:Q1,265946,119528,19784,37372,360,82080,9441,1004,-3623,302072,119404,95068,37964,46184,3452,-36126,33992,-196,2752,-4690,-7851,33283,-3762,-37372,-8460,0,-3082,604,1584,74,8,8,0,-6256,-5960,-296,0,0,388,836,-2616,28912,0,388,0,-4844,-6272,1428,5244,-80,5324,5324,132,-1204,29196,0,0,29364,0,-168,3161,-4520
1974:Q2,276413,124820,20076,39296,364,83616,9988,1084,-2831,314483,119719,101976,42632,47376,2780,-38070,34633,-36,3952,-7353,-18873,35158,-13939,-40092,1360,116,-6422,-576,-1404,170,-32,-32,0,6124,2624,3500,0,0,568,896,1920,41452,0,444,0,9004,9120,-116,5820,-88,5908,5908,108,484,25592,0,0,29240,0,-3648,11520,-7264
1974:Q3,287468,129748,20220,43496,368,85236,10384,1120,-3104,324454,123926,107852,40764,48860,3052,-36986,35977,-408,2108,-2709,-4378,36478,216,-41072,4288,492,-10740,176,2308,304,0,0,0,6996,5588,1408,0,0,328,1428,2996,45360,0,580,0,16948,17780,-832,1448,-124,1572,1572,104,2112,24168,0,0,26712,0,-2544,1669,-2276
1974:Q4,284178,132004,20176,38096,376,85408,10438,1116,-3436,338388,129628,113512,42252,49516,3480,-54210,36928,-556,3712,-20438,-7141,37743,-5208,-39676,19924,80,2026,-52,420,-482,0,0,0,18540,12360,6180,0,0,864,832,-2304,59600,0,732,0,22324,23324,-1000,2568,-132,2700,2700,116,-3616,37476,340,0,30804,0,6332,-13297,-4264
1975:Q1,277795,132264,19800,31480,400,86468,10326,1096,-4039,354024,130948,122348,46356,50292,4080,-76229,37825,4268,4480,-47152,-48315,37686,-773,-85228,8892,16,9740,692,912,28,0,0,0,9116,8044,1072,0,0,608,388,-12608,94120,0,804,0,47908,49080,-1172,16816,-16,16832,16832,4576,-4360,28376,-128,0,30012,0,-1508,1163,3348
1975:Q2,244782,94612,21328,34184,432,86812,10524,1100,-4210,377665,132561,136116,53408,51468,4112,-132883,38287,496,3168,-98260,-94706,36831,-609,-130928,11672,64,-5408,-632,36,12,0,0,0,16448,7964,8484,0,0,476,2088,-1412,142600,0,936,0,104408,104604,-196,7048,-168,7216,7216,1516,1688,27004,0,400,26032,0,572,-3554,-6040
1975:Q3,288242,125664,23300,43164,488,88480,10652,1104,-4610,379106,134322,138816,48532,53036,4400,-90864,39103,-716,5924,-56969,-60429,41796,-253,-101972,20060,100,-1098,632,172,426,0,0,0,14732,6700,8032,0,0,800,1564,2732,122032,0,988,0,91016,91052,-36,4868,-68,4936,4936,156,2628,22376,-84,0,23920,0,-1460,3460,4184
1975:Q4,296517,130380,23880,43880,564,90456,11040,1124,-4807,388241,137673,139996,50748,55072,4752,-91724,39760,1644,5724,-59332,-55400,43099,-99,-98400,26656,84,7718,-312,544,166,0,0,0,13392,4944,8448,0,0,732,720,3612,125056,0,1136,0,82732,82740,-8,2608,-108,2716,2716,2876,3140,32564,0,0,33004,0,-440,-3932,10000
1976:Q1,312071,133035,20804,49888,656,97540,11792,1260,-2904,393991,137976,143703,50484,56872,4956,-81920,40697,-496,5088,-45815,-47112,43625,-841,-89896,31068,180,5934,192,1180,990,0,0,0,13760,10996,2764,0,0,620,16,8196,120964,0,740,0,70832,70608,224,9332,-88,9420,9420,-396,6064,34392,0,0,32668,0,1724,1297,3072
1976:Q2,318959,138739,21340,48956,720,98924,12026,1188,-2934,395709,139114,142095,51756,58092,4652,-76750,41062,1032,4516,-41236,-56630,43388,-2998,-97020,22788,-60,11268,416,2652,1588,0,0,0,-6276,-1728,-4548,0,0,1456,1532,10212,119808,0,620,0,71124,70956,168,17916,-88,18004,18004,1336,3368,25444,-4,0,23492,0,1956,15394,15736
1976:Q3,326737,144527,21668,48488,744,100600,12388,1184,-2862,407495,139252,147911,56020,59440,4872,-80758,41991,-468,5328,-43627,-37944,45621,-4337,-79228,24740,72,-848,-616,2784,-652,0,0,0,17472,14296,3176,0,0,1376,408,4744,103968,0,508,0,58140,57000,1140,16564,-128,16692,16692,212,6700,21844,0,1200,22812,0,-2168,-5683,-756
1976:Q4,332586,150087,21684,47496,736,102080,12164,1260,-2921,416741,143842,150271,56184,61180,5264,-84155,42934,812,5204,-47237,-42994,46382,-1372,-88004,9744,116,-934,644,1704,-1394,0,0,0,6800,6512,288,0,0,952,-140,1996,97748,0,540,0,38060,39676,-1616,13172,-60,13232,13232,1244,4224,40508,0,1600,36664,0,2244,-4243,-5432
1977:Q1,347306,155268,21956,51000,708,107488,12715,1264,-3093,420834,146326,152312,54540,62044,5612,-73528,43967,-824,-1148,-27589,-37992,47904,144,-86040,3048,240,2134,-564,1288,-54,0,0,0,5648,4780,868,0,0,740,-724,-5660,89088,0,476,0,38416,39032,-616,12356,-132,12488,12488,208,4132,33500,152,0,35448,0,-2100,10403,-964
1977:Q2,361277,160972,22528,55712,696,110136,13013,1404,-3184,428835,149587,151432,58388,63776,5652,-67558,44974,104,5448,-28136,-28369,49343,-936,-76776,4596,332,5914,880,692,-278,0,0,0,3012,-1796,4808,0,0,908,-740,-6124,81372,0,568,0,26904,27216,-312,5596,-120,5716,5716,668,3108,44528,-64,0,43740,0,852,233,14208
1977:Q3,367930,162624,23200,57876,724,112248,13154,1756,-3652,442980,152072,157088,61832,65780,6208,-75050,45615,-4,6368,-35799,-37062,49827,-3465,-83424,22920,36,-1568,-200,-704,24,0,0,0,18208,13076,5132,0,0,972,1816,4336,106344,0,500,0,54600,56592,-1992,53796,-100,53896,53896,396,3168,-6116,-100,0,-3160,0,-2856,1263,4620
1977:Q4,378968,171188,23208,58124,780,114440,13130,1884,-3786,456618,156562,159256,61268,69444,10088,-77650,46521,-28,5476,-36577,-52473,49737,-1426,-100784,5820,360,-8216,472,-244,-8,0,0,0,12592,6672,5920,0,0,860,-3400,3404,106604,0,500,0,49204,49376,-172,10704,-100,10804,10804,1412,2412,42372,492,200,41276,0,404,15896,-13496
1978:Q1,386734,173360,23952,54444,868,121559,14331,2028,-3808,468330,158342,161188,66380,73960,8460,-81596,47744,40,5900,-39792,-33698,50453,85,-84236,17084,60,-5926,-752,-1128,242,0,0,0,19208,14772,4436,0,0,1168,4756,-544,101320,0,440,0,37192,38484,-1292,20808,-96,20904,20904,212,3068,39600,0,0,40220,0,-620,-6094,-15756
1978:Q2,416290,182944,25364,66204,940,126541,15410,2180,-3293,478557,163245,160676,69156,77340,8140,-62267,49409,1272,6636,-20766,-18673,53759,-3188,-69244,33544,416,18686,1444,-1768,170,0,0,0,11764,8336,3428,0,0,568,1840,424,102788,0,496,0,53772,54160,-388,1580,-108,1688,1688,1224,2076,43640,0,0,46296,0,-2656,-2093,33384
1978:Q3,436032,195376,25476,66668,988,130751,16347,2304,-1878,492031,166019,168640,68380,80944,8048,-55999,50078,-516,7032,-12437,-7706,56054,1052,-64812,33592,172,4326,-420,-876,74,0,0,0,25800,17872,7928,0,0,768,964,2784,98404,0,472,0,37172,39380,-2208,49948,-104,50052,50052,268,3568,6976,0,200,6744,0,32,-4731,10648
1978:Q4,456243,205116,26320,70260,1020,136008,17721,2400,-2602,504542,169114,171104,69980,84204,10140,-48299,51439,936,7520,-5316,-22186,58703,-505,-80384,17072,-5388,716,-16,-12600,8880,0,0,0,12880,9388,3492,0,0,964,3340,8296,97456,0,592,0,-4480,-3028,-1452,42064,-80,42144,42144,1056,8884,49340,260,0,46940,0,2140,16870,-61888
1979:Q1,466744,211591,25856,66636,1028,143122,18584,2452,-2525,511805,173442,175335,67412,87564,8052,-45061,52466,-724,8480,-351,4846,58240,-2542,-50852,9600,4568,-22018,-28,500,4714,0,0,0,16376,8544,7832,0,0,652,956,3880,60452,4556,1308,0,7284,9796,-2512,4524,-104,4628,4628,-72,1660,41192,0,0,42380,0,-1188,-5197,-28088
1979:Q2,480376,219935,25936,66532,1080,147374,19494,2520,-2495,522934,177599,178683,68288,89912,8452,-42558,53855,700,8040,2557,8720,59980,-252,-51008,43488,-24,20704,152,292,-788,0,0,0,26792,19952,6840,0,0,584,2964,-7188,94496,0,1468,0,49960,51748,-1788,-15368,-164,-15204,-15204,1052,3884,53500,0,2000,43056,0,8444,-6163,26388
1979:Q3,494758,229435,25344,65280,1176,152357,21061,2572,-2467,543290,179023,193215,70984,92276,7792,-48532,55483,-196,9268,-2121,-14095,64671,-2730,-76036,20712,0,4674,96,44,-5662,0,0,0,18700,12396,6304,0,0,532,1328,1000,96748,0,1200,0,46980,47284,-304,37164,-100,37264,37264,8,4212,7184,-380,0,11876,0,-4312,11974,2260
1979:Q4,506212,238563,25600,62148,1308,156340,22811,2628,-3186,559516,185269,197035,72620,96072,8520,-53304,56559,1108,10324,-8177,-8693,64073,-5870,-66896,15764,256,-6498,40,-188,1222,0,0,0,15260,9832,5428,0,0,440,4356,876,82660,0,1064,0,42504,43032,-528,2116,-104,2220,2220,1084,-780,36672,-224,0,45080,0,-8184,516,1832
1980:Q1,517694,238273,27612,67004,1480,159309,24441,2736,-3161,583861,192808,205397,74552,102252,8852,-66167,57880,-1240,10640,-17687,-6080,68256,-2632,-71704,28316,4608,-17232,-392,-516,4164,0,0,0,27272,17288,9984,0,0,864,6100,3448,100020,4608,1044,0,68764,69020,-256,-14368,-84,-14284,-14284,-128,1348,38752,0,4672,30264,0,3816,-11607,-20472
1980:Q2,515412,244173,33552,49832,1600,160986,26019,2832,-3582,608694,207553,210677,73924,107264,9276,-93282,59552,-504,10464,-43690,-67756,68961,751,-137468,6672,-448,4502,-604,212,-978,0,0,0,26268,17912,8356,0,0,684,1912,-24876,144140,0,684,0,128388,129144,-756,-16984,-128,-16856,-16856,976,2456,28620,0,200,33828,0,-5408,24066,1192
1980:Q3,535906,252789,36144,55952,1656,164160,25971,2780,-3546,639968,205803,239093,77288,108068,9716,-104062,61005,-1196,9288,-51149,-50228,70282,-1898,-118612,21476,1044,-3936,920,1172,1108,0,0,0,20908,15892,5016,0,0,1148,4508,-5396,140088,0,520,0,95356,95804,-448,624,-116,740,740,72,1312,42204,-16,1000,40784,0,436,-921,-4504
1980:Q4,565766,267249,37344,61664,1652,170069,27843,4220,-4275,657298,212317,240193,82316,112532,9940,-91532,63138,824,10508,-39726,-10035,73497,-12492,-71040,44908,-5140,6520,-764,4956,8648,0,0,0,20004,13336,6668,0,0,484,2592,7608,115948,0,716,0,79820,80332,-512,3504,-88,3592,3592,1340,3944,26624,-32,-3000,36052,0,-6396,-29691,8432
1981:Q1,605918,278363,50660,58536,1584,187274,30286,3472,-4257,680243,221839,244575,77621,126032,10176,-74325,64657,-1516,10060,-18212,-32749,75379,204,-108332,67732,5364,20374,104,2100,4762,0,0,0,30556,25056,5500,0,0,780,2568,1124,176064,4372,688,0,119276,119492,-216,1444,-120,1564,1564,-128,3492,46920,-24,1200,33468,0,12276,14537,4872
1981:Q2,616972,288999,51828,50708,1536,190927,31960,2980,-1966,695699,232434,245779,77642,129536,10308,-78727,66669,-212,9268,-21114,-32264,79476,-5320,-106420,-20780,92,-32012,-264,3824,204,0,0,0,29400,23248,6152,0,0,1292,3048,-26364,85640,0,616,0,72424,73060,-636,940,-108,1048,1048,1336,-52,10376,0,1000,35896,0,-26520,11150,5664
