1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2002:Q4,408283,43384,10869,156,76924,45803,-44859,-24858,26393,89127,-6240,65950,17082,1185,-28,130841,22358,441940,140059,71949,231319,-2114,727,288450,66010,47237,175203,153490,74049,24712,56116,-2114,727,300092,211565,19687,45399,2543,20897,3875,265557,56116,-2852,-663,211630,39604,172025,2040280,13.015694308031305,10.372576129955647,1.9411126655345303,8.431463464421117
2003:Q1,81460,-30554,143490,1691,-47468,-122075,17870,-115558,-6979,-17409,16054,-115128,22785,1085,19313,181788,10479,407970,126218,54012,228630,-2107,1216,291506,69855,45804,175847,116464,56363,8208,52782,-2107,1216,207530,170421,21266,-7885,13531,10197,3689,-5918,52782,-1952,3144,-53604,145563,-199166,2067045,-0.2862866885257813,-2.5932512526470965,7.042072102741585,-9.635323355388682
2003:Q2,490433,10428,80579,2487,-30076,-86199,-24987,-62892,44785,-43104,100306,174119,86436,1085,20346,120998,9924,466352,161812,70637,236439,-2111,-425,294533,70413,46725,177395,171820,91399,23911,59044,-2111,-425,404667,241480,34153,32808,86440,9786,3088,260674,59044,-65,13803,215498,117898,97600,2101309,12.405331714118443,10.255410374891602,5.610671155613653,4.644739219277949
2003:Q3,224460,-38049,64770,-2969,-49708,2805,4230,89313,-10436,-80303,1238,70666,20359,1085,21843,114935,17485,483106,176614,64035,244405,-2118,170,298631,71104,47959,179569,184475,105510,16077,64836,-2118,170,270943,227186,32868,37745,-25723,-1133,3018,141009,64836,-509,-11780,64902,136149,-71247,2155591,6.541538358177,3.010859607895646,6.316100812135093,-3.305241204239447
2003:Q4,361683,32251,40564,1695,-36639,-13120,-24060,63756,7080,-59896,-3673,121066,53789,1085,12158,133371,19136,480354,165482,70755,245648,-2129,598,303814,71995,49676,182143,176540,93487,21079,63505,-2129,598,258928,170997,41490,43257,-37379,40563,3708,283003,63505,523,-1241,217734,40283,177451,2154269,13.136843882489604,10.107080917920443,1.8699061720669947,8.237174745853448
2004:Q1,417901,-3985,142134,2363,-39683,29287,18875,-40255,26972,23695,24140,-28253,76401,2408,1819,150034,61236,455884,149315,57619,249150,-2234,2032,309250,76798,47840,184612,146634,72517,9779,64539,-2234,2032,277073,203037,19546,-6460,14437,46513,3427,290888,64539,-1038,2897,230284,142025,88259,2188703,13.290420540135658,10.521497021776137,6.489004144892803,4.032492876883334
2004:Q2,172160,-13550,116084,2685,-42440,-86392,-98142,-39474,55916,-4691,34641,-27434,-40818,2408,13780,150723,62473,518799,196101,70069,249559,-2222,5292,315578,78080,49639,187859,203221,118021,20430,61700,-2222,5292,403438,292457,38711,18067,13571,40632,3465,-24591,61700,-63,12903,-73325,128508,-201833,2234062,-1.1007289117298327,-3.282136528735101,5.752201434198071,-9.034337962933172
2004:Q3,343522,-15660,75142,975,-41497,63439,-7969,32250,26819,12339,-3533,-50558,41551,2408,12046,185683,73526,529191,206982,67254,254024,-2176,3108,322020,79411,51640,190969,207171,127570,15614,63055,-2176,3108,344192,243778,38232,50335,-3172,15019,-13794,192707,63055,115,-13931,115607,125866,-10260,2262364,8.517965816008852,5.109992722821833,5.56348405612592,-0.4534913333040868
2004:Q4,494973,58804,107134,2900,2522,118083,63461,159243,38649,-143270,64244,-175016,64184,2408,13737,158323,77650,524344,189716,74770,259175,-2096,2779,327343,81125,53336,192883,197001,108591,21434,66292,-2096,2779,453757,273611,46110,55244,40214,38578,3335,241552,66292,15,2524,177768,20651,157117,2282001,10.585083893061386,7.79001508051126,0.9049513753239105,6.88506370518735
2005:Q1,320650,-6480,155865,5638,-42260,-33270,-46516,-38213,22118,29341,-8596,-48763,54268,2468,4334,154200,83246,486874,171513,57052,259054,-2340,1595,333199,85744,52008,195447,153675,85769,5044,63607,-2340,1595,338820,241560,32677,-15145,-7088,86816,3652,139157,63607,-29,-42,75537,113938,-38401,2282394,6.09696456765048,3.3095426134607226,4.992040154337979,-1.6824975408772564
2005:Q2,436670,-40369,135469,-2853,-23409,98186,-54522,85099,46592,21017,7639,-13823,33338,2468,2404,159369,78251,564843,223060,77520,265578,-2260,945,339661,87460,53652,198549,225182,135600,23868,67029,-2260,945,464109,303031,27470,27415,2152,104041,3491,201235,67029,733,15089,148562,68926,79636,2321654,8.667723546422314,6.398955784300998,2.9688209354193176,3.4301348488816803
2005:Q3,341082,-58902,188629,2035,18250,-137742,-28615,-79295,14845,-44677,-854,32697,54124,2468,10479,133432,96466,578877,237183,74003,268821,-2232,1101,347504,89316,56231,201957,231373,147867,17773,66864,-2232,1101,486919,307025,28526,45996,6484,98888,-40730,44807,66864,-500,-8932,-30489,51121,-81610,2352320,1.9047848362012967,-1.2961378912467894,2.173216460049702,-3.4693543512964915
2005:Q4,523035,21649,80801,-2737,71587,85721,-46702,52773,28813,50837,1619,-53454,50689,2468,3593,155889,105210,561827,216002,85162,260170,-2254,2748,353666,91410,58041,204215,208161,124592,27120,55955,-2254,2748,439333,278236,29237,42170,-13021,102711,-1256,290607,55955,-181,-1450,233383,-24807,258190,2377281,12.224354220873792,9.817237372583334,-1.0434924348980583,10.860729807481391
2006:Q1,535899,11802,208591,4032,2534,123233,123268,-4390,-12766,17121,16468,-204530,95138,2026,24866,159887,91852,528640,190395,68250,269614,-2389,2769,358663,94379,58278,206006,169977,96016,9973,63608,-2389,2769,464202,327113,52625,-28476,22577,90363,5046,246720,63608,-484,6601,190197,126206,63991,2440180,10.11072001555641,7.79436711284443,5.171982039749368,2.622385073095063
2006:Q2,363248,-9424,92838,4787,39380,-22814,-76188,-86951,59786,80539,28092,-29145,8297,2026,5003,153080,91128,584113,228473,88993,268474,-2449,621,364333,96020,59302,209011,219780,132454,29691,59463,-2449,621,521821,326516,53885,30726,17090,93604,3809,65016,59463,-39,15298,20890,81709,-60819,2484043,2.6173558519720848,0.8409797879649288,3.289353360264736,-2.4483735722998072
2006:Q3,325719,-27249,140112,-917,68219,-69820,-14796,7193,-926,-61291,-3337,-40439,15244,2026,16365,135490,90025,575132,221301,84270,271110,-2570,1021,369291,97574,60000,211718,205841,123727,24270,59392,-2570,1021,468470,254529,57034,61829,12184,82894,3932,67022,59392,-463,-15099,-7007,81133,-88140,2508677,2.671599330104474,-0.27930579950852374,3.234082243090401,-3.5133880425989252
2006:Q4,389372,30239,87399,-1803,97148,-181111,-105923,-51882,19408,-42714,3366,22437,84903,2026,19249,121355,104164,550493,189496,90013,273187,-2751,549,374255,99211,60589,214455,176238,90285,29424,58732,-2751,549,421955,162986,63198,56028,39874,99869,3933,147587,58732,-338,-2202,86992,-13097,100089,2512133,5.874984373932104,3.4628537278997595,-0.521362159994843,3.984215887894603
2007:Q1,439466,30412,207945,3588,51604,-50308,16411,18410,17939,-103068,24881,-184046,119381,2474,10829,130362,92344,502858,157660,69730,276181,-2669,1955,378133,98494,63536,216102,124725,59166,6194,60079,-2669,1955,334170,216513,65771,-16543,3918,64511,804,230825,60079,130,7112,177727,115609,62119,2559861,9.017075522723767,6.942849331753455,4.516206688936754,2.4266426428167014
2007:Q2,101554,-69795,77683,6395,63254,-74629,-53579,24608,41511,-87169,55993,-287023,66667,2474,16745,154994,88796,561244,191440,94430,277744,-2808,438,382057,99581,63730,218747,179187,91859,30701,58997,-2808,438,451506,214793,69202,36793,51538,79180,1326,-169439,58997,-17,15355,-213064,84963,-298027,2610493,-6.490700995898642,-8.161843508908396,3.2546770615093528,-11.416520570417749
2007:Q3,867668,-87880,151810,4914,215644,409522,-29106,234326,-13872,218174,30174,-119413,27621,2474,6454,128520,97828,554247,183152,93840,279188,-2871,938,386029,100577,64030,221422,168218,82575,29810,57767,-2871,938,388114,192640,73736,76040,-41530,87228,1155,648928,57767,-339,-16069,575431,88177,487254,2632489,24.650743212901297,21.85882034066897,3.3495534074406392,18.509266933228332
2007:Q4,754980,56119,148504,2879,173547,191541,3197,123046,1524,63774,115662,-274393,74988,2474,14322,144820,104517,532455,150285,104147,280064,-2859,818,389287,101531,64180,223576,143168,48753,39967,56488,-2859,818,357738,120093,77460,53924,18943,87318,3947,544357,56488,-209,-1681,486397,-25325,511721,2636785,20.64472717361933,18.446574404242988,-0.9604357200150941,19.407010124258083
2008:Q1,592026,2389,198160,-3657,219515,49632,111070,-31048,-20740,-9650,118892,-196833,28534,1876,10432,139430,23656,466427,119239,79888,271993,-2788,-1905,390998,97045,69364,224589,75429,22194,10525,47404,-2788,-1905,278530,93603,49398,-7469,60259,82739,3545,392470,47404,-652,7405,353123,96225,256899,2676321,14.664535531290982,13.194355079757909,3.5954112195710444,9.598943860186864
2008:Q2,84179,12346,-96699,-5557,-73245,192934,32427,110792,30982,18733,-6715,-208303,92392,1876,14420,143671,17059,505776,142687,97467,268272,-2716,66,394152,98114,68792,227246,111624,44573,28675,41026,-2716,66,95416,10633,60430,18445,-49346,55254,4311,104698,41026,-147,15640,79459,140140,-60681,2774180,3.7740310088972806,2.8642395241443785,5.0515925045769166,-2.1873529804325376
2008:Q3,579470,8321,157580,-7982,165,411244,110610,167790,-12933,145777,11757,-167226,-58379,1876,21414,172428,28272,490215,137154,97042,258389,-2662,292,395710,99232,67717,228762,94505,37922,29325,29628,-2662,292,277266,-7665,63511,23361,96603,101456,-9160,387550,29628,-484,-16253,342153,124906,217248,2752672,14.079037842145109,12.429858501543475,4.537618151671442,7.892240349872032
2008:Q4,366956,250986,6709,-634,245235,390242,151445,104557,30754,103486,-258260,-308729,-144977,1876,26523,133404,24581,452055,110032,108861,237679,-2626,-1891,396881,99730,66695,230456,55174,10302,42166,7223,-2626,-1891,-124177,-47098,69409,-24,-209913,63449,5518,551825,7223,-619,-1963,543259,90203,453056,2715006,20.324998949811363,20.009474828804464,3.322367889467663,16.6871069393368
2009:Q1,305378,-25729,-625,-4377,-28348,280624,179106,-162210,59473,204255,-67115,46160,-5485,-202,18007,111393,-18925,385862,84017,71947,237380,-2634,-4848,396031,94982,70465,230585,-10169,-10964,1483,6795,-2634,-4848,-44363,47200,6171,-65647,-25813,-6274,3088,342660,6795,138,4564,340291,210613,129677,2703962,12.672499740760864,12.584887562779073,7.789067949179759,4.795819613599313
2009:Q2,-33135,40095,-48518,72,-121109,-425547,-59659,-371419,32783,-27252,8898,233232,147166,-202,2916,150783,-20921,413975,100499,87310,235069,-2610,-6292,394193,94040,69917,230237,19782,6459,17393,4832,-2610,-6292,7549,14520,7076,-35069,13082,7940,1709,-19193,4832,-678,14749,-8598,192411,-201009,2745603,-0.6990501310813627,-0.3131512957435516,7.0079755703938265,-7.321126866137378
2009:Q3,130562,-37966,20652,428,-163534,1609,168300,-76271,24768,-115188,17102,27422,140526,-202,2014,136031,-13520,428685,104806,89124,244617,-2582,-7280,393292,93496,69384,230413,35393,11310,19741,14204,-2582,-7280,41698,-8744,13741,9839,14468,12394,-24287,99970,14204,-808,-16732,69842,152679,-82837,2734137,3.656371411511624,2.554451500402561,5.584191190858395,-3.029739690455834
2009:Q4,342452,48074,177177,-3291,-84823,-25476,84220,-81523,56726,-84899,-2379,-35377,105273,-202,11674,153003,-1201,421313,95329,91028,239677,-2550,-2171,393559,93839,69806,229915,27755,1491,21222,9763,-2550,-2171,38373,12410,3531,-3695,26521,-394,-14602,317232,9763,41,2378,309806,69234,240572,2729602,11.621909490713248,11.349864310496024,2.536411676172174,8.81345263432385
2010:Q1,256776,-109308,82779,-4252,-207778,197593,93150,8361,38987,57095,5415,-22389,122565,1516,1190,165860,23585,375640,78803,62299,238165,-2539,-1088,392543,92141,71344,229058,-16902,-13338,-9045,9107,-2539,-1088,-145253,-77316,-5671,-65560,-9983,13277,-15036,370090,9107,-730,102,361816,209848,151968,2776216,13.330743319382806,13.032691452464148,7.5587631094036505,5.473928343060497
2010:Q2,202394,7429,-40009,2869,-103459,173139,237466,-42480,13025,-34872,8937,-77567,37126,1516,1443,159194,31776,431793,106623,84823,243486,-2505,-635,391855,92295,70529,229031,39938,14327,14295,14455,-2505,-635,-24024,-9983,-6368,-14604,12021,-5090,-6574,259783,14455,-275,15345,260948,181999,78948,2832669,9.170954104979986,9.212079194223351,6.425012473882292,2.7870667203410586
2010:Q3,151681,-43021,115249,2534,-3007,-230599,-13153,34367,-9168,-242645,11601,10765,60435,1516,13948,176608,35652,425563,97086,84318,245474,-2473,1158,391527,92546,70492,228490,34036,4541,13827,16984,-2473,1158,-39962,-29812,-11122,25272,12109,-36409,-1125,224554,16984,-922,-15132,193360,188145,5215,2856284,7.861765728283602,6.769645105983707,6.587049369090578,0.18259573689312894
2010:Q4,439182,104816,25509,3396,-5554,36038,-56031,-3765,45025,50809,15834,-1227,42465,1516,764,171217,44408,436374,89550,97682,251543,-2445,45,392361,93304,70653,228404,44014,-3754,27029,23139,-2445,45,14805,-11936,-10156,26738,22961,-12802,-5447,462944,23139,-799,4608,445212,91433,353779,2853840,16.22178240169922,15.60045062311338,3.2038612716368045,12.396589351476575
2011:Q1,351569,77860,117456,2337,-52029,-41184,-159160,182613,7680,-72317,-4883,-12582,80674,3636,16212,129385,34687,394916,77072,65544,254006,-2431,725,394741,90656,74041,230045,175,-13584,-8497,23961,-2431,725,4416,-19764,11993,-18502,32653,-1964,255,347583,23961,-732,2016,326370,256364,70006,2927751,11.872007282055803,11.14745591881035,8.75634888908557,2.3911070297247794
2011:Q2,322228,-9521,162159,-4312,-25923,25594,-139671,36406,-3117,131976,40430,-103083,57462,3636,18334,124184,33268,441038,101107,88393,252833,-2403,1107,397334,91627,73835,231872,43704,9480,14558,20961,-2403,1107,-11811,-22902,-3644,24768,-7108,-2925,-397,377347,20961,-487,13823,370696,190807,179889,2959584,12.749999115823416,12.525261056108528,6.447075022147325,6.078186033961202
2011:Q3,475292,127912,38136,-914,-27928,296654,141121,37269,-10537,128801,-5796,-192362,22598,3636,32182,132830,48344,443311,101645,89959,254666,-2373,-586,400152,92493,73560,234100,43159,9152,16400,20567,-2373,-586,20201,-18411,-5116,49098,-20276,14906,-203,498048,20567,-1404,-10220,468665,203547,265119,2985033,16.684839805488085,15.700510358920342,6.818914545637199,8.881595813283141
2011:Q4,347713,84869,97441,-7022,27648,-19803,26827,-56617,7433,2554,-53697,-2656,14832,3636,21977,123509,56979,459652,94332,104390,259722,-2340,3548,401955,93317,73269,235370,57697,1015,31121,24353,-2340,3548,22063,-19360,-5895,54050,-22489,15756,1122,384470,24353,-674,-1209,359582,125566,234017,2983510,12.886492547329848,12.052322008022562,4.208654227375884,7.84366778064668
2012:Q1,293412,40898,129327,-1103,-62913,-163062,-31373,-135146,-22253,25710,15451,-21785,152106,2259,-8085,163915,46404,427193,85583,74256,268026,-2310,1639,402450,91242,75673,235535,24743,-5659,-1417,32491,-2310,1639,32851,-26977,22824,-11183,25818,22369,1728,287032,32491,-860,7684,263085,272033,-8948,3053810,9.39914537374074,8.614977271571957,8.907996716887547,-0.29301944531558927
2012:Q2,323319,-40280,66328,-5560,-48720,183006,156871,63563,9932,-47360,12487,-28264,49603,2259,-13926,105026,41360,475105,112361,97465,266957,-2285,608,405829,92205,76046,237578,69277,20156,21419,29380,-2285,608,78955,-20243,21740,47427,-5882,35913,2037,315678,29380,-523,13185,300006,250985,49021,3101726,10.177494742374936,9.672227674942159,8.091776965470194,1.5804507094719658
2012:Q3,415173,4143,33290,1340,47853,42104,-77304,17066,-46402,148744,-3467,34481,78682,2259,3886,127155,43447,474449,116278,93470,268869,-2270,-1898,409044,93229,77391,238424,65405,23050,16078,30445,-2270,-1898,107114,-13946,21460,59985,7179,32436,2682,376146,30445,-729,-16003,330428,237789,92639,3088067,12.180632775114706,10.700143524071901,7.700253912884662,2.99988961118724
2012:Q4,462124,136369,127143,-2557,104394,-30536,98734,-8285,-34988,-85997,13288,-137103,54925,2259,7852,130167,55923,495718,112363,114262,274024,-2266,-2664,412856,94037,79470,239349,82862,18325,34792,34675,-2266,-2664,66811,-22926,22370,62452,-23377,28292,-16174,462001,34675,-498,-232,427593,215719,211873,3164678,14.598680506755308,13.511405678737642,6.816467045267556,6.694938633470085
2013:Q1,350693,39340,25362,3219,-75787,-171128,13252,-98623,-1655,-84102,-20237,182687,174120,1415,575,126880,64247,465978,101166,86376,277561,-2357,3233,413912,96238,77587,240087,52066,4928,8789,37474,-2357,3233,35438,-24832,19748,868,17767,21887,4547,371868,37474,-494,7362,342250,236186,106064,3080180,12.072921221745922,11.111366137176589,7.667935207352753,3.443430929823836
2013:Q2,96871,16021,50940,3812,-34478,-314250,-58138,-44155,-9519,-202438,56485,106233,6353,1415,5969,129024,69347,531922,136042,115996,277065,-2315,5134,419459,97475,80184,241801,112463,38568,35812,35264,-2315,5134,96265,-9001,17970,46420,9748,31128,4803,117872,35264,-257,15890,98755,175043,-76288,3099867,3.802478555258638,3.185786724875929,5.6467890918214465,-2.461002366945518
2013:Q3,158643,13502,94151,-23,28348,-74556,-65842,65417,-17375,-56756,-11042,-113581,9116,1415,8471,132344,70498,536204,140357,112689,278072,-2293,7379,423556,98686,82437,242434,112648,41671,30253,35638,-2293,7379,123576,30207,17730,70105,-6723,12257,5228,152944,35638,-754,-16769,101291,168863,-67573,3112883,4.913258196830208,3.2539239624027925,5.424664679762246,-2.1707407173594535
2013:Q4,406228,113128,-22236,-4409,14937,-132383,-94417,-20052,-14665,-3249,43266,108354,47989,1415,6105,142599,87463,537922,127317,127636,279452,-2291,5806,428075,100244,84473,243358,109847,27073,43164,36095,-2291,5806,235178,-3631,17681,60170,127291,33667,5446,286343,36095,-409,-1328,249329,35604,213725,3098307,9.241911251892049,8.047262659185032,1.149141877990444,6.898120781194589
2014:Q1,469139,46837,193497,432,-2830,-50662,-106609,71382,-5538,-9897,44355,-46512,106048,6870,9351,86130,75623,478042,111260,87798,279941,-2314,1358,431791,102983,85197,243612,46252,8277,2601,36329,-2314,1358,96399,-24317,41532,6347,22914,49924,5092,424084,36329,-459,9070,397284,218378,178906,3161841,13.412558967027149,12.56496524936467,6.906671252603062,5.658293996761609
2014:Q2,330554,29198,71077,-2717,-60824,-35419,-86274,21289,-5548,35114,-19550,114264,55733,6870,12091,79290,80541,553037,147810,115515,288447,-2340,3605,433788,104125,85458,244205,119249,43686,30057,44242,-2340,3605,181291,3829,41131,67188,4881,64262,4796,273308,44242,-89,17443,246598,190459,56138,3243976,8.425096641078214,7.601714733481716,5.87117260303511,1.730542130446605
2014:Q3,289712,-8228,74937,2894,32633,-3778,-37225,53778,-41763,21432,35023,-34833,12931,6870,13455,83387,74421,560856,153192,114332,292395,-2395,3333,438172,105646,86900,245625,122684,47546,27432,46769,-2395,3333,101028,23889,41834,78942,-93908,50271,-5351,306017,46769,-602,-18828,241021,205727,35295,3289325,9.303334716995025,7.327380529124511,6.254373284673913,1.0730072444505974
2014:Q4,525392,-26525,153035,-6968,30459,-45143,2622,-9098,-14189,-24478,-9784,188384,47361,6870,17172,93551,76980,579331,143961,140231,295814,-2478,1804,442151,106770,87472,247909,137181,37192,52759,47905,-2478,1804,178666,20372,42787,66595,-8579,57491,4806,488713,47905,-781,-2437,439152,97432,341720,3303252,14.794896411329162,13.294532205856955,2.9495761695756118,10.344956036281344
2015:Q1,653356,93757,233680,-1166,-34048,36193,119487,1097,-5468,-78923,-1338,70435,84835,53,16298,82550,72107,523004,127800,94613,296352,-2517,6755,444718,107444,88909,248365,78286,20356,5704,47988,-2517,6755,61477,-14497,38510,5018,525,31921,5163,675328,47988,-475,6979,634793,277811,356983,3339863,20.22021735203822,19.006567430161738,8.318021610726412,10.688545819435324
2015:Q2,220939,73894,6256,-5106,-20136,-25196,21945,26601,8615,-82357,-23781,-13965,43861,53,9259,101562,74238,602239,167568,129283,302486,-2594,5497,447922,108358,89748,249815,154318,59209,39534,52671,-2594,5497,207605,56018,38943,70630,8840,33174,5335,172986,52671,-366,16492,137173,210077,-72904,3385934,5.108960754929237,4.051246596727785,6.204390926956097,-2.153144330228311
2015:Q3,344888,-132957,185308,-3307,69593,337143,246100,105083,-20138,6098,-27679,-248713,-36397,53,15045,98976,87823,605229,173990,125078,304583,-2649,4227,453800,109370,91068,253362,151429,64620,34010,51221,-2649,4227,197904,59521,39667,85333,-14482,27865,5391,303804,51221,-735,-21292,232026,215596,16430,3415577,8.894649946834871,6.793167494135766,6.312149204807657,0.4810182893281084
2015:Q4,481662,84879,141443,-4257,33914,-66572,32175,44216,-30932,-112031,-14798,82978,3044,53,8292,125602,87084,605537,162168,137337,304712,-2683,4003,457472,109997,92262,255212,148066,52171,45075,49500,-2683,4003,171126,42188,39378,72505,-8757,25811,5532,464134,49500,-826,3088,418548,87090,331458,3391480,13.68528705383451,12.341168727901001,2.567900165257882,9.77326856264312
2016:Q1,652774,96004,187099,726,-22170,77620,132536,-32598,713,-23031,39383,26994,52650,796,13569,90970,89133,543691,147089,91075,307966,-2725,286,456719,112318,91331,253070,86972,34771,-256,54896,-2725,286,188770,14839,61125,12011,-8534,109328,5323,556300,54896,-395,3141,504939,275550,229389,3443597,16.154610993006496,14.663132886273017,8.001803056349667,6.66132982992335
2016:Q2,361290,-20513,48275,-1310,-67265,28039,41313,25244,10740,-49258,1651,158686,22068,796,20841,77527,92495,618082,186956,123631,309633,-2786,647,462290,113645,92852,255793,155792,73312,30779,53840,-2786,647,305771,62471,61754,64559,11580,105407,3592,214903,53840,-557,19971,181590,195362,-13772,3470937,6.191484075021607,5.231735978195657,5.628505661538891,-0.39676968334323265
2016:Q3,286695,-110842,362267,-500,-32224,-24678,-509,-46741,3454,19118,-32266,-90419,5945,796,9491,92626,106499,619719,188658,119311,314331,-2848,267,468098,114695,94498,258905,151621,73963,24814,55426,-2848,267,344047,82881,60830,84795,9376,106165,5361,99630,55426,-500,-11031,33673,190550,-156877,3495063,2.850601129217866,0.9634462041588475,5.451965679086061,-4.488519474927213
2016:Q4,111475,1890,160408,-4530,-19192,-143308,-15173,18649,8639,-155423,-27231,11493,-25951,796,1157,62127,93816,626348,176799,134843,316352,-2913,1267,472293,116140,95864,260289,154055,60659,38979,56062,-2913,1267,277903,62554,62412,74847,-15557,93647,296,-12077,56062,-513,-6550,-74176,84736,-158912,3519301,-0.34317041325870856,-2.1077040208463087,2.4077401590589265,-4.515444179905235
2017:Q1,625241,188367,160110,4532,-42499,-80302,-30185,11956,-14363,-47710,13647,22466,94226,4003,6500,130799,123392,569670,160037,96067,317094,-2900,-628,479192,118745,95551,264897,90477,41293,516,52197,-2900,-628,205086,63365,72581,-6016,18477,56679,-1588,509044,52197,-352,14329,471528,276202,195326,3571403,14.253335007278478,13.2028813463279,7.733703561278625,5.469177785049275
2017:Q2,354526,1286,-57159,3100,-17203,52076,39085,17095,1238,-5342,-2304,75612,44864,4003,1473,122821,125957,653976,203251,134394,319224,-2986,93,485318,120373,97107,267838,168658,82878,37287,51386,-2986,93,309485,85069,73133,52286,16495,82502,5490,219189,51386,-593,19407,187803,222299,-34496,3646003,6.011763154223653,5.1509250180000405,6.097059633138711,-0.9461346151386697
2017:Q3,316479,-75830,148077,5928,62805,-105157,-73989,-5766,-29964,4562,-15926,-65518,95168,4003,6910,106201,149818,657510,204989,129948,324584,-3097,1085,489917,122055,98463,269399,167592,82934,31485,55185,-3097,1085,299653,98683,72215,66474,4322,57959,-34120,150298,55185,-619,-21782,73950,240801,-166851,3690680,4.072368300950998,2.003699792324827,6.52456977695947,-4.5208699846346425
2017:Q4,610579,122218,50607,-856,78845,7020,21725,2589,7718,-25012,-48130,59863,78005,4003,7245,124643,127116,672238,193927,145064,335699,-3232,781,493343,123505,99415,270422,178895,70421,45649,65277,-3232,781,347285,86858,72727,81572,40577,65551,5685,447874,65277,-583,-6728,376453,102345,274108,3705841,12.08563191478102,10.158365205035961,2.7617281327547554,7.396637072281205
2018:Q1,594426,95134,218922,3126,-30018,86861,171509,-16790,-23053,-44805,-22566,-27358,103206,1384,12920,74592,78223,609439,171860,100977,339306,-3318,614,501239,127633,99766,273840,108200,44227,1211,65466,-3318,614,151278,46731,43769,-10876,17562,54092,5612,556959,65466,-332,13926,505752,295020,210731,3766107,14.78872587074291,13.429030964320232,7.833565328545763,5.59546563577447
2018:Q2,123500,-136178,76038,328,38504,107234,91185,50723,9451,-44125,-5560,-143176,23731,1384,12344,79668,69183,687497,216506,135074,340402,-3432,-1053,508478,129426,101679,277374,179019,87080,33396,63029,-3432,-1053,240236,89740,44231,42295,-8373,72343,5547,67830,63029,-382,20163,25346,243300,-217953,3849896,1.7618559100848106,0.6583633137190877,6.31964383319554,-5.661280519476453
2018:Q3,441295,-182317,58180,-650,36,210861,185648,66880,1966,-43633,669,114914,87444,1384,9219,65053,76502,688169,215995,132265,341200,-3508,2216,514451,131019,102992,280440,173718,84976,29273,60760,-3508,2216,284778,105127,43425,68791,3832,63603,1222,331456,60760,-675,-23406,247965,283031,-35066,3909690,8.477819202813006,6.342328362291829,7.239217666146863,-0.896889303855035
2018:Q4,505916,59893,125356,59,169453,387488,143015,76194,14120,154159,-28537,-162025,-204663,1384,13902,63285,80321,688231,196693,152095,341345,-3545,1642,519257,132482,104036,282739,168974,64211,48059,58606,-3545,1642,235705,72723,45275,72477,-18030,63259,-6005,433180,58606,-657,-5328,369903,175305,194597,3928348,11.027022188668404,9.416235377182804,4.462573955028711,4.953661422154094
2019:Q1,834222,76689,187456,-910,121101,61802,130005,-2298,-23223,-42682,-397,160069,99660,-290,3740,105584,19718,622941,173367,111732,340278,-3466,1030,524713,132983,105974,285757,98228,40385,5758,54522,-3466,1030,62496,34260,30751,-12572,-3849,13906,4267,874221,54522,-532,12642,832874,422414,410460,3985001,21.937792234487297,20.900221885145783,10.600093343768714,10.300128541377067
2019:Q2,459589,-112246,15978,-1377,-38047,288528,107275,85404,-23106,118955,13025,2730,145798,-290,4339,115552,25599,714068,215464,153302,348371,-3429,361,531619,134813,106752,290053,182449,80651,46550,58317,-3429,361,238152,90120,32094,57637,12708,45593,3708,407595,58317,-186,21493,370957,299296,71661,4031045,10.111384878668133,9.202490681465006,7.42476912704065,1.7777215544243563
2019:Q3,419123,-192362,216500,-119,243146,11738,34706,-24428,-27507,28967,33988,-8262,-47719,-290,13328,124707,24468,722228,220718,150336,354422,-3412,164,537006,136330,108242,292434,185222,84389,42094,61988,-3412,164,240632,97613,31051,72041,3142,36785,3647,367360,61988,-585,-22516,283441,300959,-17518,4071793,9.022077590329319,6.961088977297278,7.3913156130271,-0.43022663572982134
2019:Q4,891271,265643,191359,1206,122879,-140834,-110428,22074,4558,-57038,-7194,193504,132570,-290,-1385,84586,49227,718982,206267,161224,355721,-3413,-817,541868,137521,109560,294788,177114,68746,51664,60933,-3413,-817,226810,75069,31862,68043,14410,37426,3483,845057,60933,-929,-6240,778814,155490,623324,4076659,20.72916916117789,19.1042247252184,3.8141423357468396,15.290082389471563
