1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2008:Q1,405056,-4265,197967,166064,36521,8769,405056,270363,2959,45606,198286,23512,150671,-31,-142,26154,139591,-46527,20425,-22571,15566,27037,-8831,-15978,405056,-23560,51603,-40000,-1971,74,-33266,270973,-149303,-9032,19967,-841,4049,4198,16465,-8188,1349,-9535,301592,-85,-580,4898,34014,-8062,9002,-8478,86536,1437,-18430,157643
2008:Q2,335882,-36217,-35522,322027,44196,41398,335882,84565,10470,103129,-35459,6425,251155,-525,-37,161752,160212,-76640,-16371,-3793,4112,49291,-26846,162,335882,186240,194905,7302,-1971,35,-14031,-31387,-112358,44974,-27067,2021,4887,-253,18918,-8189,-231,17263,-6890,72556,-5841,5637,106542,-5957,-584,7589,-187301,23188,19709,181029
2008:Q3,418947,-192361,536863,182591,7708,-115854,418947,564378,-2583,34689,536440,-4168,-29952,-7389,0,47234,135780,-90655,-17874,-9862,-7555,-36185,-43446,-115479,418947,365089,413215,-1436,-1971,3394,-48113,32961,12369,104803,-17518,-547,-6363,-268,-3615,-8188,595,-29394,-418,-6364,-3827,6905,-53307,-2816,-2711,-6853,126355,-8386,-67491,20898
2008:Q4,500575,44080,564058,98266,26070,-231899,500575,590861,-1210,13558,564306,14207,-10143,8207,0,26177,71841,-118249,-58464,-22656,20141,-34882,97742,-80143,500575,351137,392213,8929,-1971,51146,-99180,104329,4532,-55793,55420,-2696,-4716,-5595,-935,-8188,-3058,-62731,453353,-195135,-3452,5534,55262,-19855,-2693,-17567,-218178,-4454,135274,45110
2009:Q1,388452,-175234,470152,16129,36990,40415,388452,578567,641,79650,469354,28922,-225784,-14387,0,-68561,85488,-166381,-44495,-24861,-15028,50658,-28217,35669,388452,271324,281997,455,-1373,52355,-62110,26833,283794,59699,-49487,-1785,-10320,5039,-24356,13881,-609,-29423,-107291,91225,-395,12030,29816,-63983,7331,4268,-94555,-20641,-77405,90295
2009:Q2,195431,-144841,344601,-41727,47259,-9861,195431,436045,3544,55274,344327,32900,-299325,-2518,0,-177630,136177,-159471,-56077,-1489,15098,1141,-54556,58711,195431,-260215,-424172,10838,-1375,44073,110421,422620,436207,107101,-63131,1295,11548,2945,25657,13882,-1572,-4684,-159455,126915,-534,11476,14314,-42350,5044,9639,4582,4688,-80947,33026
2009:Q3,252550,-109707,396975,-19840,30015,-44893,252550,437332,1776,17473,397903,20180,-246933,-7065,0,-161773,141005,-169105,-11510,-3839,6888,6884,-48418,62151,252550,64789,2983,-6162,-1374,23213,46129,200004,377266,34857,3485,221,5363,8857,28469,13882,1486,-5397,-241750,160651,-410,11003,-29760,-65550,-4849,5207,-50775,721,-52973,-12243
2009:Q4,228814,-32016,263906,-14466,72032,-60642,228814,351849,1515,26738,264199,59397,-203564,-4375,0,-110418,95659,-136574,-13697,-1162,-11174,-27952,6129,80529,228814,25103,-24102,12559,-1374,23139,14881,154342,252182,46370,-45999,-1881,7846,9842,40598,13882,1814,9326,-128376,135509,600,11454,-68699,-68178,-1275,1120,-11771,1494,-51516,49369
2010:Q1,630681,-56697,482308,70801,36490,97779,630681,582537,943,72855,482394,26345,-2132,95910,74280,35498,35217,-132343,-69334,8062,-599,-10010,-38813,50276,630681,213036,196978,607,615,-9906,24742,289564,169636,27140,-7760,-2652,14604,4930,36336,22971,611,12951,-208935,149194,311,10306,4947,-36143,-12979,5808,53006,781,44501,128081
2010:Q2,169355,-53048,344431,-18374,5221,-108875,169355,384123,-2210,44909,344700,-3276,-196268,32987,3900,-84919,66276,-113510,-25046,-6442,8655,-48221,-29948,-18500,169355,98413,172524,7094,615,-10962,-70858,-23590,45521,-30401,13261,-3799,10327,-3072,31922,22971,-1891,-14398,-121789,100773,540,11373,-31847,-40671,-1319,4334,-22760,-17531,24866,94532
2010:Q3,393625,22499,397724,-65740,7024,32118,393625,491803,-2629,88933,397845,7654,-131387,-43029,1389,-115299,49438,-87586,-17742,-187,-4792,74585,11836,33209,393625,-170411,-231214,11869,615,-10767,59086,276172,-15508,92700,123627,-2660,-12037,3310,54376,22971,1267,-7170,-105622,114448,1507,8817,-26021,-26567,-1594,13383,1503,45088,-9647,287864
2010:Q4,389579,6831,365510,-25555,70028,-27235,389579,464771,2128,40434,365700,56509,-135335,-60170,8603,-69046,43301,-77006,1196,-1482,33607,-23841,9503,60143,389579,55845,35423,-24834,615,-15011,59652,204830,116826,45717,-139846,-352,-8114,-7112,19922,22971,712,21452,33154,69196,1019,3278,-21721,-6029,-289,19137,27668,-10438,17679,128904
2011:Q1,370473,73742,268153,50546,-17377,-4591,370473,310974,-156,62433,268451,-19754,-18228,-1695,7782,2775,47473,-64856,-14668,88,-1484,6391,-34,77727,370473,-69747,-41995,-3452,811,-11215,-13896,332019,248566,21610,-3695,-285,18904,7873,33932,14638,-44,11800,-22894,-36372,300,7239,-26314,-313,902,50709,24355,-332,-18560,108201
2011:Q2,174712,-49682,204325,-70990,-29703,120762,174712,228664,-658,58669,204364,-33711,-140663,-10088,-9871,-119979,48950,-43104,-11504,-2346,-18173,45823,-20371,86711,174712,-53615,26275,4156,-681,-34724,-48641,161669,235046,-34618,4902,-1390,4816,-3876,12808,14640,-1081,3971,-85535,-6072,1160,10682,-17598,-3866,1099,25858,-12952,2270,11406,66657
2011:Q3,152881,-77161,293201,7168,-12177,-58150,152881,341738,-4853,59010,293685,-6104,-166675,-37359,-24778,-34578,41262,-58634,2664,-1278,-10854,-21807,-21313,-22182,152881,166469,299196,-34066,-2542,-33104,-63016,-88587,-1235,61642,22170,-1648,3047,1355,23174,14639,-43,-76389,36483,-157160,-181,13118,9831,-8096,1792,18581,-55138,4601,870,74999
2011:Q4,274698,-35182,317744,-7746,21165,-21283,274698,371830,-1464,35189,318030,20075,-82490,27555,-1803,-35417,27385,-33514,-6243,-2134,-7382,-19940,-30997,-14642,274698,13362,-20038,19431,235,-39476,53210,307608,-38647,59713,-21222,-192,3732,-3714,5674,14638,1944,-11557,100738,244952,270,14565,-9908,-1155,-4027,6803,2083,-7504,-49578,-46272
2012:Q1,441628,25111,400607,-44637,2033,58514,441628,498767,-1720,98072,399772,2643,-37561,-8228,6979,-68727,24925,-41582,-6925,334,6189,36221,13253,-19578,441628,-224744,-165190,-15803,2128,-29592,-16287,477985,6396,60625,-7899,17,19297,4488,31226,30271,1822,68080,-66894,191424,286,16124,-14439,-2266,-868,58776,65504,-1794,17809,188387
2012:Q2,89556,-32366,183856,8307,21834,-92075,89556,274261,-4831,79469,183891,15732,-213490,-57822,-5499,-38758,47030,-46691,-23170,3685,4122,-79932,-16455,28785,89556,142469,183055,-4328,-49,-1424,-34785,-26233,30354,11297,-1787,-859,739,1430,-42089,30271,-191,3264,-68806,63532,1536,18265,-55956,-1389,1096,15450,-13518,-37264,18392,-26680
2012:Q3,541023,-4810,232608,2145,-9129,320209,541023,338337,-3621,113840,232534,-4416,118194,-3010,5053,-28298,30517,-41968,-1968,-1616,-16308,214379,-38587,84492,541023,93253,40995,2953,1109,-59,48255,256855,-26641,58493,20913,-844,-2691,2163,31961,30271,614,-16564,43838,122417,3217,7508,-34614,-2003,-3635,57449,-21490,6129,-19636,190914
2012:Q4,394292,-4888,304788,10004,-3524,87912,394292,418401,-4229,119208,305273,-1851,-86041,-8604,2659,-18852,28371,-22526,-42016,-3609,4332,-14944,-10852,61932,394292,-59967,-32168,1015,1632,7,-30452,310963,122699,36187,-6464,-1015,-2210,-1424,23182,30270,1182,12740,51121,98312,3392,9742,-31667,-743,-6184,-17410,35670,-402,-46015,143296
2013:Q1,522432,48834,345185,35865,9506,83042,522432,410367,-1479,58952,344932,7962,28348,-14804,5660,10785,25333,-3716,-12305,1629,-1059,-5943,22768,83717,522432,-110347,-171778,-8794,650,14,69562,466130,289581,32814,-15629,357,12922,8167,28331,14085,-1212,15739,-3448,112307,6012,7195,-9289,-2073,-2558,-4535,-31150,3412,5103,166648
2013:Q2,-19916,-10625,-4963,68882,-17503,-55707,-19916,49769,-3210,75823,-4627,-18217,-91956,-61488,-11224,34169,34377,-186962,-5985,125947,13962,-35225,473,22271,-19916,-312122,-316270,-13,2020,25,2117,279762,286703,1757,-8754,-30,11696,4955,28229,14085,-2491,19827,1655,-22345,4859,3926,-17152,24,-1274,-9154,-52807,12495,3558,12444
2013:Q3,294469,-13662,195423,52748,-32932,92892,294469,305273,-4314,139018,195559,-24990,-61306,-43571,-4360,10057,42555,-39692,11378,1319,-6946,-8647,-23399,50502,294469,-63880,-75190,10556,634,19,101,225730,256879,-750,6958,550,-3798,4171,22691,14086,-1152,6103,26076,-59297,190,4862,-20076,-792,113,-20274,-9029,2469,-4250,132619
2013:Q4,477926,-25263,270598,80435,-18619,170775,477926,287217,-4374,34634,269987,-13030,164388,28986,8129,52526,28520,-38397,793,11088,16277,40307,16159,26321,477926,-91765,-133440,-5234,1057,18,45834,327837,280423,65364,-6820,724,-5517,-1627,49830,14086,10079,25558,7878,-184,-150,-2478,-42688,1443,-1819,-39304,-41794,3410,11423,241855
2014:Q1,289794,40560,264317,-73115,-7149,65181,289794,364718,-1130,107591,263833,-5576,-99882,-13196,-737,-88873,16242,-40517,-23702,22165,10327,1226,17183,24958,289794,-38690,-50428,9017,-234,34,2921,188828,210327,44257,-6950,287,1943,4095,16651,23871,-2258,6478,-99773,-14930,375,10895,-5442,82,2762,-13266,-5676,-5268,20368,139656
2014:Q2,169004,13326,-50993,53414,-3094,156351,169004,42367,-586,96116,-50961,-2202,20665,-9647,1301,39214,14168,-9162,5232,-6297,-9346,1154,-5952,105972,169004,-79078,-35265,-9600,-154,7,-34066,181501,136330,35036,-7143,-1476,-2175,353,28036,23873,-791,37723,-136936,73853,-55,12307,-9580,200,-473,7346,-29602,6009,8666,66582
2014:Q3,369353,-9417,208261,59036,-32400,143873,369353,249184,-2790,71506,208083,-27615,87949,-1545,-1747,35622,23592,8326,6729,980,10521,-9708,15179,32220,369353,-59033,-4249,-1967,471,29,-53317,271173,79654,73626,-7882,-189,-1882,9675,21573,23873,-233,12797,64777,23196,156,6376,-2931,2892,-1614,-3920,-50598,5490,16337,157213
2014:Q4,406379,-65715,225082,110823,11640,124549,406379,309866,-1939,75430,225599,10776,97597,2057,-7634,89316,20990,4113,13723,750,-22,-2878,-22818,-1084,406379,18845,-44638,28605,-505,27,35357,223215,46705,75593,-8395,-303,-13033,-1317,9430,23871,1232,-4096,65082,60579,146,21969,-2891,2157,3880,10048,-11590,-8889,-46963,164319
2015:Q1,240601,22308,125849,-43447,29814,106077,240601,278269,-516,128865,125606,24314,-55414,-3962,2745,-40886,-2318,18877,-283,-6700,-16466,-7953,1532,17746,240601,63651,35591,-11703,602,17,39145,95938,-12272,63731,-7330,-134,4163,8518,13728,-2988,296,-18851,-33060,70487,494,19108,-7014,606,-5963,-6172,2168,-6536,12958,81012
2015:Q2,363698,26079,63951,54940,13775,204953,363698,236478,-3404,166797,64470,8615,113864,29201,7118,23363,31058,-3381,-19352,-11114,28382,5644,22945,13356,363698,-31950,-27966,-3100,2770,8,-3662,120291,-3443,38813,-94,680,667,7857,23245,-2990,-837,28784,-49950,97842,229,1949,-15415,963,5737,-14899,-12246,2858,10541,275357
2015:Q3,229802,12489,142188,87194,-9001,-3068,229802,251246,-2474,120112,141633,-8025,46552,19723,-10721,35535,52214,-36239,5788,-12675,-407,-28405,21739,-67996,229802,299520,336677,6203,466,10,-43835,48258,5406,13406,6769,-21,-10662,4000,36833,-2990,-253,-20184,22839,-36297,164,21343,-6816,-297,-824,-9238,5073,4088,15919,-117976
2015:Q4,400580,-49770,356154,121932,-10993,-16743,400580,376798,-1502,28992,356613,-7305,71236,-859,8839,75479,45994,-9780,-2188,-7991,-4090,-15611,-18557,-47454,400580,2482,-68716,12216,2144,32,56806,229991,-30,79640,6670,587,6313,1990,27692,-2989,3940,14505,116552,19872,-293,12487,5421,-134,3216,-9278,-28770,-4683,-22718,168108
2016:Q1,415652,79643,238106,9388,21892,66623,415652,403037,969,147047,237991,17030,56686,4365,8647,-18896,28399,-21616,-16923,13131,-11834,34533,36880,-44071,415652,80712,78576,8483,-956,16,-5407,280955,-1982,19231,13474,-445,-4569,10697,48897,12501,-10,-2011,105925,12848,344,31495,-5031,-1006,-747,-5754,9199,-3981,41879,53986
2016:Q2,187383,-5239,-15455,145653,34201,28223,187383,102783,-115,95820,-15338,22416,98664,6863,-448,105413,40123,-34496,-20721,-3807,-8454,22917,-8726,-14064,187383,15217,28921,-6261,-882,14,-6575,130200,-17080,42651,17967,504,-3664,5360,43912,12502,-1454,-10313,-87110,83986,86,9160,10837,-2294,11249,-16279,7033,1154,21993,41966
2016:Q3,431109,-104578,230318,90649,-2774,217494,431109,299359,-2303,76788,230125,-5251,118153,-43972,-7604,49487,41355,-31444,-17937,-3074,14630,136265,-19553,13597,431109,33392,-25776,18436,1098,2,39632,306955,-13437,118628,-12942,-256,-3982,25742,40491,12501,1239,4957,-54995,125420,926,22389,-2319,-3782,3356,-782,6894,-915,37822,90762
2016:Q4,316698,-26449,258257,105892,205,-21207,316698,254657,-1657,-1942,258353,-97,10414,-25820,2712,58167,47629,-27908,-11553,-9555,3502,-20211,-6549,51627,316698,-140154,-146886,-24419,3578,26,27548,301979,-3245,108175,-13389,1609,10778,3576,16258,12501,-3,16681,147695,29719,-584,13022,-5876,-1322,-3911,-4055,-23958,6530,-8223,154873
2017:Q1,287760,52284,42783,50972,-11607,153328,287760,170572,-189,140643,42552,-12434,27489,-961,-4245,7050,44153,-32418,-27545,-7962,577,30616,18224,89699,287760,-45457,-81987,201,1685,5,34640,234993,22208,53757,-10651,839,5785,-3972,31483,36429,235,12419,-82642,91559,623,33632,-5985,-4559,-3238,7901,44504,2038,2628,98224
2017:Q2,319650,-11503,42789,95426,10206,182732,319650,130000,3099,86737,42952,-2788,137871,-237,585,49594,45669,-7483,-10121,-6297,36101,48728,-18668,51779,319650,64504,50818,13265,1258,27,-864,30093,-6565,-25216,1562,57,-2172,6678,12754,36429,-1287,6272,-131575,103466,367,33046,-10156,-3838,-3067,3180,17663,16783,-24288,225053
2017:Q3,467704,56709,190269,91882,-23593,152437,467704,254813,-3566,82940,190246,-14807,149491,37433,8852,38287,53618,-4353,6238,-3284,9703,14184,-11187,63400,467704,-99727,-106992,-18161,1835,6,23586,338890,-6347,47540,-7591,-735,-6973,8373,28609,36428,566,11543,84793,143744,-45,31972,-16503,-591,-3743,26713,-28535,-13241,2912,228541
2017:Q4,543370,-16427,278526,108256,44993,128022,543370,368557,1947,57761,278553,30296,24086,-69981,-11829,58168,50061,-2585,-19772,-135,10146,-7599,17612,150727,543370,96964,4940,35511,2080,-15,54447,345752,-20162,34425,43990,1427,-1961,21947,13294,36429,664,22297,88997,87277,280,19422,-6398,816,-577,15476,-14074,8473,-6291,100655
2018:Q1,651657,82543,460101,4691,-19429,123751,651657,544914,1590,101229,460368,-18273,9634,18271,4704,-30597,35021,-10360,-2136,3631,-10074,-13559,14733,97109,651657,74769,85283,1279,1578,17,-13388,430340,-44008,-14831,-2830,1489,3043,697,32265,20586,-293,43882,162147,154076,-38,17174,7121,1341,974,-1122,3294,12531,32842,146548
2018:Q2,163709,3047,39028,88044,2919,30671,163709,46030,-321,8646,37877,-172,70267,-23678,-6996,50473,38722,13810,21936,-4927,-8242,-12778,1947,47412,163709,158606,106740,-319,494,-51,51742,-2564,-86517,5096,10976,689,966,5697,21466,20586,-1000,-16867,-129183,94554,2292,35592,6564,1038,-1451,-1531,34179,5198,-10909,7667
2018:Q3,465174,-5973,293905,61484,-15582,131340,465174,330004,-2639,47093,293216,-7666,81968,-129,-7589,17130,45043,2502,23774,2948,8546,-885,-9372,53202,465174,267381,209734,-621,1127,34,57107,86953,-109118,16037,-3530,2732,-5629,18039,26460,20587,150,429,22831,50750,-278,20851,-1828,3969,1398,20816,-7904,11290,-1099,110840
2018:Q4,425100,-49579,338593,91224,-9964,54826,425100,337931,-280,11420,338711,-11920,92972,-29482,-2774,44077,47029,9000,481,12020,8105,2479,2037,-5803,425100,367226,388753,21944,-1265,5,-42211,180994,-139803,88721,21737,165,-2113,19240,10519,20586,-522,29444,142117,-144075,303,27949,-7856,1785,-5431,9413,116247,2127,-9560,-123119
2019:Q1,476118,75260,322492,33050,-13615,58931,476118,449477,-1222,144429,321753,-15483,78999,-5368,-1441,11084,22705,12473,-19947,7532,-2116,36214,17863,-52358,476118,91542,63036,16499,-1234,19,13222,189481,-95554,27653,-13933,992,2503,12013,38309,11868,978,-8900,165466,3489,1277,33356,7567,3878,-3466,25418,-6232,1434,-18635,195095
2019:Q2,290547,19177,-4422,118412,-13227,170607,290547,65292,348,86935,-4626,-17365,179295,6293,4063,93362,25254,5555,-14332,8042,23964,30380,-3286,45960,290547,289636,290347,939,-1819,26,143,-73530,-129700,43375,3966,7536,-1480,2964,40319,11869,-550,-45262,-131680,81158,386,37121,12270,2229,-2759,15373,9659,7155,-37479,74441
2019:Q3,626968,-15501,419404,79200,-1765,145630,626968,505086,-391,89692,418862,-3077,126004,26041,14614,50885,28857,30033,5149,5828,-22519,2549,-15433,-4122,626968,-223,13042,29323,-1304,33,-41317,431021,-66102,119184,3220,1866,-1182,7049,46404,11869,997,-55361,255430,125275,1610,34518,20983,2564,2610,2529,-16395,16185,-82233,196171
2019:Q4,425274,-29659,325217,86244,42822,650,425274,356377,-610,-3860,324973,35874,81691,12793,3756,49535,36953,15754,-14658,15264,-9348,-23472,-4886,-12794,425274,-127726,-142010,22590,1176,5,-9486,473711,153952,33961,-23375,2786,5693,7666,1510,11868,1332,-30753,118892,148264,-24,37612,12016,3940,3126,3543,-25108,4368,2442,79289
2020:Q1,1163799,43517,486922,339633,7991,285736,1163799,737078,-2833,245514,486895,7502,607874,22997,16934,315884,23776,57608,23980,-16532,82923,82911,-2607,-181153,1163799,-43501,-1601,34121,-5447,25,-70599,1455808,1070409,140562,26114,-871,6051,15445,55055,19418,-2949,6507,465791,-285561,888,11058,-2031,-1009,1857,-149309,62285,-9975,26073,-248507
2020:Q2,3195885,-82134,2751206,-25374,21992,530195,3195885,3174660,-2259,403320,2751041,22558,-56744,18049,-12906,-12962,-12247,-9850,-10326,8737,-77181,62161,-10219,77969,3195885,-289642,-408605,12944,1000,28,104991,3196560,1511611,294222,-18646,4023,33119,19713,19234,19418,881,-4021,1019503,148130,-171,78014,62806,-1457,4091,-5308,6398,2228,2772,288967
2020:Q3,619610,-49691,473146,122459,36750,36946,619610,529883,-1311,22243,472278,36673,67634,37938,-8230,112523,10804,3119,-32591,5810,-14288,-33819,-13632,22093,619610,-268395,-294193,-10974,1069,26,35677,848546,326095,298168,-13763,749,26578,29912,77703,19418,1896,35004,-266546,290619,-54,54224,14477,-1037,1471,-4074,-56392,-8051,22149,39459
2020:Q4,1067675,29958,605977,220486,25246,186008,1067675,656953,-2954,24969,606033,28905,290657,29978,-1617,220480,-50,6314,-1235,798,18448,18631,-1090,120065,1067675,115276,49649,1031,1766,-3,62832,787550,308932,277236,-6343,2240,22185,-11755,20907,19419,2411,48007,-125809,176973,250,51776,-28573,784,2301,2957,-13841,7116,30377,164850
2021:Q1,942904,118303,401207,139687,26779,256928,942904,570730,584,144609,400827,24710,140614,-18131,763,137005,3062,7067,-20195,-469,12457,-37710,56765,231560,942904,-752249,-828059,-20850,1734,27,94899,1393169,402620,453737,-3078,4233,44686,22748,34060,47429,-42,44800,80910,292496,2606,45027,-28262,-1744,334,-9028,-101154,28774,32017,301984
2021:Q2,707882,-19798,351678,181113,23513,171376,707882,415122,-8,44937,351677,18516,234944,-49834,-7348,152916,28198,28984,3987,12897,8169,82592,-25617,57816,707882,139230,-164378,32068,-804,20,272324,454901,371666,235376,-10590,-1982,25782,30530,7363,47429,-1504,58633,-420895,73186,2010,62109,-25649,-1144,6177,-11561,12290,-3418,-907,113751
2021:Q3,590554,-14002,147092,128426,19151,309887,590554,235684,-969,72319,146767,17567,151445,-32645,-6251,113686,15065,53524,-6898,3113,10126,-7107,8832,203425,590554,207971,126557,12456,-241,-98,69297,316130,426674,251884,2528,5129,12059,9197,77265,47429,-1735,-3643,-650789,152189,2593,44189,-8447,1309,308,-21367,-3851,-4061,-22730,66453
2021:Q4,895479,-57229,711401,163264,12437,65606,895479,711219,-575,-10167,711687,10274,194616,-24496,1332,135817,27161,76444,-38120,7760,3075,27245,-21602,-10356,895479,-321331,-380764,14152,1640,7,43634,1026749,336080,299097,-1368,504,19374,8551,58031,47430,1250,49657,34356,68444,1996,51353,-8837,3120,11360,4058,56741,8103,-22551,190062
2022:Q1,1247534,87849,688572,227658,-17111,260566,1247534,767918,2075,101123,688182,-23462,382329,36578,23566,195077,32971,38347,-17186,5963,43123,-13860,37750,97287,1247534,201963,150718,-26642,7095,8,70784,688648,195572,199088,14763,3281,31989,8062,61217,-12530,-307,34866,-53917,73537,-25,28081,23385,2627,-3571,-2174,18081,11651,54972,356923
2022:Q2,319864,24276,7260,268643,4622,15063,319864,-26316,-2519,-35327,7584,3946,303943,42441,18862,219231,49088,28684,-9553,3670,-11592,-14446,-22442,42237,319864,552608,351214,33282,5781,35,162296,-303458,-37475,-58233,30550,5525,12031,20566,39675,-12529,-3170,7268,-290269,-163987,145,53560,-14867,1212,-3599,-5869,29547,24397,62064,70714
2022:Q3,619978,2050,363342,246983,-15673,23276,619978,361675,-745,8624,362973,-9177,167706,5960,1479,193836,53516,18367,-21631,-3781,-25649,-44023,-10368,90597,619978,507685,449362,-31732,6577,-14,83492,-151313,-130774,-143673,24468,5729,-2170,26340,61152,-12530,-589,-1692,-111421,-10198,-524,52558,9256,617,61,14651,80060,18405,-31039,263606
2022:Q4,550617,37757,228268,236110,-22632,71114,550617,211150,265,4142,228715,-21972,397340,49839,9050,185112,50551,-3042,25429,6868,12505,69156,-8128,-57873,550617,939771,891606,19689,2082,-4,26398,-418174,-203189,-106768,-11378,-4079,-12646,25109,29844,-12529,984,-21369,-91218,-95094,-254,72275,-3844,99,2860,-7897,7023,4122,9775,29020
2023:Q1,968261,-44722,437064,362756,4715,208448,968261,604414,160,162980,437008,4266,363500,-40867,476,332875,29937,16433,6149,-1735,-6789,6163,20858,347,968261,691445,647785,1388,-1350,-11,43633,4491,-275497,-143847,-25016,-2105,-11757,18729,48532,-5557,367,10552,184946,25342,308,50020,6281,-54,-12551,19485,158256,-17875,-24068,272325
2023:Q2,520670,8125,490331,-68925,16193,74946,520670,520242,2220,18200,488579,11243,-32033,29990,10784,-114302,47129,4511,34454,-4728,-18117,-6718,-15036,32461,520670,167900,85514,14880,2035,1,65470,12341,-238260,-124726,13228,271,-5845,11466,22320,7684,1649,-7685,185545,101159,7,49836,17016,-1905,-2121,2505,13208,395,-33406,340429
2023:Q3,876773,39553,857794,-33598,-9240,22264,876773,873147,69,19859,859370,-6151,-21592,7031,2743,-91051,55877,12598,9737,-3012,9839,-51916,26562,25218,876773,240318,154666,42154,3650,6,39842,383287,-220199,-112546,-4605,20804,-6832,53456,20143,4785,-577,3217,488771,57381,-338,38840,13941,-1260,-1635,11845,50005,13860,-45769,253168
2023:Q4,837547,12894,596402,37186,11530,179535,837547,634656,-244,24910,597012,12978,196694,5305,27288,-13224,49800,10024,42854,8975,15214,72066,-21608,6197,837547,261720,302379,-45668,-4305,-7,9321,343510,-223249,-13078,-20289,438,-15976,4211,-3410,-1162,1027,5095,533596,-45964,-910,64732,18784,-1760,-9507,-10085,1079,-1257,61194,232317
2024:Q1,886655,14102,582039,-2317,24905,267926,886655,731387,2414,129602,581808,17563,73765,-6625,5452,-37605,35519,25227,14087,-1228,14772,2207,21959,81503,886655,-115112,-184798,10090,1650,-86,58031,686196,-220996,95823,15050,1566,-1236,56521,72932,8908,410,41741,327129,171325,71,50335,-5982,-2244,1102,2194,94693,-9398,-13749,315572
2024:Q2,362691,-16156,94527,83799,46172,154349,362691,190917,3577,56708,94800,35832,93791,-5360,5773,38959,44567,9637,28111,-4942,8114,-23320,-7748,77983,362691,177983,124637,-9983,704,22,62603,21281,-219849,-50959,9190,3091,-1571,102191,46869,10064,-909,70744,-130487,55058,-203,67631,12986,-2328,8369,5355,23458,3444,9137,163427
2024:Q3,1133327,24664,683291,80303,35052,310017,1133327,817188,1778,101228,683334,30848,285458,14297,9349,36661,43599,30367,19286,2335,68093,55113,6358,30681,1133327,201886,153612,13992,-3274,8,37548,564823,-149882,59790,-7057,-2950,-5903,84526,47914,4581,1789,43549,275924,61791,-278,97882,14397,1348,-15504,12944,27240,-2388,15110,366618
2024:Q4,640928,-30812,553044,136817,12433,-30554,640928,544119,377,-22707,553237,13212,88374,-32220,6035,86403,50221,42943,3401,849,113,-48199,-21172,8435,640928,-104064,-139578,-4970,4080,4,36400,584820,-128855,-11020,11830,4783,555,-43169,56272,1999,-34,32957,439238,76138,-915,78943,40090,-930,-1547,-2858,31365,4707,-4729,160172
2025:Q1,785461,107512,307802,21886,35364,312897,785461,494484,1815,157441,308041,27187,192589,23234,-9411,-11734,33381,33157,-662,1235,30925,64886,27578,98388,785461,-5356,-46467,8768,-1549,35,33858,395360,-123018,95689,-8668,204,4736,87379,41659,5336,528,37756,-74188,36694,-93,103418,6464,-2204,-267,14078,126686,2569,40603,395456
