date,FU716000105.Q,FU715013005.Q,FU714090005.Q,FU714010005.Q,FU713022003.Q,FU713068705.Q,FU713068703.Q,FU763069143.Q,FU713068725.Q,FU713068763.Q,FU713068753.Q,FU713011515.Q,FU713091103.Q,FU713012003.Q,FU713011405.Q,FU712051005.Q,FU714022005.Q,FU713069603.Q,FU713061103.Q,FU713061113.Q,FU713061125.Q,FU713061705.Q,FU713061903.Q,FU713061703.Q,FU713011525.Q,FU713068005.Q,FU713068813.Q,FU713068665.Q,FU713068863.Q,FU713068505.Q,FU713064103.Q,FU713090005.Q,FU713011203.Q,FU713014003.Q,FU713093005.Q,FU714194005.Q,FU714190005.Q,FU713113003.Q,FU713120005.Q,FU713123005.Q,FU713123023.Q,FU713123030.Q,FU713123043.Q,FU713124005.Q,FU713129005.Q,FU713122605.Q,FU713125005.Q,FU703025005.Q,FU712151003.Q,FU712151103.Q,FU712151115.Q,FU713193005.Q,FU713164005.Q,FU313094213.Q,FU713164003.Q,FU717005005.Q
1991:Q3,38,70,6300,-1374,-210,-1164,-1164,0,0,0,0,0,0,4,-1,-3432,11011,0,11070,9255,1815,-59,0,-59,0,0,0,0,0,0,0,92,0,0,92,3664,3644,5203,-1858,-3900,-6,-3894,0,72,0,158,-1318,3130,0,0,0,299,20,0,20,-2668
1991:Q4,-23,70,23888,402,499,-97,-97,0,0,0,0,0,0,-51,-0,15282,7822,0,7932,4066,3866,-110,0,-110,0,0,0,0,0,0,0,433,-3,0,436,27631,27544,2009,25923,9798,29,9769,0,1413,0,593,9273,4846,0,0,0,-388,87,0,87,3651
1992:Q1,377,79,-15168,-385,-219,-166,-166,0,0,0,0,0,0,71,-4,-13595,-774,0,-690,-3143,2453,-84,0,-84,0,0,0,0,0,0,0,-481,-2,0,-479,-17676,-17769,67,-17497,-10776,75,-10851,0,-1451,0,-601,-404,-4265,0,0,0,-339,93,0,93,-2210
1992:Q2,388,81,8790,629,-678,1307,1307,0,0,0,0,0,0,-117,-3,-2621,10837,0,11087,7357,3730,-250,0,-250,0,0,0,0,0,0,0,65,3,0,62,6515,6428,-6740,14129,6685,-99,6784,0,-10,0,-151,7250,355,0,0,0,-961,87,0,87,-1969
1992:Q3,404,83,20788,-811,-61,-750,-750,0,0,0,0,0,0,19,-2,17039,2653,0,2829,-3097,5926,-176,0,-176,0,0,0,0,0,0,0,1891,-2,0,1893,23330,23185,4925,18145,10871,-85,10956,0,51,0,321,6401,501,0,0,0,115,145,0,145,2863
1992:Q4,388,85,6184,3546,3480,66,66,0,0,0,0,0,0,-55,-22,-10765,15178,0,15299,8042,7257,-121,0,-121,0,0,0,0,0,0,0,-1698,-2,-2000,304,4136,4059,4414,-725,-17113,-19,-17094,0,31,0,-317,14998,1676,0,0,0,370,77,0,77,-1746
1993:Q1,172,172,253,-2838,-2916,78,78,0,0,0,0,0,0,57,1,-464,3160,0,3450,310,3140,-290,0,-290,0,0,0,0,0,0,0,337,-2,0,339,425,292,2454,-2688,-733,7,-740,0,-35,0,90,-701,-1309,0,0,0,526,133,0,133,172
1993:Q2,181,177,25010,665,-116,781,781,0,0,0,0,0,0,-95,-12,8345,14591,0,14682,9692,4990,-91,0,-91,0,0,0,0,0,0,0,1517,3,0,1514,25593,25492,-6809,32658,21551,-83,21634,0,-29,0,-33,9520,1649,0,0,0,-357,101,0,101,588
1993:Q3,227,178,-158,2110,726,1384,1384,0,0,0,0,0,0,-30,6,-7374,5986,0,6214,186,6028,-228,0,-228,0,0,0,0,0,0,0,-856,0,0,-856,-146,-189,2210,-3668,-11145,-48,-11097,0,17,0,214,7721,-475,0,0,0,1269,43,0,43,61
1993:Q4,204,186,15843,-2862,-38,-2824,-2824,0,0,0,0,0,0,-6,-3,5010,12492,0,12658,8386,4272,-166,0,-166,0,0,0,0,0,0,0,1212,-4,0,1216,15232,15162,5017,11003,-2487,-7,-2480,0,85,0,-112,12581,936,0,0,0,-858,70,0,70,-594
1994:Q1,-427,216,-3974,-96,-465,369,369,0,0,0,0,0,0,63,3,-7785,4834,0,5245,2579,2666,-411,0,-411,0,0,0,0,0,0,0,-994,-1,0,-993,-4068,-4112,782,-5108,-8635,-7,-8628,0,-75,0,64,4770,-1232,0,0,0,214,44,0,44,-736
1994:Q2,-439,218,14388,660,422,238,238,0,0,0,0,0,0,-134,-0,3492,10077,0,10384,5629,4755,-307,0,-307,0,0,0,0,0,0,0,293,0,0,293,15032,14954,-2375,16191,3158,-17,3175,0,-33,0,155,9924,2987,0,0,0,1138,78,0,78,-13
1994:Q3,-436,223,-3656,-875,-678,-197,-197,0,0,0,0,0,0,59,1,-7966,5252,0,5366,1209,4157,-114,0,-114,0,0,0,0,0,0,0,-128,2,0,-130,-2903,-2988,-3304,433,-2498,10,-2508,0,38,0,-268,6432,-3271,0,0,0,-117,85,0,85,95
1994:Q4,-480,233,18199,-1185,-904,-281,-281,0,0,0,0,0,0,-40,-0,6990,11340,0,11509,7593,3916,-169,0,-169,0,0,0,0,0,0,0,1095,-3,0,1098,19039,18964,735,18814,285,-28,313,0,557,0,-91,11089,6974,0,0,0,-585,75,0,75,128
1995:Q1,-22,380,-3429,634,773,-139,-139,0,0,0,0,0,0,114,1,-1930,-1041,0,-812,-191,-621,-229,0,-229,0,0,0,0,0,0,0,-1208,2,0,-1210,-4528,-4631,-780,-5402,-2592,26,-2618,0,-482,0,124,4386,-6838,0,0,0,1551,103,0,103,-1500
1995:Q2,-9,383,20695,368,235,133,133,0,0,0,0,0,0,-76,-0,10977,8622,0,8934,4778,4156,-312,0,-312,0,0,0,0,0,0,0,804,1,0,803,19894,19865,-5063,24622,16392,-42,16434,0,-159,0,-198,6282,2305,0,0,0,306,29,0,29,-1192
1995:Q3,-40,385,-12724,-15,-219,204,204,0,0,0,0,0,0,77,1,-9633,-5173,0,-4972,-4872,-100,-201,0,-201,0,0,0,0,0,0,0,2019,-3,2150,-128,-15506,-15606,-1514,-13708,-12354,3,-12357,0,87,0,37,-954,-524,0,0,0,-384,100,0,100,-3207
1995:Q4,-52,392,18467,-252,34,-286,-286,0,0,0,0,0,0,-11,-0,7026,10267,0,10528,6023,4505,-261,0,-261,0,0,0,0,0,0,0,1437,-1,0,1438,18836,18785,6179,12827,-2693,-52,-2641,0,600,0,185,7245,7490,0,0,0,-221,51,0,51,-75
1996:Q1,705,396,-11684,-171,-79,-92,-92,0,0,0,0,0,0,155,1,-9499,-1249,0,-1141,86,-1227,-108,0,-108,0,0,0,0,0,0,0,-922,3,0,-925,-12690,-12761,-4871,-7922,1086,44,1042,0,-584,0,-194,-2054,-6176,0,0,0,32,71,0,71,-697
1996:Q2,747,405,9731,375,-218,593,593,0,0,0,0,0,0,-27,-0,2275,6720,0,6858,4168,2690,-138,0,-138,0,0,0,0,0,0,0,388,-3,0,391,8892,8791,-146,8874,646,-34,680,0,-11,0,-19,6967,1291,0,0,0,63,101,0,101,-498
1996:Q3,727,419,-834,1848,830,1018,1018,0,0,0,0,0,0,44,1,-2146,-83,0,-4,-3720,3716,-79,0,-79,0,0,0,0,0,0,0,-498,0,-450,-48,2612,2215,-3597,5489,5,6,-1,0,46,0,79,2809,2550,0,0,0,323,397,0,397,3755
1996:Q4,729,428,23341,2087,3656,-1569,-1569,0,0,0,0,0,0,-5,-0,13302,6913,0,6997,6997,0,-84,0,-84,0,0,0,0,0,0,0,1045,-2,0,1047,23275,23208,3527,20486,5,-37,42,0,516,0,-89,13095,6959,0,0,0,-805,67,0,67,235
1997:Q1,980,445,-9719,-902,-4815,3913,3913,0,0,0,0,0,0,82,1,-11679,3938,0,4169,-1498,5667,-231,0,-231,0,0,0,0,0,0,0,-1160,2,-518,-644,-10244,-10404,-2679,-7838,-1733,64,-1797,0,-538,0,745,1723,-8035,0,0,0,113,160,0,160,10
1997:Q2,1039,455,21331,-1124,980,-2104,-2104,0,0,0,0,0,0,-181,-0,5071,15340,0,15838,6382,9456,-498,0,-498,0,0,0,0,0,0,0,2226,0,0,2226,21223,20935,1374,18605,10453,30,10423,0,-36,0,-731,7663,1256,0,0,0,956,288,0,288,476
1997:Q3,1063,477,-4992,-2305,-724,-1581,-1581,0,0,0,0,0,0,34,-0,-2591,337,0,908,-1838,2746,-571,0,-571,0,0,0,0,0,0,0,-467,0,0,-467,-6346,-6523,-1428,-4178,-8764,-88,-8676,0,77,0,-2,4387,124,0,0,0,-917,177,0,177,-767
1997:Q4,1064,476,32209,2704,982,1722,1722,0,0,0,0,0,0,-66,-0,9999,18674,0,18914,3430,15484,-240,0,-240,0,0,0,0,0,0,0,899,-3,0,902,32734,32528,9047,22488,-2278,-30,-2248,0,511,0,271,17511,6473,0,0,0,993,206,0,206,1113
1998:Q1,-103,451,-14010,-1223,783,-2006,-2006,0,0,0,0,0,0,67,4,-15456,2386,0,2446,-1865,4311,-60,0,-60,0,0,0,0,0,0,0,212,2,0,210,-14848,-14886,-6393,-8226,86,40,46,0,-544,0,-287,-261,-7220,0,0,0,-267,38,0,38,-1392
1998:Q2,-101,464,21150,848,-86,934,934,0,0,0,0,0,0,-135,1,12743,6492,0,6591,2006,4585,-99,0,-99,0,0,0,0,0,0,0,1201,-2,0,1203,20521,20201,-794,21277,12589,-61,12650,0,-57,0,34,8082,629,0,0,0,-282,320,0,320,-1195
1998:Q3,-96,469,-1863,-2554,-2646,92,92,0,0,0,0,0,0,25,3,-6244,6151,0,6274,-1400,7674,-123,0,-123,0,0,0,0,0,0,0,756,-3,0,759,-1524,-1643,2055,-2862,-13300,-112,-13188,0,56,0,146,9451,785,0,0,0,-836,119,0,119,-226
1998:Q4,-88,482,24793,1828,2866,-1038,-1038,0,0,0,0,0,0,-59,-9,16251,6029,0,6094,-1092,7186,-65,0,-65,0,0,0,0,0,0,0,753,2,0,751,27156,27114,600,25158,1127,-7,1134,0,1247,0,-180,20105,2859,0,0,0,1356,42,0,42,1794
1999:Q1,457,601,-4021,-2289,-2518,229,229,0,0,0,0,0,0,70,-29,-13792,13518,0,13545,1987,11558,-27,0,-27,0,0,0,0,0,0,0,-1500,3,-1000,-503,-7262,-7432,-3765,-2124,-662,50,-712,0,-1403,0,3,3440,-3502,0,0,0,-1543,170,0,170,-3385
1999:Q2,471,614,16874,1128,1154,-26,-26,0,0,0,0,0,0,-117,-7,-4025,19128,0,19180,1368,17812,-52,0,-52,0,0,0,0,0,0,0,767,-3,0,770,16119,15959,-385,15414,1301,-45,1346,0,-2,0,245,11874,1996,0,0,0,930,160,0,160,-898
1999:Q3,484,627,11019,53,-207,260,260,0,0,0,0,0,0,-13,14,7851,4150,0,4171,-944,5115,-21,0,-21,0,0,0,0,0,0,0,-1036,1,-1000,-37,11551,11503,-472,11343,-76,3,-79,0,-34,0,-169,11153,469,0,0,0,632,48,0,48,389
1999:Q4,522,628,106253,-549,-302,-247,-247,0,0,0,0,0,0,-91,-8,118604,-11131,0,-11074,-20666,9592,-57,0,-57,0,0,0,0,0,0,0,-572,1,-1000,428,107312,107210,2343,106369,21777,16,21761,0,1061,0,-171,58167,25535,0,0,0,-1502,102,0,102,953
2000:Q1,1611,398,-93103,27,24,3,3,0,0,0,0,0,0,276,10,-116827,23714,0,23745,20521,3224,-31,0,-31,0,0,0,0,0,0,0,-304,0,0,-304,-95055,-95367,-5831,-91138,-23980,65,-24045,0,-1062,0,53,-34781,-31368,0,0,0,1602,312,0,312,-739
2000:Q2,1635,413,5242,477,201,276,276,0,0,0,0,0,0,216,-0,3249,3232,0,3242,-4246,7488,-10,0,-10,0,0,0,0,0,0,0,-1932,-2,-2000,70,8869,8748,317,8687,1753,-98,1851,0,15,0,-20,5134,1805,0,0,0,-256,121,0,121,4849
2000:Q3,1663,419,-1285,244,384,-140,-140,0,0,0,0,0,0,132,-0,-8878,6453,0,6463,-8436,14899,-10,0,-10,0,0,0,0,0,0,0,764,0,-1000,1764,-1695,-1763,-889,-967,2359,108,2251,0,-25,0,34,-837,-2498,0,0,0,93,68,0,68,834
2000:Q4,1707,421,26747,267,529,-262,-262,0,0,0,0,0,0,118,-6,26129,290,0,290,-5615,5905,0,0,0,0,0,0,0,0,0,0,-51,0,-1000,950,23799,23735,1421,22481,-3044,266,-3310,0,1198,0,77,14353,9897,0,0,0,-167,64,0,64,-1663
2001:Q1,647,273,-9844,-809,-721,-88,-88,0,0,0,0,0,0,230,1,-21283,12039,0,12159,5503,6656,-120,0,-120,0,0,0,0,0,0,0,-23,0,0,-23,-10786,-10818,-1217,-9212,536,28,508,0,-1133,0,-146,-78,-8391,0,0,0,-389,32,0,32,-568
2001:Q2,624,268,13021,-426,-554,128,128,0,0,0,0,0,0,-53,-1,1341,11248,0,11248,-3118,14366,0,0,0,0,0,0,0,0,0,0,912,-2,0,914,12090,11976,819,11973,1497,-34,1531,0,22,0,32,9251,1171,0,0,0,-816,114,0,114,-576
2001:Q3,600,266,23802,-237,-175,-62,-62,0,0,0,0,0,0,15,5,24716,-974,0,-974,-6022,5048,0,0,0,0,0,0,0,0,0,0,277,1,0,276,24319,24196,6290,18070,2586,-22,2608,0,-75,0,507,15566,-514,0,0,0,-164,123,0,123,852
2001:Q4,565,255,20220,472,526,-54,-54,0,0,0,0,0,0,-94,1,2441,17539,0,17539,6970,10569,0,0,0,0,0,0,0,0,0,0,-139,0,0,-139,19679,19572,-7459,28162,-3148,3,-3151,0,630,0,-548,20555,10673,0,0,0,-1131,107,0,107,-231
2002:Q1,-135,147,3473,-467,-453,-14,-14,0,0,0,0,0,0,47,18,-20674,23681,0,23681,10290,13391,0,0,0,0,0,0,0,0,0,0,868,-1,0,869,2445,2170,4937,-3433,-966,-13,-953,0,-619,0,193,10371,-12412,0,0,0,666,275,0,275,-1310
2002:Q2,-141,146,17961,402,238,164,164,0,0,0,0,0,0,-146,-19,2565,15327,0,15327,4269,11058,0,0,0,0,0,0,0,0,0,0,-168,0,0,-168,18259,17577,-91,17915,2407,-17,2424,0,10,0,-164,14031,1631,0,0,0,-247,682,0,682,11
2002:Q3,-130,145,3170,627,634,-7,-7,0,0,0,0,0,0,137,-8,-10176,13508,0,13508,5577,7931,0,0,0,0,0,0,0,0,0,0,-918,-6,0,-912,3535,3601,844,1671,-252,-15,-237,0,0,0,61,561,1301,0,0,0,1086,-66,0,-66,90
2002:Q4,-123,142,42381,-115,22,-137,-137,0,0,0,0,0,0,-97,33,17822,25215,0,25215,24472,743,0,0,0,0,0,0,0,0,0,0,-477,1,0,-478,43768,43652,-627,24777,-3472,-13,-3459,0,968,145,-18,17186,9968,21091,0,21091,-1589,116,0,116,1122
2003:Q1,-441,149,2551,-1585,-1615,-10,-10,0,0,0,0,40,0,118,-27,-7738,12091,0,12058,6024,6034,0,0,0,33,0,0,0,0,0,0,-308,-1,0,-307,1833,1708,4246,-446,2332,6,2326,0,-971,0,121,7358,-9286,-1673,0,-1673,-419,125,0,125,-1308
2003:Q2,-411,153,11476,1450,672,738,738,0,0,0,0,40,0,-164,-46,12,10680,0,10654,6259,4395,0,0,0,26,0,0,0,0,0,0,-455,2,0,-457,12364,12212,933,8078,185,-8,193,0,-14,0,650,6249,1008,2662,0,2662,539,152,0,152,325
2003:Q3,-389,157,8850,-530,29,-594,-594,0,0,0,0,35,0,-95,40,5760,4019,0,3998,2568,1430,0,0,0,21,0,0,0,0,0,0,-344,-1,0,-343,8406,8317,1421,4060,261,-24,285,0,20,0,-821,3779,821,2903,0,2903,-67,89,0,89,-989
2003:Q4,-375,159,16506,97,177,-112,-112,0,0,0,0,32,0,-125,-2,6261,10555,0,10549,3300,7249,-10,0,-10,16,0,0,0,0,0,0,-280,0,0,-280,19053,18952,-6083,24793,-1521,-20,-1501,0,491,-126,80,18279,7590,669,0,669,-427,101,0,101,2014
2004:Q1,521,191,-9016,-236,-270,2,2,0,0,0,0,33,0,114,2,-16240,7455,0,7419,1706,5713,0,0,0,36,0,0,0,0,0,0,-112,2,0,-114,-9862,-9993,1897,-8700,206,45,161,0,-483,0,-79,-1350,-6994,-3951,0,-3951,761,131,0,131,-517
2004:Q2,517,196,20042,1041,752,259,259,0,0,0,0,30,0,-92,10,6010,13334,0,13307,7756,5551,0,0,0,27,0,0,0,0,0,0,-261,-1,0,-260,19509,19261,4673,17055,85,-63,148,0,5,0,196,14379,2390,-2473,0,-2473,6,248,0,248,-212
2004:Q3,551,204,10238,1617,1676,-87,-87,0,0,0,0,28,0,39,-13,-4240,12987,0,12950,4509,8441,0,0,0,37,0,0,0,0,0,0,-152,-1,0,-151,9985,8709,-4964,4744,-57,-12,-45,0,3,0,-151,6277,-1328,6465,0,6465,2464,1276,0,1276,94
2004:Q4,606,209,21024,-1076,-914,-193,-193,0,0,0,0,32,0,-55,-3,3761,17528,0,17478,4166,13312,0,0,0,50,0,0,0,0,0,0,870,2,0,868,21164,19752,-621,17253,-96,-21,-75,0,1039,7,-47,16841,-491,5090,0,5090,-1970,1412,0,1412,537
2005:Q1,1105,131,-5786,-2299,-2338,9,9,0,0,0,0,30,0,-8,-1,-1990,-461,0,-493,35,-528,0,0,0,32,0,0,0,0,0,0,-1028,-4,0,-1024,-7041,-7687,941,-2008,-679,14,-693,0,-1052,16,58,-951,600,-6677,0,-6677,57,646,0,646,-281
2005:Q2,1218,134,11844,647,436,183,183,0,0,0,0,28,0,-90,4,3511,7426,0,7396,2010,5386,0,0,0,30,0,0,0,0,0,0,347,0,0,347,9938,9561,-1876,9089,-893,-47,-846,0,21,-9,-36,6820,3186,2077,0,2077,271,377,0,377,-822
2005:Q3,1294,137,3789,1369,666,675,675,0,0,0,0,28,0,96,-43,-8740,11682,0,11638,4743,6895,0,0,0,44,0,0,0,0,0,0,-574,0,0,-574,2662,2292,-1181,1963,8,0,8,0,-4,6,-2,6108,-4153,737,0,737,773,370,0,370,31
2005:Q4,1486,140,30137,385,1196,-838,-838,0,0,0,0,27,0,-40,56,21010,7905,0,7855,1512,6343,0,0,0,50,0,0,0,0,0,0,821,2,0,819,30421,30192,-2884,29510,157,-35,192,0,1912,40,-20,18501,8920,3585,0,3585,-19,229,0,229,1630
2006:Q1,1059,191,-7394,-1217,-1741,494,494,0,0,0,0,30,0,125,-14,-19989,14360,0,14327,4100,10227,0,0,0,33,0,0,0,0,0,0,-660,0,0,-660,-8542,-8765,1979,-7641,889,7,882,0,-1943,-6,3,3479,-10063,-3965,0,-3965,862,223,0,223,-280
2006:Q2,1160,195,12032,-421,-181,-275,-275,0,0,0,0,35,0,-87,1,4513,7853,0,7822,0,7822,0,0,0,31,0,0,0,0,0,0,173,-2,0,175,12210,10999,-59,8382,35,-35,70,0,11,1,58,5673,2604,2624,0,2624,52,1211,0,1211,1143
2006:Q3,1253,200,-6840,11,-62,31,31,0,0,0,0,42,0,149,-2,-9735,2611,0,2560,1649,911,0,0,0,51,0,0,0,0,0,0,127,0,0,127,-7463,-7562,-3633,-6807,-98,-24,-74,0,7,-3,-44,-4121,-2548,1991,0,1991,887,99,0,99,430
2006:Q4,1219,204,29024,559,766,-255,-255,0,0,0,0,48,0,-72,-3,19269,10031,0,9991,0,9991,0,0,0,40,0,0,0,0,0,0,-759,0,0,-759,29523,29267,1369,29658,-641,102,-743,0,718,108,1,17834,11638,-1540,0,-1540,-220,256,0,256,1514
2007:Q1,-628,224,-6071,-522,-537,-40,-40,0,0,0,0,55,0,145,9,-7480,2032,0,1986,0,1986,0,0,0,46,0,0,0,0,0,0,-255,0,0,-255,-7563,-8084,-559,-15732,-414,49,-463,0,-536,-18,-9,-4222,-10533,7668,0,7668,539,521,0,521,-2344
2007:Q2,38,231,2113,-192,-431,177,177,0,0,0,0,63,0,12,3,-7978,9651,0,9621,0,9621,0,0,0,30,0,0,0,0,0,0,617,0,0,617,1550,1294,-1146,7643,409,5,404,0,100,-31,107,4785,2273,-4934,0,-4934,-269,256,0,256,-756
2007:Q3,383,237,8797,645,579,-2,-2,0,0,0,0,68,0,184,-24,19524,-10858,0,-10890,-10000,-890,0,0,0,32,0,0,0,0,0,0,-674,0,0,-674,9199,8027,5739,-1509,920,30,890,0,-9,-32,-83,-335,-1970,3340,0,3340,457,1172,0,1172,548
2007:Q4,1399,243,35810,73211,703,48434,48434,0,0,0,0,74,24000,37,12,1776,-38985,0,-39021,-39178,157,0,0,0,37,0,0,0,0,0,0,-241,0,0,-241,36468,35292,-2221,31574,10504,-77,10581,0,1572,1226,-17,4774,13515,8296,0,8296,-2357,1176,0,1176,1815
2008:Q1,-369,157,-20880,59198,-536,62656,62656,0,0,0,0,78,-3000,167,2,29528,-149303,0,-149377,-134856,-14521,0,0,0,74,39743,0,39743,0,0,0,-215,0,0,-215,-22039,-23138,3463,-25872,-10496,72,-10568,0,-1658,-3,2,-4150,-9567,116,0,116,-845,1099,0,1099,-1684
2008:Q2,-1808,158,19532,103895,-83,62897,62897,0,0,0,0,81,41000,-7,-1,38530,-112358,0,-112393,-71245,-41148,0,0,0,35,-9460,0,-38288,0,28828,0,-1066,0,0,-1066,19473,19148,9331,10680,-626,-52,-574,0,49,-1,113,10865,280,-279,0,-279,-584,325,0,325,-2025
2008:Q3,3110,158,592218,351899,-316,125868,25831,100037,0,0,0,84,226263,175,48,-31464,12369,0,-2214,-3317,1103,14500,0,14500,83,259522,0,198279,0,61243,0,-331,0,0,-331,590050,589612,182787,371090,327492,-9,28010,299491,31821,-21,-95,9618,2275,34115,0,34115,1620,438,0,438,785
2008:Q4,2049,151,727156,524615,-540,259638,343990,-84352,0,0,0,52,265465,174,-51,-2974,4532,0,-706,0,-706,5208,0,5208,30,200606,0,-154250,0,354856,0,255,0,0,255,730246,729482,575689,145092,32958,-11,73135,-40166,57140,2099,1249,41906,9740,10415,0,10415,-1714,764,0,764,4988
2009:Q1,1156,183,-153051,-264255,-1581,-18885,-7652,-11233,0,0,0,23,-243811,150,3,-79987,283794,0,16402,0,16402,267321,236636,30685,71,-101648,4692,-25075,0,-81265,0,8892,0,0,8892,-158240,-159722,-32096,-110659,-98312,51,-38972,-59391,-22890,539,-226,17650,-7420,-17762,0,-17762,795,1482,0,1482,-4216
2009:Q2,1733,178,-84077,-407367,244,-212299,-217688,5389,0,0,0,20,-195332,-63,-4,8,436207,0,164143,0,164143,272022,225789,46233,42,-134829,20420,-15339,0,-139910,0,21972,0,0,21972,-83600,-85288,-144243,54861,48846,8,48833,5,-1334,895,610,5007,837,2079,0,2079,2015,1688,0,1688,2033
2009:Q3,-954,176,142127,-178795,296,-121279,-111490,-9789,0,0,0,17,-57829,206,92,3,377266,0,112694,0,112694,264490,229940,34550,82,-70014,17597,-5043,0,-82568,0,13370,0,3000,10370,141581,140909,219876,-75013,-42679,-25,-7660,-34994,-36446,29,154,4326,-397,-3756,0,-3756,-198,672,0,672,-1676
2009:Q4,-2668,179,87750,-156650,438,-110614,-110562,-52,0,0,0,10,-46484,72,-91,2,252182,0,7428,0,7428,244709,216006,28703,45,-41088,4823,-27,0,-45884,25106,8217,0,0,8217,87558,86836,117378,-33201,-81690,-54,78308,-159944,30785,2866,507,10154,4177,8819,0,8819,-6160,722,0,722,-3038
2010:Q1,-288,143,72723,-94888,472,-85095,-85095,0,0,0,0,7,-10272,30,-0,2,169636,0,117,0,117,169435,160326,9109,84,-5406,-311,0,0,-5095,310,3040,0,0,3040,71465,70850,91412,365,24849,-16,-95113,119978,-30324,296,-742,9406,-3120,-19966,0,-19966,-961,615,0,615,-1689
2010:Q2,760,144,24987,-9921,-323,-10850,-10850,0,0,0,0,7,1245,-108,-0,1,45521,0,284,0,284,45204,49430,-4226,33,-9975,-4744,0,0,-5231,317,-848,0,0,-848,20679,20314,-87760,99203,71092,10,-3904,74986,15427,3056,-454,8097,1985,9457,0,9457,-586,365,0,365,-3692
2010:Q3,-3779,148,-38630,-1181,374,-377,-377,0,0,0,0,6,-1184,145,-0,3,-15508,0,34680,0,34680,-50245,-39588,-10657,58,-21453,-12778,0,0,-8675,324,-960,0,0,-960,-37324,-37390,-26644,-4917,20274,4,20273,-3,-35654,-205,1258,12649,-3239,-3413,0,-3413,-2416,66,0,66,-2621
2010:Q4,-5186,151,125059,100,153,-75,-75,0,0,0,0,8,14,60,-0,3,116826,0,209824,0,209824,-93043,-86398,-6645,45,-7941,-4996,0,0,-2945,328,15684,0,0,15684,129024,129186,34678,68576,32827,-60,32885,2,8297,-1285,865,25698,2174,-4107,0,-4107,30039,-162,0,-162,-1372
2011:Q1,-4587,117,202690,-189,41,-163,-163,0,0,0,0,9,-75,9,-22,4,248566,0,318953,0,318953,-69951,-54986,-14965,-437,-28937,-5495,0,0,-23442,-26385,9644,0,0,9644,203495,203726,430308,-200535,-224502,32,-29570,-194964,5296,-435,-3211,21728,589,2468,0,2468,-28515,-231,0,-231,-3898
2011:Q2,20,121,233748,539,463,62,62,0,0,0,0,14,0,-78,-0,7,235046,0,279092,0,279092,-44093,-28302,-15791,47,-13856,-6453,0,0,-7403,0,12091,0,0,12091,234193,234000,177959,52348,18865,-62,18927,0,8097,1674,237,21359,2116,8138,0,8138,-4445,193,0,193,344
2011:Q3,1837,126,-14341,655,148,-10,-10,0,0,0,0,17,500,155,12,6,-1235,0,45122,0,45122,-46406,-37970,-8436,50,-12929,-1452,0,0,-11477,0,-1005,0,0,-1005,-14497,-14016,11326,-49881,-78869,-23,-73846,-5000,27759,-9518,2265,13301,-4819,13814,0,13814,10725,-481,0,-481,1555
2011:Q4,2477,130,70818,99563,138,86,86,0,0,0,0,16,99323,40,-114,4,-38647,0,-1214,0,-1214,-37474,-33200,-4274,41,-11845,-2290,0,0,-9555,0,21818,0,0,21818,69414,68520,-41239,91325,29457,4,29453,0,25836,382,-2490,27947,10193,15777,0,15777,2657,894,0,894,943
2012:Q1,-5836,163,-59553,-53613,-89,-190,-190,0,0,0,0,8,-53341,12,1,1,6396,0,13530,-1,13531,-7198,637,-7835,64,-11528,-1957,0,0,-9571,0,-822,0,0,-822,-59701,-60019,-252,-59494,-42235,22,-42257,0,-39817,-14,2,30095,-7525,-3229,0,-3229,2956,318,0,318,-6147
2012:Q2,-4222,167,-1686,-18429,11,71,71,0,0,0,0,3,-18513,-185,-11,1,30354,0,14938,0,14938,15369,20653,-5284,47,-14436,-2530,0,0,-11906,0,1020,0,0,1020,-1807,-1932,-39570,52248,47906,-33,47939,0,-10315,-11,1453,13006,209,-11193,0,-11193,-3417,125,0,125,-4510
2012:Q3,-4641,166,-45812,-15266,102,49,49,0,0,0,0,1,-15418,57,20,0,-26641,0,133,-18422,18555,-26812,-18456,-8356,39,-3059,-3059,0,0,0,0,-924,0,0,-924,-45850,-45877,-65910,6414,-5968,5,-5973,0,-8016,-18,4044,16683,-311,7265,0,7265,6354,27,0,27,-4845
2012:Q4,-2805,169,118075,-3596,121,-56,-56,0,0,0,0,1,-3662,-82,-1,-1,122699,0,30310,0,30310,92355,99229,-6874,34,-911,-911,0,0,0,0,-33,0,0,-33,118065,118074,36013,67421,7302,28,7274,0,19236,-549,803,25910,14719,14445,0,14445,195,-9,0,-9,-2983
2013:Q1,-186,128,289940,-999,-105,-61,-61,0,0,0,0,1,-833,8,-16,-1,289581,0,141224,0,141224,148299,152880,-4581,58,-174,-174,0,0,0,0,1541,0,0,1541,289706,289502,307728,-18618,-13487,81,-13568,0,-15453,0,2758,18999,-11435,-1731,0,-1731,2123,204,0,204,-548
2013:Q2,-1191,127,281749,-6389,-123,111,111,0,0,0,0,1,-6377,-131,12,0,286703,0,146831,0,146831,139827,143283,-3456,45,-124,-124,0,0,0,0,1678,0,0,1678,281818,281889,222272,73077,55596,-110,55706,0,-32,-1,837,16093,584,-10304,0,-10304,-3156,-71,0,-71,-1248
