1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2011:Q1,13138162,1426570,11711592,10937883,773709,-3565,4394,95845,1319946,3510,2178031,2135813,1459943,1016024,307185,146456,-9722,675870,934178,264238,318109,9348,-15991,-564097,-905454,640907,-14346,-285203,-14853,-16029,6088,-4912,22406,164560,117255,64848,516903,14544,36909,258308,-624,237596,30396,100880,-32760,133280,5800,19840,1496,42217
2011:Q2,13249214,1445863,11803351,11054068,749283,-2351,4385,83844,1328844,1817,2153418,3101513,1464216,1011332,310679,151816,-9611,1637297,1612919,140016,691004,-17248,79026,-10256,-690979,189578,-24463,515609,175313,176037,3612,-4336,-454401,149363,251028,73336,496333,14544,24862,-24378,-2632,-43510,-65522,84228,-63068,-4948,5800,19840,1924,-948095
2011:Q3,13392554,1471428,11921126,11135210,785916,-5768,4418,82266,1339274,-550,2197820,3620458,1482145,1018665,315572,157399,-9491,2138313,2085075,605772,114365,-3656,-275609,1348357,701973,188163,17239,440982,-44519,-51019,10104,-3604,-804122,142217,225176,128728,531168,14544,102654,-53238,-19412,-48666,-136179,107889,34080,-60256,5800,19840,-5000,-1422638
2011:Q4,13458353,1470905,11987448,11191223,796225,-1503,4442,97410,1346305,4698,2229297,2896893,1512896,1038888,323218,160151,-9361,1383997,1436389,175834,353329,-28088,-103738,279740,378896,-219964,28146,92661,-188500,-188460,4120,-4160,-6616,179061,108805,87908,495229,14544,68880,52391,-5856,38687,-51527,144658,45380,-105624,5800,19840,-280,-667596
2012:Q1,13720382,1468324,12252058,11342406,909652,-4138,4554,129962,1348220,6792,2372350,1854551,1570651,1072102,342384,165406,-9241,283900,409616,54999,337868,-4412,-68794,-1051515,-401553,-595414,-136510,81963,64582,89138,-12408,-12148,-17149,56906,407887,-32340,654962,9036,-2415,125716,-6880,121800,-86964,141364,-37808,96460,8748,3452,7344,517799
2012:Q2,13851860,1487682,12364178,11390108,974070,-2472,4612,117519,1359525,8246,2435784,2932173,1574009,1067829,347094,168227,-9141,1358164,1400548,-39760,341957,-22240,-19985,665219,528848,273960,16412,-154002,58319,75023,-14596,-2108,-164569,-2646,211136,-55704,419724,9036,61,42384,-19324,50772,-88931,161139,560,-30744,8748,3452,7484,-496389
2012:Q3,13811848,1510004,12301844,11441933,859911,-3043,4653,121780,1367678,10745,2330928,3163294,1592211,1075475,359584,166233,-9081,1571083,1574306,95241,93935,5360,27387,265321,-225723,110004,-123134,504174,-37977,-11777,-12296,-13904,120455,-970,448423,15544,508493,9036,24056,3223,-14484,12615,-159665,143756,2008,17768,8748,3452,1640,-832366
2012:Q4,14287089,1572046,12715043,11552571,1162472,-787,4716,138699,1376131,-45027,2716826,3284206,1637172,1096094,383104,167036,-9062,1647034,1619131,376496,450280,-10228,211792,227739,666812,-39759,-131564,-267750,75764,96768,-12968,-8036,-549421,-20178,273818,31408,521873,9036,20753,-27903,-16916,-635,-90400,188461,8584,-116028,8748,3452,-13804,-567379
2013:Q1,13904887,1650843,12254044,11664031,590013,-2756,5217,149894,1386851,18204,2100581,2241812,1691721,1110242,403077,187831,-9429,550091,781778,58073,-99935,12876,-124961,-979941,-198888,-401906,-54703,-324444,-81261,-72845,-1264,-7152,795275,141847,502792,2300,506740,5660,42314,231687,-5916,235975,-45769,200968,-1164,73644,8296,-2360,3988,-141231
2013:Q2,14037079,1683862,12353217,11702405,650812,-1368,5171,141056,1401691,19232,2167788,2158145,1706850,1108259,422432,185418,-9259,451295,610559,193682,339625,15248,33135,-1356591,-303231,-183922,-74824,-794615,229186,239018,-2720,-7112,372540,159983,33295,23876,515756,5660,45165,159265,-12840,166857,-49799,151156,19016,38188,8296,-2360,7608,9643
2013:Q3,14123638,1676332,12447306,11795140,652166,-3126,5113,142552,1412541,20925,2178095,2362549,1725484,1112286,435561,186807,-9170,637065,751883,198849,368599,-92,-45779,-200621,-189081,302478,-1013,-313005,-70503,-60351,-2844,-7308,-459249,158692,163864,33884,529266,5660,69313,114818,-17256,138454,15424,179702,-36404,-28564,8296,-2360,-4020,-184454
2013:Q4,14209478,1699103,12510375,11940580,569795,-406,5118,144378,1426032,21788,2112893,2500558,1733442,1117809,436083,188712,-9162,767116,1467157,309748,-141516,-17636,-138407,-249566,-152225,-106308,-36915,45881,192479,203087,-7444,-3164,426206,172648,250361,24420,571626,5660,61136,700041,-17496,715461,-14832,178425,59512,484060,8296,-2360,4436,-387665
2014:Q1,14460196,1745793,12714403,12046536,667867,-2741,5224,145316,1437600,20363,2222455,2470831,1739814,1119762,442465,186841,-9254,731017,1069001,-66798,600504,1728,167101,-440099,-615516,323415,-70542,-77456,178753,191921,-8384,-4784,-128951,77224,242068,37404,343615,27480,28971,337983,-4520,312051,-33334,240917,10616,86672,7180,26532,3920,-248377
2014:Q2,14691362,1759499,12931863,12216758,715105,-602,5230,176968,1443695,19182,2310754,2891100,1792964,1153789,457004,191531,-9360,1098136,1391594,135334,527165,-10868,-81111,-234076,-387216,44145,-71002,179997,-77006,-64330,-8036,-4640,415248,61737,224573,48364,316914,27480,37840,293458,-2344,263774,-30561,236811,33348,16996,7180,26532,5496,-580346
2014:Q3,14888875,1799757,13089118,12374173,714945,-2462,5252,187077,1457535,-21405,2373248,3150064,1826668,1169578,471389,195281,-9580,1323396,1159119,129110,260714,11576,-31074,123716,-77423,251585,-95605,45159,116654,133498,-9056,-7788,-137943,73716,178084,53820,333494,27480,19773,-164276,-11160,-177012,-24087,220807,2180,-383092,7180,26532,-2636,-776816
2014:Q4,15095862,1837669,13258193,12508126,750067,-1919,5285,191619,1470375,19223,2385634,3228344,1860929,1183255,488988,198598,-9912,1367415,1608727,-310058,519057,-27872,-68880,12143,169215,-69737,-28318,-59016,-16713,-9077,-7872,236,736866,63845,243566,68688,375409,27480,-14804,241313,-7756,224417,70583,177754,33080,-64180,7180,26532,-1880,-842710
2015:Q1,15286081,1905569,13380512,12552198,828314,-2900,5254,191951,1477040,20650,2468501,3562801,1878397,1185409,501286,201768,-10066,1684404,2007884,132808,770689,-4664,43550,-12286,325477,61232,-67286,-331709,-12733,4803,-14500,-3036,337901,155497,173667,65192,329200,212,28850,323479,-2064,302435,15506,233961,33460,9096,10412,18668,4440,-1094300
2015:Q2,15431734,1943891,13487843,12706484,781359,-1633,5224,210684,1487181,21338,2451029,2602552,1924594,1209944,516526,208499,-10375,677958,1182632,366354,332491,-20424,73529,-167408,83751,43436,-21430,-273164,-104141,-87105,-13932,-3104,-92789,151469,174684,37036,406079,212,25538,504674,-13616,496162,157846,258668,40596,28640,10412,18668,3460,-151523
2015:Q3,15546539,1948277,13598262,12832216,766046,-2924,5250,204882,1508011,21562,2449203,3152545,1955941,1218331,537153,211053,-10596,1196604,1538529,-224121,682005,-13228,118040,1444538,1027841,452488,-12918,-22873,-139257,-119885,-17012,-2360,-985056,158417,-27703,60180,395920,212,68582,341925,-9896,334033,114281,250548,27388,-68596,10412,18668,-880,-703342
2015:Q4,15630610,1965812,13664798,12878224,786574,-2151,5336,197999,1521039,22126,2475999,3054702,1969118,1218848,548402,212598,-10730,1085584,1415649,173710,436539,-17028,-47691,-162501,219067,150833,-91294,-441106,-42484,-26036,-14220,-2228,302883,139358,60724,33168,503561,212,35198,330065,-6008,317529,145255,190766,24728,-53632,10412,18668,-124,-578703
2016:Q1,15707656,1925301,13782355,12974234,808121,-2653,5505,219584,1517248,21293,2515502,3175759,2007363,1231864,567267,219132,-10900,1168396,1608634,43546,576702,2904,92806,232672,398959,-73235,-38971,-54080,158455,168339,-7760,-2124,164587,-208990,64683,54276,362807,3184,61001,440238,3876,422326,134569,263909,31548,-21180,13480,9300,4736,-660257
2016:Q2,15785822,1943993,13841829,13115320,726509,-2318,5574,215360,1536559,14366,2456170,2927520,2024366,1238533,575963,221013,-11143,903154,1394532,-4673,538759,-5240,-127640,93036,214836,17769,-4689,-134879,3162,11062,-5408,-2492,599315,-250769,82333,83364,310018,3184,69683,491378,-460,479258,182067,231239,7896,44576,13480,9300,3280,-471350
2016:Q3,15940626,1972518,13968108,13254819,713289,-1915,5568,221704,1557542,21443,2463609,2351488,2051683,1257322,582539,223215,-11393,299805,821065,-70478,1299498,-2000,-289993,-74936,3783,-150600,71727,153,-146624,-135816,-8392,-2416,-344155,-158089,137994,37964,370589,3184,58112,521260,-9212,525032,202262,249490,10260,49540,13480,9300,-3860,112121
2016:Q4,16116495,1993195,14123300,13386431,736869,-974,5473,224249,1571133,1184,2524620,1104457,2078729,1265406,598232,226741,-11650,-974272,-633662,-201454,424425,-18120,-248937,-511432,7187,64282,62669,-645570,-80885,-73605,100,-7380,7274,-235729,-66162,4628,249586,3184,39960,340610,-6628,343386,225606,200212,-7128,-88784,13480,9300,-5448,1420163
2017:Q1,16357295,2004238,14353057,13564085,788972,-2479,5356,208789,1595436,-6353,2591715,3095526,2103196,1268376,617538,228883,-11601,992330,1577930,414873,431659,18128,3381,-439091,-311144,88365,-92554,-123758,43897,55221,-3756,-7568,145984,110022,253025,26000,522125,16012,31916,585600,-756,575520,317326,195498,-18216,73872,7040,5340,5496,-503812
2017:Q2,16551071,2012301,14538770,13666688,872082,-2452,5219,205543,1616116,21960,2664110,3158751,2111135,1276895,629869,216316,-11945,1047616,1631638,146380,76614,12400,56463,256861,287953,-21703,-29898,20509,-26014,-23646,3064,-5432,267932,116347,168226,5892,491204,16012,43320,584021,12396,564597,265785,174824,47600,69348,7040,5340,1688,-494641
2017:Q3,16747178,2055064,14692114,13809094,883020,-2347,5155,220739,1631137,-98975,2826369,2706580,2140663,1298336,638379,216335,-12387,565917,1013079,70677,398967,23712,90769,-426727,-335259,25844,-74981,-42331,-89020,-70892,-9000,-9128,-243376,97544,485490,27640,424933,16012,136457,447162,-14264,455858,264290,177068,-13236,20696,7040,5340,228,119789
2017:Q4,16995481,2123711,14871770,14049256,822514,-1310,5173,261106,1641948,22739,2696346,2890031,2209612,1342794,656601,223143,-12926,680419,1377939,205327,-65252,-3424,140806,76069,160706,10985,52805,-148427,-173400,-166840,-4048,-2512,199152,107513,342311,28980,499594,16012,4251,697520,7788,684680,297247,229873,15412,135108,7040,5340,-288,-193686
2018:Q1,17204659,2071599,15133060,14252863,880197,-2366,5304,261862,1668797,22446,2780740,3305735,2239974,1357223,658856,237167,-13272,1065761,1620654,53210,719232,12504,59860,170745,454751,-38046,-121449,-124511,-93588,-84644,-5312,-3632,-54641,23272,309200,51680,297330,5536,66313,554893,6360,530581,271174,181215,15884,65848,-3540,8216,9736,-524995
2018:Q2,17407174,2058107,15349067,14409113,939954,-1654,5354,252115,1693119,22186,2855994,2737490,2265311,1361609,674968,242463,-13729,472179,941989,-326970,665666,1312,272661,526687,558708,109469,20024,-161514,-35921,-25877,-6408,-3636,-603662,-42378,77536,49376,318546,5536,33601,469811,-1284,463475,311002,121817,64244,-30048,-3540,8216,-596,118505
2018:Q3,17648330,2085263,15563067,14534557,1028510,-2491,5394,243040,1712998,8383,2968280,3363599,2267084,1364801,674947,241367,-14031,1096515,1600379,-355143,68168,-2600,-151552,841780,662503,328036,44992,-193751,-12031,-1203,-6312,-4516,475693,-84647,448246,36876,260421,5536,69632,503864,-10556,502816,317645,190291,-11924,10344,-3540,8216,3388,-395319
2018:Q4,17852608,2081642,15770966,14633001,1137965,-1673,5368,234424,1728562,-15409,3109319,2916751,2260587,1365380,664778,244607,-14178,656164,1093813,-70894,269767,236,511858,1622833,680678,308572,67421,566161,-86616,-77092,-5808,-3716,-687969,-25383,-796110,55608,254095,5536,40854,437649,-1120,435485,251539,197426,91328,-101268,-3540,8216,-4932,192568
2019:Q1,18152690,2155386,15997304,14680663,1316641,-3105,5426,218086,1746557,17067,3255686,4619062,2258140,1361112,655568,255322,-13862,2360922,2797146,1638,607128,-3640,668578,9146,241390,21306,-114731,-138819,-6426,26,-2468,-3984,700910,47854,312451,14960,421359,-1160,24350,436224,-4888,386724,237180,179704,-56812,-23040,49692,48548,5840,-1363377
2019:Q2,18292676,2217737,16074939,14896836,1178103,-951,5388,233269,1770331,14832,3160532,4306881,2309030,1393482,672015,257250,-13717,1997851,2696542,-209859,435483,-5508,-39801,1366849,700583,245241,-97917,518941,34084,40524,-2644,-3796,-23488,55118,566963,17356,462001,-1160,38504,698691,1392,651531,331431,168096,56980,45332,49692,48548,-2780,-1146349
2019:Q3,18417362,2195305,16222057,15104825,1117232,-2072,5349,247951,1788324,14589,3131497,3445884,2351646,1417688,688603,259001,-13646,1094238,1730658,-434817,719334,-476,826729,-12097,27365,-34523,-76180,71241,123773,129953,-2568,-3612,-26911,57646,-105045,53312,499096,-1160,31274,636420,-1564,585940,315786,209338,-8488,19612,49692,48548,3496,-314387
2019:Q4,18589913,2226222,16363691,15263034,1100657,-2800,5354,243730,1804641,13931,3126943,4654548,2363371,1422882,695987,258152,-13650,2291177,2906818,738574,541091,4824,326626,-466233,-318667,90988,20000,-258555,-599,5881,-1860,-4620,741659,69658,546867,-5540,339260,-1160,71792,615642,-2440,570018,257551,183459,52848,26468,49692,48548,-484,-1527605
2020:Q1,18769151,2247715,16521436,15039177,1482259,-4215,5406,166522,1834439,15242,3458357,5083419,2334641,1368626,722567,257157,-13709,2748778,3343766,144411,1210437,37432,2046104,-290702,-1248691,63252,12372,882365,555114,561122,-1424,-4584,251855,-39902,-1286426,192452,453685,38400,30906,594988,-11332,568104,293866,36838,135048,68096,34256,28132,10084,-1625062
2020:Q2,20194227,2107358,18086869,13657041,4429828,-5024,5082,139634,1848960,-41176,6449492,8037261,2250565,1350749,670510,243027,-13721,5786696,5734590,1991370,2494074,-25844,972598,-1299952,-303351,-1480045,-72912,556356,-68230,-61206,-3056,-3968,938039,47975,199615,24,344544,38400,101977,-52106,-9036,-67390,262910,-275432,-32604,-56520,34256,28132,-3812,-1587769
2020:Q3,19834254,2248232,17586022,14950257,2635765,-3603,5277,414715,1862621,17569,4886652,2983342,2646514,1625396,779490,255297,-13669,336828,1254808,1225943,250552,15808,-786140,-1307306,-199433,-56176,31171,-1082868,-184696,-180460,-832,-3404,998789,79386,252094,87964,408673,38400,175340,917980,-5244,896732,559839,109157,-44204,237684,34256,28132,-1640,1903311
2020:Q4,19682696,2377804,17304892,15216707,2088185,-1610,5471,409093,1913849,20319,4383727,5392659,2748782,1656466,851262,254605,-13551,2643877,3595639,4567732,-2259866,3896,-533326,278960,570786,-240426,-90511,39111,143264,146172,-2024,-884,512982,19682,232308,90624,490518,38400,10465,951763,-11816,939807,483513,81282,23888,316868,34256,28132,-4360,-1008932
2021:Q1,22155483,2547735,19607748,15739833,3867915,-373,5607,474958,1975690,-171911,6484494,4368916,2905541,1765106,895976,258007,-13548,1463375,2483405,1170047,1951100,5404,559814,-3624243,-2083037,-428724,-97423,-1015058,-569,-7221,7552,-900,1660656,-116391,687880,-3996,99027,38904,55773,1020030,2336,981418,560120,162398,-1428,230676,29652,27772,8504,2115578
2021:Q2,21034799,2675644,18359155,16522404,1836751,-4145,5753,570934,2026358,18938,4405207,4964119,3050994,1887477,920919,255958,-13360,1913125,3211901,1647657,-287663,-5112,42559,-236940,-830717,388931,-55826,260673,61332,58752,5184,-2604,1650308,-52547,211632,34852,71839,38904,35080,1298775,-32,1274355,851552,293923,1784,97444,29652,27772,-3320,-558912
2021:Q3,21148824,2749991,18398833,16878391,1520442,1429,5847,411771,2121139,-31020,4079954,4180972,2987728,1798140,948047,254708,-13167,1193244,2470747,579136,359904,-3200,-389687,266608,465058,-271775,-92880,166205,174890,170966,5812,-1888,622028,-83327,406581,81044,306053,38904,111814,1277503,-3876,1253695,853462,231353,52744,86484,29652,27772,-88,-101018
2021:Q4,21338885,2847021,18491864,17334173,1157691,-1623,5911,441757,2192373,22649,3761638,4718309,3095693,1878053,980265,250345,-12970,1622616,3012214,485756,1102512,1980,224398,-1392000,-780575,341629,-138142,-814912,105952,103244,5416,-2708,1424695,-209636,997523,9900,208529,38904,13700,1389598,-2300,1363342,895026,263576,156268,18820,29652,27772,784,-956671
2022:Q1,21557386,3254063,18303323,17699252,604071,-2526,5931,438487,2265989,30705,3269385,4330462,3176604,1916079,1009633,264029,-13137,1153858,2683272,707796,241283,8332,91111,218771,440956,381432,-71441,-532177,416576,428220,-8768,-2876,1138981,-193976,-513255,63760,400210,32060,71625,1529414,8300,1482726,1041178,345520,58364,5848,31816,31352,7036,-1061078
2022:Q2,21852965,3297371,18555594,18154642,400952,-3888,5872,375393,2349207,31625,3084167,3437116,3172319,1910858,1012237,262271,-13047,264797,1660281,1687574,-1350206,4624,329968,1892842,966371,694377,150332,81762,-185210,-171086,-10708,-3416,74759,-131427,-1265827,73664,392996,32060,104463,1395484,-10076,1377420,1043369,401159,92716,-199164,39340,31352,-3212,-352949
2022:Q3,22299823,3224945,19074878,18482147,592731,-2957,5918,352601,2395150,-74077,3405684,3239135,3122904,1915081,957430,263468,-13075,116231,1307297,858753,-1537690,6200,232387,1569843,1590365,893049,4010,-917580,-245769,-232957,-8780,-4032,298190,-103828,-432293,70140,438963,32060,120340,1191066,-2980,1162642,788420,314166,55696,-22664,27024,31352,52,166549
2022:Q4,22645503,3203249,19442254,18775624,666630,-1169,5887,303634,2434510,23455,3374263,4058260,3057502,1898546,906396,265779,-13219,1000758,1581605,-1516958,-443743,-5456,511562,3690144,2362360,895032,59474,373278,-198081,-186705,-9056,-2320,-283111,-39289,-566590,33128,281231,32060,86708,580847,1060,558203,413041,322034,93912,-298352,27568,31352,-9768,-683997
2023:Q1,22981216,2834242,20146974,19196301,950673,-711,5930,362097,2442020,31788,3716361,4741971,3124639,1965676,884363,288055,-13455,1617332,2102891,-73580,-1686259,-2456,1591969,2118285,1392903,338983,108254,278145,-102041,-103453,1172,240,-286040,-113851,-102490,91056,527569,35400,105330,485559,640,451215,351626,200353,-90468,-33112,22816,29620,4084,-1025610
2023:Q2,23288788,2828417,20460371,19427281,1033090,-1401,5978,336831,2468825,-230370,4061737,4907450,3123126,1962677,888005,286069,-13625,1784324,2399665,195551,-7690,-12940,861997,900028,1472628,-506592,156869,-222877,-29708,-28004,-2852,1148,-186011,38225,8059,55524,463071,35400,78160,615341,8880,576777,379278,164239,-23416,43612,13064,29620,64,-845713
2023:Q3,23532369,2865999,20666370,19723459,942911,-2636,6036,314016,2504459,-179116,3931830,3422122,3144762,1961428,913557,283480,-13703,277360,909346,-657548,127108,8168,674013,350417,405826,403500,39804,-498714,-266056,-267652,476,1120,422716,57097,-239528,1032,321180,35400,75346,631986,276,599334,462643,19079,1048,102532,14032,29620,2756,509709
2023:Q4,23807765,2894283,20913482,19971258,942224,-825,6078,307576,2515808,-23694,3782399,4059719,3156931,1959228,928500,282893,-13690,902788,1366195,-87695,-249816,3896,605997,1392647,424085,46804,91656,830101,130237,134229,-1768,-2224,-552604,-13922,-257316,-45240,311207,35400,93404,463407,-976,432023,273352,136759,21220,-10952,11644,29620,2740,-277319
2024:Q1,24344193,2965619,21378574,20230500,1148074,-2435,6171,340122,2474226,-42762,3996578,4181462,3194930,1948237,965408,295014,-13729,986532,1621634,1098870,-463810,9504,502160,-1257513,-647767,-74458,136691,-671979,2626,8214,-3680,-1908,390144,147971,523601,98484,410981,34872,123743,635102,9656,589186,286759,100603,33608,158148,10068,29892,6368,-184884
2024:Q2,24574012,3005390,21568622,20507501,1061121,-1414,6226,334448,2503579,-25582,3917090,5372130,3201944,1961533,965867,288182,-13638,2170186,2783335,-426537,354540,4424,427587,1147726,983377,87763,230063,-153478,-190347,-182831,-4380,-3136,1278416,26454,-434754,52300,407626,34872,101027,613149,14308,568725,433175,57138,-5632,80676,3368,29892,224,-1455040
2024:Q3,24716749,3054184,21662565,20773588,888977,-711,6229,348678,2525238,-52575,3808528,5359501,3227845,1985907,963860,291637,-13559,2131656,2743889,-60909,178596,12612,724176,336119,-23882,-15516,95678,279839,279355,287203,-6072,-1776,818894,-2950,-44348,28844,312873,34872,125754,612233,7112,581585,429985,121232,1844,18156,10368,29892,-6356,-1550973
2024:Q4,25042276,3117638,21924638,21090172,834466,64,6269,395416,2542826,-70967,3837470,4666252,3313510,2044258,988657,294089,-13494,1352742,2062633,234152,15898,1516,1097805,-410841,202359,335894,-77269,-871825,-123348,-119940,-5928,2520,916971,-56740,-231731,69832,442036,34872,72212,709891,1508,678095,341262,123345,41132,164460,7896,29892,396,-828782
2025:Q1,25463745,3187716,22276029,21323124,952905,-1976,6406,356815,2573160,-77532,3952030,5325560,3312480,2029116,994817,302216,-13669,2013080,2429257,758141,-16080,7140,679838,-731745,-321955,-399074,112168,-122884,345202,351930,-5196,-1532,1171381,47297,-306347,39792,297436,34580,102621,416177,7260,367201,311090,66887,-20412,6516,3120,30044,11672,-1373530
