date,FU316010105.Q,FU316210001.Q,FU316240001.Q,FU316231001.Q,FU316231061.Q,FU316601001.Q,FU316150105.Q,FU316403105.Q,FU316402101.Q,FU316900005.Q,FU316901001.Q,FU316404001.Q,FU316403001.Q,FU316130001.Q,FU316402001.Q,FU316006005.Q,FU316300001.Q,FU313154015.Q,FU315440095.Q,FU316000105.Q,FU315090005.Q,FU315019001.Q,FU315420003.Q,FU315000005.Q,FU314090005.Q,FU313011105.Q,FU313020005.Q,FU313030003.Q,FU313030505.Q,FU313011545.Q,FU314022005.Q,FU313061703.Q,FU313063005.Q,FU314023005.Q,FU313069005.Q,FU313065005.Q,FU313066220.Q,FU313064105.Q,FU313081115.Q,FU313070000.Q,FU313078000.Q,FU314190005.Q,FU313111303.Q,FU313125003.Q,FU313131003.Q,FU314122005.Q,FU313161105.Q,FU313161705.Q,FU314123005.Q,FU313165403.Q,FU313169005.Q,FU313169205.Q,FU313140003.Q,FU313170005.Q,FU313190005.Q,FU713011203.Q,FU713014003.Q,FU343073045.Q,FU313172003.Q,FU313190015.Q,FU317005005.Q,FU314000035.Q
1983:Q1,148833,69330,9824,7325,288,51868,9507,1197,-506,208758,68208,78044,18599,39722,4185,-59925,19421,-333,2629,-42800,-39712,24061,10,-63783,6499,98,-3928,-177,2198,-725,0,0,0,1230,1659,-429,0,0,415,1273,6115,70282,0,170,0,56156,56120,36,-3246,-15,-3231,-3231,28,221,16953,-10,0,15210,0,1753,-3088,-3870
1983:Q2,162162,70804,11358,11707,311,57670,9505,1277,-470,212526,70080,78103,19082,40784,4477,-50363,20133,992,2135,-33357,-28493,24972,-3658,-49807,12187,303,12668,-201,274,-266,0,0,0,3812,3023,789,0,0,225,1082,-5710,61994,0,179,0,40969,41012,-43,8173,-32,8205,8205,405,1926,10342,-7,0,11044,0,-695,-4865,12623
1983:Q3,164697,72918,11542,13570,305,55907,9780,1326,-651,212999,72822,75235,18243,42513,4186,-48301,20668,-796,2392,-29229,-22966,26232,-1294,-47904,13349,209,8654,35,52,-413,0,0,0,2252,1890,362,0,0,349,291,1920,61253,0,176,0,43806,43830,-24,15662,-14,15676,15676,52,1697,-140,-3,0,-654,0,517,-6264,8439
1983:Q4,169073,73721,11659,14514,307,57623,10146,1420,-317,217661,68912,75836,20947,43952,8014,-48588,20902,583,2653,-30922,-42673,27071,-7,-69737,-18343,-545,-25657,-108,1979,-249,0,0,0,1679,1181,498,0,0,380,1120,3058,51394,0,164,0,34427,34436,-9,3804,-20,3824,3824,473,1167,11359,-7,0,10928,0,438,11751,-24324
1984:Q1,168049,71526,11458,13814,331,59535,10479,1524,-619,222397,70715,78427,20335,45700,7221,-54349,21524,705,2584,-36113,-31170,27499,-706,-57963,15752,226,2027,140,439,116,0,0,0,1590,1910,-320,0,0,324,1319,9572,73715,0,157,0,47493,47530,-37,-635,-37,-598,-598,86,2590,24024,-10,0,16625,0,7409,-4943,1722
1984:Q2,181218,73934,11874,16812,332,66401,10942,1572,-650,222968,73976,78076,20077,47103,3737,-41751,21978,1835,2859,-24466,-28360,28370,-1558,-55172,-4511,288,67,25,333,-22,0,0,0,2692,2449,243,0,0,311,2285,-10490,50661,0,224,0,29116,29128,-12,5421,-24,5445,5445,454,2609,12837,-11,0,11656,0,1192,3894,-242
1984:Q3,179796,77314,12065,14532,307,63824,11054,1586,-887,225350,74756,77525,19503,49697,3870,-45555,22907,5,3072,-25724,-23756,28660,-1079,-51337,19385,271,15705,98,458,99,0,0,0,3519,4153,-634,0,0,376,1262,-2402,70722,0,124,0,51193,51200,-7,15547,-28,15575,15575,53,1756,2049,-3,0,1053,0,999,-1968,16835
1984:Q4,182107,79119,11903,14026,334,64368,11295,1592,-530,236970,76765,79387,23640,51327,5852,-54863,24173,317,3298,-34305,-44411,31065,-614,-74862,242,193,-12534,269,161,386,0,0,0,9347,7769,1578,0,0,415,216,1789,75104,0,181,0,60124,60135,-11,7418,-11,7429,7429,491,188,6702,-1,0,11427,0,-4724,10107,-12053
1985:Q1,189320,86553,11439,12417,354,65734,11729,1762,-667,240505,77018,82642,21857,52065,6924,-51185,23629,807,2665,-31028,-28753,30907,47,-59707,7640,264,-4563,-69,-237,125,0,0,0,6451,6250,201,0,0,335,2079,3255,67347,0,170,0,44333,44347,-14,6779,-25,6804,6804,36,3017,13012,-3,0,6929,0,6086,-2275,-4188
1985:Q2,191431,76915,11447,14752,462,73258,11877,3201,-481,241853,78373,82149,21671,53286,6375,-50422,24054,409,3373,-30150,-26957,32581,-48,-59490,6499,180,10378,-27,-328,124,0,0,0,6494,5997,497,0,0,340,1731,-12393,65989,0,195,0,33156,33165,-9,16668,-20,16688,16688,469,2877,12624,-2,0,10876,0,1750,-3193,10597
1985:Q3,197498,85912,11799,16844,544,68991,12137,1813,-542,242861,81714,82172,21889,53630,3457,-45363,24351,-20,3365,-24357,-27635,34500,-1131,-61004,3764,264,-6337,83,-408,123,0,0,0,7069,6489,580,0,0,336,1040,1594,64768,0,141,0,38069,38075,-6,22641,-13,22654,22654,56,2807,1054,-1,0,1099,0,-44,3278,-6425
1985:Q4,197477,87073,11367,14456,579,69926,12189,1820,67,249751,83276,82919,24519,54761,4277,-52274,24937,335,3789,-31461,-52727,34541,-70,-87198,13892,189,13513,53,-74,1563,0,0,0,-2009,-2572,563,0,0,290,-1171,1538,101090,0,128,0,77589,77587,2,26322,-11,26333,26333,547,1939,-5435,0,100,1674,0,-7209,21266,14379
1986:Q1,197313,85391,10896,14338,367,71866,12775,1827,-146,251363,81953,86258,23139,55642,4371,-54049,25234,872,3303,-32991,-37981,33474,-9,-71446,-9154,274,-18663,373,-370,93,0,0,0,3142,3141,1,0,0,208,-497,6286,62292,0,155,0,35753,35807,-54,-648,-11,-637,-637,30,2059,24943,0,0,18765,0,6178,4990,-19480
1986:Q2,208788,87106,10688,16869,396,79474,12467,1884,-96,260580,84926,85873,24523,56069,9189,-51792,25718,724,3427,-30225,-33794,34631,-1858,-66567,6965,104,12380,25,-395,123,0,0,0,3964,3716,248,0,0,394,706,-10336,73532,0,123,0,26434,26432,2,30323,-9,30332,30332,496,4973,11183,-6,100,10445,0,644,3569,13148
1986:Q3,205207,88620,11151,17136,437,73872,12726,1677,-412,260230,86547,87855,24866,56177,4785,-55023,26099,220,3505,-32649,-33954,36971,-2,-70923,8655,-163,7304,-190,-1464,196,0,0,0,2828,2776,52,0,0,715,-948,378,79578,0,108,0,65499,65105,394,3429,-12,3441,3441,73,5912,4557,0,200,4571,0,-214,1305,7059
1986:Q4,206600,89484,10963,17679,513,73721,11951,2223,67,261676,86346,88675,24095,56316,6244,-55075,26537,480,2875,-31894,-48402,36810,-1155,-84057,529,31,-612,-23,-230,60,0,0,0,742,-480,1222,0,0,165,-1583,1979,84586,0,129,0,55475,55426,49,29268,-4,29272,29272,443,1674,-2403,-20,0,1060,0,-3443,16508,-745
1987:Q1,213091,94404,10898,17749,465,75662,11690,2405,-181,263461,85522,89635,22604,56747,8953,-50370,26925,206,2855,-26506,-26391,36492,-1,-62882,-17379,-76,-22207,-112,-451,-637,0,0,0,-2656,-2366,-290,0,0,189,5275,3296,45503,0,168,0,16974,15988,986,7995,-9,8004,8004,127,2311,17928,17,0,18713,0,-802,-115,-22864
1987:Q2,235001,102890,11196,22176,500,84207,11671,2693,-332,264314,87676,90442,22667,57284,6245,-29313,27274,495,3112,-5646,12264,38179,-47,-25868,24213,171,30992,252,-488,-1628,0,0,0,727,774,-47,0,0,282,1484,-7579,50081,0,154,0,21624,22091,-467,16031,-2,16033,16033,489,1299,10484,-12,0,9739,0,757,-17910,32699
1987:Q3,225540,97046,11886,23916,481,78075,11527,2534,75,262982,86722,91162,21610,58288,5200,-37442,27718,922,2865,-13511,-12862,39014,-206,-51670,-10906,210,-2972,-53,-407,83,0,0,0,-5862,-608,-5254,0,0,407,1080,-3392,40764,0,117,0,16917,17143,-226,18887,-3,18890,18890,1031,2447,1365,6,0,1593,0,-234,-649,-2688
1987:Q4,225859,98648,11960,21609,594,79486,11050,2574,-61,274471,90421,90229,24216,59996,9609,-48612,28190,-506,3059,-22975,-44155,38758,-184,-82729,-13875,205,-13888,131,-604,-1613,0,0,0,-67,-369,302,0,0,333,139,1488,68854,0,171,0,48968,47725,1243,26771,-1,26772,26772,-442,1420,-8034,3,0,1055,0,-9092,21180,-15021
1988:Q1,228674,96911,12229,20413,531,83543,12713,2246,89,278364,88689,96243,24630,61031,7771,-49690,28912,164,2988,-23930,-30093,36457,45,-66595,3566,-155,-2451,-79,-558,-451,0,0,0,-1477,-1579,102,0,0,279,1151,7306,70161,0,162,0,32234,32357,-123,4970,0,4970,4970,21,2669,30105,-15,0,19803,0,10317,6163,-1080
1988:Q2,245513,100097,12598,23639,687,94634,11270,2307,281,276980,90948,95375,23956,61152,5549,-31467,29474,746,3263,-6003,-4186,36951,607,-41744,2478,-180,18053,72,-94,105,0,0,0,-1059,-371,-688,0,0,298,116,-14833,44222,0,162,0,13884,11953,1931,12577,1,12576,12576,520,2545,14534,0,0,9012,0,5522,-1817,16423
1988:Q3,242306,102409,12440,25003,598,87988,11417,2466,-15,273986,89087,95529,23548,62215,3607,-31680,29986,60,3078,-4833,-11164,36938,-595,-47507,8787,34,5439,-225,-256,3774,0,0,0,1817,2733,-916,0,0,325,-1325,-795,56294,0,136,0,36085,30861,5224,16981,-2,16983,16983,37,1111,1944,-1,0,2638,0,-693,6331,4588
1988:Q4,245938,104428,12560,24708,558,88614,12181,2588,301,293058,94725,95796,26797,63517,12223,-47120,30543,379,2782,-19738,-49786,37643,-213,-87216,-19881,173,-12046,-15,-401,-896,0,0,0,-8754,-9205,451,0,0,412,132,1513,67335,0,162,0,48032,37630,10402,23138,-4,23142,23142,595,1641,-6233,-2,0,-727,0,-5504,30048,-9551
1989:Q1,253271,108304,13137,24911,750,90763,12476,2715,215,296654,91711,103582,26063,65809,9489,-43383,30996,-72,3051,-15365,-20292,37139,31,-57462,-2122,188,-19031,-72,-306,2064,0,0,0,494,508,-14,0,0,261,1708,12572,55340,0,237,0,31428,31722,-294,1725,-1,1726,1726,22,2638,19290,1,350,20676,0,-1737,4926,-19670
1989:Q2,266763,112250,12409,24588,616,101195,12647,2813,245,299270,97624,104083,25162,67315,5086,-32507,31451,869,2741,-4666,5575,37632,-387,-31670,13354,-66,25854,-47,95,6002,0,0,0,-495,349,-844,0,0,257,1392,-19638,45024,0,217,0,6912,5629,1283,11105,-1,11106,11106,527,3477,22786,2,3150,8636,0,10998,-10240,28538
1989:Q3,261613,115299,11805,23705,684,92954,13018,3136,1012,295865,95421,103678,25838,67847,3081,-34252,31945,-70,2548,-4785,-28542,38635,-182,-66995,-8169,213,-8886,-130,-297,3061,0,0,0,-2794,-2799,5,0,0,314,181,169,58826,0,172,0,32471,30696,1775,18247,-1,18248,18248,-8,1598,6346,2,0,3371,0,2973,23757,-2977
1989:Q4,260827,117242,12390,22364,690,93050,12372,3123,-404,310049,98128,105511,28325,68689,9396,-49222,32478,522,2972,-20238,-53231,37813,-198,-90846,-7762,204,-12116,106,-78,1488,0,0,0,-226,-347,121,0,0,341,-87,2606,83084,0,202,0,48891,50036,-1145,30128,0,30128,30128,616,906,2341,-6,0,-1579,0,3926,32993,-11810
1990:Q1,258493,113809,12602,20994,672,95569,12594,3030,-777,317996,99483,111584,28998,70079,7852,-59503,32756,-76,3149,-29820,-23361,38977,-108,-62230,10454,248,-12269,148,-157,1582,0,0,0,9991,2632,7359,0,0,324,2204,8383,72684,0,214,0,19897,12504,7393,33635,1,33634,33634,-4,-2625,21567,1,0,21732,0,-166,-6459,-10015
1990:Q2,278245,117895,12665,24455,722,107370,12566,3126,-554,322406,101075,113258,30382,71254,6437,-44161,33104,502,1423,-12982,-9678,39879,-340,-49217,10654,221,16128,-74,-509,-47,0,0,0,10160,-584,10744,0,0,307,1008,-16540,59871,0,225,0,31433,30090,1343,12941,-3,12944,12944,548,1407,13317,5,0,9516,0,3796,-3303,15957
1990:Q3,275657,120553,12091,26410,760,99855,13028,3359,-399,319548,99043,113963,28875,73303,4364,-43892,33610,4,2336,-12621,-10562,39816,-359,-50019,21432,-365,4851,124,22,-684,0,0,0,15168,1528,13640,0,0,461,-998,2853,71451,0,155,0,58458,58788,-330,18293,-1,18294,18294,35,-521,-4969,-2,0,2945,0,-7912,-2059,6762
1990:Q4,275234,119851,13554,22652,876,99247,15862,3794,-602,330953,104568,114378,29631,74410,7966,-55719,34024,415,9700,-31810,-58735,39534,26,-98296,-8639,88,-3870,-56,45,498,0,0,0,-1683,-5514,3831,0,0,212,-3949,76,89657,0,181,0,73045,73298,-253,32546,0,32546,32546,609,-4058,-12666,-5,1500,-1354,0,-12807,26925,-4376
1991:Q1,266428,112517,14550,20551,666,99986,13462,4137,560,320184,105616,122008,10988,75221,6351,-53755,34550,-8,3748,-22945,-17266,38816,38,-56120,22258,-31,5244,-103,401,22,0,0,0,9830,170,9660,0,0,283,-860,7473,78378,0,172,0,42075,48075,-6000,2582,1,2581,2581,61,-2758,36246,0,0,22976,0,13270,-5680,-2673
1991:Q2,285118,115447,15279,22603,672,113358,12708,4234,818,338309,108116,124799,23060,76031,6303,-53190,34863,799,2954,-22080,-14785,40367,37,-55189,-288,194,6805,244,136,-566,0,0,0,7385,-1285,8670,0,0,425,-918,-13993,54901,0,175,0,38166,39716,-1550,14336,-1,14337,14337,572,593,1059,4,0,7985,0,-6930,-7296,10847
1991:Q3,279255,117648,15895,24056,641,103796,12712,4369,138,338763,105446,124447,29232,76095,3543,-59508,35279,233,6305,-30767,-72468,39202,34,-111704,-13029,-6,-9342,-17,552,-1993,0,0,0,-892,-3408,2516,0,0,341,-566,-1106,98675,0,137,0,96104,103302,-7198,13843,0,13843,13843,-109,324,-11624,0,0,2803,0,-14427,41701,-1421
1991:Q4,277021,117979,16041,21949,623,103473,11903,4447,607,358975,106961,129007,35117,77011,10879,-81953,35404,490,2500,-49539,-70081,38414,40,-108535,17371,18,24694,24,255,-616,0,0,0,-5841,-423,-5418,0,0,455,-2289,671,125906,0,128,0,83346,82392,954,26141,0,26141,26141,672,-3683,19302,-3,0,-3074,0,22379,20542,7702
1992:Q1,278951,114832,15448,24421,663,107309,11022,4370,886,365272,105047,137705,38587,76609,7324,-86321,35452,-293,2588,-53164,-70402,38561,52,-109016,-8222,172,-28732,350,-39,498,0,0,0,4227,28,4199,0,0,314,668,14320,100794,0,121,0,80349,83140,-2791,-3281,0,-3281,-3281,-116,-873,24594,-2,0,23819,0,777,17238,-30147
1992:Q2,298302,118377,15295,27375,651,120573,10766,4316,949,368908,107207,139072,39793,76978,5858,-70606,35677,852,3182,-38963,-36800,39227,52,-76079,4568,170,29365,300,141,-816,0,0,0,-4908,-172,-4736,0,0,306,-2574,-17416,80647,0,118,0,58793,58696,97,14467,-2,14469,14469,613,1402,5254,3,0,8108,0,-2857,-2163,26396
1992:Q3,286391,121263,16037,23914,648,109325,10308,4411,485,368443,109708,139606,38671,76919,3539,-82052,35853,239,2732,-49170,-53678,39142,45,-92865,1035,173,12039,-26,-109,-1122,0,0,0,-7080,110,-7190,0,0,381,-3251,30,93900,0,85,0,75820,73563,2257,15241,0,15241,15241,167,-697,3284,-2,0,2316,0,970,4508,12944
1992:Q4,290710,123024,16515,26284,676,106758,10331,5322,1800,386235,110098,141596,45181,76381,12979,-95525,36286,344,2830,-62413,-90984,39463,40,-130487,-34152,-2832,-29525,-1301,2796,-699,0,0,0,-4180,33,-4213,0,0,426,-1520,2683,96335,0,109,0,77597,76930,667,24782,0,24782,24782,775,-2633,-4295,-2,-2000,-3280,0,987,28571,-26065
1993:Q1,292454,120963,15194,25980,718,113495,10900,5016,189,378120,105804,144501,41350,77691,8774,-85666,36516,69,3111,-52330,-41410,38131,56,-79597,1845,138,-7854,62,558,308,0,0,0,-5762,-1332,-4430,0,0,223,-281,14453,81442,0,126,0,55170,54380,790,-3295,0,-3295,-3295,3,1130,28308,-2,0,25220,0,3090,-10919,-12473
1993:Q2,315777,126239,16016,31462,645,125512,10809,4949,145,384835,106972,147638,42964,77963,9298,-69058,36616,528,2501,-35471,-28231,37894,39,-66165,9921,169,39150,-101,121,-338,0,0,0,-6266,-758,-5508,0,0,280,-1629,-21465,76086,0,132,0,50297,49277,1020,20319,0,20319,20319,640,1550,3148,3,0,7491,0,-4346,-7240,39216
1993:Q3,311067,129505,16832,31544,668,113872,10683,4940,3023,386652,109022,147923,42249,78126,9332,-75585,36716,-84,3125,-41910,-39257,37113,25,-76395,-12475,118,-7593,-9,604,189,0,0,0,-4340,-1122,-3218,0,0,247,182,-1873,63920,0,161,0,46688,42630,4058,14204,-1,14205,14205,69,2016,782,0,0,1957,0,-1175,-2653,-9244
1993:Q4,311741,130981,18316,33497,709,112638,10252,5249,99,394969,107690,149864,50842,77659,8914,-83228,37179,179,2664,-48892,-77520,37541,34,-115095,-7241,109,-2954,-15,-922,240,0,0,0,-9236,-7326,-2263,353,0,393,-660,5804,107854,0,229,0,84545,82614,1931,25274,-1,25275,25275,681,-1745,-1130,-4,0,-4249,0,3123,28628,1705
1994:Q1,312469,129622,18932,28035,750,118647,10755,5680,48,390431,107182,153265,44371,77309,8304,-77962,37251,-142,2110,-42679,-35879,35437,-17,-71299,-1622,100,-4434,-88,-36,-23,0,0,0,-10623,-6507,-4113,-3,0,222,-707,13966,69677,0,223,0,52392,52718,-326,-9079,0,-9079,-9079,6,513,25622,-1,0,24862,0,761,-6799,-11576
1994:Q2,342960,138394,19465,34504,774,133530,10826,5381,86,390690,105194,152686,45646,79156,8008,-47730,37472,235,2839,-13332,-10791,35949,-234,-46506,-22526,108,6814,-34,-86,-1697,0,0,0,-1479,-1135,-348,4,0,362,-770,-25744,23980,0,210,0,8292,7113,1179,8860,0,8860,8860,679,1051,4888,0,0,7356,0,-2468,-2541,6233
1994:Q3,337339,137277,20132,37450,785,121869,11132,5511,3183,397656,110313,154167,44276,80998,7902,-60317,37622,173,2930,-25798,-27382,37408,352,-65142,-12258,113,-15568,33,60,164,0,0,0,1889,618,1067,204,0,396,-406,1061,52884,0,251,0,40473,39749,724,10903,0,10903,10903,98,-508,1667,2,0,2771,0,-1106,1584,-14971
1994:Q4,336577,139788,20457,36264,833,122106,11387,5019,723,406191,106634,155708,52503,83377,7969,-69614,37984,244,3060,-34934,-42423,36569,-27,-78964,3970,118,-8544,-34,-341,-1091,0,0,0,10852,8894,-4349,6307,0,450,-1896,4455,82934,0,215,0,61169,62588,-1419,20482,0,20482,20482,485,-1276,1859,-3,0,-4816,0,6678,7489,-6381
1995:Q1,337694,139915,18478,35282,919,126399,11460,4717,524,412467,107656,161930,48380,86089,8412,-74773,38281,174,3417,-40083,-19367,37463,-41,-56789,18822,869,-7285,438,528,1963,0,0,0,-1193,-102,-1100,9,0,312,394,22796,75611,0,232,0,73234,73541,-307,-16243,0,-16243,-16243,50,-1542,19880,2,0,25883,0,-6005,-20716,-10271
1995:Q2,365737,148294,18669,40335,902,140691,11903,4465,478,415961,107644,163789,47942,88010,8576,-50224,38354,1224,3557,-16651,2987,37321,-693,-33641,10970,157,45359,-72,798,890,0,0,0,-4896,-634,-3599,-663,0,277,-1225,-30318,44611,0,264,0,25477,25075,402,10124,0,10124,10124,431,-741,9056,1,0,7709,0,1346,-19638,40417
1995:Q3,360018,149292,19376,42625,1026,127894,11778,4282,3745,415831,109109,163611,45493,88908,8710,-55813,38449,725,3227,-21316,-37320,36788,-7087,-67021,-21650,-365,-21141,-1,1232,632,0,0,0,-1433,-192,-2196,955,0,403,-1272,295,45371,0,270,0,27040,26938,102,7573,0,7573,7573,74,-378,10792,-3,2150,3060,0,5585,16004,-21779
1995:Q4,353983,152796,19030,37689,1069,126919,12107,4072,301,415283,104565,164554,48041,89319,8804,-61300,38444,609,2751,-26216,-55756,36136,-108,-91785,-30010,146,-16935,-113,154,-316,0,0,0,-13345,-12535,-2826,2016,0,526,512,-639,61775,0,243,0,49478,48195,1283,-2515,0,-2515,-11429,464,-1802,15907,-1,0,12332,0,3576,29541,-14110
1996:Q1,360372,156064,18009,39105,1171,130075,11598,4245,105,425521,105667,170872,50402,89781,8799,-65149,38504,432,3288,-30365,-15342,38665,-293,-53714,32343,202,1418,95,995,-533,0,0,0,7022,8097,-3429,2354,0,438,806,21900,86057,0,266,0,78405,78985,-580,-2333,0,-2333,6581,92,341,9286,3,0,12916,0,-3633,-15023,-990
1996:Q2,395984,168546,17766,45143,1175,147189,11540,4477,148,426514,106038,171765,50628,89304,8779,-30530,38398,1363,2664,3841,31787,37872,-175,-5910,-6353,130,18146,3301,-41,85,0,0,0,1400,331,-434,1503,0,377,-1182,-28569,-443,0,251,0,-23497,-24059,562,11839,-1,11840,11840,608,1439,8917,-3,0,5971,0,2949,-27945,18475
1996:Q3,389112,170164,18224,44973,1318,134176,11898,4692,3667,427182,108560,172217,47398,90293,8714,-38070,38484,358,2220,-2164,-15957,37211,-410,-52758,-2995,-848,982,-1023,99,-3412,0,0,0,-10,-1104,-1396,2490,0,433,594,190,49763,0,224,0,41170,41938,-768,11235,-1,11236,11236,39,745,-3650,0,-450,4209,0,-7409,13794,5416
1996:Q4,390878,173635,18855,41318,1491,133973,11753,9313,540,436511,109093,174790,53407,90610,8611,-45633,38279,720,2759,-10833,-42706,36054,-3907,-74853,-5642,145,-9583,-937,119,71,0,0,0,-2897,-4677,-362,2142,0,586,701,6153,69211,0,222,0,41602,42426,-824,32669,-2,32671,32671,-122,-1424,-3736,-2,0,-8549,0,4815,31874,-10042
1997:Q1,394277,178376,17471,41188,1189,138911,11660,4808,675,433187,107498,176607,50044,90546,8492,-38910,38388,423,2259,-3204,-1959,34423,-318,-36064,23787,-71,-1208,50,-1031,-1677,0,0,0,5056,4241,-2026,2841,0,427,786,21454,59851,0,191,0,45620,45975,-355,-7452,-2,-7450,-7450,710,-1583,22365,2,-518,27393,0,-4512,-1244,-6339
1997:Q2,425034,184799,19752,46217,1163,155708,11733,4942,720,438767,110803,178752,49716,91192,8304,-13733,38643,866,2374,21670,63726,35876,-6911,34761,-11701,133,18185,844,-43,79,0,0,0,781,-1382,-210,2373,0,411,625,-32715,-46462,0,117,0,-71047,-71108,61,11353,0,11353,11353,551,-978,13542,0,0,7932,0,5610,-42056,21512
1997:Q3,424912,190530,20430,49780,1238,141920,11600,5189,4225,435601,108955,178633,47998,91769,8246,-10689,38633,147,2171,25626,19653,36996,-1025,-16318,-1062,139,-9013,-513,492,64,0,0,0,6477,4563,-815,2729,0,415,-3485,4362,15256,0,128,0,7317,7547,-230,18863,0,18863,18863,-24,-2616,-8412,0,0,1779,0,-10191,5973,-10009
1997:Q4,423165,196117,20184,45151,1506,142894,11234,5125,954,451796,112314,181717,57340,92093,8332,-28631,38641,232,1846,7932,-28605,36427,-547,-64485,-7060,150,-8506,638,4109,77,0,0,0,719,-1524,222,2021,0,336,-1166,-3417,57425,0,141,0,18923,18486,437,39832,0,39832,39832,500,-3100,1129,-3,0,-8220,0,9352,36537,-7372
1998:Q1,426999,197840,19300,41967,1157,148321,12241,5226,947,439342,104925,180465,53527,92086,8339,-12343,38554,64,902,25245,23677,35143,-746,-10720,25424,182,-4068,-410,103,89,0,0,0,3805,393,-350,3762,0,385,1704,23634,36144,0,121,0,10702,11310,-608,3969,0,3969,3969,180,-1665,22837,2,0,28764,0,-5929,1569,-6412
1998:Q2,456662,205193,20035,45985,1208,165798,12065,5364,1014,445248,109228,182371,53100,91910,8639,11414,38866,2013,633,47634,109466,36755,-2789,75500,15731,-73,44871,245,1057,493,0,0,0,2795,720,-114,2189,0,444,-177,-33924,-59769,0,122,0,-97343,-96983,-360,26604,0,26604,26604,653,-1370,11565,-2,0,7948,0,3619,-61832,39653
1998:Q3,454505,211658,20667,47522,1365,151437,12015,5403,4438,443699,109120,182045,51898,91551,9085,10806,38893,260,977,48462,29887,38373,-2125,-6361,-22540,-189,-35311,320,1937,68,0,0,0,1700,-1474,-232,3406,0,413,2026,6496,-16179,0,205,0,-37363,-37260,-103,23314,0,23314,23314,3,-571,-1767,-3,0,3202,0,-4966,18576,-31454
1998:Q4,451671,216507,20696,42207,1950,151845,11841,5473,1152,460151,114567,185462,60241,90022,9859,-8480,39097,735,1255,28627,-39184,37407,-365,-76226,-29254,227,-22176,1164,1878,109,0,0,0,-2349,-2088,215,-476,0,338,-2051,-6394,46972,0,279,0,30010,26964,3046,28701,0,28701,28701,456,-3965,-8509,2,0,-8684,0,173,67811,-14588
1999:Q1,450866,212931,19709,42983,1392,156371,11038,5471,971,448286,108430,183488,57712,88149,10507,2581,39142,340,426,40956,47328,36370,-67,11025,34445,-562,6703,-856,148,-1752,0,0,0,3183,-638,-299,4120,0,394,1593,25594,23420,0,368,0,6057,6440,-383,-8958,0,-8958,-8958,169,473,25311,3,-1000,28608,0,-2300,-6371,1743
1999:Q2,486994,221800,20272,48485,1547,176211,11189,6447,1043,456606,112881,187125,57413,88035,11152,30389,39384,1027,1318,67428,131834,38761,-204,93277,8588,190,31466,207,-1294,32,0,0,0,2308,127,30,2151,0,456,673,-25450,-84689,0,366,0,-111308,-111458,150,13485,0,13485,13485,674,2436,9658,-3,0,8327,0,1334,-64406,27133
1999:Q3,483185,228458,21497,49128,1631,160837,11468,5736,4430,458196,115135,186950,56838,87768,11505,24989,39572,390,1899,62273,46493,39167,-859,8185,5740,184,2981,517,-2165,67,0,0,0,4849,767,412,3670,0,329,1148,-2169,-2445,0,453,0,-14064,-14072,8,10466,0,10466,10466,57,1457,-814,1,-1000,3815,0,-3630,15780,4414
1999:Q4,484906,234239,21954,46961,1551,161406,12260,5777,758,473741,119419,191023,63452,88231,11616,11166,40055,628,6416,44177,-602,40562,-87,-41076,22457,178,25021,803,-1509,27,0,0,0,-5783,-7302,-12,1531,0,272,1191,2258,63533,0,556,0,48144,48136,8,26092,0,26092,26092,501,-4167,-7593,1,-1000,-8255,0,1661,44779,26125
2000:Q1,498770,238985,20974,50054,1786,167913,12072,6269,718,468041,114080,193669,60441,88705,11146,30729,40512,-707,2426,69522,31705,38180,-87,-6388,-10790,180,-39813,89,-67,69,0,0,0,3427,40,-889,4276,0,330,2570,22425,-4402,0,990,0,-19638,-19122,-516,-18958,0,-18958,-18958,292,6129,26783,0,0,28693,0,-1910,37817,-35949
2000:Q2,531228,247770,21946,52080,1977,188298,12411,6024,722,479183,121711,195779,61927,88527,11239,52045,40710,487,2367,89901,189341,39607,-124,149858,-19050,180,11366,251,-2269,64,0,0,0,991,-899,49,1841,0,397,1460,-31490,-168908,0,976,0,-186990,-187449,459,7817,0,7817,7817,656,1333,7300,-2,-2000,7955,0,1347,-99441,13194
2000:Q3,522242,254343,22426,48704,1856,171632,12751,6234,4296,472437,119787,192102,61012,88219,11317,49805,40934,-24,2873,87890,61789,39221,-293,22861,-9223,182,-5079,523,-1199,732,0,0,0,3232,-867,-338,4437,0,316,778,-8708,-32084,0,832,0,-44902,-44296,-606,5153,0,5153,5153,54,1420,5359,0,-1000,4393,0,1966,26101,-6478
2000:Q4,515536,258524,21905,43258,1944,170727,13190,6406,-418,488430,120103,200787,67660,88276,11604,27106,40964,426,5463,62181,15451,40380,-121,-24808,-33789,180,-31537,91,1247,74,0,0,0,507,-1038,425,1120,0,395,479,-5225,-8981,0,832,0,-25741,-25446,-295,8284,0,8284,8284,438,-3219,10425,0,-1000,10848,0,577,46730,-25902
2001:Q1,511750,257127,21069,35761,2000,175488,14473,6320,-488,497171,121695,209200,67913,86370,11993,14579,40994,34,3112,52426,22479,38934,-1167,-15288,30858,189,5196,2045,-675,98,0,0,0,1895,-2234,-595,4724,0,513,3506,18092,46146,0,628,0,19027,19586,-559,12978,0,12978,12978,159,2941,10413,0,0,10252,0,161,29948,-21422
