date,FU216010105.Q,FU216210001.Q,FU216240001.Q,FU216231001.Q,FU216601001.Q,FU216150105.Q,FU216403105.Q,FU216402101.Q,FU216900005.Q,FU216901001.Q,FU216404001.Q,FU216403001.Q,FU216130001.Q,FU216402001.Q,FU216006005.Q,FU216300001.Q,FU215440005.Q,FU216000105.Q,FU215090005.Q,FU215019001.Q,FU215420003.Q,FU215000005.Q,FU214090005.Q,FU213020005.Q,FU213030000.Q,FU213034003.Q,FU212051003.Q,FU214022005.Q,FU213069103.Q,FU213061103.Q,FU213061703.Q,FU213062003.Q,FU213063003.Q,FU214023005.Q,FU213065005.Q,FU213069200.Q,FU213064103.Q,FU213064203.Q,FU213070003.Q,FU213078005.Q,FU213093003.Q,FU214190005.Q,FU213162005.Q,FU213162400.Q,FU213162200.Q,FU213169203.Q,FU213170003.Q,FU223073045.Q,FU217005005.Q
1993:Q4,228298,36440,111804,7712,3600,15276,51374,2091,246387,168039,50427,0,27832,89,-18089,19928,-7411,9250,23850,37320,1489,-14959,7699,988,-2536,53,8009,-3672,912,-385,-5359,-256,1416,-1093,-1093,0,288,1479,2286,-108,2005,22658,253,-2252,2505,-280,3823,18862,-14600
1994:Q1,228566,36731,114000,6776,3642,15451,49950,2016,245476,166657,50896,0,27835,88,-16911,20242,-7170,10502,4985,29263,1509,-25787,-3058,-60,3011,53,-5243,-2223,981,2441,-6768,-249,1372,-4351,-401,-3950,785,2712,-286,535,2009,22730,-3044,2115,-5159,-4,3867,21911,5517
1994:Q2,231561,35480,116438,7180,3651,15696,51043,2073,252946,173856,50979,0,28025,86,-21385,20509,-7268,6392,29582,37010,1534,-8962,3758,1078,-2796,105,-2470,3153,1200,-3983,4760,-217,1393,-1917,203,-2120,503,2242,1805,39,2016,12721,-12753,-6712,-6041,86,3944,21444,-23190
1994:Q3,233885,37790,117506,7850,3632,15951,48974,2183,242266,162861,50914,0,28407,84,-8381,20852,-7577,20048,25177,43975,1564,-20362,-382,-2324,1321,105,-7310,6776,1493,-7526,11606,-193,1396,-4559,1431,-5990,-145,952,1118,-8,3692,19981,-12443,3579,-16022,443,4069,27912,-5129
1994:Q4,240816,37989,118318,8163,3590,16325,54087,2344,258376,175404,53918,0,28972,82,-17560,21169,-7908,11516,52726,38564,1600,12562,3334,3212,1246,106,451,-18176,865,-23174,2908,-177,1402,-3250,1520,-4770,438,2422,2805,701,13379,-9228,-17699,-1160,-16539,-129,4132,4469,-41209
1995:Q1,243953,39233,119688,8135,3498,16728,54081,2590,263833,178937,55090,0,29727,79,-19880,21554,-8196,9871,24118,31535,1640,-9057,-4275,-2811,4979,70,-8825,13197,1764,-9699,19610,-160,1682,-8324,1386,-9710,-555,-147,22,1075,-2956,4782,-14813,3597,-18410,109,4214,15272,-14248
1995:Q2,243076,38108,119467,7822,3437,17070,54390,2782,269054,183595,55174,0,30207,78,-25978,21888,-8269,4179,21881,40453,1657,-20230,-2073,2655,-2186,195,-8492,-35562,2243,-34839,-5139,-122,2295,-348,1412,-1760,-411,-532,1296,-198,41510,18157,-8699,-4117,-4582,-37,4312,22581,-17702
1995:Q3,244587,40167,120878,7972,3367,17420,51819,2964,254016,168351,55178,0,30410,77,-9429,22187,-7885,20643,46009,46432,1652,-2075,-480,-1133,2106,43,4761,-20513,8839,-1520,-28311,-1116,1595,-7601,179,-7780,7719,-1917,2073,-351,14333,1595,-25849,-62,-25787,589,4325,22530,-25366
1995:Q4,248942,40602,122317,7727,3298,17722,54154,3122,264494,181886,52194,0,30337,77,-15552,22496,-8000,14944,29308,41559,1625,-13875,-3256,2114,3722,125,10213,-21775,4564,-5344,-20672,-2091,1768,-7941,969,-8910,5631,-800,2675,353,2427,10619,-11542,1812,-13354,-523,4371,18313,-14364
1996:Q1,253476,41335,124443,7983,3253,17961,55230,3272,269482,184857,54562,0,29986,77,-16006,22778,-8625,15397,6545,33626,1574,-28654,-1620,-4121,5138,51,20232,6281,2458,1915,-831,-1069,3808,-7410,570,-7980,2969,-994,68,1029,-24863,27034,-4750,1435,-6185,133,4405,27246,8852
1996:Q2,259042,41481,126627,8382,3165,18230,57798,3360,278692,190774,58048,0,29790,80,-19650,22980,-8357,11687,22924,42682,1526,-21284,8124,1384,-279,-7,8287,9725,8766,-1754,-1218,745,3186,1886,536,1350,4699,1986,2212,430,-22199,29408,1222,-1655,2877,559,4500,23127,-11237
1996:Q3,257235,42331,127513,8321,3070,18546,54092,3363,261768,175731,56208,0,29745,84,-4533,23258,-8205,26930,43849,49229,1481,-6861,5526,-1840,1792,16,394,-23435,3727,-17560,-11755,-236,2389,-1069,1091,-2160,3732,506,195,307,24928,12387,-19271,3338,-22609,253,4590,26815,-16919
1996:Q4,263506,43527,129316,8338,2965,18795,57267,3299,277549,192167,55437,0,29854,91,-14043,23513,-8654,18124,32089,44622,1440,-13972,17188,2289,1777,63,3761,-26938,5678,-12407,-21794,83,1502,7394,1794,5600,3379,-2017,3117,572,23791,31160,7099,3134,3965,-5788,4744,25105,-13966
1997:Q1,266749,44446,130937,8277,2822,19078,58052,3137,279929,193201,56511,0,30115,102,-13180,23830,-8624,19274,28758,36733,1401,-9375,22203,-2581,3228,97,4074,-16475,5825,-12400,-7293,-208,-2399,4278,778,3500,2643,-539,-25,1448,26055,31578,2786,1009,1777,5391,4768,18633,-9485
1997:Q2,268580,44234,132671,8390,2727,19374,58227,2957,286031,199850,55930,0,30143,108,-17451,24184,-8830,15563,35330,45685,1409,-11764,22224,2578,-1287,54,-2268,9177,1716,-8038,12861,112,2526,4264,1114,3150,2619,-8391,1449,842,13187,33988,12751,-2395,15146,-224,4817,16644,-19767
1997:Q3,271428,46019,134158,8887,2660,19591,57322,2791,272243,185179,57009,0,29943,112,-815,24445,-8900,32530,44023,53109,1465,-10551,20308,19,2916,94,3356,-19529,4297,-12147,-11424,-544,289,4970,1030,3940,4865,-6567,2002,649,27533,30859,8216,5270,2946,521,4898,17224,-11494
1997:Q4,279472,47300,136011,8592,2614,19828,62507,2620,290462,202729,58108,0,29510,115,-10990,24808,-8868,22685,27313,47357,1569,-21613,31998,2217,1073,79,-1170,1011,2856,-8153,5358,-99,1049,13330,1110,12220,7290,-2725,2917,1306,6670,53611,21864,4430,17434,-548,4999,27296,-4628
1998:Q1,282163,48890,137393,8672,2620,19996,62373,2220,290162,203166,58036,0,28846,114,-7998,25045,-8490,25536,40231,39029,1720,-518,48280,-3568,5628,77,8796,-15248,5368,-16475,-5270,-406,1535,16130,1070,15060,2195,-6519,1204,1824,37761,48798,19826,901,18925,-15,5039,23948,-14695
1998:Q2,284914,50361,138852,8636,2615,20169,61981,2301,298937,211583,58829,0,28412,113,-14023,25306,-8612,19895,34059,48953,1851,-16745,42286,2622,1032,220,-5797,29975,-1291,4773,22889,-502,4106,17099,1269,15830,5250,2020,430,-747,-9818,59031,24097,-5449,29546,108,5179,29647,-14164
1998:Q3,285582,50399,140391,8920,2584,20321,60598,2370,283911,197107,58482,0,28211,111,1671,25709,-9110,36490,60368,57532,1962,874,39659,-1990,2109,157,-1732,17602,3065,4145,8359,45,1988,9391,-69,9460,1917,-2407,1003,2473,11136,38785,4013,-3651,7664,264,5318,29190,-23878
1998:Q4,296332,51572,142138,8707,2532,20407,68544,2433,306704,217913,60432,0,28250,109,-10371,26102,-9704,25434,24972,50811,2054,-27893,19283,3693,5608,2340,7186,42496,8204,10914,17471,232,5675,8183,7323,860,-15196,-5392,4373,1427,-35435,47175,18743,1931,16812,-229,5384,23277,462
1999:Q1,299155,52042,144060,9064,2469,20569,68460,2491,307260,216683,61960,0,28512,105,-8105,26465,-8908,27267,17325,43297,2126,-28097,27144,-3277,3523,97,-515,23851,4316,5742,10854,81,2858,3315,1155,2160,-3356,-1333,2089,1000,1750,55241,19032,921,18111,0,5508,30701,9942
1999:Q2,301473,52350,146357,8866,2425,20856,68134,2485,318838,228578,61594,0,28561,105,-17365,26932,-10046,19613,23535,52966,2167,-31598,19207,1565,2324,76,-1443,22231,3962,5272,10338,64,2595,5592,452,5140,-7974,-2925,1592,5601,-7432,50805,12389,-2146,14535,82,5625,32709,-3922
1999:Q3,305982,54106,148809,8896,2416,21389,67952,2414,307028,214781,63757,0,28383,107,-1047,27328,-10568,36849,51346,61198,2178,-12030,27891,28,3402,75,-1621,22633,4024,5354,10560,65,2630,-4136,364,-4500,6077,1900,1590,425,-2482,39921,1510,1471,39,-36,5762,32685,-14497
1999:Q4,315514,55990,150926,8971,2442,22099,72852,2235,328653,235521,65038,0,27982,112,-13139,27847,-10505,25213,36690,56160,2158,-21628,22471,4847,4441,156,1043,32666,6023,8012,14461,130,4040,359,2719,-2360,-16379,-5783,3416,2893,-5188,44099,5954,2317,3637,-1675,5950,33870,-11477
2000:Q1,320948,58039,153107,9297,2506,22939,73072,1988,330342,237831,65021,0,27369,121,-9394,28343,-10807,29756,33159,48813,2107,-17761,20821,-3145,3977,83,-1762,24715,4395,5847,11529,71,2873,-3459,401,-3860,-4182,-1622,1742,6365,-1891,38582,3303,1661,1642,37,6125,29117,-3403
2000:Q2,327078,60828,154734,9137,2610,23470,74605,1694,338897,244136,67350,0,27282,129,-11819,28944,-10889,28014,45295,58020,2103,-14828,20332,1189,2677,44,-3164,20547,3546,4718,9978,40,2265,-2291,-771,-1520,2951,785,865,2676,-5947,35160,6893,-1247,8140,59,6152,22056,-17282
2000:Q3,324888,59148,155930,8370,2757,23642,73649,1393,327465,230307,69293,0,27727,138,-2577,29432,-10799,37655,99623,65794,2146,31684,17349,-1800,4907,79,-2197,25069,4431,5897,11788,68,2885,-6917,143,-7060,-997,-555,1640,-2456,576,-14335,-6061,-1931,-4130,234,6254,-14762,-61969
2000:Q4,330571,58695,157534,8427,2949,23539,78366,1061,348255,249633,69770,0,28705,147,-17684,29874,-11694,23884,10297,58834,2234,-50771,17264,4615,-1037,36,-3573,20388,3491,4645,9999,36,2217,-3304,-1044,-2260,8194,2501,678,3994,-15228,68035,12369,2874,9495,49,6418,49199,13587
2001:Q1,338324,62729,159277,7529,3172,23229,81694,694,361294,257238,71818,0,30227,2011,-22970,30312,-11995,19336,33753,50927,2369,-19543,33922,-3996,2450,56,-3168,22787,3955,5261,10986,48,2537,1227,-633,1860,10136,3116,1102,-609,821,53465,27203,6191,21012,74,6609,19579,-14417
2001:Q2,343762,64974,159452,7596,3365,22667,85256,452,376643,263819,77635,0,31594,3595,-32881,30663,-12691,10472,46734,64828,2488,-20582,35425,3800,4620,123,-1323,32435,5831,7757,14902,104,3841,1599,1169,430,-6982,-2541,2633,-939,2000,56007,34186,2279,31907,30,6812,14979,-36261
2001:Q3,331889,57978,160425,7078,3519,22084,79159,1646,353832,245876,73918,0,32830,1208,-21943,30998,-14340,23395,48175,68411,2589,-22825,12532,-801,1030,0,-4962,16086,2618,3484,8383,6,1595,-9176,-2216,-6960,12028,3659,-161,2216,-7387,35357,5958,10396,-4438,-79,6679,22799,-24780
2001:Q4,339334,57336,163253,6650,3635,21362,87030,68,381327,264849,81699,0,33941,838,-41994,31381,-12696,2083,-11787,63874,2673,-78334,20544,6489,4121,114,-1867,32639,5833,7761,15120,98,3827,719,829,-110,-11345,-3932,2421,2353,-11168,98878,38011,4982,33029,75,6854,53938,13870
2002:Q1,341853,56840,164837,7075,3726,20592,88659,124,384388,268533,80477,0,34920,458,-42535,31773,-14564,3802,16104,54907,2741,-41544,3016,-746,2887,27,-4366,20488,3459,4602,10227,27,2173,-6755,-1555,-5200,-2884,-1202,460,629,-5522,44560,21771,1109,20662,270,6981,15538,-12302
2002:Q2,345049,53584,165995,7539,3844,19941,93915,231,397132,277577,82971,0,36437,147,-52083,32181,-13221,-6682,-20947,65909,2792,-89648,20466,2593,1770,24,-4488,20268,3412,4539,10155,26,2136,56,-1644,1700,8626,2441,379,-406,-10797,110114,50049,5124,44925,85,7027,52953,14265
2002:Q3,344915,54706,170117,7867,4018,19392,88550,265,381635,259398,83321,0,38496,420,-36720,32537,-12152,7969,114035,74551,2825,36659,19646,-435,829,-2,-5167,16377,2659,3538,8561,4,1615,-791,-2331,1540,11451,3290,-194,-339,-5373,-17013,23209,8406,14803,173,7087,-47482,-106066
2002:Q4,354342,54715,172258,8383,4238,18849,95758,141,406614,279365,86257,0,41099,-107,-52272,32854,-12957,-6461,-89670,66158,2841,-158669,33947,5229,3278,93,-2999,31172,5494,7309,14720,81,3568,9111,1,9110,-7285,-2572,1926,1645,-5651,192616,48890,10582,38308,103,7163,136460,83209
2003:Q1,355745,54464,174629,8629,4510,18424,95181,-91,410022,280228,85528,0,44244,22,-54277,33258,-12473,-8546,81579,56172,2843,22564,300,-2025,6582,-3,-62,-431,-82,-110,-179,-3,-57,-4638,-68,-4570,2731,835,-76,1044,-3657,-22264,26815,1681,25134,52,7232,-56363,-90125
2003:Q2,365280,51972,177487,7933,4803,18080,105271,-266,420385,285115,88994,0,46190,86,-55105,33554,-13795,-7756,-233106,67595,2849,-303549,-15259,1988,624,163,1039,-2132,1216,-224,-516,-32,-2576,-7751,579,-8330,-4850,-700,-1414,233,-2459,288290,54848,-218,55066,-27,7103,226366,225350
2003:Q3,368491,58541,180853,8390,5131,17954,98080,-458,400913,264466,89759,0,46938,-250,-32422,33870,-13171,14619,64649,77544,2859,-15754,46899,-63,4062,192,1920,31356,-3741,13345,16358,343,5051,10126,2256,7870,-1458,54,-792,717,785,62653,8830,2722,6108,86,7199,46538,-50030
2003:Q4,380699,59929,182440,9045,5488,18010,106481,-694,420925,284963,89244,0,46492,226,-40226,34201,-12891,6866,46432,67747,2873,-24188,87336,7888,8190,426,7083,61819,19,22202,29935,425,9238,3116,2296,820,-5625,-471,320,716,3874,111524,29964,6190,23774,-33,7224,74369,-39566
2004:Q1,384903,59756,188295,9457,5853,18170,104276,-903,423234,285762,92528,0,44851,93,-38331,34637,-13377,9683,29443,57587,2904,-31047,72698,-1155,8562,322,5694,38513,4895,11971,16600,402,4645,8853,2333,6520,1948,1011,3026,2933,2991,103745,41516,2727,38789,69,7324,54836,-19761
2004:Q2,393244,58587,191281,10199,6131,18547,109634,-1134,439388,296492,99084,0,43720,92,-46144,35448,-12499,1802,32930,70989,2889,-40948,-24337,-4733,-5423,-52,-8219,-4630,-2726,1603,-3890,142,241,8131,2371,5760,-6476,-1265,736,2932,-5338,16611,63502,4810,58692,59,7434,-54384,-31127
2004:Q3,390028,61926,193854,10972,6303,19061,99231,-1318,417950,279337,95429,0,43092,92,-27922,36550,-9559,18186,17448,79170,2829,-64551,115359,-1918,5481,675,12662,71966,1067,24529,35500,592,10278,-850,2410,-3260,10934,3542,2240,3554,7073,179910,34006,11095,22911,55,7519,138330,739
2004:Q4,410209,65456,199405,11080,6367,19895,109419,-1412,447615,306624,97926,0,42973,92,-37406,37597,-12636,12826,16791,70039,2724,-55973,-95158,3493,3521,-375,-15107,-62562,11699,-21382,-40325,-476,-12078,4919,2449,2470,-20141,-5550,2464,3555,-9375,-39186,43432,3593,39839,135,7682,-90435,-3964
2005:Q1,419876,67344,204465,13825,6337,20440,108738,-1273,442229,300692,98075,0,43370,92,-22353,38119,-13870,29635,15193,59541,2577,-46926,32823,7912,-1500,141,-3739,7828,5551,2168,-934,119,924,17337,-993,18330,-75,162,3747,3635,-2625,79749,53787,1265,52522,79,7764,18119,14443
2005:Q2,429087,67611,208972,13244,6247,21344,112966,-1296,463238,314227,105025,0,43893,93,-34151,38997,-14161,19007,34517,74427,2489,-42400,112765,354,-679,529,8668,57964,7985,16522,23990,592,8875,26746,-984,27730,4455,2018,4460,3635,4615,155165,47464,-9758,57222,114,7879,99708,-15509
2005:Q3,425403,68988,212939,13327,6109,22387,103058,-1405,445127,299361,101126,0,44547,93,-19724,40025,-14606,34906,95125,83694,2458,8973,175498,-7714,6644,846,13428,120168,8387,39699,54861,973,16248,17559,-981,18540,6043,2507,5350,3365,7302,166525,26292,-2067,28359,241,8039,131953,-60218
2005:Q4,442261,71296,216651,14547,5922,23546,111802,-1503,469716,321973,102317,0,45333,93,-27455,40746,-7840,21130,67198,73610,2482,-8894,52573,8503,8190,-475,-845,24085,11072,5533,5422,271,1787,9318,-972,10290,-2258,-175,3880,3365,-1015,61467,36568,8868,27700,192,8237,16470,-46068
2006:Q1,447122,73733,220681,14912,5691,24903,108839,-1637,465429,322229,96857,0,46250,93,-18308,41231,-14704,37627,40588,64076,2638,-26126,-57609,-1796,3505,220,-11168,-32472,7514,-10284,-24046,-246,-5410,3129,3859,-730,-12800,-3878,1126,3448,-6923,-31483,5569,494,5075,74,8376,-45502,-2961
2006:Q2,458479,77520,223047,15079,5467,26168,113190,-1992,481813,332581,102155,0,46984,93,-23334,42333,-14615,33614,61330,81356,2705,-22730,86397,-993,1618,437,3379,55338,8932,17157,20751,561,7937,11142,3962,7180,4781,2088,3747,3448,1412,109127,38827,-7981,46808,228,8564,61508,-27717
2006:Q3,451085,74434,225969,15441,5251,27272,105070,-2352,464785,314747,102410,0,47535,93,-13700,43133,-14348,43781,49395,90328,2838,-43770,80445,-1387,8562,618,7504,54618,13527,15441,19897,559,5194,886,4066,-3180,1432,1392,1375,1742,3703,124215,19263,-4817,24080,145,8638,96169,-5615
2006:Q4,457715,75428,228096,13810,5044,28360,109874,-2896,488329,337849,102499,0,47888,93,-30614,44342,-14244,27972,48971,79492,3038,-33558,122230,6854,12079,811,3447,75242,12514,16340,39763,533,6092,22960,4170,18790,-4400,-570,2708,1740,1359,155788,52377,3912,48465,148,8701,94562,-21000
2007:Q1,472502,80136,232984,14799,4857,29268,113918,-3460,501438,344574,108317,0,48077,470,-28936,45641,-14073,30778,29978,69550,3304,-42876,127331,-3765,4871,870,8532,76662,6658,26195,31897,907,11005,26668,2368,24300,5100,2360,1449,434,4150,170207,59862,1730,58132,212,8969,101164,799
2007:Q2,481217,83000,234838,14859,4719,29705,118019,-3922,514527,355513,108224,0,48125,2665,-33310,46463,-15387,28541,40337,87082,3477,-50222,-45111,-6533,1459,996,-11421,-29291,14356,-13366,-23678,-216,-6387,22100,2410,19690,-14174,-4531,2806,435,-6957,5111,50214,-4815,55029,176,9147,-54426,-11796
2007:Q3,468094,79898,235105,14074,4637,29793,108892,-4305,492461,335869,106377,0,48027,2188,-24368,47253,-15255,38141,62332,98072,3555,-39295,101038,-408,12351,2119,13287,56792,-32449,30331,41856,1195,15859,-2614,2496,-5110,8428,3580,775,57,6671,140333,16072,5977,10095,153,9248,114860,-24191
2007:Q4,478549,78554,239277,14147,4616,29205,117360,-4610,522284,361588,111076,0,47810,1810,-43736,48146,-15042,19453,26500,87283,3540,-64323,32613,10753,17625,1959,839,-7884,-8451,-908,-2072,1150,2397,-675,2595,-3270,4986,2375,2806,57,-228,96936,48544,14083,34461,125,9418,38849,-7047
2008:Q1,479273,83350,238130,12551,4642,28161,117242,-4802,523541,363597,111489,0,47459,996,-44268,48990,-15552,20275,10497,73928,3430,-66860,-36462,-5075,1141,2572,-4316,-33266,-48,-15043,-18614,290,149,-4738,2162,-6900,8610,3144,-2281,782,-3035,30398,23512,1455,22057,110,9451,-2675,9777
2008:Q2,491701,90281,239852,12905,4669,26982,121873,-4860,539675,376334,113869,0,48735,737,-47974,49737,-16098,17861,25140,91372,3342,-69573,-46383,-172,-4235,411,-7954,-14031,-4236,1707,-8251,-177,-3074,-8807,2333,-11140,-3159,-1023,-3232,781,-4962,23190,6425,-10487,16912,204,9627,6934,-7279
2008:Q3,473511,80957,241193,13210,4686,25824,112510,-4868,525261,358257,114865,0,51601,538,-51750,50659,-15569,14478,-21230,103341,3275,-127847,-61468,-397,3678,1029,-6698,-48113,-24807,-13248,-18512,564,7890,-12599,2361,-14960,5217,3939,-4715,1431,-4240,66379,-4168,1510,-5678,275,9852,60420,35709
2008:Q4,469606,76283,236578,8768,4693,24596,123483,-4794,547677,374981,115886,0,56111,699,-78071,51774,-15838,-10458,-59882,89265,3230,-152377,-64377,14015,18526,3280,-8262,-99180,6250,-41760,-54580,-115,-8975,-8393,2527,-10920,18269,6415,-5460,1431,-5018,88000,14207,12295,1912,246,9586,63961,49423
2009:Q1,467417,70283,232308,10935,4694,23144,130548,-4495,550381,369001,118632,0,62248,500,-82963,52326,-15796,-14841,-71106,75574,3207,-149886,-77642,-5156,13119,-651,-10285,-62110,-22659,-7682,-23046,-852,-7871,-3021,6199,-9220,3674,292,-5687,-1805,-6012,72244,28922,-411,29333,150,9585,33587,56264
2009:Q2,483382,68898,230761,12406,4671,21956,148896,-4206,573157,381509,124849,0,66498,301,-89775,52256,-16065,-21453,-56643,93329,3178,-153150,133931,24707,-10797,-1489,13468,110421,-18746,62545,62379,1329,2914,-458,6672,-7130,-4696,-498,-1269,-1805,6347,287081,32900,-9353,42253,194,9728,244259,35189
2009:Q3,474462,73326,234344,10320,4631,21185,134775,-4120,551858,358068,124603,0,68885,302,-77396,52163,-17901,-7332,8387,103890,3144,-98647,21760,-13992,5617,-1841,7353,46129,-14175,27524,32884,88,-192,-9390,7090,-16480,-10176,-2776,-461,-1769,3066,120407,20180,15275,4905,181,9775,90271,-15719
2009:Q4,489317,73318,238020,10848,4573,20654,146101,-4197,581478,386688,125096,0,69391,303,-92161,52382,-18244,-21535,-2384,87495,3105,-92984,22596,13640,2899,-1154,-2696,14881,-3916,12661,5764,481,-109,5132,7482,-2350,-7254,-1479,2514,-1770,-2117,115580,59397,2402,56995,295,9754,46134,-19151
2010:Q1,490348,72105,237898,11265,4488,20433,148598,-4438,569917,374974,126514,0,68024,405,-79568,52748,-17300,-9520,-20565,70881,3060,-94506,26222,-3831,6032,-304,1762,24742,-7221,15520,13093,582,2768,-695,4955,-5650,-4382,-132,3290,-387,127,120728,26345,-31,26376,1197,9623,83563,11045
2010:Q2,494032,69505,241437,10858,4432,20206,152133,-4538,586135,388049,130589,0,66967,530,-92102,53179,-19633,-19290,4536,88786,3018,-87268,-83575,536,-16827,400,-6473,-70858,-6767,-25768,-29163,-325,-8835,552,5042,-4490,7602,2347,3530,-387,-3997,3693,-3276,-16415,13139,-89,9614,-2556,-23827
2010:Q3,495451,74457,242534,11362,4415,20056,147105,-4477,557034,359146,131280,0,66214,394,-61583,53543,-19990,11950,8222,101159,2981,-95918,61478,-657,3521,1290,6516,59086,3310,22805,26773,591,5607,-5668,5122,-10790,-6075,-1200,2401,-161,2425,157396,7654,4741,2913,367,9550,139825,3728
2010:Q4,511818,77983,244425,12609,4433,20063,156536,-4230,587519,385971,135544,0,65766,238,-75700,53943,-19973,-1784,8107,86429,2947,-81268,73201,10146,6807,1435,347,59652,1223,28617,18916,1288,9608,4816,5096,-280,-11212,-1701,3732,-160,-661,154469,56509,10940,45569,785,9533,87642,-9891
2011:Q1,507804,78795,246700,12103,4475,19945,149613,-3828,577827,375549,136443,0,65621,214,-70023,54467,-18863,3307,-29924,70285,2916,-103125,-39339,-607,3424,-252,-6201,-13896,10220,-5155,-14791,-120,-4050,-7461,3549,-11010,-10468,-3244,3021,169,-3824,63786,-19754,-2859,-16895,1127,9541,72872,33231
2011:Q2,518190,79850,249105,12438,4488,19912,155856,-3460,589174,389855,133314,0,65895,110,-70984,55184,-18553,2752,-7077,86720,2883,-96680,-70210,5107,-4483,2,-5384,-48641,-6358,-14958,-20774,-710,-5841,-11818,3682,-15500,-3188,-1065,2480,168,-3388,26470,-33711,-22467,-11244,3575,9580,47026,9829
2011:Q3,496192,81800,248629,11603,4471,19854,132934,-3099,559437,362734,130021,0,66571,111,-63245,55947,-17763,10465,2917,98408,2847,-98337,-51394,-544,5541,-136,-1783,-63016,-8236,-28564,-24591,-150,-1475,-13288,1302,-14590,14113,5445,72,56,2146,46943,-6104,10432,-16536,4128,9560,39359,7547
2011:Q4,504984,82484,250667,12241,4420,19830,138060,-2718,577773,379077,130906,0,67678,112,-72789,56619,-18922,2753,4465,85540,2808,-83883,88807,13028,13566,781,6449,53210,-2769,23668,20450,1158,10703,1565,1335,230,-6235,89,-44,56,6342,172690,20075,4259,15816,-2049,9580,145084,-1712
2012:Q1,506526,82518,254236,12294,4349,19702,135730,-2303,580578,380232,131019,0,69213,113,-74052,57225,-18061,1234,-22021,69634,2766,-94421,-38217,-8193,5462,-1386,-3411,-16287,3432,1124,-16898,22,-3967,781,61,720,-14798,-5729,2214,1813,1317,56204,2643,-433,3076,3733,9589,40239,23255
2012:Q2,514866,84258,254876,12381,4293,19712,141337,-1991,592699,385683,136651,0,70250,114,-77833,57841,-18202,-1790,5977,86236,2736,-82994,-28936,-1657,-6523,-1036,-1465,-34785,-9557,-5661,-18160,184,-1591,9136,-104,9240,2657,1298,-645,1813,2271,54058,15732,-8531,24263,132,9545,28649,-7767
2012:Q3,508325,86558,254148,13015,4273,19681,132409,-1758,567633,361513,135205,0,70799,115,-59307,58311,-17761,16765,52847,96078,2718,-45949,69968,-5343,12861,-253,6022,48255,-8002,32891,15622,1025,6719,-3438,72,-3510,-964,287,4063,1870,6608,115917,-4416,12550,-16966,-35,9522,110846,-36082
2012:Q4,523542,89795,257690,12976,4286,19731,140648,-1583,597143,388290,137876,0,70860,116,-73600,58604,-20334,5338,47510,81795,2712,-36997,-19205,6172,7165,465,-4430,-30452,-7199,1167,-21621,23,-2822,3915,-165,4080,-2653,-1715,-72,1870,530,17792,-1851,447,-2298,-16019,9557,26105,-42173
2013:Q1,530152,94328,263271,13153,4322,19697,136869,-1488,597117,391121,136606,0,69273,117,-66965,58988,-18222,10245,14594,67311,2642,-55359,72219,-2500,5421,-878,5370,69562,24892,10012,19818,1363,13477,-6296,-1516,-4780,-6367,-341,951,761,6536,127578,7962,-1863,9825,399,9642,109575,-4350
2013:Q2,542128,96864,263732,13582,4374,19683,145423,-1530,610757,401474,141223,0,67942,118,-68629,59449,-17335,8155,37816,84511,2594,-49289,-13778,-2745,-1256,-241,-4358,2117,-9376,12239,-7916,802,6368,-4467,-1537,-2930,-5386,-1060,2434,762,422,35511,-18217,-15104,-3113,34,9675,44019,-29661
2013:Q3,532613,92010,265958,13320,4442,19803,138551,-1472,588501,378839,142653,0,66890,119,-55888,59938,-18335,22384,-1669,96303,2569,-100541,-20897,3357,7867,391,-565,101,-17853,21818,-7076,798,2414,-32420,-1620,-30800,-5918,-2481,5172,791,2808,79644,-24990,7216,-32206,153,9751,94730,24053
2013:Q4,538487,91483,267385,13606,4521,19949,142894,-1351,613016,402884,143901,0,66110,121,-74529,60555,-17741,3766,8934,82750,2567,-76383,61566,8754,8417,-83,3783,45834,-19674,41520,13620,1261,9107,-5120,-1640,-3480,-6636,-906,882,792,5849,137949,-13030,-1396,-11634,44103,9782,97094,-5168
2014:Q1,546736,94171,269820,13798,4610,20124,145381,-1168,612647,400633,146216,0,65676,122,-65911,61090,-17580,12759,-25592,67678,2565,-95835,3877,-3025,8196,-1042,1116,2921,9564,-347,-7275,131,848,-12587,-527,-12060,-588,-16,3086,1710,4106,99712,-5576,-2253,-3323,11074,9782,84432,38351
2014:Q2,565746,92624,274844,13827,4678,20328,160449,-1004,628392,410883,151941,0,65445,123,-62646,61552,-18031,16937,12520,86771,2595,-76846,-43845,40,-6307,-883,-2800,-34066,5451,-13774,-20440,-248,-5055,2797,-523,3320,-6419,-2624,3469,1710,1238,33001,-2202,-9403,7201,-10489,9920,35772,4417
2014:Q3,567454,96622,277054,14273,4720,20368,155319,-902,612013,387849,158588,0,65452,124,-44559,62054,-18451,35946,86215,99114,2656,-15555,-58866,2473,6372,-198,-6600,-53317,1877,-20824,-28200,-1048,-5122,-6746,-556,-6190,-4155,-1450,4776,1795,-1816,-43311,-27615,3794,-31409,-43697,10029,17972,-50269
