date,FA386000105.Q,FA385090005.Q,FA385050005.Q,FA155111003.Q,FA385012005.Q,FA385013005.Q,FA145020005.Q,FA385420005.Q,FA385000005.Q,FA384090005.Q,FA313011105.Q,FA383020005.Q,FA383030005.Q,FA383030505.Q,FA383034005.Q,FA382051005.Q,FA384022005.Q,FA383069105.Q,FA383061105.Q,FA383061705.Q,FA383062005.Q,FA383063005.Q,FA384023005.Q,FA383069005.Q,FA383065005.Q,FA383066005.Q,FA103092305.Q,FA383064105.Q,FA103092105.Q,FA383094905.Q,FA383064205.Q,FA153040005.Q,FA153050005.Q,FA383070005.Q,FA383078005.Q,FA383090005.Q,FA384194005.Q,FA384190005.Q,FA313111303.Q,FA313125003.Q,FA313131003.Q,FA384122005.Q,FA103169100.Q,FA313161105.Q,FA313161705.Q,FA383162005.Q,FA103163005.Q,FA384123005.Q,FA383168005.Q,FA383169005.Q,FA383165005.Q,FA153166000.Q,FA143192305.Q,FA313140003.Q,FA383170005.Q,FA143178005.Q,FA383190005.Q,FA143181105.Q,FA103164105.Q,FA143192105.Q,FA112090205.Q,FA387005005.Q
1962:Q4,188142,178047,184280,48087,30718,102112,3364,-1,-6233,64957,-100,4434,30284,-780,0,-2486,3972,996,4292,-1212,-176,72,4163,556,2796,811,148,-6376,3728,1275,796,3340,23988,-2667,636,602,71190,69711,0,68,-76,23092,-168,11664,1668,5588,4340,45783,6508,5632,26860,6783,196,128,-6288,-2320,9128,1479,400,324,755,10095
1963:Q1,192838,165700,189555,48758,31584,102345,6868,0,-23855,61313,-444,2798,31520,436,0,-1802,-4428,-1264,-1920,-3896,872,1780,5591,2040,2744,807,140,-5044,3508,2129,944,3828,25764,10373,-672,-13328,85168,82899,0,44,-104,13764,-160,4932,340,4908,3744,38039,1436,6360,22384,7859,52,132,12652,424,17896,2269,-20,188,2101,27138
1963:Q2,199046,203559,192983,49956,33512,104679,4836,0,10576,94413,-464,8500,27032,1624,0,-8,6112,-388,3448,2932,1188,-1068,8123,6264,920,939,132,-7868,3200,493,608,4092,26736,7485,3456,5160,83837,83016,0,36,-96,16092,-512,5216,16,6908,4464,48775,5832,8500,27164,7279,116,136,5172,2980,9805,821,-44,404,461,-4513
1963:Q3,200699,196709,198882,50716,33731,108719,5716,0,-2173,74084,-784,2752,21956,-668,0,4072,-3456,-1556,-756,580,324,-2048,2855,692,420,1743,100,-5816,2636,2090,1436,4380,27464,5741,2460,6866,76257,73447,0,4,-112,988,-216,-3768,-1200,4052,2120,46275,2860,5436,28732,9247,96,132,9352,1644,15068,2810,384,360,2066,3990
1963:Q4,205930,196942,201567,51678,35006,109819,5064,0,-4625,82395,-152,2112,33208,-912,0,-6880,13028,1868,6016,3032,1048,1064,5895,3392,1220,1283,140,-10296,3388,3429,960,4648,28452,3425,1960,-10,87020,85471,0,-40,-60,13424,-32,3448,160,5092,4756,55883,9572,7600,28992,9719,-144,124,3852,508,11924,1549,-1684,-140,3373,8988
1964:Q1,210962,194303,207301,53716,36829,111632,5124,0,-12998,68673,-184,-1860,25912,-336,0,-64,2012,1124,1684,-2084,2016,-728,12171,6616,3292,2263,116,-2524,2972,2582,120,4336,30072,5365,-1140,-10877,81671,76233,0,4,-68,11532,-344,5028,-964,5104,2708,42999,1928,5260,25072,10739,72,112,3732,632,17218,5438,2548,276,2614,16659
1964:Q2,213349,219105,209232,55087,35635,114054,4456,0,9873,98333,292,9440,27888,-472,0,3660,10020,-976,6516,2308,3980,-1808,-1849,-1176,-48,-625,152,-5376,3528,247,1188,4348,31072,8145,780,5270,88460,84973,0,-4,-72,16140,140,2788,1516,6612,5084,50099,8068,5780,27396,8855,92,96,6400,1476,10746,3487,3128,324,35,-5756
1964:Q3,218261,230637,212990,56849,35198,116251,4692,0,17647,115623,80,21850,25836,-480,0,1330,-2972,3360,-8888,888,1192,476,10763,7164,1764,1835,136,-6356,3732,890,1144,4428,32216,15905,1136,5985,97976,96110,0,-100,-72,15748,-12,6104,276,6596,2784,49727,4888,5308,29452,10079,48,96,12772,420,17471,1866,748,136,982,-12376
1964:Q4,222759,203198,213533,54996,35303,118218,5016,0,-10335,88121,-688,1526,35644,396,0,-7302,6956,-608,2448,-512,2980,2648,3723,468,2080,1175,152,-13792,3472,5376,1472,4552,33044,8437,232,4921,98457,94880,0,-592,-76,19308,844,4304,2592,6168,5400,53663,12736,3480,29192,8255,-44,112,9116,-660,14053,3576,-1844,292,5128,19561
1965:Q1,235342,208248,229747,60357,35391,122455,11544,0,-21499,83725,-3332,-472,34200,-1180,0,3640,-2744,-3148,528,-676,1260,-708,9567,4844,2060,2663,244,-7992,6148,3056,2156,4392,35008,11713,-600,-10079,105224,101888,0,-60,-100,9616,-1516,664,-36,6768,3736,56699,12244,6936,25552,11967,148,124,17136,2236,16089,3336,-224,544,3016,27094
1965:Q2,237008,244511,230795,60267,35751,126209,8568,0,13716,110113,-2360,7952,28124,1300,0,3176,7412,-928,4936,3652,1528,-1776,2611,3564,-408,-545,216,-10008,5132,1574,672,4932,35316,13961,-112,10215,96397,93607,0,88,-92,13212,-184,-648,-376,8024,6396,54943,10036,6120,26988,11799,4,136,11668,1556,12092,2790,1320,-32,1502,-7503
1965:Q3,239029,251889,238626,62016,35938,131380,9292,0,13263,111085,-496,8578,29760,-640,0,3534,1388,1452,-6668,2720,2700,1184,4407,3284,-236,1359,144,-8776,3928,3268,3356,5096,36576,16633,2160,2169,97822,94062,0,240,-68,4308,24,-12084,2052,7544,6772,52219,9468,4552,28872,9327,132,140,14412,1488,21191,3760,52,484,3224,-12860
1965:Q4,242441,251532,243946,64272,36217,135873,7584,0,7586,134032,-476,3952,36504,-608,0,-4316,5144,1328,3388,-392,4676,-3856,8355,5676,1332,1347,180,-15192,3180,6398,2312,4880,38168,14673,3788,27090,126446,120828,0,412,-76,22732,364,13100,152,6612,2504,61343,16328,9068,28492,7455,84,136,11844,3052,21301,5618,-1260,520,6358,-9091
1966:Q1,254603,245489,259946,67403,36661,142009,13872,1,-14457,97743,-272,-6264,22352,-528,0,1004,21236,3688,8984,2472,3180,2912,6811,3236,1392,2183,152,-9152,4072,1232,4048,4692,40792,14321,316,-7069,112200,111352,0,644,-80,22044,-616,2760,1396,6652,11852,54175,7068,8536,28504,10067,108,116,12144,3124,19077,848,-528,432,944,9114
1966:Q2,253017,270724,256845,64988,35081,144459,12316,1,13879,121056,-836,13754,22052,-56,0,1094,14052,736,-3252,13268,3308,-8,7703,5928,2816,-1041,228,-7024,5024,1455,1620,4564,41588,18245,-9900,7493,107177,99658,0,968,-464,13544,512,-12464,7052,8176,10268,64671,23540,9312,26352,5467,84,112,9028,-5380,17095,7519,6032,272,1215,-17707
1966:Q3,255880,280692,261182,67414,33747,148168,11852,1,19510,116157,-692,-3108,11732,-1008,0,7852,12268,-1788,2164,3444,2256,6192,8051,5008,3588,-545,184,-6768,4824,5357,1572,4628,42548,18613,2160,7944,96646,90534,0,432,-208,15084,1628,948,-2136,4912,9732,37271,9052,2480,22104,3635,-24,104,13864,976,23035,6113,1068,-168,5213,-24812
1966:Q4,262296,241972,266128,67695,30968,150960,16504,1,-24156,80895,-484,918,21772,84,0,-1610,10460,3292,932,1128,5724,-616,6711,3052,3780,-121,240,-16320,5968,5158,2148,4884,44188,8129,1716,-13067,105051,100541,0,924,-116,28300,1776,13208,-892,5204,9004,38499,6320,9868,17748,4563,268,96,7296,-2240,27514,4510,-1536,504,5542,20324
1967:Q1,257191,243575,263184,66163,30252,151347,15423,-1,-19609,82490,-204,10634,48092,-1508,0,-6462,-17952,2056,-16824,-840,-6220,3876,14371,7380,4444,2547,204,-11108,4296,6584,2068,5060,44196,3753,-1516,-18018,102099,94067,0,748,-144,35316,3212,8292,5496,5744,12572,31127,4912,5668,16680,3867,160,96,428,1348,24988,8032,1008,628,6396,13616
1967:Q2,256529,256873,259550,69310,33721,150179,6341,-1,-2677,64858,-60,-664,41936,48,0,1164,-12648,32,-6580,148,-6608,360,3659,4824,412,-1577,128,-15708,3472,-1219,-80,4948,45536,10177,-24880,9049,67535,66358,0,432,-64,10092,2664,-22656,7424,8184,14476,40423,12136,4220,19940,4127,180,96,8904,-16128,22423,1177,1920,648,-1391,-344
1967:Q3,264376,288854,266261,69511,35632,151856,9263,-1,22593,154584,-368,35240,33748,-364,0,4512,7696,2192,-684,-580,2300,4468,10003,6640,3592,-229,184,-15576,4984,-152,2472,4968,47032,13089,2604,4512,131991,129167,0,592,-156,48836,-740,23656,-84,7968,18036,41115,-2128,8424,29004,5815,120,80,11784,-1400,28196,2824,2944,416,-536,-24478
1967:Q4,271533,223521,271983,70388,38319,154844,8433,-1,-48462,149549,-4048,11478,30484,1268,0,-262,21376,120,12584,4052,-2636,7256,9127,4992,4204,-69,196,-11812,4712,-1699,-248,4884,48056,16609,3744,15684,198011,195666,0,96,-76,50304,512,25752,3784,6708,13548,95911,48844,11404,28892,6771,44,48,14076,-576,35839,2345,3716,564,-1935,48012
1968:Q1,274972,301722,281506,75686,39209,158173,8438,0,20216,130224,-5448,-1658,33560,904,0,4970,12404,-1172,10284,2276,324,692,12548,2764,6728,3056,168,-11216,3456,10658,3692,4808,50368,4668,12440,-6098,110008,96994,0,684,0,42280,500,23556,1068,6748,10408,13032,-27200,5640,26828,7764,296,8,4464,21884,14346,13014,1460,1132,10422,-26750
1968:Q2,283416,271138,291237,77769,40505,158881,14082,0,-20099,109510,-88,-3634,17116,3696,0,-3354,23492,3468,5200,8968,964,4892,13444,12856,2192,-1604,204,-16104,4184,1376,572,4736,52236,22748,-10788,-326,129608,126105,0,-364,0,23164,196,-3196,4664,7388,14112,72808,17864,17624,27708,9612,116,-32,20264,-12164,22313,3504,2120,388,996,12278
1968:Q3,289453,299316,291965,81945,41369,160970,7681,0,7351,164118,296,41764,39148,424,0,5440,-3124,2004,-4180,2396,-4340,996,13696,9984,5576,-1864,248,-22776,5716,65,3636,4756,53420,23532,-356,-1767,156767,157718,0,132,0,47180,5208,16488,4716,7564,13204,53220,6760,5156,30552,10752,96,-32,25500,-4452,36074,-951,-1904,368,585,-9863
1968:Q4,296484,259769,297102,82208,43659,165228,6007,0,-37333,124054,548,-998,41620,324,0,-9018,5808,288,-4,1656,-1292,5160,6612,2556,3264,792,168,-29152,5768,-930,1632,4852,56720,23772,2780,13548,161387,163777,0,216,0,25340,-1044,-1728,2192,12072,13848,83188,23496,12004,32788,14900,80,0,16920,-848,38881,-2390,-2312,624,-702,36715
1969:Q1,305851,298899,311830,83394,46116,170831,11489,0,-12931,143035,-224,-3604,8868,280,0,8916,45508,3740,22816,3428,14356,1168,-1616,-10152,4116,4420,244,-11380,5620,5441,3640,4948,59764,20720,8004,-12094,155966,148353,0,124,0,33188,1072,2388,488,15492,13748,51416,7220,2052,29524,12620,256,44,18264,9220,35841,7613,1348,1008,5257,6952
1969:Q2,306852,283262,310749,83799,46457,171271,9222,0,-27487,94717,1268,3452,-1000,1120,0,4324,4432,2708,-13896,7400,6672,1548,7860,10068,116,-2324,280,-16004,5996,-2998,1120,5012,62084,28760,-21492,10503,122204,123250,0,-360,0,-6172,700,-31884,-1056,12880,13188,79400,20184,17280,30176,11760,184,80,23944,-6752,32926,-1046,1684,656,-3386,23590
1969:Q3,313512,322493,315881,83966,46313,175408,10194,0,6612,166903,44,17688,-20236,392,0,18804,46616,1668,21872,4940,10808,7328,-5700,-8832,4076,-944,256,-6960,5544,-1955,4468,5076,65500,30320,1316,5730,160291,157850,0,100,0,32544,2568,14400,-6016,10496,11096,60272,4916,16500,31228,7628,204,88,25664,-3012,41990,2441,3960,764,-2283,-8981
1969:Q4,308417,288859,307201,84166,43804,173444,5787,0,-18342,155294,2780,11976,1340,344,0,-9436,33992,2000,14072,6156,7512,4252,22464,14604,8648,-788,108,-20376,4248,-220,1656,5116,67100,21944,-596,12854,173636,166368,0,348,0,25584,88,11284,-2632,6676,10168,73544,19220,15104,31600,7620,512,52,23212,-6264,49380,7268,6632,1224,-588,19558
1970:Q1,301846,326706,304823,83257,43887,175856,1823,0,21883,169915,3856,34926,13952,924,0,-2214,17484,2256,5736,9084,2744,-2336,1891,-2832,5028,-305,328,5548,7068,12793,1548,5364,57912,10041,-4864,3358,148031,127459,3468,208,0,31828,3940,8188,-1808,8576,12932,33903,-10484,13476,25716,5195,496,276,14344,-3576,46512,20573,5268,1932,13373,-24860
1970:Q2,306112,332531,309166,84553,42782,176750,5081,0,23365,168784,92,18730,56516,-532,0,-19694,7820,1620,-2724,1500,2436,4988,1623,1964,532,-873,396,900,7724,-3724,160,5100,58900,7621,-1624,28776,145418,143959,0,344,0,45380,-332,11076,-1944,13360,23220,49251,11000,11500,23520,3231,188,48,13200,-2600,38148,1460,4780,680,-4000,-26419
1970:Q3,307630,346162,313745,85487,44063,179112,5083,0,32417,190241,-1444,33704,85312,-2172,0,-560,-164,500,-10680,-224,-4716,14956,14519,4796,5776,3947,244,-1612,6144,-6664,2904,5264,60788,3321,-1764,-7579,157824,159096,0,352,0,53692,464,23332,-396,8852,21440,51315,12160,-1004,33812,6347,300,44,8152,-2224,47465,-1272,4456,1156,-6884,-38532
1970:Q4,296066,228217,302986,81132,48719,177119,-3984,0,-74769,70445,-2248,-42626,66368,-1156,0,-10210,-20532,2668,-30404,-3392,-2772,13368,14603,10736,3628,239,156,-5272,6424,-5176,-460,5632,62412,6221,-2192,-1499,145214,141706,0,300,0,52660,3036,9136,316,17144,23028,53099,13180,-324,37300,2943,212,56,220,-2128,37287,3508,8332,732,-5556,67849
1971:Q1,319980,337286,332130,91053,52629,176193,12254,1,5156,208367,1932,29606,117592,-124,0,1966,-41504,2612,-40856,-9096,-3132,8968,17345,4332,4836,8177,-220,-9876,-6932,5718,1304,5996,63396,4339,3408,14421,203211,189077,2868,484,0,41664,2176,2968,-2828,17120,22228,65857,-6276,15076,38792,18265,168,68,24112,2120,51736,14134,7960,668,5506,-17306
1971:Q2,326444,357977,342610,93781,58665,179288,10875,1,15367,239534,-2608,35040,79108,-1332,0,2160,22984,-316,20908,-10788,2096,11084,-943,2904,-3720,-127,352,-1476,6876,-41,172,6336,64920,9019,8604,10363,224166,210716,0,600,0,73716,-5724,40880,-940,17072,22428,83457,15792,11948,44556,11161,132,72,6708,6260,39771,13451,13284,488,-321,-31533
1971:Q3,333480,358143,350326,96059,62346,181732,10188,1,7817,238758,-1800,26052,59784,-2864,0,11680,17276,3280,1616,2552,-36,9864,285,1660,-2848,1473,344,-2176,8300,4541,-888,6520,66788,16459,-368,28825,230941,212448,0,508,0,55972,552,28956,-1764,14160,14068,91737,10364,13068,53292,15013,-264,76,13068,4240,47111,18493,15356,-984,4121,-24663
1971:Q4,341289,266598,349500,99643,65675,184476,-295,1,-82902,144208,8,-24748,65728,-60,0,-10984,-11436,1968,-15604,2212,-632,620,15253,13036,1600,617,88,-10152,4596,-3579,532,6552,68188,22731,-920,22411,227110,220997,0,320,0,56984,-548,22128,1332,16252,17820,95825,9168,9864,58900,17893,36,68,20016,3888,43860,6113,9184,916,-3987,74691
1972:Q1,352346,373199,367695,101793,70636,192039,3227,0,5504,245321,664,20734,87400,324,0,8998,-4220,4712,-6760,-6640,3004,1464,7594,36,10536,-2978,-472,-4048,-13928,3425,1132,6676,74504,24362,4468,27708,239816,228296,2840,1072,0,33024,5048,-676,344,16780,11528,110074,8628,22652,62248,16546,-184,120,31584,2064,47702,11521,9036,-724,3209,-20853
1972:Q2,357767,408368,385520,104884,72242,196396,11998,0,22848,235523,-28,11060,81628,28,0,2940,23504,6644,14204,-880,1716,1820,6530,4784,-8,1754,248,-7688,4980,-9469,-2584,6824,79060,10874,1092,26524,212675,208104,0,684,0,39088,2844,6012,-60,14640,15652,114858,18900,8748,66472,20738,200,156,11396,5456,36266,4571,13688,772,-9889,-50601
1972:Q3,375342,405920,393192,108125,73782,197570,13715,0,12728,246026,-12,4596,83104,800,0,5008,2116,676,-2708,548,1124,2476,3886,-44,1932,1998,308,-1632,8688,-1533,-584,6940,82556,22414,-272,29643,233298,223439,0,536,0,37552,-3004,13880,1848,12520,12308,117450,11844,16000,72668,16938,316,168,30732,1668,35017,9859,10416,1196,-1753,-30578
1972:Q4,402336,433015,408039,113482,78736,208330,7491,0,24976,317150,0,27112,84420,1332,0,-10856,-3084,-192,-3368,-2240,3808,-1092,21794,14144,6016,1634,276,-7308,5520,-13711,-3608,7056,81640,53094,412,73061,292174,293781,0,452,0,47552,-2004,24928,1464,12724,10440,159290,30108,19092,86256,23834,208,164,37732,6360,42023,-1607,10956,1784,-14347,-30679
1973:Q1,424087,452018,434151,122194,82374,219032,10550,1,17867,329534,0,28720,112324,2380,0,17276,10492,-3548,-2048,4292,10768,1028,7118,3188,10372,-6442,-2472,7708,-61144,-8498,-1192,7216,80300,44454,6092,78760,311667,311673,0,428,0,31476,-5008,14204,1044,14952,6284,184246,63816,21632,73820,24978,796,172,42516,4952,47087,-6,6908,3088,-10002,-27931
1973:Q2,432054,465134,446116,121715,80143,226051,18206,1,19018,308711,-36,19380,74316,1252,0,720,45052,3960,28704,7204,5924,-740,8642,9864,-3844,2622,420,6956,9468,2905,-2412,7416,79216,39530,2088,13798,289693,276036,0,444,0,31996,1060,5400,-1668,14456,12748,149718,35676,5824,82636,25582,976,188,49108,7136,36470,13657,8572,3740,1345,-33080
1973:Q3,445778,437156,440254,121256,79384,229852,9761,1,-3098,274582,0,-37180,68248,-1228,0,19468,31364,364,3384,12808,6948,7860,5374,2644,3532,-802,284,18352,7436,19271,-120,7452,81024,45094,1268,8475,277680,253113,0,332,0,17312,-40,-9644,1768,14436,10792,160314,39224,22132,79672,19286,412,184,31292,2516,40751,24567,5256,1592,17719,8622
1973:Q4,465322,466905,455391,118847,77181,234369,24993,1,11514,329082,0,38364,44780,4776,0,2264,3700,1788,-8788,3952,2952,3796,22842,16200,5216,1426,436,-10804,9460,26541,-4220,7304,82864,56078,3064,41633,317568,281559,0,408,0,44572,9644,5728,576,20072,8552,120586,17364,8724,74508,19990,-128,156,59888,6516,49561,36009,10572,292,25145,-1583
1974:Q1,458353,430801,445915,117644,73968,241784,12519,0,-15114,263992,0,9626,96192,3184,1052,13918,28176,5696,7936,-2636,9724,7456,4340,-12864,13856,3348,-172,13416,-4468,-19875,224,7128,84100,46864,-652,-19061,279105,288185,0,388,0,32312,2192,-6272,1428,19736,15228,135000,34384,16944,69332,14340,1520,132,43028,8368,67437,-9079,6204,5860,-21143,27552
1974:Q2,452902,423302,463050,121295,72763,251576,17416,0,-39748,258530,116,6514,79556,-2204,1228,-20526,36940,-1060,10040,10952,5624,11384,18540,14096,2572,1872,288,5052,5780,-26887,-1556,6928,87120,61520,3920,-3799,298278,320389,0,444,0,50840,3164,9120,-116,17104,21568,155412,56624,16308,69008,13472,452,108,51468,12076,49589,-22111,4832,1740,-28683,29600
1974:Q3,457217,477286,463557,126628,72540,258811,5578,0,13729,281001,492,-15096,32372,708,3264,7964,73084,6884,13024,26632,16788,9756,9648,7656,3900,-1908,648,-7520,15732,-33078,-2936,7016,91132,25548,5164,66859,267271,296614,0,580,0,58000,9396,17780,-832,14996,16660,128244,37812,22896,57876,9660,1332,104,34096,11192,63066,-29342,-128,5148,-34362,-20069
1974:Q4,451851,398232,466230,118105,65046,262633,20446,0,-67998,142311,80,7394,59208,420,3972,-31422,31168,4984,-7884,6652,936,26480,32096,15716,16628,-248,468,4048,13412,-28121,-96,7404,92476,3748,-1780,-52164,210309,232906,0,732,0,59208,1772,23324,-1000,9388,25724,98924,26528,21568,52516,-1688,696,116,5056,4032,64142,-22597,5156,2152,-29905,53619
1975:Q1,436620,495316,436924,122134,63360,261458,-10028,0,58392,257783,16,27808,96964,988,4964,10856,9500,5612,-17984,-3232,10876,14228,31809,14112,15412,2285,592,3556,14196,-13940,3056,12188,94988,9359,-11688,-37429,199391,206459,0,804,0,100536,4104,49080,-1172,11588,36936,48697,-23660,23388,46856,2113,92,4576,-14244,-11388,77386,-7068,7796,344,-15208,-58696
1975:Q2,441320,463349,436461,126680,66111,257624,-13954,0,26888,308351,64,46696,86720,-1688,164,-6436,44836,4940,51164,-7704,2716,-6280,20789,12480,9512,-1203,608,9372,13968,-15980,-432,9396,97824,11275,372,-9197,281463,283083,0,936,0,140500,-9528,104604,-196,13324,32296,55645,-12532,16604,54224,-2651,632,1516,3108,144,80602,-1620,12916,2424,-16960,-22029
1975:Q3,480763,451043,473734,136037,71004,268081,-1388,0,-22691,285561,100,-11186,72980,256,188,8286,60176,2800,38232,-1040,2344,17840,3141,-4700,10348,-2507,176,5440,4344,-9959,-3608,8236,101544,42703,5324,-2580,308252,312823,0,988,0,113888,-180,91052,-36,9132,13920,85425,-3900,18944,58608,11773,-12,156,55176,2768,54434,-4571,6772,-68,-11275,29720
1975:Q4,497944,457366,494922,142157,75263,277154,348,0,-37556,294864,84,-842,85692,3992,-252,-14434,57664,1784,29120,-2472,12944,16288,39761,21944,14308,3509,612,-884,16788,-8030,-1996,11080,98692,40275,4632,-37970,332419,325934,0,1136,0,125040,-5984,82740,-8,25784,22508,105609,6824,12912,66028,19845,1084,2876,19812,3808,66569,6486,12180,4212,-9906,40578
1976:Q1,524581,553388,534209,150389,82906,286220,14693,1,19179,400635,180,39898,116676,3420,-352,10922,8620,2868,4060,-4364,17368,-11312,40746,20092,15940,4714,568,9960,13480,-22661,-1980,7952,101844,28558,10540,32264,381455,386817,0,740,0,119520,2680,70608,224,20516,25492,125442,-20192,44392,81980,19262,1124,-396,18832,7208,114347,-5361,12656,4324,-22341,-28807
1976:Q2,533488,594220,550112,152786,87114,287763,22448,1,44108,433293,-60,38192,95864,3116,-864,536,58112,2128,29252,3580,13308,9844,-5446,2568,-6980,-1034,296,11652,6024,-11391,-3824,9840,99564,47014,11312,73356,389185,385528,0,620,0,128492,2832,70956,168,34632,19904,137018,12576,32236,74104,18102,736,1336,38684,8980,69662,3657,14028,2820,-13191,-60732
1976:Q3,539019,499144,559202,156419,87055,294920,20807,1,-60058,339341,72,-5688,86640,428,-76,4164,19664,2136,-6808,1688,6280,16368,16470,17892,1808,-3230,444,5748,11120,-8440,-3784,8884,109160,29458,5992,59085,399400,399231,0,508,0,92104,-4380,57000,1140,15640,22704,154438,2240,43684,88752,19762,664,212,46028,4920,100357,168,7344,2544,-9720,39875
1976:Q4,545141,523923,572800,161586,99114,301581,10518,1,-48877,311986,116,9146,129360,4624,-892,-13190,9304,1428,-22768,15696,-5740,20688,53114,39716,5444,7954,856,9032,7908,-7721,-2156,10104,113764,32902,3080,-47365,360863,361132,0,540,0,78196,4600,39676,-1616,12892,22644,176906,12708,40084,93380,30734,772,1244,20672,5616,77186,-269,8192,1324,-9785,21218
1977:Q1,563511,606875,606556,169694,104711,317329,14822,0,319,412439,240,48346,144844,3120,-516,2998,3928,-824,-2340,-2828,5344,4576,14440,-5896,22488,-2152,236,-2120,5196,-29623,-2304,9200,119564,45972,-3624,52542,412120,440431,0,476,0,83360,732,39032,-616,22708,21504,206228,29860,41044,107060,28264,640,208,57640,-1580,93459,-28311,-628,2444,-30127,-43364
1977:Q2,605085,596568,643203,174576,119118,330040,19469,0,-46635,346068,332,24770,93968,4080,484,5726,17564,-1244,2060,3536,13924,-712,19896,14604,2176,3116,540,-4812,12380,-9328,1872,9728,113088,37180,-4132,22732,392702,399315,0,568,0,87960,1116,27216,-312,45264,14676,209200,20932,22020,125328,40920,672,668,41180,-1252,60319,-6612,1736,2604,-10952,8517
1977:Q3,632876,622660,670871,178976,122573,338438,30884,0,-48211,443245,36,22320,113560,-24,-20,4160,26496,-1368,20876,6432,-1916,2472,21764,17044,5532,-812,328,580,8368,-1710,2720,9740,123940,46072,5856,59059,491456,486810,0,500,0,105412,560,56592,-1992,25816,24436,264844,16588,75372,136792,36092,728,396,39892,5128,69910,4646,4428,2780,-2562,10216
1977:Q4,646333,589709,684000,185170,124707,350002,24121,0,-94291,438981,360,-7316,121848,2844,1244,-10956,13432,-1048,-7100,4056,9364,8160,60896,44916,14624,1356,292,-4708,10872,8473,-1140,11256,115624,69436,4516,42008,533272,518531,0,500,0,109156,4148,49376,-172,25188,30616,248224,23040,43112,144188,37884,848,1412,34236,7424,116731,14741,5420,1584,7737,56624
1978:Q1,656635,695835,694664,184116,129752,355343,25453,0,1171,542870,60,33826,122060,4516,6368,3638,22680,3280,-9980,8356,28220,-7196,58087,22060,33284,2743,624,-17004,16536,-13123,1920,10624,131668,37525,-1552,124417,541699,559358,0,440,0,97864,-696,38484,-1292,43928,17440,286055,50840,58788,136752,39675,1040,212,37600,2964,133183,-17659,-6440,4004,-15223,-39200
1978:Q2,711435,662283,756483,200857,140029,391340,24257,0,-94200,450940,416,49958,87752,-356,5316,5282,77220,-1408,35012,20140,27036,-3560,33975,21388,9588,2999,544,-11588,12388,-18277,-2748,12272,122676,88909,2956,-15755,545140,555277,0,496,0,135484,-236,54160,-388,56340,25608,275275,35096,32308,147644,60227,1744,1224,60556,2448,78050,-10137,2780,6724,-19641,49152
1978:Q3,731606,706508,782106,201371,145421,410348,24966,0,-75598,491753,172,30950,97412,-4848,4984,1054,41420,-676,30976,4024,21348,-14252,53107,38348,15656,-897,-980,-11988,8656,-11928,-276,11456,132240,80713,4224,55385,567350,572467,0,472,0,108056,1356,39380,-2208,48824,20704,308223,15988,87040,160004,45191,2012,268,47228,5176,101032,-5116,832,7728,-13676,25098
1978:Q4,764181,718169,813721,206536,149010,429688,28487,0,-95552,551478,-5388,8328,112668,-5160,7896,17480,8372,-708,-45864,21984,29036,3924,99131,78796,18788,1547,764,-6044,16252,-13638,-552,11880,138112,84661,10776,65940,647030,655064,0,592,0,81884,10340,-3028,-1452,55932,20092,308315,44004,60124,163628,40559,1536,1056,71624,13416,176641,-8034,2408,4092,-14534,46012
1979:Q1,785866,767072,819680,208077,148377,439374,23852,0,-52608,558313,4568,14410,85980,17328,28732,14914,51152,-2720,11756,21984,23716,-3584,36879,-14500,46840,4539,1760,-17940,18772,-7512,-2668,10528,135796,70969,6736,87909,610921,622505,4556,1308,0,69624,2808,9796,-2512,42140,17392,287831,46052,32364,164192,45223,1012,-72,57072,11440,189734,-11584,-6680,3900,-8804,18794
1979:Q2,787790,808570,838332,206981,150952,452998,27401,0,-29762,523736,-24,51968,37976,-4712,30164,14140,124212,964,87568,13556,23832,-1708,37979,14092,19552,4335,2080,-20520,25460,-40038,124,11572,138476,84409,-4700,35170,553498,599304,0,1468,0,116464,7448,51748,-1788,37816,21240,289555,40900,37116,166828,44711,2272,1052,80172,5524,102797,-45806,-12408,8756,-42154,-20780
1979:Q3,799467,743638,859395,215210,154022,478032,12131,0,-115757,572554,0,54786,92200,-5940,31224,3394,10980,-3076,10928,15528,11644,-24044,44827,25096,21812,-2081,2968,-26624,25236,-29326,-2700,10384,138028,102861,3884,116372,688311,717953,0,1200,0,114892,11524,47284,-304,41268,15120,342687,50500,68576,177680,45931,2300,8,94192,10776,151898,-29642,-7524,8840,-30958,55829
1979:Q4,802014,792976,861365,213456,151671,487685,8553,0,-68389,537968,256,-9878,83080,1024,41564,7958,125876,5128,59920,29412,14696,16720,59307,35412,25788,-1893,3348,-25280,17956,-34618,-2248,11240,145080,72969,3996,36338,606357,639255,0,1064,0,108176,14296,43032,-528,36000,15376,262115,41860,33496,149380,37379,2840,1084,56944,11360,195672,-32898,-4580,8440,-36758,9038
1980:Q1,800914,740340,875462,215664,144151,505748,9899,0,-135122,491455,4608,-5472,92052,-4140,61356,9964,59568,2440,27060,34864,23832,-28628,-995,-32896,34596,-2695,3840,-11125,17220,-55874,-5796,9832,183364,74967,10816,47270,626577,666199,4608,1044,0,139200,13028,69020,-256,33576,23832,226993,36524,33332,139228,17909,2160,-128,46096,12476,233750,-39622,5472,8300,-53394,60574
