1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1986:Q2,35144,20643,31342,379568,70456,192,-9348,30356,132812,-5380,25952,100644,-21484,33080,137292,31300,-12928,80104,38816,316,2384,796,828,0,0,13484,348226,364054,27002,100920,110232,41115,-2748,-10316,7568,31104,336,1132,54961,2060,52901,-15828,1300,740,9056,-26924,-16842,0,ND
1986:Q3,31609,21490,-5493,538526,171627,5616,6864,-32084,188083,-5944,10612,94988,35632,52795,139155,11211,4712,102956,20276,328,3476,-2200,1244,0,0,56417,544020,503792,138993,50308,191858,47770,19612,9696,9916,17504,584,1176,35987,-2096,38083,40228,1400,2224,14140,22464,15612,0,ND
1986:Q4,26609,22049,48261,731299,203651,-3336,7652,31312,109399,12072,23752,101024,-57632,30183,365245,199905,-11060,151132,25268,28,1800,-5376,1332,0,0,19593,683039,652779,159838,213732,162087,73443,-10788,-14688,3900,39396,92,-1448,16428,4440,11988,30260,1400,1004,18364,9492,-43701,0,ND
1987:Q1,25430,20049,-8762,42319,-110807,4684,-7052,-3368,15704,-1808,-13516,56680,-41952,16300,19465,-75539,16476,82700,-4172,160,3276,-1384,2708,0,0,118934,51082,30574,-1940,-89520,23148,24755,24424,11216,13208,-6844,1024,-416,55942,6724,49218,20508,1476,572,16380,2080,14143,0,ND
1987:Q2,30049,20647,130392,405874,122065,2896,-15456,-296,115411,-8092,20388,93732,-29080,38463,205266,2262,9584,160816,32604,344,1348,-3188,1768,0,0,-24284,275482,302606,75392,63440,165431,1835,9652,10780,-1128,33420,-440,-7432,-38691,-6340,-32351,-27124,1492,-1824,-41028,14236,-120991,0,ND
1987:Q3,33546,22088,-44805,358792,34045,6712,-12800,-29839,85332,-7380,30572,60628,-28060,29572,234741,52841,-3960,161444,24416,204,548,680,1316,0,0,37853,403597,373213,141585,28040,155424,32844,-4336,-7704,3368,23804,2012,-748,-5413,5020,-10433,30384,1492,1712,19476,7704,56263,0,ND
1987:Q4,36548,23948,24089,368874,63740,-17468,8896,-8921,134450,22576,-48,80004,-17456,49374,259331,22315,-396,209148,28264,272,96,-1932,2084,-192,0,-71481,344785,329857,64609,-52988,262355,3412,12760,8012,4748,52764,1408,-1144,-13319,9108,-22427,14928,1496,2172,6388,4872,-11489,0,ND
1988:Q1,24214,21020,-48969,255649,-35560,15588,16772,42201,-32245,-13892,-39968,8976,-30172,42811,221708,35452,-7280,144780,48756,544,2896,-1488,2584,-472,0,23121,304618,281662,-75300,110688,174297,97174,-12396,-11872,-524,-14412,236,-1984,3359,592,2767,22956,668,4436,-740,18592,52162,0,ND
1988:Q2,30740,23897,-40982,464538,55594,7556,-17104,-4914,78399,-1204,-9240,54504,-20460,54799,254316,71928,-1256,140852,42792,188,2020,-1276,1364,-316,0,88713,505520,461324,114927,57664,162330,21380,3184,-2044,5228,21180,140,-2612,83132,5460,77672,44196,-192,908,26580,16900,47824,0,ND
1988:Q3,32065,26164,30480,436530,154434,-12272,-2248,-45,56872,5308,-7876,59756,-16904,16588,233603,14175,-1788,188788,32428,12,1840,80,1672,-492,0,3073,406050,365742,105672,-20596,208148,39352,-188,-1028,840,26276,184,1416,5479,9660,-4181,40308,6820,-580,23440,10628,-24579,0,ND
1988:Q4,29219,28158,-31485,242507,-969,-60,-2704,-39194,46720,10192,-7168,72872,-22316,-6860,217923,37235,1008,161832,17848,996,1192,648,2228,-576,0,16304,273991,246131,23806,-49208,191789,-53648,4880,3988,892,44732,1136,3996,78648,4760,73888,27860,2656,4488,15644,5072,32545,0,ND
1989:Q1,31752,25057,16614,279718,75457,835,-5424,27629,-21017,-9764,-19098,31462,-16146,-7470,146906,18953,-7812,115061,20704,651,4688,-884,2304,-396,0,48969,263103,224251,15081,-15899,90635,104110,-16354,-13982,-2372,44276,2772,-1620,1251,-3392,4643,38852,968,1208,21128,15548,-9920,0,ND
1989:Q2,33117,28718,-4846,116316,-65801,-489,15124,27666,-61780,1932,-67691,35446,-16760,-14706,192701,58529,-567,103463,31277,277,-1140,700,320,-772,0,9511,121162,107398,-96853,35153,121310,26288,4635,1639,2996,-8696,256,2980,22324,4960,17364,13764,1664,44,17656,-5600,9244,0,ND
1989:Q3,33703,27878,93553,173169,84662,-2482,7512,-7052,-108874,-4824,-57116,-24588,-17370,-4977,135798,32529,1927,78016,23326,310,-1460,776,320,-128,0,63788,79616,89224,84439,-22674,117067,-88376,-201,323,-524,-42188,-48,1824,39381,-1124,40505,-9608,1664,2320,-4768,-8824,-87728,0,ND
1989:Q4,31502,23458,-11518,113561,106934,6576,10256,64814,-16252,9968,21994,-19708,-21631,-6874,46185,14718,-2100,22533,11033,1802,-1036,-2808,-1592,-468,0,-100849,125078,112002,49681,-9380,187043,-40813,-7489,-4905,-2584,-35196,156,-1380,-30620,2320,-32940,13076,1664,2612,-520,9320,19561,0,ND
1990:Q1,34779,27751,22327,29680,-170785,-911,-6076,9273,85061,-1420,25868,61242,-12671,12041,-8076,-58628,-15525,76512,-10434,314,-2656,1020,-4408,-404,0,127328,7352,-6132,-121053,43732,-68434,73952,-16038,-11054,-4984,-27376,476,1240,107368,5320,102048,13484,2652,2220,19940,-11328,-15300,0,ND
1990:Q2,38962,25516,-30834,-37032,15098,-108,-1772,7494,-12551,3692,-384,21451,-21810,-15501,-47016,17218,-15212,-29888,-19134,-116,-2820,840,-1640,224,0,5335,-6198,-15518,40,41641,-11373,31635,-21037,-10821,-10216,-20859,696,508,-36769,-11480,-25289,9320,560,2540,15820,-9600,44280,0,ND
1990:Q3,43506,25607,2243,-40172,-5109,-2292,10920,-5265,-12659,-348,-9107,24809,-9067,-18945,-69124,-25775,-6419,-35708,-1222,674,-3324,-1988,-1404,608,0,48791,-42416,-70880,72634,-1803,-8169,-65340,-6166,554,-6720,-33604,-124,10000,-38306,40072,-78378,28464,52,752,4328,23332,15656,0,ND
1990:Q4,44629,23435,43366,32519,182288,18987,16008,-24231,37857,13896,-6501,49934,-20412,941,-105114,-5252,-2180,-71397,-26285,-760,-11440,796,-956,-476,0,-80441,-10848,-7640,117897,-9861,98182,-157615,16637,129,16508,-13877,-1616,-4324,-53063,-2948,-50115,-3208,5332,-1240,2472,-9772,-22172,0,ND
1991:Q1,51450,23614,-74328,-185518,-111756,-17597,1900,-7488,7700,3928,27344,8525,-14480,-17617,-85867,-44920,-23321,-10957,-6668,390,5656,1624,-684,3068,0,17536,-111190,-126138,-41205,-7580,1331,-41783,-34602,-30610,-3992,-34048,-568,-2132,34449,18308,16141,14948,3588,2360,12944,-3944,102164,0,ND
1991:Q2,52170,22719,56944,-83457,30323,-747,-428,31012,14461,-5356,65070,-4124,-17959,-23171,-137694,-56416,-10458,-40400,-30420,-960,-2964,-1756,-444,1816,0,-16076,-140402,-132510,3682,40493,-134493,19495,-12300,-11368,-932,-47768,752,-6072,3702,7248,-3546,-7892,648,-1400,9252,-16392,-27494,0,ND
1991:Q3,53809,23647,-18671,-21623,29724,13033,9776,57861,85564,-5648,64376,2384,-17100,41553,-218500,-33570,1007,-150709,-35229,-81,-928,380,-184,4300,0,-2567,-2952,-21988,65948,104046,-53617,10324,-13661,-4837,-8824,-47451,-580,7376,-94371,-3692,-90679,19036,-3036,1572,13156,7344,48833,0,ND
1991:Q4,50745,21109,62725,150544,151772,9363,-7152,-69151,166743,2272,101866,51247,-9729,21086,-80924,-24316,-8056,-38526,-10027,19,492,-3488,-1388,2552,0,-18294,87819,60059,155235,91553,-84074,-83449,-9141,-10285,1144,-19800,4384,-7460,12811,16396,-3585,27760,2480,3916,10312,11052,-33089,0,ND
1992:Q1,61717,25789,-82243,-180695,-157035,-1675,14472,34414,62468,-2596,57309,29036,-7814,-13466,-116266,-50607,-12384,-42120,-11155,1292,-1076,1080,36,5172,0,-23577,-98453,-125349,-62533,81192,-209059,66530,-13027,-7267,-5760,13221,8,3288,-4968,-77228,72260,26896,2172,2440,20464,1820,118170,0,ND
1992:Q2,58769,27751,14532,24724,23815,-1418,-1792,-39448,135769,-504,91303,65932,-7469,-13494,-129127,-24144,-3418,-78508,-23058,237,316,1424,-620,228,0,35340,10192,-50956,-23008,58236,-132688,-17108,101,-7571,7672,-2590,660,1988,63453,5900,57553,61148,4612,1328,39768,15440,16485,0,ND
1992:Q3,58442,26515,44493,67904,-107308,10093,3988,50853,139181,-3420,78074,43550,-1109,22087,-71371,-8083,-2610,-52682,-7996,-32,-2208,1408,1464,2372,0,39463,23412,-8808,-16424,127783,-111039,29491,4199,-3941,8140,3777,-308,5816,-52105,4384,-56489,32220,2876,1016,27696,632,-12566,0,ND
1992:Q4,54129,28822,32172,141834,98399,-13932,-20340,40606,129404,-580,60046,60130,-7847,17655,-57810,-13444,3831,-47658,-540,1171,2756,1536,244,-3868,0,-36331,109662,67714,29334,116509,-58002,-27681,14050,3250,10800,-16712,-3780,-4476,18472,15860,2612,41948,7696,9312,27348,-2408,-6866,0,ND
1993:Q1,45962,19062,22698,-200708,-189611,20551,-8148,-67010,111557,-1460,10490,82688,-4135,23975,-49054,-76786,-10457,-8945,47134,582,2028,668,1308,2216,0,-25796,-223407,-224771,-70095,-35640,-263761,71785,-11290,-12246,956,50812,532,8,32880,-6756,39636,1364,2464,-120,35440,-36420,4201,0,ND
1993:Q2,49402,23556,24677,156634,-41256,1746,-15460,4381,64111,-8648,21937,50444,2726,-2348,98052,29071,-6768,36566,39183,1303,1764,-228,1740,-644,0,41125,131957,107721,-53546,99215,-21322,-35966,-772,-8088,7316,17468,1736,-8940,109848,984,108864,24236,1476,3176,35344,-15760,1169,0,ND
1993:Q3,49263,19817,21786,207412,16336,3322,-8464,4175,98515,-4584,23289,47336,9983,22492,52105,1719,-4829,14663,40553,-510,4380,3088,2212,348,0,31904,185627,136143,43652,144735,-76140,81594,-7778,-7342,-436,21162,664,12688,-84435,4408,-88843,49484,132,-584,25892,24044,7660,0,ND
1993:Q4,50025,21379,54634,261589,31244,-22415,3960,47409,92555,2984,46341,39664,-1730,5296,120535,41483,-3618,36576,46094,3120,2024,-40,1468,-612,0,-17660,206955,159767,34603,112339,16698,-56934,-2449,-2957,508,-990,2276,2780,51443,-5832,57275,47188,3568,952,40784,1884,-25988,0,ND
1994:Q1,47601,22653,-139993,337670,-41315,23777,-7316,-53476,97287,-8172,52535,25618,4160,23145,48595,9840,-4545,-40720,84020,2635,-5196,-296,896,-5456,0,277536,477664,470008,60256,17692,-101526,82207,-6457,-5597,-860,24290,12,6820,386714,4616,382098,7656,2536,1696,7068,-3644,164941,0,ND
1994:Q2,43927,21232,19375,258337,-30430,7946,-14844,3832,-10265,716,-26593,17862,-626,-1624,175147,34476,-2342,62476,80537,145,-3452,2908,2856,-3848,0,128342,238963,204343,32154,-114335,733,49366,-2854,-2390,-464,16631,104,-13576,236120,-3604,239724,34620,60,680,22160,11720,3320,0,ND
1994:Q3,48378,20402,101780,159967,39230,-10427,-11180,-14929,-46039,-2164,-76779,43859,-3052,-7904,225273,58586,3460,75587,87639,423,-1632,2756,1820,-3048,0,-22281,58187,45943,73217,-38535,69532,67558,7024,3372,3652,28736,652,9916,-172156,2048,-174204,12244,2256,2872,27772,-20656,-73804,0,ND
1994:Q4,47913,20953,14152,249844,-17220,536,2336,64479,-104357,2520,-79764,-4748,-7170,-15195,329021,111686,-6072,149020,74388,-687,-2312,2432,1940,-1440,0,-24884,235692,209628,132702,-15022,27122,48224,1212,-6808,8020,19471,980,-5604,543,7324,-6781,26064,2216,6772,6372,10704,12808,0,ND
1995:Q1,49147,21971,-67055,191332,2026,3375,-4792,-59748,16129,-6888,13878,31183,-5531,-16514,344017,131299,4480,123991,84247,52,-208,-472,2020,364,0,-111430,258387,180751,-35549,-61995,108598,32358,4502,4218,284,14165,268,17880,100524,4664,95860,77636,572,6092,46356,24616,94231,0,ND
1995:Q2,53163,20311,170566,544053,120781,5251,12524,70642,30696,3688,-37340,52229,-3743,15861,307850,158126,511,88096,61117,110,3000,1956,2044,1304,0,-12105,373486,322962,97432,-10185,284014,40973,5115,-505,5620,-13120,212,-4360,-77119,2832,-79951,50524,4912,716,36796,8100,-137714,0,ND
1995:Q3,54253,20878,-12813,176864,-112786,-3958,-4020,-2025,68703,-3588,-8604,74680,-5167,11382,202460,74857,-2293,74024,55872,128,6500,2812,3128,12,0,15911,189677,141573,-65019,-55293,228454,81444,4802,-1338,6140,2610,1776,19720,-76921,5828,-82749,48104,2152,9664,39976,-3688,46188,0,ND
1995:Q4,51891,21273,-28234,-8366,-122869,5064,9328,120602,-49971,252,-60023,27456,-2527,-15130,125443,74716,-4922,26749,28900,-122,1764,2112,2136,-1156,0,-100696,19868,136,-100965,-55570,97341,-53372,-6836,-5408,-1428,10369,992,8960,99217,17496,81721,19732,2784,6764,12564,-2380,58852,0,ND
1996:Q1,52296,24261,6585,-672,-101826,3916,-6996,-72845,1773,856,-14121,12494,3131,-587,212503,88340,70,92959,31134,-380,3728,2496,760,288,0,-44088,-7257,-36817,-131828,-101773,248205,-29425,6917,137,6780,34513,980,1112,-65518,-3644,-61874,29560,3208,-724,19240,7836,21449,0,ND
1996:Q2,51994,27049,26824,397822,14024,2366,-10596,-59201,9552,-4972,4493,19251,-801,-8420,245985,90559,-1169,87242,69353,2,656,816,2488,-724,0,192455,370998,326754,-64510,-37808,198827,24387,8550,-2026,10576,39222,-908,5864,153130,6388,146742,44244,3224,-6988,47376,632,-1879,0,ND
1996:Q3,45255,27985,-145019,312032,18820,7815,2004,-55945,-18614,-2712,2129,-8580,-2526,-6925,280015,120164,3326,98349,58176,730,1980,4504,2856,-1212,0,69078,457051,407231,-31797,75951,288092,-1185,5264,3880,1384,32049,64,2980,35812,-4512,40324,49820,2884,2504,18112,26320,162289,0,ND
1996:Q4,28243,24549,-75360,280885,109331,4399,10672,84635,-18380,9504,-70098,66035,4049,-27869,187034,77602,1889,98410,9133,1444,3252,4300,1704,364,0,-107870,356245,308629,171543,-73395,170385,35978,12449,1901,10548,1511,-1848,11704,-19700,14024,-33724,47616,3292,6380,17796,20148,79054,0,ND
1997:Q1,50258,30651,4262,657806,163371,-1394,-11140,79544,107201,-2452,45502,58363,2736,3052,265271,180012,1647,100289,-16677,139,568,1696,3200,-416,0,49765,653544,544904,126635,-42145,184827,76573,6777,2381,4396,26313,1984,13972,149967,12376,137591,108640,636,3544,44900,59560,15345,0,ND
1997:Q2,49107,27856,14853,517380,83115,3507,-8812,-4603,27910,4,-45461,67609,1867,3891,348852,149288,4374,150085,45105,238,-172,3864,3020,1224,0,59239,502527,460999,40825,-8190,306635,-27189,11248,4140,7108,52039,2604,-2808,85834,2524,83310,41528,3548,10684,47576,-20280,6397,0,ND
1997:Q3,46054,29733,-142930,189647,-97190,1437,9148,29436,52290,-672,-601,49656,4038,-131,162866,38562,-4932,128928,307,9,-584,4368,1384,84,0,26400,332578,247374,-127597,-61428,293837,103149,-1087,-5275,4188,32616,576,24688,-17380,72,-17452,85204,1772,6284,42720,34428,159251,0,ND
1997:Q4,51420,33100,-107861,713626,248690,-4278,10804,42499,175402,-1228,17040,128656,1176,29758,189306,169981,-12206,67162,-35631,106,3216,1392,2716,-712,0,44485,821488,826324,268114,27710,220548,130729,15470,-12098,27568,30500,4528,4372,124353,12208,112145,-4836,6748,568,4216,-16368,126181,0,ND
1998:Q1,43797,28366,-92764,-9419,-224037,7403,17220,93165,100466,1660,11374,60450,-1189,28170,251811,103949,-15038,191566,-28666,1007,2836,4604,5368,-4220,0,-265042,83345,-5463,-265900,-51908,265580,127621,-590,-15322,14732,76205,384,22576,-179431,12472,-191903,88808,424,-484,53952,34916,108195,0,ND
1998:Q2,43350,36196,-8784,388499,41077,-526,-2860,17582,-5191,-1076,-57305,-13290,11308,55172,220195,197268,-10204,14341,18790,2251,2864,784,2468,1120,0,108733,397283,375419,136260,41267,134274,-118164,-5783,-10839,5056,69256,764,-4860,122404,-4808,127212,21864,5524,36,49252,-32948,15938,0,ND
1998:Q3,43094,33785,-147390,565940,120743,5451,4736,159581,22838,40,-169981,118421,11514,62844,213547,126834,72,53041,33600,-823,4588,-3168,3660,6596,0,28191,713330,606906,218379,-94056,143494,217774,5835,135,5700,72427,2768,20840,19445,21128,-1683,106424,2540,15628,47564,40692,156699,0,ND
1998:Q4,42236,42508,46944,655559,41661,-24117,8296,4917,296538,2664,-24920,169067,12627,137101,293484,112034,-11886,196340,-3004,-4247,1004,7536,6420,2464,0,21602,608614,559882,54467,-6990,324615,37110,4150,-11422,15572,140131,4148,1692,559,-2044,2603,48732,6760,-1412,39020,4364,-47216,0,ND
1999:Q1,42317,38192,76007,119762,-94586,23064,-13504,-121281,85481,-1612,12705,75454,11767,-12833,137549,41393,-4408,81218,19347,2843,3648,1536,6300,-1704,0,90415,43755,14227,-85588,-56062,-57577,67389,-756,-4604,3848,78875,2952,2508,62486,-4088,66574,29528,1936,-4120,34788,-3076,-71882,0,ND
1999:Q2,42702,36942,36735,537924,52899,4901,-16696,-1971,123471,1040,-17188,22589,5100,111930,171009,72622,-4840,131153,-27927,1530,-4016,1368,3872,-432,0,201989,501189,469725,123575,2227,225873,12566,262,-3490,3752,108133,5244,-17068,8912,2136,6776,31464,868,52880,-17016,-5268,-30975,0,ND
1999:Q3,43489,36613,-136928,332480,3068,3944,-5752,-119813,120415,-1400,17844,73662,4799,25510,424075,113676,-3807,305697,8508,1107,2956,1784,6924,1200,0,-107428,469408,399244,35462,-7048,230101,-74488,1565,-4351,5916,135715,2696,20220,55021,-8316,63337,70164,-92,-924,15156,56024,143804,0,ND
1999:Q4,45742,32246,-23854,912092,285301,66083,4772,-5217,105083,-968,524,5735,4010,95782,503334,165715,747,266292,70581,452,2608,1156,8564,-3732,0,-56312,935946,926074,196773,75875,460450,28314,2421,693,1728,102821,7476,24280,27665,-27036,54701,9872,12680,11684,23300,-37792,37350,0,ND
2000:Q1,46220,39968,65457,579986,-9394,-81750,-8096,138380,33177,1884,-30696,46215,11704,4070,481379,83000,1896,333352,63132,-810,2300,7064,5660,6568,0,5507,514529,362037,-270956,-91663,274764,173272,11546,1618,9928,54936,752,-40,209426,8096,201330,152492,412,3208,62728,86144,-59205,0,ND
2000:Q2,46573,35074,-58126,685707,30593,1917,-8736,-40711,-42360,-2180,-60096,17517,-252,2651,607317,214722,1288,320912,70396,-145,-496,5700,1100,-4176,0,135704,743833,708637,310166,-25428,397948,53795,14507,1363,13144,112910,424,-3572,-152112,6272,-158384,35196,4936,588,29772,-100,69625,0,ND
2000:Q3,47817,33073,49040,470131,45470,-9971,2828,42820,68612,-148,-300,-39224,-1432,109716,319645,41497,-1976,197651,82472,1516,2840,17200,1236,-232,0,-21832,421092,343212,-31570,-118182,382722,31260,9748,-2024,11772,-26348,7980,38508,49095,1112,47983,77880,4308,-2424,54480,21516,-34296,0,ND
2000:Q4,47696,32644,-279261,795184,206749,1148,14092,190595,84306,936,-65892,36247,4108,108907,208143,99757,-4199,77129,35457,191,-1824,12748,2880,5644,0,70512,1074445,925585,183954,-78140,475000,97260,17967,-3633,21600,31311,-10500,28668,180065,7420,172645,148860,7876,23076,42916,74992,294313,0,ND
2001:Q1,41366,35946,-126411,386767,103911,6085,51132,215311,-64645,192,-74593,-6517,2864,13410,268346,-45508,-90,256783,57160,422,3128,220,3516,17952,0,-218611,513178,442754,-170684,-63950,401205,113364,12882,-398,13280,48175,3720,-4992,103033,2652,100381,70424,4904,-4864,55796,14588,131831,0,ND
2001:Q2,43312,36362,96183,153167,25896,-451,-15080,-128257,119078,1532,9166,-31401,11798,127983,137923,-57789,-3312,151470,47553,-377,2808,3244,2336,4504,0,1543,56984,26068,82990,-27124,347587,-154956,-6458,-3926,-2532,-11387,2600,-17492,-189692,-2924,-186768,30916,5884,13552,43492,-32012,-89233,0,ND
2001:Q3,48289,34354,-132902,580940,-89633,-2179,13208,81873,262617,-824,23189,165653,3042,71557,28625,-45389,-6737,100508,-19756,505,8016,3948,3252,4296,0,266413,713842,682334,-30266,71224,260000,53558,3587,-6625,10212,21855,1540,87972,212863,5516,207347,31508,2860,-244,96812,-67920,146836,0,ND
2001:Q4,56429,33665,-47300,827075,338051,8301,-15016,-51979,337575,3384,-39017,233065,13096,127046,87699,-154577,-1429,213307,30398,1150,-368,-1752,3764,26828,0,92822,874375,800803,418628,272369,406338,30314,-51,-1711,1660,40569,708,-55972,-312100,-8000,-304100,73572,19024,8700,48020,-2172,70063,0,ND
2002:Q1,57239,28285,189417,482807,132909,-14061,11084,-34352,168355,8,655,179119,-3733,-7695,75447,-35141,-130,38898,71821,816,-2732,-672,3868,-8196,0,150341,293390,285490,56086,-302592,540699,-125790,-10934,-858,-10076,-13673,988,35120,105586,-64,105650,7900,5180,3256,25504,-26040,-160463,0,26117
2002:Q2,57607,32618,-239049,456857,119419,-975,-8700,37852,222710,84,82836,185813,-1633,-44389,94805,-126680,1394,196119,23973,912,1916,972,3496,-3940,0,-11609,695907,527271,-37405,-19062,204518,60124,2700,1720,980,-29267,-3856,67000,282518,-5368,287886,168636,8080,6496,69276,84784,264038,0,124567
2002:Q3,56352,33445,-195618,703202,-233212,9653,9548,92587,223549,-508,39031,131287,7000,46738,433310,-91052,-444,467158,57647,-116,1928,5304,1884,-3844,0,162610,898819,845115,-102545,186651,368685,184527,-4490,-358,-4132,52104,-2800,-17700,180683,14220,166463,53704,4224,3652,72828,-27000,218524,0,313490
2002:Q4,53411,29345,-48142,996999,86957,7335,-4136,-10785,235442,4332,42154,170174,8258,10525,436527,-89626,-984,528937,-1801,-572,4280,5552,1496,18344,0,216559,1045141,968393,233798,-64068,272566,233901,9056,-1148,10204,9515,7176,-45240,311689,-2060,313749,76748,4692,-6488,35996,42548,72207,0,229970
2003:Q1,51708,31088,46156,1153532,527833,-3893,11528,234309,310297,-3444,-14266,252951,5709,69347,272949,-82327,1344,283232,70701,-625,2328,6044,4860,-13984,0,-198115,1107376,1038440,366534,-19984,523946,232902,8900,1184,7716,53120,-388,25328,-151917,27320,-179237,68936,6104,15672,46432,728,-25536,0,383719
2003:Q2,50971,30275,60849,1203677,216558,-3744,1404,57417,306517,4736,-21590,331548,18271,-26448,382909,-54880,-1123,363017,75896,1139,2536,3788,1916,-1616,0,234853,1142829,1072921,7727,110630,476718,178205,6915,-1069,7984,-26379,-876,6628,313353,5116,308237,69908,12072,372,62912,-5448,-40153,0,465134
2003:Q3,46746,35285,112260,136558,-169709,11930,-9620,17389,-224366,-5360,17992,-252041,18363,-3320,319671,-79691,-1311,374296,26376,245,4972,4872,2396,-14016,0,192795,24298,11686,1341,15545,155832,-288996,1820,-1380,3200,42951,-3580,-26820,113593,7036,106557,12612,10596,2996,11752,-12732,-100800,0,32638
2003:Q4,43615,38372,40692,441834,-119303,-3761,-31732,-185162,327348,-1856,36929,162974,5045,124256,364365,36736,334,211783,115512,-1019,-4404,11596,148,-4672,0,88431,401142,315642,-48821,81888,315669,-158486,7286,318,6968,43225,2948,7796,64138,8188,55950,85500,7524,-472,31372,47076,-35449,0,122443
2004:Q1,40974,39380,67959,1508012,420967,9788,17556,190803,413613,396,11130,337526,2378,62184,617452,-48492,-1668,564058,103554,910,2884,5264,7212,-2524,0,-175913,1440053,1260109,104833,54714,636338,284147,500,-1568,2068,124435,1164,28732,25246,1400,23846,179944,4772,120,78040,97012,-66365,0,455618
2004:Q2,37296,45556,274135,1136588,75883,291,-23320,-23662,-2444,-2352,-5378,49442,17116,-61272,638547,63085,2060,527634,45768,1068,-3508,11304,5252,-3464,0,460642,862454,832650,143213,36712,618775,97384,15512,2084,13428,105777,-2052,-72064,-110608,4928,-115536,29804,3364,6796,109532,-89888,-282395,0,346989
2004:Q3,36596,47469,-160840,820394,62116,7708,-4780,110791,-173095,940,-61158,-252341,6120,133344,617834,53329,-1880,532379,34006,176,-412,6620,5080,-3424,0,191780,981234,548138,-32820,41485,448117,81745,4276,-1828,6104,-19522,4964,65608,-45715,5688,-51403,433096,8888,43140,322740,58328,149967,0,318834
2004:Q4,38412,46437,-168749,1185478,138878,-43479,2060,-178868,12274,712,-53769,-99183,9967,154548,761214,127326,68,585897,47923,6582,-4652,692,2056,-736,0,489456,1354227,1156867,343302,56568,416670,-306896,30088,220,29868,73386,16620,24800,502329,21540,480789,197360,5436,852,124324,66748,160724,0,407799
2005:Q1,32977,46631,317723,931357,-276672,41158,-792,39487,706351,-516,63483,364519,15657,263208,578141,94901,368,435346,47526,-234,-2648,-6204,4052,-8788,0,-142495,613634,522262,-212737,-35622,521126,-35008,18076,280,17796,88530,1916,-26724,202705,-69352,272057,91372,11360,19816,54664,5532,-331378,0,275125
2005:Q2,31948,44756,131411,1371905,355740,8248,-1468,-117139,44709,-160,-47746,-82154,17749,157020,825262,255842,164,547789,21467,-849,3472,3064,5588,-6056,0,251334,1240494,1067702,230712,14261,650853,140477,2600,108,2492,110622,-6080,-2064,-73679,9932,-83611,172792,9048,14568,86672,62504,-144219,0,194346
2005:Q3,26364,42521,58403,1183445,418658,-7114,5292,161155,86920,-300,-26876,-69651,22763,160984,743574,61384,708,574332,107151,1635,-2980,4992,4280,-112,0,-232855,1125042,1073874,390002,-50790,859668,200870,8500,804,7696,-62921,4500,-116,-275839,-14572,-261267,51168,11096,-1084,21060,20096,-74560,0,397401
2005:Q4,19180,39643,114467,899285,34238,-8080,88,-4479,-30180,1340,-17673,-31206,17655,-296,591874,251321,-1200,382897,-41143,-1593,-1296,1384,868,1640,0,314820,784818,714378,96487,-45233,423110,32269,24888,-1152,26040,39905,-3236,-10792,156981,6652,150329,70440,2168,7020,65248,-3996,-134930,0,405183
2006:Q1,30931,44617,56317,1732308,203343,-132,9448,142540,329068,1112,-4229,167689,7897,156600,811785,285956,192,465797,59840,-2857,-1140,3172,3140,-6832,0,240772,1675990,1512134,186542,3339,699941,2196,18028,1892,16136,93338,-228,14568,494410,32700,461710,163856,5432,25812,36120,96492,-70004,0,-885177
2006:Q2,26486,41611,77598,1319000,124930,6085,-11708,-97757,285843,-1728,44248,119297,7425,116600,864630,229036,-312,551250,84655,-2281,-3808,4680,5252,5472,7320,130343,1241402,1034058,-62831,98810,732813,151160,25708,-4040,29748,107633,1348,-3432,-17152,12764,-29916,207344,9204,3788,186048,8304,-92724,0,293416
2006:Q3,23680,44198,-233535,721301,41146,-5137,-1556,385218,-129897,2080,-59552,-134879,30574,31880,523125,119678,-312,351165,52593,-1556,-168,-4100,288,8876,11224,-106162,954836,827044,209885,-95841,636422,446942,18916,2036,16880,-172681,3260,60060,-279919,11332,-291251,127792,6844,14752,118900,-12704,213017,0,175103
2006:Q4,22022,50234,337084,735779,404450,5708,3048,84603,147150,-988,21781,-72134,54316,144176,399825,149809,-828,209388,41455,-1210,3576,-2516,-1792,5108,14304,-326474,398695,269943,513203,-167133,468889,-259613,54788,-672,55460,45429,3140,-7024,-381736,32112,-413848,128752,19180,3308,164132,-57868,-365296,0,438014
