1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019:Q3,21049866,2725486,70319,10773,736041,4675250,436,855814,2634724,511886,672390,11581957,3769205,11764,5591148,2209840,2844,40337,281580,61898,10477,176941,675963,21660700,19088551,1361370,2515544,12676312,706804,382457,187613,194844,553688,24235,119102,749039,161763,587276,2572149,116327,340299,1996779,118744,13095,6517263
2019:Q4,21399520,2896335,83424,10404,738326,4682336,709,879267,2633467,514285,654608,11733950,3796595,13203,5655146,2269006,3490,43521,300949,60212,11332,178763,656478,22044054,19426062,1427253,2647107,12878861,717062,399006,197328,201678,534623,23275,124218,674657,158302,516355,2617992,125200,360114,2013143,119535,13145,6734202
2020:Q1,23299377,3854951,99027,15053,659216,4928430,28706,894181,2823025,539490,643028,12314019,4389033,18802,5701111,2205073,1811,33365,233718,66339,12801,179664,900983,23799313,21295876,1870854,3177779,13493298,788279,438937,225758,213179,675064,22377,107558,721730,119308,602422,2503437,76962,284700,2019400,122375,13360,7488505
2020:Q2,24132932,4158514,91952,15793,863221,5276624,12442,1103483,2919511,559038,682150,12340272,4445897,16766,5734913,2142696,2818,38869,274642,56571,13870,180981,818805,24672332,22080177,1703677,3878110,14163744,688673,444080,221619,222461,427939,21534,109938,642482,118631,523851,2592155,89852,338858,2051991,111454,13264,8080842
2020:Q3,24238391,4102340,90030,14926,835014,5578130,4197,1186801,3094514,572416,720202,12170875,4237622,16960,5763245,2153048,1831,42074,297108,53926,16399,182762,852976,24696367,22062371,1606702,4010668,14205461,719946,473788,232497,241291,351731,21536,112346,560193,121317,438876,2633996,82380,369632,2080964,101020,13490,8147648
2020:Q4,24819622,4395877,99199,15340,862448,5866302,2332,1203161,3374273,593874,692662,12106009,4160948,16240,5738110,2190711,1667,49008,335279,51211,16315,184817,836150,25324654,22577052,1565080,5181581,13672222,715869,502149,245678,256471,292789,20253,113005,514104,118866,395238,2747602,117996,417572,2120080,91954,13461,8500138
2021:Q1,25667724,5170782,97604,17641,602518,6251569,272,1257510,3583366,602238,808183,12031674,4176656,15687,5703195,2136136,1381,53666,348838,49859,18373,186898,836921,26288409,23429113,1558009,5505568,14186072,744964,484781,238429,246352,265849,20099,96275,567496,123844,443652,2859296,151851,432133,2141065,134247,13364,8832097
2021:Q2,25815592,4969305,92501,15576,576527,6531944,75,1346708,3726335,619940,838886,12078589,4102361,14353,5748590,2213285,1170,57908,377866,49249,21873,191587,851497,26402984,23503296,1508654,5949911,13981824,685127,427599,206532,221067,242215,17541,94390,596035,131896,464139,2899688,148450,439979,2194463,116796,13503,9097755
2021:Q3,26517191,5276036,89512,15550,587147,6778321,0,1456273,3830292,629091,862665,12196433,4072334,17065,5843270,2263764,395,55881,375122,48527,19008,193922,881337,27019674,24079570,1597412,6274505,14128026,719119,388703,184574,204129,226201,17647,101110,626847,141972,484875,2940104,158067,435994,2220256,125787,13470,9261262
2021:Q4,27008232,5071045,90494,14303,593567,7054817,270,1641194,3881637,643675,888041,12624047,4299224,18135,5948865,2357823,-1565,60401,392667,49267,22040,198164,838985,27597899,24603731,1647818,6540472,14432195,688474,365539,173845,191694,214423,17222,104138,593450,142906,450544,2994168,170219,471915,2243503,108531,13590,9596243
2022:Q1,27159982,5031037,89108,14107,580843,6984557,474,1653695,3745296,621626,963466,12790903,4353516,13960,6046527,2376900,-3251,59243,368174,50290,20539,200306,974126,27977619,25074996,1728250,6729594,14536543,700548,425683,215636,210047,241337,15669,46685,650687,128010,522677,2902623,156527,435690,2178210,132196,13161,9690678
2022:Q2,26977439,4442640,89090,13298,570603,6776440,370,1686642,3535425,611605,942398,13338982,4550505,14012,6276487,2497978,-1875,49546,303656,57772,16677,202219,1118391,27693130,24991588,1752590,6919889,14089221,659791,486986,256380,230606,381753,15034,32324,654000,134000,520000,2701542,128710,352777,2114502,105553,12376,9494288
2022:Q3,26952267,4333387,79251,11990,609976,6412964,78,1605712,3271117,591099,944958,13686046,4627214,13465,6471558,2573809,-3890,45846,286113,63594,16758,204431,1205801,27752864,25120734,1823675,7007996,13822799,652579,494425,260856,233569,519835,16052,17856,765517,131498,634019,2632130,126683,325679,2063180,116588,11622,9267773
2022:Q4,27021733,4135771,86710,10365,596157,6353012,79,1579707,3212756,591054,969416,14044321,4747683,14889,6615157,2666592,-3605,51375,320344,70632,14315,204699,1137637,27864130,25177706,1827949,6877868,13812289,649567,553314,293373,259941,679114,15703,30235,731667,138334,593333,2686424,125259,348728,2103028,109409,10899,9206945
2023:Q1,27463820,4595882,83244,15129,661254,6285233,30,1492490,3242688,578110,971915,14131516,4766805,18076,6702251,2644384,-2415,51691,343989,80723,14182,206032,997360,28209420,25460614,2250028,6832287,13432912,799273,512923,275985,236938,897990,16005,31545,687651,140135,547516,2748806,85928,380945,2164810,117123,10345,8532469
2023:Q2,27228583,4476057,82926,13314,625266,6115423,0,1433859,3155434,559258,966872,14231504,4750981,18432,6774241,2687850,-3383,54686,357840,74537,15088,202309,983016,28032823,25240979,2157944,6713049,13474834,822455,553697,302118,251579,714804,16316,29148,758732,154246,604486,2791844,82246,421628,2173796,114174,10076,8390371
2023:Q3,27170029,4538718,74620,13256,605589,5868477,0,1428059,2982093,529839,928486,14323949,4743616,19376,6838090,2722867,-2836,54208,337663,72153,13223,202162,1068847,28082502,25283042,2105771,6582917,13556360,806363,563471,309400,254071,662661,16091,30738,958670,185314,773356,2799460,84118,408084,2169780,137478,9878,8386116
2023:Q4,27602076,4625347,83762,13150,656838,6058621,0,1513982,3093524,542764,908351,14473177,4797487,19957,6891810,2763923,-2768,59716,371452,71571,14418,202687,974105,28524474,25634337,2167421,6637909,13663109,795715,596064,338954,257110,640581,15999,56637,1060902,237015,823887,2890137,100346,462499,2211674,115618,9921,8257790
2024:Q1,27808330,4849437,73809,12835,635207,6122331,0,1614483,3034653,517304,955891,14446543,4800539,19859,6918660,2707485,-2245,75820,395518,69885,14307,203279,911604,28839001,25866744,2125632,6949626,13659080,818598,594891,341311,253580,593705,16497,39794,1068921,261732,807189,2972257,99109,510643,2236032,126473,10035,8402836
2024:Q2,27667121,4564887,78669,12827,652626,6083654,89,1603631,3033572,509224,937138,14608764,4882858,22579,6970531,2732796,-3642,75046,398494,70538,18498,204304,902456,28731894,25719321,2141221,6817141,13553028,870178,595304,345515,249789,608426,17509,45915,1070599,254839,815760,3012573,93490,529148,2274896,115039,10516,8295159
2024:Q3,27786663,4367922,75265,13937,729106,6303988,140,1668978,3168543,508128,958199,14684057,4909223,25866,7003939,2745029,-4880,82018,418450,69266,13851,206083,827600,28801170,25665969,2010416,6940448,13667786,740801,618950,361454,257496,578738,17402,75027,1016401,251670,764731,3135201,106662,564645,2345427,118467,10560,8524630
2024:Q4,27806540,4279350,86452,14330,698429,6170740,60,1722990,3060184,496386,891120,14873391,5156590,26515,7029119,2661167,-5326,79847,395416,69208,14751,207025,922927,28945394,25829821,1989526,7176518,13702792,698210,592765,351905,240860,564578,17327,61270,1026835,238978,787857,3115573,113753,575525,2327151,99144,10856,8751745
2025:Q1,28387661,4579533,76016,14519,782357,6342940,60,1740743,3151134,488928,962075,14925499,5252940,29144,7046957,2596458,-5186,81226,411911,67533,16373,208317,886623,29381215,26213147,2107562,7371737,13772990,746469,606588,353983,252605,522114,17120,49644,1018923,245210,773713,3168068,115959,549636,2379242,123231,11000,8848346
