date,FU736000105.Q,FU735013005.Q,FU734090005.Q,FU733030005.Q,FU733091003.Q,FU732051003.Q,FU734022605.Q,FU733061103.Q,FU733061703.Q,FU733063003.Q,FU733069005.Q,FU733092305.Q,FU733092103.Q,FU733094635.Q,FU733040005.Q,FU733090005.Q,FU733094735.Q,FU733093005.Q,FU734194005.Q,FU734190005.Q,FU732151003.Q,FU734122005.Q,FU733169103.Q,FU733163005.Q,FU733192305.Q,FU733178013.Q,FU733190005.Q,FU733194735.Q,FU733193005.Q,FU733181105.Q,FU733164105.Q,FU733192103.Q,FU737005005.Q
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q4,121,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-133
1947:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q4,160,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-111
1948:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q4,183,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-135
1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,194,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-108
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,205,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-106
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q4,236,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-138
1952:Q1,60,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23
1952:Q2,61,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23
1952:Q3,62,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17
1952:Q4,63,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21
1953:Q1,62,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47
1953:Q2,63,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48
1953:Q3,64,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50
1953:Q4,66,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
1954:Q1,64,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54
1954:Q2,65,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53
1954:Q3,66,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53
1954:Q4,66,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52
1955:Q1,66,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62
1955:Q2,67,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67
1955:Q3,68,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73
1955:Q4,70,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78
1956:Q1,73,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-106
1956:Q2,75,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-109
1956:Q3,77,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-113
1956:Q4,79,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-113
1957:Q1,79,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82
1957:Q2,81,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81
1957:Q3,84,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82
1957:Q4,86,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77
1958:Q1,83,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72
1958:Q2,86,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65
1958:Q3,87,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61
1958:Q4,88,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64
1959:Q1,88,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58
1959:Q2,88,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63
1959:Q3,88,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68
1959:Q4,88,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68
1960:Q1,90,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95
1960:Q2,89,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-98
1960:Q3,90,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-96
1960:Q4,90,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-98
1961:Q1,92,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-108
1961:Q2,93,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-107
1961:Q3,94,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-107
1961:Q4,95,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-109
1962:Q1,97,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-106
1962:Q2,98,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-112
1962:Q3,100,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-115
1962:Q4,101,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-111
1963:Q1,104,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-108
1963:Q2,106,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-117
1963:Q3,108,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-120
1963:Q4,109,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-126
1964:Q1,111,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-125
1964:Q2,114,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-131
1964:Q3,116,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-136
1964:Q4,120,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-138
1965:Q1,122,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-144
1965:Q2,126,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-155
1965:Q3,130,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-161
1965:Q4,133,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-174
1966:Q1,137,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-164
1966:Q2,141,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-167
1966:Q3,144,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-170
1966:Q4,148,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-167
1967:Q1,152,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-160
1967:Q2,157,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-153
1967:Q3,162,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-149
1967:Q4,168,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-152
1968:Q1,149,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-194
1968:Q2,136,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-207
1968:Q3,140,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-208
1968:Q4,153,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-211
1969:Q1,136,389,1740,0,0,0,0,0,0,0,350,0,0,900,0,490,100,390,1750,595,0,200,200,0,0,0,395,0,395,1155,1155,0,-244
1969:Q2,136,401,2555,0,0,0,0,0,0,0,1312,0,0,900,0,343,100,243,2560,1230,0,1045,1045,0,0,0,185,0,185,1330,1330,0,-260
1969:Q3,114,421,2970,0,0,0,0,0,0,0,2196,0,0,900,0,-126,100,-226,2980,1734,0,1350,1350,0,0,0,384,0,384,1246,1246,0,-297
1969:Q4,114,429,1430,0,0,0,0,0,0,0,88,0,0,900,0,442,100,342,1440,1149,0,1699,1699,0,0,0,-550,0,-550,291,291,0,-304
1970:Q1,134,447,4452,0,0,0,0,0,0,0,2891,0,0,900,0,661,100,561,4455,2915,0,3121,2183,938,0,0,-206,0,-206,1540,1540,0,-310
1970:Q2,174,455,3226,0,0,0,0,0,0,0,1246,0,0,900,0,1080,100,980,3230,1118,0,1166,1126,40,0,0,-48,0,-48,2112,2112,0,-278
1970:Q3,156,459,-2279,0,0,0,0,0,0,0,-2855,0,0,1800,0,-1224,200,-1424,-2275,-2853,0,-2909,-2985,76,0,0,56,0,56,578,578,0,-299
1970:Q4,153,451,625,0,0,0,0,0,0,0,-2274,0,0,1800,0,1099,200,899,630,-866,0,-2223,-2269,46,0,0,1357,0,1357,1496,1496,0,-293
1971:Q1,114,536,-140,0,0,0,0,0,0,0,-96,0,0,900,0,-944,169,-1113,-135,-46,0,362,-657,1019,0,0,-408,0,-408,-89,-89,0,-417
1971:Q2,115,550,1319,0,0,0,0,0,0,0,200,0,0,900,0,219,165,54,1325,450,0,40,41,-1,0,0,410,0,410,875,875,0,-429
1971:Q3,76,560,2198,0,0,0,0,0,0,0,-98,0,0,1800,0,496,339,157,2205,2070,0,191,167,24,0,0,1879,0,1879,135,135,0,-478
1971:Q4,120,575,853,0,0,0,0,0,0,0,-120,0,0,900,0,73,392,-319,860,293,0,169,73,96,0,0,124,0,124,567,567,0,-448
1972:Q1,89,628,1002,0,0,0,0,0,0,0,-68,0,0,900,0,170,570,-400,1010,-317,0,632,199,433,0,0,-949,0,-949,1327,1327,0,-531
1972:Q2,90,641,1172,0,0,0,0,0,0,0,-476,0,0,900,0,748,772,-24,1180,533,0,336,-201,537,0,0,197,0,197,647,647,0,-544
1972:Q3,98,654,3116,0,0,0,0,0,0,0,-32,0,0,1800,0,1348,897,451,3125,931,0,927,397,530,0,0,4,0,4,2194,2194,0,-547
1972:Q4,163,683,3390,0,0,0,0,0,0,0,334,0,0,1800,0,1256,746,510,3400,496,0,683,269,414,0,0,-187,0,-187,2904,2904,0,-511
1973:Q1,138,693,4979,0,0,0,0,0,0,0,563,0,0,185,0,4231,1250,2981,4990,1696,0,1127,819,308,0,0,569,0,569,3294,3294,0,-544
1973:Q2,170,730,3602,0,0,0,0,0,0,0,359,0,0,980,0,2263,384,1879,3615,1229,0,1040,827,213,0,0,189,0,189,2386,2386,0,-547
1973:Q3,196,760,7122,-1500,1500,0,0,0,0,0,1117,0,0,278,0,5727,2532,3195,7135,2426,0,1132,948,184,0,0,1294,0,1294,4709,4709,0,-551
1973:Q4,239,776,-325,0,0,0,0,0,0,0,-337,0,0,960,0,-948,315,-1263,-310,-105,0,-129,-350,221,0,0,24,0,24,-205,-205,0,-522
1974:Q1,304,857,3903,-500,500,0,0,0,0,0,604,0,0,1610,0,1689,1070,619,3920,1333,0,1616,1164,452,0,0,-283,0,-283,2587,2587,0,-536
1974:Q2,290,885,2462,0,0,0,0,0,0,0,468,0,0,1806,0,188,222,-34,2480,843,0,1386,907,479,0,0,-543,0,-543,1637,1637,0,-578
1974:Q3,312,907,-1855,-500,500,0,0,0,0,0,-143,0,0,1590,0,-3302,1001,-4303,-1835,-624,0,2146,1687,459,0,0,-2770,0,-2770,-1211,-1211,0,-575
1974:Q4,385,933,1753,0,0,0,0,0,0,0,-13,0,0,981,0,785,387,398,1775,603,0,85,-307,392,0,0,518,0,518,1172,1172,0,-527
1975:Q1,344,906,1801,-500,500,0,0,0,0,0,-224,0,0,1700,0,325,1389,-1064,1825,621,0,857,622,235,0,0,-236,0,-236,1204,1204,0,-538
1975:Q2,400,901,3683,0,0,0,0,0,0,0,-10,0,0,1965,0,1728,787,941,3710,1261,0,-75,-163,88,0,0,1336,0,1336,2449,2449,0,-474
1975:Q3,422,914,3761,0,0,0,0,0,0,0,-171,0,0,2005,0,1927,924,1003,3790,1289,0,257,7,250,0,0,1032,0,1032,2501,2501,0,-463
1975:Q4,424,930,4533,0,200,0,1500,120,330,1050,-1096,0,0,2060,0,1869,2669,-800,4565,3396,0,3723,-144,3867,0,0,-327,700,-1027,1169,1169,0,-473
1976:Q1,510,911,2364,200,0,0,100,8,22,70,1945,0,0,1120,0,-1001,880,-1881,2400,1400,0,373,-227,600,0,0,1027,0,1027,1000,1000,0,-365
1976:Q2,448,935,2361,100,100,0,100,8,22,70,100,0,0,1052,0,909,948,-39,2400,1400,0,181,-419,600,0,0,1219,0,1219,1000,1000,0,-448
1976:Q3,422,967,2257,200,0,0,100,8,22,70,100,0,0,1188,0,669,812,-143,2300,1300,0,886,-114,1000,0,0,414,100,314,1000,1000,0,-502
1976:Q4,389,998,3243,360,100,0,255,20,56,179,81,0,0,1655,0,792,1106,-314,3290,1566,0,836,-35,871,0,0,730,0,730,1724,1724,0,-563
1977:Q1,365,974,2755,240,0,0,245,20,54,171,-81,0,0,1197,0,1154,42,1112,2810,1534,0,735,106,629,0,0,799,0,799,1276,1276,0,-554
1977:Q2,397,1015,2338,300,100,0,300,24,66,210,100,0,0,1120,0,418,880,-462,2400,1400,0,1265,565,700,0,0,135,100,35,1000,1000,0,-556
1977:Q3,418,1049,2332,400,0,0,400,32,88,280,0,0,0,1120,0,412,880,-468,2400,1100,0,1085,385,700,0,0,15,0,15,1300,1300,0,-564
1977:Q4,411,1092,3520,370,100,0,349,28,77,244,10,0,0,2741,0,-50,300,-350,3595,2064,0,885,220,665,0,0,1179,0,1179,1531,1531,0,-606
1978:Q1,525,1146,2178,430,100,0,-349,-28,-77,-244,190,0,0,833,0,974,626,348,1305,1236,0,1246,1011,235,0,0,-10,0,-10,69,69,0,-1494
1978:Q2,649,1266,1865,2562,-1962,0,-300,-24,-66,-210,200,0,0,1887,0,-522,-387,-135,1000,900,0,2853,1881,972,0,0,-1953,-672,-1281,100,100,0,-1482
1978:Q3,682,1346,1860,762,38,0,-300,-24,-66,-210,200,0,0,986,0,174,514,-340,1000,900,0,1376,978,398,0,0,-476,2,-478,100,100,0,-1524
1978:Q4,725,1424,3766,566,169,0,-335,-27,-74,-234,228,0,0,1884,0,1254,1212,42,2912,2827,0,3420,2830,590,0,0,-593,4,-597,85,85,0,-1553
1979:Q1,765,1589,2488,-510,675,0,435,35,96,304,-128,0,0,822,0,1194,1083,111,1588,1373,0,1405,600,805,0,0,-32,1,-33,215,215,0,-1724
1979:Q2,801,1636,2401,-594,794,0,500,40,110,350,-100,0,0,727,0,1074,1272,-198,1500,200,0,3304,2521,783,0,0,-3104,17,-3121,1300,1300,0,-1736
1979:Q3,845,1735,3000,567,-367,0,500,40,110,350,-100,0,0,2011,0,389,489,-100,2100,2000,0,1777,1459,318,0,0,223,482,-259,100,100,0,-1790
