date,FU383162005.Q,FU213162005.Q,FU213162400.Q,FU213162200.Q,FU163162003.Q,FU103162000.Q,FU893062005.Q,FU153062005.Q,FU103062003.Q,FU113062003.Q,FU213062003.Q,FU763062000.Q,FU753062003.Q,FU743062003.Q,FU473062005.Q,FU513062005.Q,FU543062005.Q,FU343062033.Q,FU223062043.Q,FU633062000.Q,FU653062003.Q,FU553062003.Q,FU563062003.Q,FU403062005.Q,FU663062005.Q,FU503062003.Q,FU263062003.Q
1991:Q4,29816,30625,-146,30771,484,-1293,29816,2541,8176,0,-280,-2453,0,-19,0,-1352,-1713,0,70,3868,17481,3008,0,-445,884,0,50
1992:Q1,3374,1948,-4974,6922,1076,350,3374,-937,-11496,0,-343,-2625,0,-8,0,437,-90,0,-65,6717,9118,3998,0,75,-1457,0,50
1992:Q2,11638,9642,-2762,12404,1233,763,11638,-7584,7556,0,-284,-1851,0,0,0,1964,149,0,-20,-3361,9119,3765,0,19,2116,0,50
1992:Q3,14218,13595,11456,2139,-384,1007,14218,743,-894,0,-249,154,0,-10,0,2650,478,0,-156,-1613,10364,3555,0,45,-899,0,50
1992:Q4,-5908,-8544,-4793,-3751,455,2181,-5908,-33508,5829,0,-249,-1689,0,-31,0,2495,654,0,67,3678,11817,2951,0,68,1960,0,50
1993:Q1,19387,17657,517,17140,688,1042,19387,-3917,-1319,0,-245,-1547,0,-52,0,2624,129,0,15,5247,16978,3018,0,-163,-1432,0,50
1993:Q2,28290,25679,-255,25934,1233,1378,28290,-6793,2587,0,-250,820,0,-92,0,3034,1073,0,157,-2644,22722,3018,0,-20,4628,0,50
1993:Q3,16988,15068,3782,11286,-72,1992,16988,-13891,9069,0,-248,2583,0,-77,0,3155,1394,0,605,2688,9391,3018,0,-376,-373,0,50
1993:Q4,1632,253,-2252,2505,-788,2167,1632,-21588,-1442,34,-256,101,0,-25,0,2987,857,0,149,4297,9922,3018,0,500,3028,0,50
1994:Q1,-296,-3044,2115,-5159,665,2083,-296,-10423,-2648,32,-249,414,0,87,0,1126,-133,0,-655,11891,2567,405,0,24,-2784,0,50
1994:Q2,-9126,-12753,-6712,-6041,1107,2520,-9126,10378,-2091,33,-217,-346,0,75,0,1250,-1617,0,129,-3714,-13529,405,0,578,-509,0,50
1994:Q3,-10996,-12443,3579,-16022,469,978,-10996,-22914,66,32,-193,-772,0,100,0,2000,-438,0,259,-502,10101,405,0,799,11,0,50
1994:Q4,-15510,-17699,-1160,-16539,945,1244,-15510,-7369,6671,33,-177,-1352,0,122,0,3282,249,0,8,185,-21049,405,0,642,2790,0,50
1995:Q1,-14377,-14813,3597,-18410,377,59,-14377,-23641,-9334,149,-160,-2217,0,-20,0,1618,-1129,0,-59,5878,18153,1199,0,-426,-4626,0,238
1995:Q2,-7198,-8699,-4117,-4582,488,1013,-7198,-28363,15988,150,-122,-918,0,-42,0,1700,1475,0,78,1567,-1431,1199,0,491,792,0,238
1995:Q3,-25739,-25849,-62,-25787,-639,749,-25739,-4902,-23074,149,-1116,-1159,0,110,0,1950,-453,0,243,2486,370,1199,0,758,-2538,0,238
1995:Q4,-10299,-11542,1812,-13354,-5,1248,-10299,-25669,-3499,150,-2091,-13,0,17,0,1986,-823,0,456,4397,8253,1199,0,1854,3246,0,238
1996:Q1,-3314,-4750,1435,-6185,1257,179,-3314,-8494,-8771,103,-1069,-437,0,33,0,1968,442,0,441,13345,-351,240,0,2507,-3509,0,238
1996:Q2,4986,1222,-1655,2877,1591,2173,4986,-1943,3421,104,745,-309,0,-12,0,3995,-226,0,-974,-4312,2564,240,0,1460,-5,0,238
1996:Q3,-18133,-19271,3338,-22609,1164,-26,-18133,-21798,2166,104,-236,242,0,-89,0,1248,275,0,-801,1925,-752,240,0,112,-1007,0,238
1996:Q4,9935,7099,3134,3965,2069,767,9935,-12170,-2586,104,83,1606,0,-71,0,7119,958,0,65,5857,5319,240,0,187,2986,0,238
1997:Q1,4670,2786,1009,1777,1083,801,4670,-5153,-656,137,-208,-307,0,-62,0,-1351,117,0,1490,11252,-174,76,0,-153,-576,0,238
1997:Q2,16905,12751,-2395,15146,3006,1148,16905,9112,5901,137,112,397,0,5,0,989,196,0,8,-3887,2764,76,0,-242,1099,0,238
1997:Q3,10813,8216,5270,2946,715,1882,10813,-2242,-2891,138,-544,1934,0,-51,0,1318,348,0,408,7079,5403,76,0,37,-438,0,238
1997:Q4,24511,21864,4430,17434,2327,320,24511,13151,-5991,137,-99,452,0,86,0,1675,2390,0,-964,8077,2476,76,0,905,1903,0,238
1998:Q1,25679,19826,901,18925,4013,1840,25679,-1335,1823,-88,-406,-1343,0,66,0,4992,400,0,577,12872,7233,317,0,1021,-688,0,238
1998:Q2,29699,24097,-5449,29546,3952,1650,29699,20721,-2724,-87,-502,2926,0,-133,0,2676,326,0,147,-2493,4967,317,0,531,2789,0,238
1998:Q3,6668,4013,-3651,7664,1138,1517,6668,-14846,-676,-88,45,3412,0,10,0,2145,305,0,-76,8377,5041,317,0,3375,-911,0,238
1998:Q4,22152,18743,1931,16812,2655,754,22152,-6836,-55,-88,232,3621,0,6,0,6651,349,0,1101,7415,8970,317,0,1575,-1344,0,238
1999:Q1,22433,19032,921,18111,2021,1380,22433,6432,-1014,-32,81,1763,0,111,0,-3875,659,0,1284,11005,5506,1780,0,-817,-688,0,238
1999:Q2,16364,12389,-2146,14535,2821,1154,16364,14078,-3638,-31,64,1248,0,21,0,625,538,0,-1295,-7984,5735,2878,0,1409,2478,0,238
1999:Q3,5893,1510,1471,39,2703,1680,5893,-11742,8327,-32,65,1913,0,-49,0,-3385,428,0,-119,3010,2977,3521,0,1644,-903,0,238
1999:Q4,9671,5954,2317,3637,2868,849,9671,5809,-4421,-32,130,1411,0,1,0,-2466,266,0,-78,12455,-5370,831,0,1341,-443,0,238
2000:Q1,4514,3303,1661,1642,775,436,4514,289,3227,-63,71,1127,0,121,0,-3996,-146,0,-144,11702,-7120,902,0,-420,-1276,0,240
2000:Q2,10411,6893,-1247,8140,3400,118,10411,20023,3833,-63,40,423,0,-10,0,-4107,-404,0,-64,-4523,-3787,-519,0,578,-1009,0,0
2000:Q3,-5091,-6061,-1931,-4130,413,557,-5091,-8227,-5144,-63,68,1078,0,10,0,-2021,-255,0,-564,7129,1281,-499,0,1284,832,0,0
2000:Q4,13790,12369,2874,9495,1171,250,13790,-7693,5020,-63,36,770,0,13,0,-3706,-336,0,-565,18202,2674,-1868,0,1455,-149,0,0
2001:Q1,28840,27203,6191,21012,1155,482,28840,17403,-5297,265,48,-418,0,-339,0,-2722,-28,0,236,11162,6042,914,0,253,1321,0,0
2001:Q2,39001,34186,2279,31907,3668,1147,39001,34769,-3215,265,104,3850,0,-4,0,405,-88,0,-164,-2777,2170,1362,0,1170,1155,0,0
2001:Q3,8686,5958,10396,-4438,2138,590,8686,-5433,2911,264,6,2015,0,-25,0,-5791,-45,0,-1064,4582,7039,1995,0,195,2037,0,0
2001:Q4,46158,38011,4982,33029,6866,1281,46158,7076,2994,265,98,2478,0,142,1,3320,-346,0,936,14388,4189,2680,0,4543,3394,0,0
2002:Q1,23696,21771,1109,20662,2112,-187,23696,16505,504,-34,27,-1352,0,-18,0,1019,423,0,-965,4199,5417,2160,0,1055,-5244,0,0
2002:Q2,54051,50049,5124,44925,3185,817,54051,43940,-2017,-34,26,-192,0,-5,0,1663,171,0,119,-2379,6182,2044,0,1061,3472,0,0
2002:Q3,25491,23209,8406,14803,1434,848,25491,-758,5405,-34,4,2968,0,34,-1,-2042,383,0,-37,630,11940,2203,0,1129,1917,0,1750
2002:Q4,56185,48890,10582,38308,5838,1457,56185,26427,-1092,-34,81,1042,0,-3,0,6013,291,0,20,13924,959,4941,0,792,1074,0,1750
2003:Q1,31057,26815,1681,25134,4090,152,31057,-6809,203,-170,-3,1582,0,38,0,9394,1584,0,13,20474,4014,982,0,-319,-1677,0,1750
2003:Q2,59737,54848,-218,55066,3770,1119,59737,44955,-1469,-170,-32,4135,0,6,0,6827,1703,0,-8,-3595,3404,-310,0,-39,2580,0,1750
2003:Q3,12221,8830,2722,6108,2766,625,12221,-10266,3746,-170,343,5287,0,95,0,8880,1395,0,1863,-2553,-4345,2094,0,1320,2282,0,2250
2003:Q4,34540,29964,6190,23774,3180,1396,34540,7250,793,-170,425,752,0,-48,0,8045,1510,0,1815,8829,-1811,416,0,4024,460,0,2250
2004:Q1,52250,41516,2727,38789,2108,8626,52250,26557,-1917,415,402,1289,0,46,0,13044,904,0,1802,1856,2612,-460,0,3548,-97,0,2250
2004:Q2,75157,63502,4810,58692,5539,6116,75157,55501,-926,415,142,3301,0,25,25,10274,936,0,2124,1254,-10102,1455,0,2273,6211,0,2250
2004:Q3,36615,34006,11095,22911,1284,1325,36615,26404,-811,415,592,2669,0,-382,-5,6390,926,0,-1949,-3667,179,-511,0,3006,2359,0,1000
2004:Q4,49168,43432,3593,39839,4223,1513,49168,38234,63,415,-476,1831,0,86,10,6161,1009,0,-1711,13867,-298,-589,0,-8563,-1871,0,1000
2005:Q1,59863,53787,1265,52522,3120,2956,59863,22093,823,25,119,4845,0,13,0,11541,1075,0,-1615,13449,3008,269,0,-1468,4686,0,1000
2005:Q2,63723,47464,-9758,57222,2266,13993,63723,46567,-2523,25,592,3272,0,4,0,10966,542,0,-1700,5898,3155,637,0,-349,-4363,0,1000
2005:Q3,43900,26292,-2067,28359,5974,11634,43900,14819,2218,26,973,6276,0,-36,0,12029,608,0,76,-1686,6149,-417,0,-642,3007,0,500
2005:Q4,55908,36568,8868,27700,3352,15988,55908,28789,-218,24,271,3896,0,186,0,7573,340,0,75,9118,396,-270,0,-2490,7718,0,500
2006:Q1,15069,5569,494,5075,2093,7407,15069,-13095,2367,329,-246,3647,0,133,0,5284,1290,0,86,15329,8126,-231,0,-1521,-6929,0,500
2006:Q2,63906,38827,-7981,46808,8492,16587,63906,59457,-3762,329,561,1562,0,109,0,6727,1685,0,91,-7373,2431,485,0,-1653,2757,0,500
2006:Q3,27184,19263,-4817,24080,132,7789,27184,-1255,-3405,329,559,7678,0,273,0,3895,-567,0,-141,15175,5308,-620,0,-1904,-323,0,2182
2006:Q4,80182,52377,3912,48465,5554,22251,80182,19079,818,329,533,11336,0,315,0,2977,485,0,-99,20013,7838,389,0,1474,12513,0,2182
2007:Q1,76989,59862,1730,58132,2588,14539,76989,18062,289,-123,907,8319,0,39,0,12682,1270,0,-93,27124,11176,-565,0,-2029,-2251,0,2182
2007:Q2,85600,50214,-4815,55029,7342,28044,85600,41634,1035,-123,-216,3108,0,-243,-14,14615,1325,0,-72,8049,7914,-412,0,428,6390,0,2182
2007:Q3,29985,16072,5977,10095,1693,12220,29985,-13750,1009,-122,1195,2855,0,252,5,11506,1074,0,-64,30087,2796,-75,0,-878,-9073,0,3168
2007:Q4,76093,48544,14083,34461,11084,16465,76093,1648,-1276,-124,1150,-2387,0,638,-1,26290,1049,0,35,39462,-1364,171,0,-288,7922,0,3168
2008:Q1,36521,23512,1455,22057,2959,10050,36521,-20652,-8374,-88,290,9586,0,-2,-20,9990,1533,0,-31,15146,8807,-46,503,-187,16899,0,3167
2008:Q2,44196,6425,-10487,16912,10470,27301,44196,31070,-351,-88,-177,408,0,177,0,4274,2606,0,-53,6235,13847,-2159,438,-1126,-14073,0,3168
2008:Q3,7708,-4168,1510,-5678,-2583,14459,7708,-12845,3608,-88,564,17746,0,64,0,11985,589,0,6,-30502,6938,-3120,249,-644,13377,0,-219
2008:Q4,26070,14207,12295,1912,-1210,13073,26070,30842,2093,-88,-115,-7805,0,258,0,12524,788,0,-53,21809,-11426,-764,491,-49,-22215,0,-220
2009:Q1,36990,28922,-411,29333,641,7427,36990,59431,-3846,42,-852,-1492,0,456,0,-17335,2856,0,-109,-15550,14459,-42,814,-354,-1269,0,-219
2009:Q2,47259,32900,-9353,42253,3544,10815,47259,32743,-293,40,1329,5580,0,-591,0,2704,6886,0,-88,-20151,20254,-324,896,-494,-1012,0,-220
2009:Q3,30015,20180,15275,4905,1776,8059,30015,24727,2056,41,88,-2257,0,1110,0,-11781,4771,0,93,-23538,29633,84,1105,-742,558,0,4067
2009:Q4,72032,59397,2402,56995,1515,11120,72032,56685,3020,41,481,610,0,-31,0,-3947,7717,0,197,-9707,18113,44,815,-624,-5449,0,4067
2010:Q1,36490,26345,-31,26376,943,9202,36490,38851,-3092,136,582,1500,0,-380,214,-3617,12160,0,170,-35283,16858,-186,654,-1062,4918,0,4067
2010:Q2,5221,-3276,-16415,13139,-2210,10707,5221,12889,-2403,136,-325,2640,0,-1097,-214,-6183,6410,0,156,-14050,8836,225,721,-877,-5711,0,4068
2010:Q3,7024,7654,4741,2913,-2629,1999,7024,-9304,2089,136,591,8086,0,732,0,-9960,12294,0,79,-17637,14865,864,561,-1786,2941,0,2473
2010:Q4,70028,56509,10940,45569,2128,11391,70028,44889,1540,136,1288,18043,0,-185,0,-4212,5544,0,235,13908,-16390,216,44,-461,2960,0,2473
2011:Q1,-17377,-19754,-2859,-16895,-156,2533,-17377,7590,-724,90,-120,5259,0,297,2825,-4239,2791,0,146,-11926,-17023,-225,-157,-1071,-3362,0,2472
2011:Q2,-29703,-33711,-22467,-11244,-658,4666,-29703,-2958,-1146,-159,-710,7430,0,-335,483,-13420,1910,0,57,-26017,272,960,254,-937,2141,0,2472
2011:Q3,-12177,-6104,10432,-16536,-4853,-1220,-12177,-10410,-1002,-127,-150,16554,0,346,964,-7228,1902,0,-405,-7113,4016,-180,103,-948,-5313,0,-3186
2011:Q4,21165,20075,4259,15816,-1464,2554,21165,7422,-538,11,1158,13402,0,588,-1052,-12456,2198,0,-349,3597,13646,270,801,-913,-5496,0,-1124
2012:Q1,2033,2643,-433,3076,-1720,1110,2033,-22256,-39,3,22,14635,0,-14,1441,-1202,3669,0,-344,-17079,20459,-304,1044,-843,3540,0,-699
2012:Q2,21834,15732,-8531,24263,-4831,10933,21834,9950,37,-18,184,19218,0,-664,-851,-968,243,0,-346,-16075,15502,952,814,-822,-3911,0,-1411
2012:Q3,-9129,-4416,12550,-16966,-3621,-1092,-9129,-46343,-186,-59,1025,22126,0,-37,-115,-1626,2953,74,340,-4755,19123,1224,728,-1318,-2706,0,423
2012:Q4,-3524,-1851,447,-2298,-4229,2556,-3524,-35050,14,62,23,12017,0,266,363,-3758,2349,1,358,9007,10959,1230,989,-1110,-2337,0,1093
2013:Q1,9506,7962,-1863,9825,-1479,3023,9506,-1244,-13,-411,1363,10018,0,85,1156,-1484,3454,2,361,-23708,13411,1168,718,-663,4503,0,790
2013:Q2,-17503,-18217,-15104,-3113,-3210,3924,-17503,-9330,72,-189,802,16155,0,60,-79,200,3236,2,438,-669,-16725,188,-428,-1494,-10820,0,1078
2013:Q3,-32932,-24990,7216,-32206,-4314,-3628,-32932,-17027,-174,-348,798,13825,0,480,466,1127,2774,-5,46,-6516,-26863,-392,-983,-1031,-466,0,1357
2013:Q4,-18619,-13030,-1396,-11634,-4374,-1215,-18619,-14263,-107,-402,1261,13315,0,91,-827,-6054,5605,3,24,-448,-17678,-434,-72,-360,492,0,1235
2014:Q1,-7149,-5576,-2253,-3323,-1130,-443,-7149,-5324,-482,-214,131,8475,0,-248,-162,-2610,1155,-2,-60,-13512,7186,527,361,-743,-2347,0,720
2014:Q2,-3094,-2202,-9403,7201,-586,-306,-3094,-5386,-343,-162,-248,4959,0,-756,313,-3735,2170,0,-33,-12720,10779,108,772,-519,1029,0,678
2014:Q3,-32400,-27615,3794,-31409,-2790,-1995,-32400,-41573,-605,-190,-1048,10880,0,-144,-75,-6454,2101,-11,-59,-5276,11298,-126,835,-745,-2450,0,1242
2014:Q4,11640,10776,1470,9306,-1939,2803,11640,-14084,-199,-105,1497,10631,0,50,-1235,-3540,2728,-1,-12,-2283,13242,58,1204,-585,2587,0,1687
2015:Q1,29814,24314,-817,25131,-516,6016,29814,-5536,326,68,1375,12063,0,-14,153,7517,2543,0,-6,-5737,12448,-5,1382,-901,1710,0,2428
2015:Q2,13775,8615,-7044,15659,-3404,8564,13775,8460,427,155,279,11444,0,-195,362,2380,2491,0,43,-14567,1387,-86,547,-789,-1292,0,2729
2015:Q3,-9001,-8025,686,-8711,-2474,1498,-9001,-20182,124,44,-392,11115,0,-284,109,1887,3108,-1,45,-2838,751,188,507,-386,-3237,0,441
2015:Q4,-10993,-7305,1236,-8541,-1502,-2186,-10993,-30974,125,42,1305,10781,0,-127,-62,-1589,458,0,44,-4937,14321,-108,1493,-555,-2068,0,858
2016:Q1,21892,17030,-607,17637,969,3893,21892,560,-593,153,510,8744,0,-232,411,1107,3382,-1,43,-16969,18071,364,1794,-647,4701,0,494
2016:Q2,34201,22416,-5282,27698,-115,11900,34201,10667,-675,73,215,13100,0,-52,-6,-2979,2611,-1,-1,-15597,23337,162,1317,-65,389,0,1706
2016:Q3,-2774,-5251,2858,-8109,-2303,4780,-2774,3222,-742,232,1913,10875,0,-123,46,3513,2473,22,46,-53474,20576,300,1475,-1215,5531,0,2556
2016:Q4,205,-97,284,-381,-1657,1959,205,8235,-688,404,1491,14078,0,6,373,185,843,3,137,-134,-24108,-993,1261,-471,-2891,0,2474
2017:Q1,-11607,-12434,-217,-12217,-189,1016,-11607,-14568,-690,205,1062,1956,0,-54,-14,-4095,1836,1,11,-8347,10912,10,623,-169,-1422,0,1136
2017:Q2,10206,-2788,-5515,2727,3099,9895,10206,1084,-621,154,452,6724,0,-72,134,-2106,1118,0,-14,-14378,12156,289,1482,-454,1186,0,3072
2017:Q3,-23593,-14807,8341,-23148,-3566,-5220,-23593,-30162,-755,198,723,3397,0,-348,-347,-3124,2046,-11,327,-6667,12782,-40,1245,-417,-4016,0,1576
2017:Q4,44993,30296,2188,28108,1947,12750,44993,7489,-413,229,1875,8984,0,-2,66,-566,1484,1,341,7197,6059,-28,1784,-158,9378,0,1273
2018:Q1,-19429,-18273,935,-19208,1590,-2746,-19429,-23076,452,23,-36,-12263,0,15,-147,654,1789,0,413,-2136,14639,-37,799,-186,-371,0,39
2018:Q2,2919,-172,-4491,4319,-321,3412,2919,9565,480,-114,1573,-9584,0,-9,75,-7366,-822,0,336,3386,4074,2244,2258,-36,-2647,0,-494
2018:Q3,-15582,-7666,5657,-13323,-2639,-5277,-15582,2008,421,-42,2266,-14234,0,-69,-449,-8628,-652,-21,-670,-4521,8998,-390,485,-331,-786,0,1033
2018:Q4,-9964,-11920,772,-12692,-280,2236,-9964,14250,381,-130,51,-3765,0,-18,402,-23583,-3024,-5,642,12733,-7473,168,3175,-137,-1492,0,-2139
2019:Q1,-13615,-15483,1159,-16642,-1222,3090,-13615,-22646,1073,-577,618,-13615,0,34,-78,-951,315,1,-1000,-5973,31251,462,1136,-89,-4738,0,1162
2019:Q2,-13227,-17365,-2609,-14756,348,3790,-13227,-22566,1094,-540,861,-16511,0,-21,-132,-2894,-946,0,0,-746,25191,-203,2328,-231,1651,0,438
2019:Q3,-1765,-3077,3501,-6578,-391,1703,-1765,-27004,1170,-503,-819,-1283,0,-76,-334,-703,-233,-3,0,-5425,26394,1342,2855,-257,1833,0,1281
2019:Q4,42822,35874,4737,31137,-610,7558,42822,5009,1451,-451,-417,1901,0,1,990,-153,-65,2,0,3991,29464,73,3803,-33,-3906,0,1162
2020:Q1,7991,7502,-1800,9302,-2833,3322,7991,7857,-2129,250,-618,27659,0,24,894,-319,-2114,-8,0,-3865,-17398,115,980,-46,-2517,0,-774
2020:Q2,21992,22558,-1871,24429,-2259,1693,21992,-19863,-2103,115,2382,11327,0,-25,954,544,-1011,2,0,8943,17373,-43,3594,-172,-5292,1200,4067
2020:Q3,36750,36673,3684,32989,-1311,1388,36750,1712,-2020,163,71,11660,0,-157,1194,1953,-353,-7,0,-14327,30686,-11,3619,-46,1673,451,489
2020:Q4,25246,28905,1711,27194,-2954,-705,25246,-19676,-2190,130,260,18336,0,-924,1329,808,-531,2,0,-4768,25685,-377,5517,-242,-3812,4632,1067
2021:Q1,26779,24710,-3437,28147,584,1485,26779,-20849,2772,72,-299,13712,0,1,895,-629,-85,2,0,-8477,30432,366,5308,-50,2094,-225,1739
2021:Q2,23513,18516,-6295,24811,-8,5005,23513,-18538,2812,-25,-3553,13574,0,-1,505,-621,-345,1,0,-4438,27792,285,5976,-84,1775,-1287,-315
2021:Q3,19151,17567,-6009,23576,-969,2553,19151,-27821,2834,87,1950,11609,0,-11,674,-128,1096,-11,0,-6219,29310,52,4600,-147,1487,-398,187
2021:Q4,12437,10274,2080,8194,-575,2738,12437,-28860,2772,15,738,14135,0,0,225,240,464,1,0,4567,13059,36,4675,-77,577,-242,112
2022:Q1,-17111,-23462,-5825,-17637,2075,4276,-17111,-15621,1253,-36,905,8806,0,5,509,2713,1486,1,0,2551,-25323,8,4745,-10,-768,-1224,2889
2022:Q2,4622,3946,-3782,7728,-2519,3195,4622,29654,1231,-183,3438,11804,0,4,161,265,2887,-2,0,3877,-57149,-30,9331,-148,-421,0,-97
2022:Q3,-15673,-9177,1617,-10794,-745,-5751,-15673,-1853,1036,-186,1396,-2473,0,-9,-105,-4081,1517,-3,0,-4158,-12638,-457,218,-10,5127,0,1006
2022:Q4,-22632,-21972,520,-22492,265,-925,-22632,23414,756,-473,-698,-13132,0,-1,-512,-6643,-865,0,0,4759,-39873,25,14989,-67,-3214,0,-1097
2023:Q1,4715,4266,-985,5251,160,289,4715,28042,-1093,-26,1644,-22613,0,-2,-26,-8275,-1359,0,0,-3538,11735,278,-672,1,-1290,0,1909
2023:Q2,16193,11243,-944,12187,2220,2730,16193,28208,-864,44,950,-18645,0,-1,-168,-7491,-3022,1,0,6664,1971,-149,2549,-64,4515,0,1695
2023:Q3,-9240,-6151,2911,-9062,69,-3158,-9240,8664,-942,160,974,-12104,0,0,149,-8021,-1315,-5,0,425,-3699,-99,4639,-15,328,0,1621
2023:Q4,11530,12978,451,12527,-244,-1204,11530,34232,-1188,-211,-267,-11403,0,31,-404,-5551,-4109,0,0,8166,-11099,-734,8291,133,-2605,-2907,1155
2024:Q1,24905,17563,947,16616,2414,4928,24905,33886,202,52,1189,-22247,0,8,48,-5642,-2408,1,0,-1736,16644,-26,603,69,2046,0,2216
2024:Q2,46172,35832,-987,36819,3577,6763,46172,43248,317,30,1408,-6439,0,0,-70,-2405,-5152,0,0,4343,4898,-220,2547,-27,2647,0,1047
2024:Q3,35052,30848,5329,25519,1778,2426,35052,24319,143,-47,1653,-9598,0,-12,51,620,-4105,3,0,-1102,17066,-23,6693,-10,-2259,0,1660
2024:Q4,12433,13212,2238,10974,377,-1156,12433,-5162,30,86,49,-3432,0,2,-510,-3413,-2496,0,0,7383,12074,-731,7265,96,-372,0,1564
2025:Q1,35364,27187,-2313,29500,1815,6362,35364,26493,216,64,1696,-6168,0,22,137,-1836,-1337,0,0,-208,11467,-130,5651,63,2035,0,-2801
