1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2003:Q2,119289,29074,82312,-729,228873,36065,-21,272132,152709,225988,243576,-17164,-424,-73278,-90310,18362,21307,8364,-4373,504,2913,8111,2050,-5752,-1469,-27,506,540,-34,8897,-30124,33596,27,1448,-1961,-149776,-17032,-18184,28078,-18830,1119,45789,-16124,-32846,3336,13386,-3870,-22180,-801,-3287,-3553,11942,-11676,1153,-916,2069,119423,-10080
2003:Q3,130984,32178,73993,-2786,230107,26415,-26,278575,199571,250683,248111,3111,-538,-51112,-7548,20408,11751,4216,-8134,1020,12782,10482,-1220,-407,3746,181,1483,834,649,3266,-30788,33605,24,1448,-14463,-44166,43564,22031,33835,2983,625,30227,-9587,-15191,-13986,19590,-15141,-3938,2559,14303,-1320,36979,-21356,21534,4822,16712,79004,-1477
2003:Q4,141730,35639,78537,-5628,230904,30727,-30,283588,169660,248449,251289,-2171,-668,-78789,-24100,-6822,25726,3632,-5788,-1255,-6049,-4808,-1665,-555,793,186,-12948,1042,-13990,-11547,-34372,33698,43,1448,-81675,71809,54689,12218,-12440,-21497,1396,7661,869,-20370,14670,6569,-11412,11149,-17750,41801,1167,18595,22040,42472,3444,39028,113927,-4411
2004:Q1,162120,40459,83926,-5992,230799,33861,-32,296435,270460,276806,248581,28791,-567,-6346,172759,17582,6916,3554,1445,-803,3125,3304,1235,412,-1917,91,502,3564,-3062,5434,1814,55882,-8,-317,103419,-25785,179105,156110,28464,9142,8626,10696,14094,-33888,8029,39953,7299,33455,9525,63272,-2277,13930,51620,22995,8336,14659,25975,14232
2004:Q2,180343,43708,81319,-11335,232006,23553,-32,299572,304762,261547,255788,6242,-483,43215,180249,23083,-9288,5926,642,-354,-2125,-97,-917,-306,-926,121,3911,3814,97,6257,1838,57850,39,-317,55763,37025,137034,122819,-4779,7050,6116,-17945,36376,3374,10342,22660,-8294,7262,1427,90827,3400,21587,65840,14215,-12201,26416,-5190,-14472
2004:Q3,189954,47078,82671,-10222,233310,25930,-6569,315793,337037,279326,263940,15908,-522,57711,186403,16465,23807,-2928,562,890,2993,6738,-2128,-709,-811,-97,1865,3861,-1996,2884,1796,47575,35,-317,22123,68654,128692,138156,7024,6448,1325,-749,40225,11911,3100,25214,-1693,27696,8232,56671,-2983,31318,28337,-9464,-30768,21304,-21244,-10537
2004:Q4,192684,47991,119140,-12662,234690,29517,-25,277123,246980,272034,272559,-85,-440,-25053,182067,-26062,-13757,9008,9758,703,12556,9399,2134,711,63,249,9278,4171,5107,963,1952,91423,5,-317,-52455,139013,207121,198465,-2554,-7339,1513,3272,88269,24215,33977,30077,1979,28843,-12410,94339,-1256,18463,77131,8655,-31418,40073,30143,24427
2005:Q1,243892,64943,79741,-10208,200114,25974,-18,315105,298815,321602,280634,41000,-33,-22787,215457,-754,-7950,7596,1680,-232,17188,-4081,15216,5072,823,158,-3711,150,-3861,1258,-45267,53382,-11,178,113412,78688,238243,253412,12182,14219,2956,-4993,39655,-3860,26469,17046,1379,36067,11693,152437,-1151,26890,126698,-15169,-41393,26224,16290,32470
2005:Q2,257426,62905,64293,-6290,201432,11628,-12,337010,305296,281336,288343,-7039,33,23960,251536,43941,-19307,-3805,5714,2269,2129,-727,3699,1233,-2523,447,1869,1203,666,-3178,-45679,34502,6,178,87013,145884,227575,257281,-2056,-1322,13993,-14727,93088,7403,29946,55739,-22289,53491,-1628,136675,-1591,28353,109913,-29706,-45882,16176,31714,-44047
2005:Q3,253542,63989,28043,-9755,202805,-18620,-13579,349519,386277,317029,296311,19935,782,69248,228297,36873,8397,-6077,15858,3233,5610,9137,-4445,-1482,2218,182,2129,348,1781,8140,-47116,-20527,40,178,77322,144237,159049,203934,14042,5814,11634,-3406,26427,-26586,9743,43270,16865,66185,-1127,81543,2320,20478,58745,-44885,-68296,23411,-36758,-51111
2005:Q4,289532,70705,3919,-9777,204115,-48422,-1907,362731,383963,298390,301160,-2771,2,85573,239625,20590,28764,12152,29802,2868,16630,11622,3633,1211,-218,382,2537,751,1786,-19947,-47863,-38276,8,178,-142,232324,154051,203445,-16780,-26422,15988,-6346,115792,1098,44160,70534,4501,43703,-10712,66942,-1463,18096,50309,-49394,-85858,36464,-21233,-112762
2006:Q1,292657,72489,100751,-7316,210193,26534,-7,348834,383037,354944,313309,41524,112,28093,118929,-20636,-5029,-21575,4205,-4457,-6067,-5577,-2107,-702,2367,-48,-2970,-2269,-701,-11680,-54537,64930,9,5910,53870,116955,90836,151380,25917,6423,7407,12087,61938,12010,12580,37348,-4752,6078,11917,50281,495,14380,35407,-60544,-100612,40068,-34203,32644
2006:Q2,300082,74439,103907,-13549,211880,23671,-7,343746,393238,332307,320605,11567,135,60931,242326,-36612,-19893,11049,13866,2051,2925,13549,-5130,-1710,-3762,-22,-4998,-1935,-3063,-7264,-53500,39645,10,5910,67337,221800,181395,229978,59891,15177,16587,28127,68989,-3158,52186,19961,14951,52118,-2992,37021,496,13835,22690,-48583,-90673,42090,-49493,12233
2006:Q3,319976,77643,122305,-9216,213851,32570,-7,357241,392926,349648,327894,21407,348,43278,121525,-2838,904,-9348,21524,514,-3808,-257,-86,-29,-3405,-31,-3615,-1881,-1734,852,-56265,70837,18,5910,-17478,114318,78247,148895,22095,-1092,7789,15398,28081,8508,-7191,26764,13053,16346,-681,70001,495,13493,56013,-70648,-107924,37276,-35685,24977
2006:Q4,297835,71512,145827,-1860,216153,53035,-7,347831,391238,335229,333036,-10468,12661,56009,140797,-13484,30650,5639,29388,2865,5797,3980,669,223,818,107,-1829,-1797,-32,-626,-59737,50217,14,5910,-118494,204487,84788,169121,46350,1938,22251,22161,98725,1701,61413,35611,20067,35806,-9045,-22782,496,12743,-36021,-84333,-117787,33454,-43407,40434
2007:Q1,292869,74153,118644,-11342,223654,31607,-7,343998,369572,366476,339495,27084,-102,3096,230300,-10443,-26571,-4030,14713,-1619,-21331,-13612,-6296,-2098,289,386,-3592,-3115,-477,-17182,8499,96047,45,-1226,81131,115859,227204,267490,62167,13652,14539,33976,41535,-7764,53709,-4410,122,12134,-12191,163723,1134,-1716,164304,-40286,-93338,53052,-25574,54085
2007:Q2,297628,73269,119220,-11393,226285,31289,-8,351327,401991,344827,346341,-1621,107,57164,265410,37660,-28928,10518,17842,-5219,-1684,5444,-6048,-2016,1035,-99,-4100,-5368,1268,-12469,8993,63072,51,-1226,85223,95677,208246,311710,107096,28178,28044,50874,108882,3946,78307,26629,11420,34381,-10116,60047,1136,-1647,60558,-103464,-148989,45525,-50664,24789
2007:Q3,264563,66706,125129,-4909,229056,45849,-9,342732,399431,368378,351622,17262,-506,31054,240662,28418,-42447,1141,58177,-1052,-25903,-34566,5849,1949,1009,-144,-3217,-4281,1064,-2261,9133,72587,19,-1226,36448,110845,209608,286804,11774,-22931,12220,22485,183330,57208,90096,36026,16420,4753,-11232,81759,1135,-1449,82072,-77196,-133385,56189,-56699,71495
2007:Q4,275561,63493,120324,-15986,232054,54193,-10,362013,555032,346577,358835,-12923,666,208454,314622,-6634,-27711,-6715,46906,407,-12475,-10473,-649,-216,-1276,139,-4205,-3482,-723,14635,8783,83561,17,-1226,-39839,259118,106168,246877,37485,-7602,16465,28622,134096,48644,65408,20044,11982,34635,-16054,44733,1136,-1185,44782,-140709,-165257,24548,-193019,38757
2008:Q1,242624,60349,119640,-30163,265326,35673,-20,333490,257435,399755,362095,35641,2019,-142320,-88220,-18078,-62910,4787,86483,-950,-40000,-16596,-11080,-3693,-8374,-257,-4509,-1189,-3320,1666,57117,87587,-75,-4128,33040,-228250,54100,117978,45606,16142,10050,19414,71616,39944,16407,15265,17887,-42134,19179,5825,3684,26123,-23983,-63878,-105491,41613,76055,101938
