1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020:Q4,249231,153376,51642,39010,5203,249231,141622,107609,10302,97307,0,249231,-506,2653,658,1439,-67,934,572,0,11838,-24789,-29524,-539,-151,5425,692,12406,287,-635,251476,96274,154456,5416,-5087,417,-50,-14301,14422,-132,-39,0,-13320,2114,4968
2021:Q1,184369,126644,29519,19379,8827,184369,117771,66598,-13900,80498,0,184369,1888,5234,-439,1088,-65,681,472,0,-4626,-34656,-36857,-607,-478,3286,72,3044,282,367,210347,85177,125267,3226,-3403,80,3062,-8378,11623,-92,-91,0,-3972,-1411,4089
2021:Q2,310885,235064,28890,38005,8926,310885,223200,87685,7002,80683,0,310885,1296,1719,-439,1232,-71,403,900,0,-4547,45632,30096,1030,-568,15074,1195,10369,281,-320,208137,107729,98127,4687,-2861,455,28198,17314,11063,-206,27,0,3606,-1630,16156
2021:Q3,335827,244338,30457,52009,9023,335827,231361,104466,23880,80586,0,335827,1453,2036,-439,2048,-88,950,1186,0,-4472,94899,74975,2365,-53,17612,909,16062,281,-311,176723,50697,122697,3511,-445,263,15065,13257,1989,-205,24,0,16576,-6349,21346
2021:Q4,399276,256305,51813,82134,9024,399276,247360,151916,53334,98582,0,399276,1354,5422,-439,1625,-75,1350,350,0,-4389,105967,78241,7302,-398,20822,1229,18075,281,-30,187929,65974,116851,5443,-593,254,27161,23620,3289,-103,355,0,41444,-4159,17806
2022:Q1,357479,249148,42223,63642,2466,357479,238231,119248,34373,84875,0,357479,-2192,2591,563,1802,-73,534,1341,0,-216,97997,66223,3825,-109,28058,1913,22907,-1681,-50,186311,90482,93631,2004,18,176,32971,33082,-72,-30,-9,0,14225,-2914,3252
2022:Q2,408138,281390,45236,79019,2493,408138,272452,135686,37406,98280,0,408138,-2677,-3060,563,3252,-61,1069,2244,0,-214,230264,181979,4816,-7,43476,769,20201,-1681,390,96147,50513,42344,2580,289,421,49088,47092,2002,-10,4,0,10489,-3210,7817
2022:Q3,321407,224980,40049,53858,2520,321407,212066,109341,35043,74298,0,321407,-2195,-5029,563,4890,-56,775,4171,0,-215,195232,155617,3404,395,35816,505,12976,-1681,663,68650,19237,47142,2096,268,-93,53516,55071,-1510,-40,-5,0,3119,-4148,-5439
2022:Q4,238147,139472,41183,54971,2521,238147,130190,107957,27984,79973,0,238147,-2264,-3786,563,3415,-57,2008,1464,0,-214,143749,112363,4382,27,26977,-457,13786,-1681,-1313,49811,17267,30555,1751,47,191,50551,52632,-1998,-40,-43,0,-15934,-1133,3054
2023:Q1,139075,63221,28124,45215,2515,139075,63021,76054,20237,55817,0,139075,293,10018,604,1710,-207,1056,861,0,-8111,87266,69553,3228,12,14473,77,11454,-776,101,-1256,-2683,3028,-1688,180,-93,29937,32958,-2972,-39,-10,0,12594,-2908,-1928
2023:Q2,152781,101197,23753,25288,2543,152781,99012,53769,2694,51075,0,152781,-713,3984,294,1065,-673,818,920,0,-7856,72334,49744,2909,-53,19734,1240,13503,-1143,-907,34453,11973,19499,1382,1386,213,47129,48129,-1579,-39,618,0,533,-1788,-9347
2023:Q3,179538,126084,23616,27267,2571,179538,124838,54700,10184,44516,0,179538,119,3534,158,2925,-619,2475,1069,0,-7588,64068,46454,-1909,288,19235,106,12574,-898,-250,45534,16492,24327,2529,2184,2,55877,54668,1265,-39,-17,0,12130,-4005,-4746
2023:Q4,140223,96144,19124,22384,2571,140223,95243,44980,18236,26744,0,140223,-442,5058,263,2375,-525,1632,1268,0,-7366,54022,40683,200,644,12495,1108,7720,-585,-711,27288,2526,19941,2777,1552,492,49800,45583,4191,-38,64,0,684,-693,1702
2024:Q1,95208,48029,24096,19204,3879,95208,43196,52012,7780,44232,0,95208,-920,1,292,2219,-484,1342,1361,0,1327,27083,18119,1443,197,7324,237,12619,-909,-561,3698,-5052,6299,915,1321,215,35519,34722,799,-37,35,0,20179,-3348,-2228
2024:Q2,142021,114099,18522,5522,3878,142021,109030,32991,4002,28989,0,142021,-1095,3137,286,2112,-580,1651,1041,0,1332,52124,32698,2926,84,16416,-155,13757,-983,172,26080,1151,19404,2934,2387,204,44567,44268,296,-39,42,0,1373,-278,-408
2024:Q3,160386,117653,18992,19819,3922,160386,113327,47059,13340,33719,0,160386,-1518,248,371,1199,-571,747,1023,0,1344,33599,19339,-1578,322,15516,29,25967,-1300,191,45668,8908,31099,2663,2371,627,43599,45179,-1596,-37,53,0,13794,-2381,-424
2024:Q4,168567,117863,32015,14768,3921,168567,115167,53400,11579,41821,0,168567,-1482,578,429,2350,-609,1791,1168,0,1353,25396,8144,-369,399,17222,-606,14788,-1147,783,52078,3779,41443,4154,2181,521,50221,53426,-3319,-36,150,0,28902,-1212,-3864
2025:Q1,80473,51535,20410,5076,3452,80473,47020,33453,4044,29409,0,80473,-1299,36,353,2451,-649,1670,1430,0,1350,18004,8677,-1925,-1078,12330,-376,7154,-1183,146,6209,-9775,13086,858,1587,453,33381,34162,-901,-36,156,0,12819,-1983,3411
