date,FA766000105.Q,FA765013005.Q,FA764090005.Q,FA764010005.Q,FA763013005.Q,FA754112205.Q,FA764016005.Q,FA763025000.Q,FA403197033.Q,FA762050005.Q,FA764022005.Q,FA763069175.Q,FA763061100.Q,FA763061705.Q,FA763061805.Q,FA763061503.Q,FA763061603.Q,FA763061403.Q,FA763061795.Q,FA763062000.Q,FA763063005.Q,FA763063673.Q,FA763063653.Q,FA763063663.Q,FA763063693.Q,FA763063095.Q,FA764023005.Q,FA763068005.Q,FA763069005.Q,FA763065005.Q,FA763066000.Q,FA763092305.Q,FA763064103.Q,FA763092100.Q,FA763094905.Q,FA763064203.Q,FA763040005.Q,FA763090005.Q,FA764194005.Q,FA764190005.Q,FA764110005.Q,FA713022003.Q,FA713068715.Q,FA764112205.Q,FA764116005.Q,FA763127005.Q,FA763130005.Q,FA762150005.Q,FA764122005.Q,FA763169175.Q,FA763163005.Q,FA763169305.Q,FA763178000.Q,FA763190005.Q,FA763194705.Q,FA763193005.Q,FA763181105.Q,FA763164105.Q,FA763194603.Q,FA767005005.Q,FA763066303.Q,FA763139105.Q
1982:Q3,-343,14860,269847,75652,-8896,42092,42456,1032,6452,24027,67180,6324,18760,35424,30304,0,0,0,5120,-1064,7736,0,0,0,0,7736,51688,53468,272,-9232,7180,-552,-464,1736,24,0,0,43071,301464,256400,14552,-7980,-2060,30184,-5592,67552,148757,33224,4064,1408,2656,-7024,-36,-4690,4940,-9630,45064,612,44452,16414,0,ND
1982:Q4,5551,15994,212294,41521,21904,-6220,25837,-15428,3676,61509,174768,-2484,79888,46536,38720,0,0,0,7816,25248,25580,0,0,0,0,25580,22253,30901,13780,-31616,9188,-132,-444,472,772,0,0,-76673,215856,189128,673,8740,-1624,2837,-9280,57240,191250,26668,24876,21600,3276,-6564,-60,-104955,2900,-107855,26728,640,26088,-6881,0,ND
1983:Q1,9623,12270,313339,40701,-15240,20676,35265,12948,-3800,-11010,130652,1732,63604,61244,45784,0,0,0,15460,-19616,23688,0,0,0,0,23688,21595,-1749,-16676,30872,9148,-628,316,2304,-56,0,0,120317,324598,339342,-7875,-8996,8364,-8727,1484,77524,230601,-4916,-18348,-19104,756,-22136,-36,84528,-1712,86240,-14744,668,-15412,8612,0,ND
1983:Q2,14018,13443,263854,-12468,-9792,-8160,5484,6544,-2796,305,144374,-2228,78676,33056,31504,0,0,0,1552,4860,30010,0,0,0,0,30010,138985,39457,14064,69112,16352,-380,240,1264,500,0,0,-12714,289217,290325,14739,2136,3208,17811,-8416,27900,181328,2724,8528,8888,-360,-1948,-16,57069,-204,57273,-1108,696,-1804,25937,0,ND
1983:Q3,14439,14692,287887,16225,4996,30552,-19323,-11432,-2572,-22523,90235,756,47868,39932,40020,0,0,0,-88,7372,-5693,0,0,0,0,-5693,192971,36643,7400,112936,35992,-168,288,1296,-152,0,0,23719,291999,260187,8160,-4320,-7940,16216,4204,8680,185895,17480,7348,7172,176,-692,-48,33365,3448,29917,31812,800,31012,3859,0,ND
1983:Q4,15508,16115,96018,-76345,2528,-3836,-75037,-2204,-2396,-2896,88603,-3336,45048,13048,18704,0,0,0,-5656,21860,11983,0,0,0,0,11983,174670,3746,13680,108072,49172,-496,424,2432,636,0,0,-86410,136747,105227,-12243,6492,-2828,-56515,40608,-15004,104242,29492,14068,15156,-1088,6436,-16,-21748,3396,-25144,31520,960,30560,40121,0,ND
1984:Q1,11798,14478,474748,38486,-324,13548,25262,5560,-3760,22493,67556,-2304,20160,24020,26048,0,0,0,-2028,-3172,28852,100,0,0,0,28752,248683,84791,-6724,108068,62548,-664,440,600,1012,0,0,94342,461143,480723,67518,-3104,-88,67146,3564,137944,233884,49233,-11248,-10824,-424,-4136,-880,8407,-2292,10699,-19580,1040,-20620,-16285,0,ND
1984:Q2,11042,15494,399170,13516,1752,8228,3536,336,5800,5981,11500,-3836,-11340,34616,29380,0,0,0,5236,-1580,-6360,248,0,0,0,-6608,361050,103578,19928,167864,69680,-860,-104,2676,996,0,0,-1720,386270,401766,57329,-5768,15456,21853,25788,-48724,257857,16494,30520,22092,8428,33560,840,53890,-1840,55730,-15496,1080,-16576,-17352,0,ND
1984:Q3,14264,16405,396974,7633,8548,-10528,9613,-1108,10364,-7524,63491,1548,7900,17160,11520,0,0,0,5640,21476,15407,52,0,0,0,15355,234804,60560,-19156,139980,53420,-344,-308,844,700,0,0,88421,474197,411685,16611,3776,7492,20039,-14696,20508,216020,39308,-22580,-21452,-1128,28952,204,112663,6820,105843,62512,1120,61392,75081,0,ND
1984:Q4,17380,17386,333824,16023,-9696,568,25151,8180,15640,67356,64705,-4732,24548,-13548,-24924,0,0,0,11376,32404,26033,-252,0,0,0,26285,233979,88271,-5436,105120,46024,544,-652,3096,1156,0,0,-76203,350725,307845,-2337,2264,-12224,14819,-7196,36780,232472,23735,10996,-4104,15100,7132,-692,-241,4636,-4877,42880,1160,41720,16895,0,ND
1985:Q1,20774,15593,227978,27547,24284,14656,-11393,-7952,-13792,-48347,3518,-1372,30812,-2824,-1872,0,0,0,-952,-18972,-4126,48,0,0,0,-4174,175465,27525,-11948,82012,77876,-160,404,-392,1620,0,0,90067,245007,245551,29861,-2228,-3980,17425,18644,60020,199340,-10331,-5884,-13244,7360,1156,68,-28680,-196,-28484,-544,1200,-1744,22210,0,ND
1985:Q2,23355,17056,273168,31121,11760,2680,16681,-800,19656,48991,-13124,-3100,-7144,-27916,-36740,0,0,0,8824,8044,16992,-76,0,0,0,17068,173235,38203,-15632,103600,47064,-496,560,1528,1496,0,0,11001,269926,259050,12025,-144,-4976,793,16352,26812,133663,-16748,-8964,-14584,5620,20728,-1612,93146,1056,92090,10876,1400,9476,3056,0,ND
1985:Q3,25917,18502,332545,12613,-8748,14208,7153,8780,-8728,23648,74279,-5496,8272,26240,33668,0,0,0,-7428,43368,1895,568,0,0,0,1327,201607,38531,-3176,125440,40812,596,-156,-2460,980,0,0,21386,347888,312744,13286,-772,4728,6558,2772,83656,89539,66757,4108,-5376,9484,25452,1168,28778,3744,25034,35144,1440,33704,22758,0,ND
1985:Q4,28408,20681,320774,-56920,-2904,-42008,-12008,5168,20824,51748,175810,-3732,-22936,-4860,-6644,0,0,0,1784,199032,8306,-576,0,0,0,8882,175213,38049,-13532,109336,41360,272,-1080,2204,976,0,0,-53441,339538,324994,7277,3676,2160,-16371,17812,76100,96602,89940,3620,-10216,13836,13268,1160,37028,1448,35580,14544,1500,13044,26490,0,ND
1986:Q1,30442,17412,101005,-9892,24996,-3244,-31644,-2012,9280,23948,-12698,5684,-3924,44096,18236,0,0,0,25860,-71308,12754,2408,0,0,0,10346,111741,24465,-9500,57324,39452,848,880,-1724,1656,0,0,-21021,145577,109017,-47691,-1712,-8968,-22191,-14820,85916,129301,29982,-7232,-14388,7156,-5620,536,-76175,3920,-80095,36560,1300,35260,57602,0,ND
1986:Q2,33435,18801,270764,13956,9424,10272,-5740,192,-9348,8896,112720,-6204,16512,98748,91668,0,0,0,7080,-21484,25148,2428,0,0,0,22720,125448,24344,-7276,73360,35020,316,2460,796,828,0,0,14500,285142,274786,-15342,-1108,536,13959,-28730,96236,76548,22847,312,-7256,7568,31104,1132,61949,2060,59889,10356,1300,9056,29011,0,ND
1986:Q3,30591,19657,338118,69155,11824,35604,21727,5616,6864,-35860,167291,-6016,4588,91344,81344,0,0,0,10000,35632,41743,4048,0,0,0,37695,83207,-22817,-5832,93556,18300,328,3456,-2200,1244,0,0,39017,336756,321216,65077,2264,-292,34459,28645,49856,109522,38926,6708,-3208,9916,17504,1176,32447,-2096,34543,15540,1400,14140,9571,0,ND
1986:Q4,25546,20190,502079,72155,29292,40104,2759,-3336,7652,21324,91563,9772,20268,96900,83616,0,0,0,13284,-57632,22255,4452,0,0,0,17803,300481,152641,-6400,134004,20236,28,1752,-5376,1332,0,0,14505,433443,413679,8142,1648,2744,18167,-14417,209324,67335,76859,-5972,-9872,3900,39396,-1448,20044,4440,15604,19764,1400,18364,-63281,0,ND
1987:Q1,23810,18150,12787,-76803,-14552,2096,-64347,4684,-7052,-9752,-1752,-2148,-23904,53768,65164,0,0,0,-11396,-41952,12484,-336,0,0,0,12820,-23967,-93471,944,72432,-3872,160,3244,-1384,2708,0,0,122702,38322,20466,31592,15920,88,19167,-3582,-88368,9388,10687,14612,1404,13208,-6844,-416,49814,6724,43090,17856,1476,16380,31194,0,ND
1987:Q2,28175,18706,259510,5609,-22852,30488,-2027,2896,-15456,21624,104539,-6316,21392,90284,71984,0,0,0,18300,-29072,28251,-272,0,0,0,28523,163114,-5302,-4204,145032,27588,344,1328,-3188,1768,0,0,-23068,133878,173414,28948,-14648,-2460,13440,32616,60372,100903,-985,-5896,-4768,-1128,33420,-7432,-35915,-6340,-29575,-39536,1492,-41028,-116164,0,ND
1987:Q3,31606,20092,275692,25429,8048,9832,7549,6712,-12800,-36871,83188,-7928,25556,62140,57028,0,0,0,5112,-28060,31480,944,0,0,0,30536,188813,33597,-8132,145624,17724,204,584,680,1316,0,0,18437,291501,270533,87729,-5324,3876,39972,49205,25848,108416,43884,-4836,-8204,3368,23804,-748,-13565,5020,-18585,20968,1492,19476,27323,0,ND
1987:Q4,34590,21951,249794,-8552,5728,344,-14624,-17468,8896,-16081,128058,18068,2932,79800,72932,0,0,0,6868,-17464,44722,96,0,0,0,44626,219459,1319,7208,187072,23860,272,472,-1932,2084,0,0,-65413,211469,203585,-38675,2252,7496,-32373,-16050,-53160,229699,17860,12260,7512,4748,52764,-1144,-16019,9108,-25127,7884,1496,6388,-25686,0,ND
1988:Q1,22128,18682,219529,-43484,-8184,-13400,-21900,15588,16772,64645,-33253,-11536,-48360,14160,-7736,0,0,0,21896,-30216,42699,-7804,0,0,0,50503,181308,29152,-16292,128880,39568,544,2900,-1488,2584,0,0,13413,266266,266338,-45900,-2052,-6016,-13706,-24126,108084,201981,44174,-17480,-16956,-524,-14412,-1984,-8125,592,-8717,-72,668,-740,50182,0,ND
1988:Q2,28604,21493,332770,-1954,-7076,12248,-7126,7556,-17104,-22834,75571,-1212,-13404,55784,52808,0,0,0,2976,-20536,54939,14128,0,0,0,40811,199608,39460,372,123744,36032,188,1988,-1276,1364,0,0,89665,371640,345252,46211,-156,612,18473,27281,53940,134282,2748,5588,360,5228,21180,-2612,83916,5460,78456,26388,-192,26580,45980,0,ND
1988:Q3,29862,23736,323706,78778,12792,38424,27562,-12272,-2248,8091,55992,5000,-9732,57476,-33776,0,0,0,91252,-16976,20224,8708,0,0,0,11516,207403,7555,2524,172388,24936,12,1840,80,1672,0,0,-15643,311542,281282,54552,3760,-1240,23475,28557,-21536,167020,55340,3016,2176,840,26276,1416,-4801,9660,-14461,30260,6820,23440,-6038,0,ND
1988:Q4,26962,25677,193247,13095,-2816,-14848,30759,-60,-2704,-58842,43396,8384,-7012,69280,67308,0,0,0,1972,-22344,-4912,4696,0,0,0,-9608,175975,19115,1124,143696,12040,996,1224,648,2228,0,0,17292,166251,147951,-9502,348,64,-27590,17677,-50172,118425,-37868,2236,1344,892,44732,3996,76104,4760,71344,18300,2656,15644,-25711,0,ND
1989:Q1,29352,22440,199778,4503,-3065,-416,7985,835,-5424,55789,-13587,-11624,-16042,33268,11740,0,0,0,21528,-16142,-3046,11268,0,0,0,-14314,106368,-1529,-5448,94174,19170,651,4684,-884,2304,-40,0,44578,195516,173420,2457,-2916,1136,15972,-11735,-16751,56592,101684,-8348,-5976,-2372,44276,-1620,-4869,-3392,-1477,22096,968,21128,2650,0,ND
1989:Q2,30662,26052,146372,-19530,4157,26112,-49799,-489,15124,24095,-61710,300,-63755,34372,28596,0,0,0,5776,-16720,-15906,3128,0,0,0,-19034,175688,65091,-4140,88141,26597,277,-1144,700,320,-200,0,13239,160645,141325,-44773,-3040,-6452,-12468,-22813,32845,139438,-31,-1016,-4012,2996,-8696,2980,20578,4960,15618,19320,1664,17656,18882,0,ND
1989:Q3,31135,25128,-18747,-3056,-20334,44564,-27286,-2482,7512,-41763,-112483,-4404,-55536,-21400,-41232,0,0,0,19832,-17326,-13817,3104,0,0,0,-16921,96097,19226,-5100,64356,17614,310,-1460,776,320,44,0,37439,-31171,-28067,6319,2816,-972,31275,-26800,-27502,94387,-78626,-5644,-5120,-524,-42188,1824,23362,-1124,24486,-3104,1664,-4768,-6417,0,ND
1989:Q4,28788,20744,25465,64730,15318,6908,42504,6576,10256,57439,-26260,10564,22034,-22712,-37508,0,0,0,14796,-21595,-14550,512,0,0,0,-15062,17141,3698,-6088,9829,9702,1802,-1036,-2808,-1592,-384,0,-100398,-15914,-17058,4813,2520,-468,-8657,11418,-7408,101558,-43814,-8504,-5920,-2584,-35196,-1380,-27127,2320,-29447,1144,1664,-520,-33336,0,ND
1990:Q1,32491,25868,65649,-118098,-7442,-27288,-83368,-911,-6076,10232,56766,-1900,19052,49024,-4612,0,20000,0,33636,-12671,3261,7808,0,0,0,-4547,-9452,-39195,-5204,47593,-12647,314,-2656,1020,-4408,-916,0,139834,69061,46469,-57213,-3020,6728,-7718,-53202,38632,-16798,13410,-10980,-5996,-4984,-27376,1240,105553,5320,100233,22592,2652,19940,10034,0,ND
1990:Q2,36576,23665,-130668,-29557,16943,-1908,-44592,-108,-1772,427,-25474,-1304,1932,12476,-3928,0,20796,0,-4392,-21830,-16749,-12176,0,0,0,-4573,-68050,3251,-7912,-46029,-17360,-116,-2824,840,-1640,64,0,-2458,-92079,-108459,-8480,1120,-6308,-19641,16349,41017,-21132,-41220,-18224,-8008,-10216,-20859,508,-40068,-11480,-28588,16380,560,15820,51500,0,ND
1990:Q3,40898,23728,-106932,-10681,-20506,-27384,37209,-2292,10920,-13668,-26727,-428,-10475,17028,7688,0,23816,0,-14476,-9079,-23773,-804,0,0,0,-22969,-83635,-28514,2004,-55156,-1969,674,-3320,-1988,-1408,124,0,25070,-91993,-96373,47034,4884,-324,10666,31808,-3271,-26070,-34190,-4828,1892,-6720,-33604,10000,-51443,40072,-91515,4380,52,4328,32109,0,ND
1990:Q4,41749,21576,-73632,146516,11237,48204,87075,18987,16008,-7080,7195,6664,-7437,39680,4404,0,28420,0,6856,-20384,-11327,10868,0,0,0,-22195,-161228,-36149,-5260,-94948,-24872,-760,-11440,796,-960,-356,0,-81310,-104435,-112239,68137,1380,-1260,5507,62510,-7333,3726,-117948,10968,-5540,16508,-13877,-4324,-51588,-2948,-48640,7804,5332,2472,-10630,0,ND
1991:Q1,48454,21768,-225748,-117703,-55677,-54180,-7845,-17597,1900,6317,-10964,6400,11168,3312,1140,0,20772,0,-18600,-14412,-17433,-5340,0,0,0,-12093,-102345,-64035,-7412,-26804,-4094,390,5672,1624,-688,2336,0,5309,-118586,-135118,17759,1440,216,6264,9839,-9876,-58827,-53131,-11616,-7624,-3992,-34048,-2132,16753,18308,-1555,16532,3588,12944,133848,0,ND
1991:Q2,49214,20893,-168869,-7414,13243,-25748,5091,-747,-428,7550,12884,-6620,72454,-13748,-47600,0,31748,0,2104,-17839,-21363,1176,0,3112,0,-25651,-156100,-63398,-9372,-58056,-25275,-960,-2964,-1756,-448,680,0,-19166,-127018,-136918,47178,-8560,4940,20541,30257,37285,-136160,-34995,-10188,-9256,-932,-47768,-6072,13802,7248,6554,9900,648,9252,70171,0,ND
1991:Q3,50223,21836,-135061,31831,10066,14556,7210,13033,9776,47789,61508,-3232,54392,-6392,-19124,0,41080,0,-28348,-16984,33725,668,0,-2008,0,35065,-264161,-69041,1756,-162510,-34365,-81,-960,380,-192,3292,0,-37276,-169429,-179549,5556,-840,-4656,16479,-5427,102162,-148138,11925,-7308,1516,-8824,-47451,7376,-103670,-3692,-99978,10120,-3036,13156,-5982,0,ND
1991:Q4,46105,19314,-65956,46181,-3571,28752,21000,9363,-7152,-78267,100991,1656,59686,39540,-23104,0,44708,0,17936,-9653,9762,4880,0,572,0,4310,-127879,-63540,-3368,-47541,-13430,19,432,-3488,-1396,1044,0,-5805,-92899,-105691,50439,1996,-388,50554,-1724,89941,-156544,-71588,-2212,-3356,1144,-19800,-7460,11533,16396,-4863,12792,2480,10312,-152,0,ND
1992:Q1,56316,23340,-30141,-34841,-2878,-41712,9748,-1675,14472,54981,53096,-7188,55625,19840,-1800,0,32880,0,-11240,-7782,-7398,1728,0,-6548,0,-2578,-93594,-37173,-1496,-35717,-19209,1292,-1012,1080,28,2868,0,-26834,-8367,-31003,26163,-876,-664,-45566,73269,80232,-201994,59355,-7388,-1628,-5760,13221,3288,-3879,-77228,73349,22636,2172,20464,54750,0,ND
1992:Q2,52497,25208,-76354,14510,-6005,5660,14854,-1418,-1792,-54332,84801,-3772,61883,48800,-8424,0,31868,0,25356,-7469,-14642,-3780,0,-10880,0,18,-147787,-40938,-2144,-93447,-11258,237,316,1424,-628,-1868,0,30184,-90309,-134689,-18744,-2712,5228,9004,-30264,53052,-160680,-71411,5492,-2180,7672,-2590,1988,58203,5900,52303,44380,4612,39768,13333,0,ND
1992:Q3,51592,23921,-38474,-115273,15650,-33888,-97035,10093,3988,13766,112243,1448,63722,31068,-8836,0,55580,0,-15676,-1069,17075,-500,0,-1612,0,19187,-68496,-9523,3500,-48659,-13814,-32,-2212,1408,1452,1452,0,3135,-39619,-70191,-76104,-244,-3000,-15198,-57662,121219,-143882,80186,11504,3364,8140,3733,5816,-72664,4384,-77048,30572,2876,27696,26526,0,ND
1992:Q4,47062,26149,94844,91255,5052,43544,42659,-13932,-20340,28267,101842,140,41146,48000,14648,0,12888,0,20464,-7723,20279,972,0,-7428,0,26735,-76266,-24781,-160,-47289,-4036,1171,2792,1536,224,-3988,0,-17717,69593,34549,22174,13920,264,31488,-23498,111197,-137816,15266,10720,-80,10800,-16852,-4476,34336,15860,18476,35044,7696,27348,-4339,0,ND
1993:Q1,38451,16911,-58064,-75997,8515,-44544,-39968,20551,-8148,-38859,75285,2632,-5078,62508,30388,0,26984,0,5136,-3927,19151,8704,0,-248,0,10695,-14681,-38079,-5336,-6953,35688,582,2028,668,1288,1544,0,-22326,-71502,-109406,-15135,-11664,312,-28648,24865,-35696,-208916,78050,-4648,-5604,956,50816,8,26116,-6756,32872,37904,2464,35440,8102,0,ND
1993:Q2,42001,21342,150225,2454,-13359,14676,1137,1746,-15460,-24345,55740,-7156,15445,43600,22440,0,27864,0,-6704,3094,756,-7492,0,-2880,0,11128,96501,30705,-2856,38574,30078,1303,1148,-228,1640,-1500,0,31226,151654,114834,13566,-464,3124,14854,-3948,98359,-78497,-38000,4788,-2528,7316,17152,-8940,106407,984,105423,36820,1476,35344,22088,0,ND
1993:Q3,41979,17583,167309,-5307,9293,-15264,663,3322,-8464,4059,82299,-884,22737,33184,8420,0,4120,0,20644,10291,16972,-2780,0,4252,0,15500,69108,20799,-32,17224,31117,-510,4936,3088,2196,1536,0,11047,135172,109148,3208,2904,5536,-6238,1007,138111,-62696,87250,-840,-404,-436,20826,12688,-89399,4408,-93807,26024,132,25892,-7742,0,ND
1993:Q4,42822,19045,203433,33915,5595,29248,-928,-22415,3960,13740,47731,180,26505,22348,20732,0,-14572,0,16188,-1630,328,20432,0,-8364,0,-11740,114102,35769,-1408,43419,36322,3120,2084,-40,1448,552,0,5235,167215,122863,19815,-152,-11296,21711,9552,111755,-57471,-14526,-1076,-1584,508,-1094,2780,62681,-5832,68513,44352,3568,40784,-12440,0,ND
1994:Q1,40007,20157,356116,-14861,14655,-2308,-27208,23777,-7316,-8978,63813,-3636,37191,-312,17200,0,-6732,0,-10780,3812,26757,8844,0,3940,0,13973,33012,1672,1728,-42151,71763,2635,-5192,-296,868,-3604,0,272259,439896,430292,23300,-1860,1476,-22374,46059,14656,-76730,70328,864,1724,-860,24194,6820,366861,4616,362245,9604,2536,7068,103630,0,ND
1994:Q2,36298,18697,187139,-5977,-5443,-8172,7638,7946,-14844,-37838,-20927,-1580,-29389,18240,25600,0,-19048,0,11688,-926,-7272,-2492,0,-620,0,-4160,165960,43654,-896,62625,60577,145,-3452,2908,2820,-2632,0,93030,220295,198075,80838,1688,952,8344,69855,-116931,-19257,42156,-1480,-1016,-464,16467,-13576,209858,-3604,213462,22220,60,22160,50756,0,ND
1994:Q3,41018,17821,83170,-10392,-7936,15772,-18228,-10427,-11180,-10222,-40998,-1588,-60239,40924,39096,0,-14144,0,15972,-3452,-16644,-11068,0,2656,0,-8232,185432,42409,1692,74020,67311,423,-1632,2756,1764,-1176,0,-21177,-42463,-72491,46485,-2712,-788,40195,9789,-40251,749,62258,5240,1588,3652,28268,9916,-185155,2048,-187203,30028,2256,27772,-102437,0,ND
1994:Q4,40971,18258,163081,-19821,-17835,10476,-12462,536,2336,28046,-84653,984,-59876,-1136,-4592,0,-17724,0,21180,-7658,-16967,-3992,0,732,0,-13707,260836,65413,-3512,143842,55093,-687,-2312,2432,1880,-116,0,-25395,156582,147994,104662,-3616,-1124,1685,107717,-17934,8032,48198,4652,-3368,8020,19307,-5604,-13320,7324,-20644,8588,2216,6372,16214,0,ND
1995:Q1,41601,19301,153124,2555,13607,-25888,14836,3375,-4792,30457,-89114,-1044,-65758,4456,-9488,0,-11688,0,25632,-5451,-21318,-9016,0,600,0,-12902,283652,88770,6172,120421,68288,52,-216,-472,2028,472,0,-74873,258432,211504,-641,3092,-556,-21468,18290,-60359,96467,36506,6276,5992,284,14477,17880,100899,4664,96235,46928,572,46356,127608,0,ND
1995:Q2,45829,17613,272721,-12124,-22421,23520,-13223,5251,12524,49005,-25118,2656,-62340,29788,-8048,0,-10148,0,47984,-3575,8353,10516,0,3728,0,-5891,241545,100017,1008,93807,46713,110,2984,1956,1968,1288,0,-6669,132254,90546,-13556,940,532,10472,-25499,-13869,221952,25976,6416,796,5620,-12988,-4360,-119026,2832,-121858,41708,4912,36796,-112251,0,ND
1995:Q3,46708,18166,152663,-60299,-568,-17400,-42330,-3958,-4020,-33937,68127,-24,-3524,69404,41424,0,-18352,0,46332,-5607,7878,-3868,0,4152,0,7594,180089,57438,3288,73176,46188,128,6524,2812,3068,532,0,-6404,142764,100636,-56783,-876,816,-3700,-53023,-56577,183874,60140,9496,3356,6140,2518,19720,-61752,5828,-67580,42128,2152,39976,18643,0,ND
1995:Q4,44003,18514,-21633,-81213,4846,-72308,-13751,5064,9328,110793,-76259,-96,-64903,8456,31720,0,-33252,0,9988,-2595,-17122,-11952,0,5328,0,-10498,95252,50160,-968,26492,19568,-122,1744,2112,2036,-1028,0,-89339,21473,6125,-109777,136,-1144,-96858,-11911,-60914,119878,-57219,-2272,-844,-1428,10349,8960,97121,17496,79625,15348,2784,12564,68595,0,ND
1996:Q1,43181,20819,95828,-3985,-2461,-7720,6196,3916,-6996,-44546,-24901,812,-38769,5012,39160,0,-14864,0,-19284,2999,5045,-256,0,3728,0,1573,168244,55497,2148,89264,21336,-380,3728,2496,792,560,0,-3100,63615,41167,-70340,-316,-368,-1628,-68028,-101069,229182,-24226,9024,2244,6780,34601,1112,-37118,-3644,-33474,22448,3208,19240,-9852,0,ND
1996:Q2,42156,23528,321449,13086,-4380,-10428,27894,2366,-10596,-60330,-15948,-2676,-12399,9844,22284,0,-25528,0,13088,-753,-9964,-4824,0,-1720,0,-3420,186022,45074,2596,82091,56260,2,656,816,2456,-608,0,203527,349710,299110,-34926,-872,2372,-26990,-9436,-45860,168652,-13075,12992,2416,10576,39446,5864,166017,6388,159629,50600,3224,47376,46888,0,ND
1996:Q3,35459,24349,269610,12024,-13510,-9656,35191,7815,2004,-9660,-36490,-2060,8533,-23592,-21336,0,-4548,0,2292,-2170,-17201,460,0,-12940,0,-4721,227577,87637,4004,92599,43336,730,1988,4504,2812,-340,0,56645,366706,345710,12699,3320,4072,-9377,14685,78871,190558,-10559,5388,4004,1384,31753,2980,34019,-4512,38531,20996,2884,18112,108206,0,ND
1996:Q4,19266,20822,31001,51268,-953,1508,50712,4399,10672,28024,-91302,5608,-100110,35796,17528,0,-1224,0,19492,4333,-36929,-11512,0,-1636,0,-23781,132238,50292,-2180,86097,-1972,1444,3260,4300,1684,1536,0,-116521,54378,33290,58599,14624,-6276,-465,50716,-74619,73180,10000,8628,-1920,10548,1223,11704,-55426,14024,-69450,21088,3292,17796,21821,0,ND
1997:Q1,42792,26360,443098,49184,8582,14972,25631,-1394,-11140,57919,25466,-2104,-13302,37048,27084,0,11616,0,-1652,2984,840,-8520,0,-1816,0,11176,212912,141300,2316,97276,-27980,139,568,1696,3172,-1096,0,105671,434883,389347,68739,-19260,15652,43996,28351,-48709,132810,67824,6548,2152,4396,26485,13972,121677,12376,109301,45536,636,44900,8216,0,ND
1997:Q2,42871,23483,303175,-27127,737,-6740,-21125,3507,-8812,-51112,45113,-276,-13273,51212,24840,0,3096,0,23276,1847,5603,-5100,0,-3040,0,13743,285975,95513,2060,152392,36009,238,-172,3864,2976,2360,0,46367,352957,301833,12005,3920,-8416,-9989,26490,-16798,219922,-59873,9348,2240,7108,51843,-2808,88193,2524,85669,51124,3548,47576,69169,0,ND
1997:Q3,40404,25149,228007,-62951,-7079,-42816,-13056,1437,9148,52421,19022,320,-12897,30800,11772,0,14768,0,4260,4242,-3443,-11368,0,4456,0,3469,186253,74113,-1044,117869,-4684,9,-572,4368,564,788,0,17520,282152,237660,-80305,-2896,-6324,-68242,-2843,-63560,218696,114704,3000,-1188,4188,32448,24688,-12012,72,-12084,44492,1772,42720,69400,0,ND
1997:Q4,45652,28509,454064,139401,15976,-2492,125916,-4278,10804,-4935,151329,-1552,3664,119424,46100,0,40528,0,32796,832,28962,-3452,0,3036,0,29378,147027,132866,-4320,61579,-43097,106,3216,1392,3436,-356,0,6922,571946,560982,123494,3928,6888,-56483,169161,23550,183123,72247,23224,-4344,27568,30164,4372,100808,12208,88600,10964,6748,4216,135024,0,ND
1998:Q1,36710,23228,105672,-117029,-4426,-32456,-80147,7403,17220,111193,54824,-360,-5718,41936,33816,0,4552,0,3568,-1453,20418,2440,0,24844,0,-6866,257469,112104,-8276,188316,-34675,1007,2836,4604,5360,-4860,0,-234355,172108,117732,-37988,3132,-8024,-2867,-30229,-66356,229142,70684,6268,-8464,14732,75717,22576,-182311,12472,-194783,54376,424,53952,79918,0,ND
1998:Q2,36185,30908,222466,18962,-9414,-16880,45256,-526,-2860,-43925,-35349,-172,-70697,-33132,-71920,0,7416,0,31372,11840,56812,2212,0,14796,0,39804,185964,167011,-4980,5696,18237,2251,2864,784,2344,-284,0,92240,310931,256155,63808,-344,3736,16680,43736,45691,129216,-144537,176,-4880,5056,69012,-4860,97648,-4808,102456,54776,5524,49252,93741,0,ND
1998:Q3,35831,28444,327311,-79267,7628,-26972,-59923,5451,4736,100475,95189,-196,-93129,128824,96572,0,45536,0,-13284,11474,48216,-8536,0,10724,0,46028,196847,119936,1612,44369,30929,-823,4588,-3168,3496,5520,0,-5733,407591,357487,44851,-10584,368,20043,35024,-88104,134665,125544,7172,1472,5700,71379,20840,41140,21128,20012,50104,2540,47564,87668,0,ND
1998:Q4,34851,37015,689133,67455,-4344,-22948,94748,-24117,8296,65489,256211,476,-15944,142972,129296,0,-22016,0,35692,12603,116105,200,0,30872,0,85033,327241,147618,-6744,192315,-5947,-4247,1004,7536,6360,2064,0,-24160,663945,618165,-40173,11464,-4152,-100779,53294,-32546,382472,166458,9232,-6340,15572,139699,1692,-8668,-2044,-6624,45780,6760,39020,-27352,0,ND
1999:Q1,34792,32797,292240,-26798,-1921,23728,-48604,23064,-13504,-109317,87758,-520,14177,52960,-47580,0,31172,0,69368,11323,9819,23412,0,6016,0,-19609,189121,108968,-3324,78570,4906,2843,3648,1536,5936,-1872,0,129824,178779,142055,30928,-10072,916,64889,-24805,-54074,-25397,28745,372,-3476,3848,77347,2508,81625,-4088,85713,36724,1936,34788,-111467,0,ND
