date,FU766000105.Q,FU765013005.Q,FU764090005.Q,FU764010005.Q,FU763013005.Q,FU754112205.Q,FU764016005.Q,FU763025000.Q,FU403197033.Q,FU762050005.Q,FU764022005.Q,FU763069175.Q,FU763061100.Q,FU763061705.Q,FU763061805.Q,FU763061503.Q,FU763061603.Q,FU763061403.Q,FU763061795.Q,FU763062000.Q,FU763063005.Q,FU763063673.Q,FU763063653.Q,FU763063663.Q,FU763063693.Q,FU763063095.Q,FU764023005.Q,FU763068005.Q,FU763069005.Q,FU763065005.Q,FU763066000.Q,FU763092305.Q,FU763064103.Q,FU763092100.Q,FU763094905.Q,FU763064203.Q,FU763040005.Q,FU763090005.Q,FU764194005.Q,FU764190005.Q,FU764110005.Q,FU713022003.Q,FU713068715.Q,FU764112205.Q,FU764116005.Q,FU763127005.Q,FU763130005.Q,FU762150005.Q,FU764122005.Q,FU763169175.Q,FU763163005.Q,FU763169305.Q,FU763178000.Q,FU763190005.Q,FU763194705.Q,FU763193005.Q,FU763181105.Q,FU763164105.Q,FU763194603.Q,FU767005005.Q,FU763066303.Q,FU763139105.Q
1965:Q1,959,312,3391,-542,-767,6,219,308,-151,717,-2159,-475,-3345,255,1,0,0,0,254,1348,58,0,0,0,0,58,5848,1012,-48,3669,1215,0,39,6,32,0,0,-707,3698,3698,-752,-1492,-47,402,385,-6840,9480,779,71,-49,120,-578,-166,1704,0,1704,0,0,0,954,0,ND
1965:Q2,979,308,15255,824,952,9,-137,138,127,-508,-738,194,-2505,-70,36,0,0,0,-106,1628,15,0,0,0,0,15,14325,6682,24,5122,2497,0,49,6,18,0,0,1014,14290,14290,1023,235,537,280,-29,4937,7318,-394,622,25,597,839,-91,36,0,36,0,0,0,-294,0,ND
1965:Q3,975,300,6313,-562,-432,-44,-86,392,-231,706,464,72,-995,198,31,0,0,0,167,1342,-153,0,0,0,0,-153,5810,-726,-33,5444,1125,1,47,6,13,0,0,-333,6432,6432,-308,56,-523,51,108,-2457,6695,931,-6,-33,27,216,106,1255,0,1255,0,0,0,795,0,ND
1965:Q4,973,283,18852,767,650,43,74,-519,101,-183,4060,-342,3614,251,-43,0,0,0,294,732,-195,0,0,0,0,-195,14151,8824,63,4466,798,-1,32,7,14,0,0,423,18148,18148,108,843,-27,-509,-199,9841,8609,-770,136,63,73,195,22,7,0,7,0,0,0,-14,0,ND
1966:Q1,891,327,1066,-609,-506,-15,-88,619,-221,-3,-2253,40,-3569,342,78,0,0,0,264,947,-13,0,0,0,0,-13,3421,-1461,-4,3721,1165,0,17,7,35,0,0,53,1205,1205,-2,-860,483,47,328,-7857,6694,-38,40,-3,43,-310,256,2422,0,2422,0,0,0,703,0,ND
1966:Q2,856,312,14372,579,623,-14,-30,-236,201,-1,-1586,-328,-2771,526,23,0,0,0,503,976,11,0,0,0,0,11,14757,9427,26,3871,1433,0,-1,6,38,0,0,615,13724,13724,1255,569,-292,896,82,6471,5733,-48,86,25,61,1096,-438,-431,0,-431,0,0,0,-104,0,ND
1966:Q3,884,305,1101,-341,-494,54,99,596,-290,241,444,63,184,-760,88,0,0,0,-848,812,145,0,0,0,0,145,215,-2997,-40,2913,339,1,1,6,25,0,0,203,1168,1168,2691,-310,692,1075,1234,-6617,2181,248,-40,-40,0,392,-11,2324,0,2324,0,0,0,646,0,ND
1966:Q4,837,310,11872,1923,1724,46,153,-380,302,161,2720,141,2588,287,13,0,0,0,274,-455,159,0,0,0,0,159,8115,5902,186,1884,143,0,24,7,13,0,0,-1013,10984,10984,483,863,-806,-583,1009,9624,4849,224,188,188,0,-240,118,-4262,0,-4262,0,0,0,-361,0,ND
1967:Q1,735,249,5361,-1175,-1175,47,-47,520,454,739,6602,657,1966,746,149,0,0,0,597,2393,840,0,0,0,0,840,-1871,-2924,81,1136,-164,1,41,18,26,0,0,6,5146,5146,-3086,-1250,-144,-1068,-624,-6776,13148,776,285,82,203,-1760,166,2393,0,2393,0,0,0,271,0,ND
1967:Q2,802,283,13477,738,886,45,-193,-1116,435,674,1901,192,-3917,1158,67,0,0,0,1091,3473,995,0,0,0,0,995,10367,4830,342,3519,1676,0,58,19,12,0,0,389,12951,12951,752,85,24,889,-246,2573,10959,811,368,345,23,-873,-339,-1300,0,-1300,0,0,0,-7,0,ND
1967:Q3,796,330,16894,490,534,-59,15,1398,-608,26,9538,264,7070,242,8,0,0,0,234,1167,795,0,0,0,0,795,4885,-1306,12,4910,1269,1,63,20,6,0,0,1075,16745,16745,2088,-110,118,1187,893,4283,7939,289,47,12,35,-180,81,2198,0,2198,0,0,0,317,0,ND
1967:Q4,829,399,28273,847,1053,-65,-141,-321,114,19,5439,-166,2406,1083,12,0,0,0,1071,1937,179,0,0,0,0,179,21332,15845,137,4458,892,1,57,22,10,0,0,753,18771,18771,1224,1248,-30,-176,182,11924,7427,279,146,138,8,264,8,-2501,0,-2501,0,0,0,-9072,0,ND
1968:Q1,952,347,-5004,38,140,24,-126,319,-129,398,2609,285,-299,805,233,0,0,0,572,1336,482,0,0,0,0,482,-7857,-11361,15,3286,203,1,58,22,36,0,0,-499,2474,2474,-342,-1139,1249,-1131,679,-10140,8506,721,15,15,0,-117,13,3818,0,3818,0,0,0,8083,0,ND
1968:Q2,1045,393,12747,328,230,27,71,-1060,97,368,-1627,-315,-2878,-57,123,0,0,0,-180,1279,344,0,0,0,0,344,13797,6624,-40,4808,2405,1,57,24,14,0,0,748,11858,11858,2736,594,-1098,1958,1282,4359,3994,830,136,-40,176,620,-98,-719,0,-719,0,0,0,-237,0,ND
1968:Q3,1170,427,20259,1114,951,32,131,1470,-147,962,7677,405,3574,536,72,0,0,0,464,2808,354,0,0,0,0,354,7726,162,33,5204,2327,1,68,26,-23,0,0,1385,20206,20206,2273,-168,1273,266,902,5001,9401,470,116,33,83,137,102,2706,0,2706,0,0,0,690,0,ND
1968:Q4,1132,439,23637,-591,-554,5,-42,535,130,985,5305,-419,1667,334,2,0,0,0,332,3194,529,0,0,0,0,529,18269,10882,80,5317,1990,0,68,28,13,0,0,-1105,22537,22537,-394,1712,-1377,336,-1065,12960,10084,467,81,82,-1,233,-44,-850,0,-850,0,0,0,-407,0,ND
1969:Q1,1228,520,-2977,260,207,52,1,-705,-139,378,-4012,313,-5068,198,167,0,0,0,31,192,353,0,0,0,0,353,3124,-1832,29,4146,781,1,60,29,50,0,0,-2023,-1995,-2895,2390,-1448,809,-553,3582,-14666,1891,1833,-95,29,-124,72,154,5526,100,5426,900,0,900,1690,0,ND
1969:Q2,1325,496,13633,-1149,-1258,42,67,-242,34,298,-3621,150,-5452,346,71,0,0,0,275,1324,11,0,0,0,0,11,16246,8029,333,5326,2558,1,58,31,27,0,0,1950,12986,12086,6028,-562,52,2890,3648,6929,-547,1844,248,336,-88,1082,-156,-3342,100,-3442,900,0,900,182,0,ND
1969:Q3,1431,478,2231,1725,1700,38,-13,692,-387,1375,-2298,76,-1400,-520,-41,0,0,0,-479,-353,-101,0,0,0,0,-101,3096,-3209,282,5015,1008,2,58,32,0,0,0,-2064,3580,2680,1108,841,477,-1290,1080,-3088,-5906,1856,290,284,6,1527,120,6773,100,6673,900,0,900,2302,0,ND
1969:Q4,1473,457,15105,-297,-423,45,81,370,150,1424,579,-124,245,797,-106,0,0,0,903,-529,190,0,0,0,0,190,12464,8553,175,3024,712,0,62,35,37,0,0,281,14490,13590,2422,1127,-1343,-405,3043,15488,1263,1690,200,178,22,1349,-34,-8788,100,-8888,900,0,900,401,0,ND
1970:Q1,1440,426,-7835,337,483,79,-225,-380,-55,786,-1281,-56,-4488,897,71,0,0,0,826,987,1379,0,0,0,0,1379,-7320,-7728,-79,1372,-885,2,75,37,92,0,0,-128,-6549,-7449,-946,-1203,1371,83,-1197,-16677,3422,510,-57,-80,23,456,439,5404,100,5304,900,0,900,2300,0,ND
1970:Q2,1307,437,16108,-651,-577,42,-116,150,347,519,4324,256,-740,571,124,0,0,0,447,2730,1507,0,0,0,0,1507,10916,5999,496,2921,1500,1,82,39,32,0,0,349,15603,14703,-75,325,-1224,1465,-641,7433,11512,466,534,501,33,491,-286,-5372,100,-5472,900,0,900,365,0,ND
1970:Q3,1302,481,21078,2101,1947,-69,223,170,6,2595,9970,541,5105,1580,211,0,0,0,1369,2780,-36,0,0,0,0,-36,7685,1694,-100,4663,1428,2,87,41,19,0,0,-1598,22811,21011,-618,-249,523,317,-1209,-756,19990,434,-84,-101,17,289,187,1569,200,1369,1800,0,1800,2554,0,ND
1970:Q4,1294,532,30628,328,212,204,-88,-213,991,2461,13815,302,5872,3020,277,0,0,0,2743,3984,637,0,0,0,0,637,12508,6356,968,4965,219,1,89,44,19,0,0,585,30862,29062,-2071,1948,-518,-542,-2959,15154,17670,515,1003,978,25,90,18,-3317,200,-3517,1800,0,1800,996,0,ND
1971:Q1,1262,563,18377,1178,1782,-237,-367,183,1095,675,10369,453,911,1520,274,0,0,0,1246,4498,2987,0,0,0,0,2987,1915,-3787,92,5272,338,1,96,48,37,0,0,2780,19134,18234,-2846,-1711,56,2000,-3191,-14557,28770,1885,508,93,415,-925,253,5146,100,5046,900,0,900,1456,0,ND
1971:Q2,1348,623,25432,-1407,-1382,89,-114,404,-1313,-466,6472,-271,-1156,3404,242,0,0,0,3162,3268,1227,0,0,0,0,1227,20217,7193,378,9594,3052,2,108,49,-15,0,0,1381,24908,24008,-183,-1,55,1150,-1387,10735,16707,1906,469,381,88,-2449,-455,-2722,100,-2822,900,0,900,201,0,ND
1971:Q3,1575,637,20053,1705,874,302,529,466,-662,2120,1970,113,-2672,1077,350,0,0,0,727,2132,1320,0,0,0,0,1320,14513,109,402,11097,2905,3,104,51,3,0,0,-220,21054,19254,-1191,-22,-64,-1415,310,-2192,14388,1894,543,406,137,396,133,5283,200,5083,1800,0,1800,1938,0,ND
1971:Q4,1504,622,37111,4220,2364,954,902,-559,339,2130,11328,146,5754,1759,62,0,0,0,1697,3105,564,0,0,0,0,564,18725,6512,-207,9781,2639,0,167,58,26,0,0,677,35299,34399,-1024,1816,-343,-1829,-668,19054,18701,1914,6,-209,215,299,87,-4638,100,-4738,900,0,900,-930,0,ND
1972:Q1,1547,632,22440,3400,683,2537,180,509,219,1150,4653,-632,-1984,2103,248,0,0,0,1855,2621,2545,0,0,0,0,2545,11669,484,77,9831,1277,2,182,59,110,0,0,487,22724,21824,-3491,-1670,991,-2642,-170,-5991,23924,3291,574,78,496,-1944,-26,5487,100,5387,900,0,900,1199,0,ND
1972:Q2,1641,611,30377,200,-989,1498,-309,-1251,-262,-154,1708,-175,-2860,1475,242,0,0,0,1233,1803,1465,0,0,0,0,1465,27412,9740,-733,13903,4502,3,202,62,23,0,0,2434,30547,29647,2272,626,-900,2411,135,5105,19976,3196,-603,-740,137,83,-305,-77,100,-177,900,0,900,1200,0,ND
1972:Q3,1622,623,28815,1493,-790,1448,835,2041,-302,3067,2987,-255,-104,1017,187,0,0,0,830,2186,143,0,0,0,0,143,20795,2605,-373,14992,3571,2,164,67,14,0,0,-1513,29406,27606,-1006,443,712,-2118,-43,3963,20385,1514,-241,-378,137,661,145,2185,200,1985,1800,0,1800,1591,0,ND
1972:Q4,1722,705,47376,-3783,-1045,-3581,843,-174,104,2469,11087,967,6555,2710,411,0,0,0,2299,1002,-147,0,0,0,0,-147,34217,15860,236,14325,3796,-6,55,79,42,0,0,3286,47975,46175,-1664,232,1139,-2926,-109,21186,21077,1887,607,240,367,1243,12,1827,200,1627,1800,0,1800,1616,0,ND
1973:Q1,1832,724,28444,3924,1226,2121,577,241,-257,2137,-5166,-1300,-5926,976,3006,0,0,0,-2030,816,268,0,0,0,0,268,26743,10644,-31,12237,3893,3,149,75,201,0,0,394,26701,26201,-340,-1853,47,1603,-137,-14247,30364,5385,-100,-32,-68,441,336,4362,0,4362,500,500,0,-636,0,ND
1973:Q2,1926,847,35898,-122,-2055,1678,255,-1223,162,-41,-259,-346,-4056,3451,627,0,0,0,2824,1116,-424,0,0,0,0,-424,34464,12568,303,16251,5342,3,162,80,78,0,0,2594,34589,33229,734,-73,-258,716,349,5291,18465,3115,205,305,-100,2725,-324,3018,100,2918,1360,460,900,-230,0,ND
1973:Q3,1910,952,27088,5787,6144,-251,-106,2005,-275,1145,-1303,743,-3791,2730,-47,0,0,0,2777,752,-1737,0,0,0,0,-1737,24275,5277,746,14208,4044,4,-73,83,90,0,0,-4650,25137,24881,4499,988,2752,1167,-408,-4358,14353,3223,736,755,-19,3153,106,3169,-50,3219,256,706,-450,-993,0,ND
1973:Q4,1989,1052,36102,-2240,-3902,834,828,1017,567,2229,8096,163,3293,2458,-172,0,0,0,2630,2994,-812,0,0,0,0,-812,21321,8368,578,9661,2714,-2,137,95,48,0,0,4834,34294,33844,-4905,63,-3264,-1673,-31,25974,11252,2836,778,583,195,849,3,-2943,100,-3043,450,-450,900,-871,0,ND
1974:Q1,1914,1002,20166,3575,1350,276,1949,-979,282,5608,3194,157,-912,1627,723,0,0,0,904,2046,276,0,0,0,0,276,11796,2953,1019,8030,-206,4,167,95,212,0,0,-3788,21252,19652,4537,-877,775,1189,3450,-20233,24788,4789,1094,1029,65,-152,291,4538,150,4388,1600,250,1350,1998,0,ND
1974:Q2,1990,1102,39735,7361,1676,3163,2522,-1354,37,2360,-1860,302,-5581,1385,251,0,0,0,1134,2550,-516,0,0,0,0,-516,33838,16009,2406,12375,3048,4,-9,101,113,0,0,-856,38464,36414,8232,75,1177,8158,-1178,1360,20659,5427,2541,2431,110,2647,-314,-4138,200,-4338,2050,250,1800,-383,0,ND
1974:Q3,2170,1193,16609,2602,3170,-1735,1167,2152,-1,2306,-2559,139,-2362,568,173,0,0,0,395,-876,-28,0,0,0,0,-28,17314,4323,2289,8613,2089,5,9,106,138,0,0,-5463,17738,16138,-1631,1424,1982,-4501,-536,-2369,10635,1373,2301,2311,-10,3130,190,2509,150,2359,1600,250,1350,2106,0,ND
1974:Q4,1939,1238,23031,-3339,-7413,3070,1004,1133,330,2899,8053,174,3854,1180,384,0,0,0,796,1734,1111,0,0,0,0,1111,12966,7482,1959,4476,-951,4,29,114,92,0,0,750,21482,20332,-6868,-1720,-4893,-1097,842,20047,17688,1365,1969,1979,-10,1032,18,-14919,100,-15019,1150,250,900,-847,0,ND
1975:Q1,2259,1164,6207,5307,4594,-1772,2485,-1078,496,1795,11149,1388,5383,1921,1169,0,0,0,752,-121,2578,0,0,0,0,2578,-12532,-13179,197,3011,-2561,5,61,120,58,0,0,826,6897,5297,-1352,162,514,-207,-1821,-19890,25301,785,244,199,45,-3640,219,3630,150,3480,1600,250,1350,1785,0,ND
1975:Q2,2092,1197,30049,900,-4461,995,4366,-478,-168,1429,19135,-520,9653,2779,1506,0,0,0,1273,1962,5261,0,0,0,0,5261,10757,1129,-792,9298,1122,5,82,128,-17,0,0,-1724,30488,28438,-1531,-372,-252,-608,-299,12594,19518,660,-773,-800,27,-1361,-498,-171,200,-371,2050,250,1800,1333,0,ND
1975:Q3,2011,1258,14672,380,3387,-2196,-811,1084,-476,-10662,9354,839,9024,1558,909,0,0,0,649,427,-2494,0,0,0,0,-2494,6334,-6523,-760,10658,2959,6,6,136,31,0,0,8479,17552,15502,2003,615,841,-377,924,-4250,15465,-7857,-650,-768,118,679,38,10074,200,9874,2050,250,1800,3633,0,ND
1975:Q4,2335,1307,40890,1267,-3311,2073,2505,1084,417,4109,13080,2083,9836,1488,898,0,0,0,590,989,-1316,0,0,0,0,-1316,18787,4391,1550,10337,2509,6,12,143,41,0,0,1944,37193,35593,-1546,1282,-1173,-2052,397,18916,19774,-580,1614,1565,49,363,35,-2983,150,-3133,1600,250,1350,-2669,0,ND
1976:Q1,2612,1399,19159,3526,2098,-330,1758,-995,459,-1316,12370,-697,6681,2065,2086,0,0,0,-21,-1950,6271,0,0,0,0,6271,3008,-8509,139,11538,-160,6,5,153,138,0,0,1805,21682,20382,831,-1578,-175,2724,-140,-17189,28601,4241,312,141,171,-2088,66,5608,100,5508,1300,400,900,3736,0,ND
1976:Q2,2673,1396,37861,3766,-690,391,4065,724,-261,-968,5924,235,2962,806,1069,0,0,0,-263,3332,-1411,0,0,0,0,-1411,29872,7692,705,16916,4559,6,21,163,26,0,0,-1412,37785,36575,363,1467,260,-1111,-253,10626,20350,2504,979,713,266,-483,23,2213,90,2123,1210,400,810,1201,0,ND
1976:Q3,2602,1392,30297,2116,2256,72,-212,306,207,1926,6898,934,2724,2935,1526,0,0,0,1409,390,-85,0,0,0,0,-85,20137,-2166,-147,17752,4698,6,-33,146,31,0,0,-1443,29817,28427,1944,-766,12,2723,-25,-4346,19073,4685,25,-149,174,788,59,6199,110,6089,1390,400,990,731,0,ND
1976:Q4,2467,1364,57434,1745,-4558,2018,4285,-166,799,9411,13178,3089,9479,-888,-716,0,0,0,-172,1420,78,0,0,0,0,78,33892,11882,2339,16049,3622,-37,70,227,43,0,0,-1728,52623,50837,-2376,-210,-301,-2941,1076,22555,33350,6419,2523,2362,161,-200,60,-11494,154,-11648,1786,400,1386,-3708,0,ND
1977:Q1,2576,1462,30355,2103,1725,-304,682,3,-357,355,7119,-2754,3578,2667,2444,0,0,0,223,1363,2265,0,0,0,0,2265,17274,718,137,14516,1903,8,70,194,293,0,0,3293,32636,31337,1551,312,124,1816,-701,-13732,35595,3738,188,139,49,-1400,86,5311,136,5175,1299,75,1224,3395,0,ND
1977:Q2,2647,1483,47117,-81,-2321,977,1263,601,203,-2166,2460,273,-2315,1868,555,0,0,0,1313,4327,-1693,0,0,0,0,-1693,42098,8515,597,24890,8096,8,125,206,33,0,0,3630,45262,44287,2853,691,111,2061,-10,7229,21811,3068,1289,602,687,1255,106,6676,100,6576,975,75,900,-691,0,ND
1977:Q3,2691,1554,39088,-1144,-609,1876,-2411,-1399,-140,958,2342,55,-2390,1414,1333,0,0,0,81,3323,-60,0,0,0,0,-60,38755,6022,-98,25751,7080,9,122,219,44,0,0,-678,38519,37394,-614,-1648,1032,-4617,4619,-411,27374,4579,158,-99,257,1337,110,4861,100,4761,1125,225,900,568,0,ND
1977:Q4,2773,1703,65816,10303,2917,1027,6359,2596,574,7917,3917,2775,450,2063,447,0,0,0,1616,586,-1957,0,0,0,0,-1957,42102,10329,1869,23791,6113,1,53,240,82,0,0,-1969,61732,58792,-442,1854,-1027,-844,-425,29004,28483,3657,2605,1889,716,3119,97,-7731,305,-8036,2940,197,2743,-3014,0,ND
1978:Q1,2851,1725,26844,4484,830,1579,2075,-2300,293,-3348,869,-2985,-1167,2404,1536,0,0,0,868,318,2299,0,0,0,0,2299,23220,3558,-1178,17779,3061,9,103,228,462,0,0,2824,28902,27925,2007,-1078,67,4116,-1098,-24314,33820,6850,-1136,-1191,55,1105,89,9504,75,9429,977,300,677,3185,0,ND
1978:Q2,3103,1995,55836,-2500,-269,1156,-3387,266,571,-1185,3540,-56,-1669,2668,1123,0,0,0,1545,3263,-666,0,0,0,0,-666,52042,14736,86,26025,11195,10,-9,240,88,0,0,2773,54304,51892,-460,586,1096,-2184,42,15747,21919,963,612,88,524,3996,85,9030,229,8801,2412,351,2061,-424,0,ND
1978:Q3,3247,2176,46598,-1137,-1075,1754,-1816,253,614,-2488,5712,665,-3128,4267,1270,0,0,0,2997,3313,595,0,0,0,0,595,35417,2857,-1869,25925,8504,10,-64,254,113,0,0,7914,44537,43426,5388,401,-63,1107,3943,-445,26836,2454,-1720,-1888,168,3884,80,6949,96,6853,1111,243,868,-990,0,ND
1978:Q4,3274,2346,74749,17864,4289,5262,8313,3329,582,6661,3474,612,-2850,3116,984,0,0,0,2132,3051,-455,0,0,0,0,-455,43158,13125,2546,22707,4780,-6,38,285,211,0,0,-847,67975,66134,2415,2797,-193,-1657,1468,20357,24728,314,2648,2552,96,3512,74,12086,177,11909,1841,249,1592,-5845,0,ND
1979:Q1,3055,2122,16009,-12241,452,-1325,-11368,-3125,483,2438,5251,-700,764,2244,1438,0,0,0,806,1889,1054,0,0,0,0,1054,20954,2874,216,14959,2905,12,30,284,385,0,0,1538,18124,17342,3081,-2179,-209,966,4503,-33638,26348,14629,412,225,187,-789,80,7219,60,7159,782,249,533,3048,0,ND
1979:Q2,3185,2252,62176,327,-1490,3099,-1282,927,1259,4682,461,1019,-1927,3343,1167,0,0,0,2176,1459,-3433,0,0,0,0,-3433,50671,17029,1554,23954,8134,12,28,299,140,0,0,3370,58503,57809,5601,-413,595,92,5327,24443,5363,7531,2403,2134,269,3190,95,9183,42,9141,694,314,380,-2740,0,ND
1979:Q3,3151,2518,61491,10123,-1411,6870,4664,337,323,7235,6997,297,-1953,2948,976,0,0,0,1972,3883,1822,0,0,0,0,1822,46206,11797,3009,22911,8489,13,-58,317,179,0,0,-10181,56281,53976,5960,-1270,-402,342,7290,10773,28553,3356,4142,3477,665,3525,70,-2403,215,-2618,2305,371,1934,-4577,0,ND
1979:Q4,3152,2773,50257,7956,1030,2644,4282,4879,983,223,7288,1579,1304,4062,1430,0,0,0,2632,1939,-1596,0,0,0,0,-1596,32087,8683,1238,15578,6588,-7,-59,355,392,0,0,-3840,46959,43795,2109,4113,298,1704,-4006,24859,20724,-3679,1738,1217,521,3242,-1,-5197,307,-5504,3164,394,2770,-2919,0,ND
1980:Q1,2128,2690,18032,-496,2278,1610,-4384,-3155,430,-2136,4997,-1055,558,2832,1311,0,0,0,1521,609,2053,0,0,0,0,2053,11852,2521,2733,8474,-1876,15,-337,353,-308,0,0,6817,13965,13258,-1654,-3085,1048,-1916,2299,-25203,29485,-1313,2673,2698,-25,2284,-67,7053,70,6983,707,83,624,-4629,0,ND
1980:Q2,1777,2802,33173,13032,1320,2893,8819,696,442,8144,14854,2725,1890,4465,1488,0,0,0,2977,3533,2241,0,0,0,0,2241,-3220,-6123,2492,5596,-5185,15,-16,374,158,0,0,-1306,30233,28036,-14568,485,-2287,-3107,-9659,14319,16741,14170,3483,2911,572,-1758,-143,-4208,235,-4443,2197,84,2113,-3965,0,ND
1980:Q3,1747,2993,57735,8287,-5190,2434,11043,1278,-628,4318,19178,584,8378,6319,3274,0,0,0,3045,5160,-1263,0,0,0,0,-1263,24624,8194,21,14173,2236,16,-34,395,75,0,0,226,54106,52572,1826,-975,767,914,1120,11121,28109,8993,226,196,30,1797,-160,660,159,501,1534,100,1434,-4875,0,ND
1980:Q4,2072,3148,81613,11711,-897,7689,4919,2500,570,-81,18950,-123,5919,6374,2760,0,0,0,3614,3356,3424,0,0,0,0,3424,42167,22903,592,16698,1974,-11,-149,446,144,0,0,5366,75967,75770,871,1275,827,-1748,517,11554,57577,1150,369,426,-57,4802,-127,-426,11,-437,197,100,97,-6722,0,ND
1981:Q1,1409,3145,23047,4601,-1480,3567,2514,-2519,-374,7214,5641,-277,3961,3751,1191,0,0,0,2560,-921,-873,0,0,0,0,-873,3893,-4483,3753,7977,-3354,17,-135,442,212,0,0,4055,22282,19584,-585,-1206,-1153,3335,-1561,-13307,16794,10291,3291,3621,-330,212,-97,2985,287,2698,2698,112,2586,-2500,0,ND
1981:Q2,402,3274,69996,20963,-2775,19065,4673,1261,99,-3579,3346,1297,-21,2978,1608,0,0,0,1370,1235,-2143,0,0,0,0,-2143,42375,24526,985,13786,3078,19,-240,466,239,0,0,5047,69440,66698,20175,-755,354,14906,5670,11957,18501,2701,888,1126,-238,6920,-89,5645,292,5353,2742,117,2625,-3427,0,ND
1981:Q3,-226,3455,45630,12833,3344,2748,6741,636,2008,521,4299,-920,-3004,5748,1534,0,0,0,4214,2773,-298,0,0,0,0,-298,26961,11535,1673,10097,3656,20,-109,492,125,0,0,-2156,46189,44569,6431,305,1476,-3311,7961,2658,28983,1120,1526,1899,-373,8252,-75,-4326,166,-4492,1620,125,1495,-3122,0,ND
1981:Q4,-672,3684,56431,-11817,-1914,-18861,8958,-562,113,20540,9494,900,908,4687,2521,0,0,0,2166,2630,369,0,0,0,0,369,42866,34323,1835,4776,1932,12,-110,530,166,0,0,-4801,64400,59658,-24726,-1049,-885,-23425,633,21263,50775,21138,2203,1871,332,847,-63,-11779,512,-12291,4742,132,4610,3613,0,ND
1982:Q1,-1217,3328,52031,20402,1052,-1731,21081,-2011,676,-2277,16904,3570,3783,8615,7307,0,0,0,1308,-590,1526,0,0,0,0,1526,8282,9760,380,-456,-1402,10,-155,720,75,0,0,9406,41143,42690,7147,120,1045,3979,2003,-19168,45019,2952,1091,1419,-328,968,-39,4720,-187,4907,-1547,139,-1686,-15433,0,ND
1982:Q2,-876,3492,61206,15671,-6078,2303,19446,3485,-390,-2623,3280,-1768,-2372,9742,7576,0,0,0,2166,-1156,-1166,0,0,0,0,-1166,29953,23677,3077,528,2671,-157,-93,358,249,0,0,11472,54690,57914,5134,663,-1008,5493,-14,1722,33191,-3688,2216,2338,-122,3236,-18,16121,-375,16496,-3224,146,-3370,-10884,0,ND
1982:Q3,-86,3715,59955,21022,-115,10523,10614,-899,1613,6007,14384,1581,2279,8856,7576,0,0,0,1280,-266,1934,0,0,0,0,1934,12139,9610,68,-1444,3905,-138,-116,434,6,0,0,5503,67732,56466,3901,-1995,-515,7809,-1398,16503,35468,8306,1016,352,664,-1756,-9,-6963,1235,-8198,11266,153,11113,3977,0,ND
1982:Q4,1388,3999,84430,10959,6055,-1555,6459,334,919,15377,42831,-621,19111,11634,9680,0,0,0,1954,6312,6395,0,0,0,0,6395,11903,12154,3445,-7829,4133,-33,-111,118,193,0,0,1939,85992,79310,-949,2185,-406,-408,-2320,28296,56294,6667,6219,5400,819,-1641,-15,-15562,725,-16287,6682,160,6522,-1048,0,ND
1983:Q1,2406,3068,50696,10751,-3234,5169,8816,-1246,-950,-2752,38479,433,21717,15311,11446,0,0,0,3865,-4904,5922,0,0,0,0,5922,-3186,-2123,-4169,5753,-2647,-157,79,576,-14,0,0,9116,51400,55086,-809,-2249,2091,-1022,371,-10671,57239,-1229,-4587,-4776,189,-5534,-9,20686,-428,21114,-3686,167,-3853,43,0,ND
1983:Q2,3504,3361,69442,-5498,-4829,-2040,1371,2165,-699,76,34451,-557,18027,8264,7876,0,0,0,388,1215,7502,0,0,0,0,7502,37879,10691,3516,18223,5449,-95,60,316,125,0,0,661,75183,75460,4447,534,802,5215,-2104,22173,36394,681,2132,2222,-90,-487,-4,10124,-51,10175,-277,174,-451,5885,0,ND
1983:Q3,3610,3673,67987,5803,2996,7638,-4831,-3041,-643,-5631,20991,189,10399,9983,10005,0,0,0,-22,1843,-1423,0,0,0,0,-1423,46707,4669,1850,29378,10810,-42,72,324,-38,0,0,3485,67915,59962,3252,-1080,-1985,5266,1051,-1852,45918,4370,1837,1793,44,-173,-12,6622,862,5760,7953,200,7753,-135,0,ND
1983:Q4,3877,4029,52151,-19028,690,-959,-18759,3586,-599,-724,19545,-834,8656,3262,4676,0,0,0,-1414,5465,2996,0,0,0,0,2996,50656,6288,3420,26894,14054,-124,106,608,159,0,0,-2034,66142,58262,-6195,1623,-707,-17263,10152,15125,35965,7373,3517,3789,-272,1609,-4,871,849,22,7880,240,7640,13839,0,ND
1984:Q1,2950,3620,86373,10520,818,3387,6315,-3663,-940,5623,23418,-576,11569,6005,6512,0,0,0,-507,-793,7213,25,0,0,0,7188,51385,18392,-1681,25202,9472,-166,110,414,253,0,0,-582,78017,82912,16841,-776,-22,16748,891,-5064,54207,12308,-2812,-2706,-106,-1034,-220,8685,-573,9258,-4895,260,-5155,-9026,0,ND
1984:Q2,2761,3874,101850,926,-2015,2057,884,740,1450,1495,803,-959,-4907,8654,7345,0,0,0,1309,-395,-1590,62,0,0,0,-1652,93629,26541,4982,43157,18949,-215,-26,941,249,0,0,1858,100255,104129,14369,-1442,3864,5500,6447,5212,58501,4123,7630,5523,2107,8390,210,5692,-460,6152,-3874,270,-4144,-2708,0,ND
