1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021:Q4,302829,180685,33636,77351,27918,48139,1294,11311,-154,302829,118634,106948,37442,14497,22083,3225,14,-540,-1034,239,6,249,1869,1752,386,500,-25,0,-3563,3147,-315,110439
2022:Q1,230428,123668,7815,85189,30679,52987,1523,13815,-58,230428,121317,119149,-33276,10294,7966,4978,19,5725,4709,492,11,513,214,662,377,1209,-62,0,-7329,4562,-399,109622
2022:Q2,343183,210779,28546,90101,32547,55245,2309,13815,-58,343183,115192,130250,51589,12597,28920,4635,25,4718,3603,540,12,563,324,769,397,1285,-63,0,-7423,4875,-273,93848
2022:Q3,351714,217575,28198,92184,33755,55647,2781,13815,-57,351714,97058,142122,53920,10696,43139,4780,28,4324,3114,587,13,611,402,831,417,1363,-62,0,-7473,5124,-173,88150
2022:Q4,320111,161315,50738,94301,33813,57963,2526,13815,-57,320111,83145,150123,41661,16704,23308,5171,31,4193,2909,622,14,649,471,900,431,1420,-62,0,-7440,5309,-81,75909
2023:Q1,236368,115277,14917,89408,29042,57869,2497,16770,-4,236368,83494,152831,-29849,14384,9816,5691,2,3153,2324,425,8,396,418,617,423,1156,-29,0,-3192,3510,-365,90524
2023:Q2,362395,207893,46975,90760,27947,59943,2871,16770,-3,362395,82774,163729,51974,16165,40614,7139,6,3775,2857,471,10,439,499,693,436,1198,-27,0,-2856,3669,-252,84208
2023:Q3,379359,234814,37063,90715,27996,60170,2549,16770,-4,379359,84997,162189,52384,16104,56937,6748,5,3406,2490,470,10,438,512,706,437,1194,-28,0,-2939,3712,-257,78504
2023:Q4,363763,198453,55435,93107,29630,61124,2353,16770,-3,363763,86810,165971,48084,17601,38106,7191,7,3609,2656,489,10,455,566,752,449,1225,-27,0,-3046,3857,-202,76894
2024:Q1,281724,150450,16428,98079,31951,63411,2718,16770,-3,281724,98578,165137,-27003,12477,24606,7929,9,4091,3106,505,10,470,623,807,458,1241,-27,0,-3113,3999,-159,85031
2024:Q2,401300,237406,48415,98714,34526,61949,2239,16770,-4,401300,94389,169849,58894,14817,54650,8702,9,4599,3582,521,10,486,669,826,463,1247,-28,0,-3054,4110,-138,83612
2024:Q3,416210,249576,48236,101633,36883,62840,1910,16770,-4,416210,91872,173993,51836,17884,70938,9688,9,5263,4215,537,11,500,720,864,467,1243,-28,0,-2954,4227,-123,87170
2024:Q4,378469,203845,57656,100201,36864,61670,1668,16770,-3,378469,97191,160585,44659,18717,48887,8431,4,5228,4286,483,10,450,584,753,465,1244,-31,0,-3574,4059,-300,98854
2025:Q1,291303,132558,39652,102326,40471,60371,1484,16770,-4,291303,99043,173628,-34025,17026,23835,11797,9,6777,5661,573,11,533,826,919,479,1257,-27,0,-2850,4455,-48,89204
